,measure_number,beat_number,pid1263-02,pid52932-02,pid9048-02,pid9049-02,pid9050-02,pid9054-02,pid9055-02,pid9058-02,pid9059-02,pid9060-02,pid9061-02,pid9062-02,pid9063-02,pid9065-01,pid9067-02,pid9068-02,pid9072-02,pid9074f-02,pid9075-02,pid9088-02,pid9090-01,pid9093-02,pid9094-02,pid9097-10,pid9098-03,pid9101-02,pid9104-02,pid9112-04,pid9118-02,pid9137-02,pid9138-02,pid9139-02,pid9150-16,pid9153-02,pid915406-12,pid9166c-04,pid9170-02,pid9173-07,pid9174-02,pid9176-02,pid9186c-02,pid9192-02
254,85,2,0.53527687,0.81857467,0.75008333,0.46594745,0.56637283,0.65615344,0.75525737,0.806239,0.51012187,0.64985807,0.62392891,0.51607059,0.69317838,0.66701518,0.64282114,0.86007052,0.70969714,0.91059733,0.70304842,0.8700011000000001,0.84376581,0.56021737,0.48727954,0.69836957,0.42063959,0.60111111,0.82534264,0.21379498,0.57259838,0.66900142,0.74588067,0.39133851,0.44572725,0.60048972,0.8543175,0.53852032,0.96155742,0.66183664,0.72697438,0.49629057,0.54908883,0.77970192
255,86,0,0.60614987,0.83490808,0.75141659,0.52201809,0.52200234,0.73308471,0.75955303,0.85477215,0.54477683,0.69148995,0.59224585,0.56703276,0.74402276,0.66846986,0.73677266,0.83245189,0.74370659,0.91320129,0.72115959,0.91505003,0.89927921,0.60762598,0.54584086,0.74206236,0.44066036,0.64469697,0.86668328,0.24160824,0.64703999,0.70899433,0.75694486,0.43325938,0.51894071,0.67704105,0.85372888,0.54474933,0.95916356,0.68247156,0.76518913,0.54354162,0.61541227,0.82157559
256,86,1,0.68230497,0.8224565999999999,0.72197,0.61822972,0.53990394,0.8036228,0.76209929,0.86563661,0.59028965,0.73451327,0.53755422,0.62344879,0.78034017,0.70096372,0.80364688,0.7891876,0.73520422,0.90854573,0.7475792,0.8969924000000001,0.92836368,0.62925537,0.56267185,0.76802059,0.46644112,0.71483405,0.89409419,0.27162444,0.70944125,0.73243626,0.73029564,0.49110741,0.59774711,0.7326503000000001,0.8406616,0.49890008,0.87608252,0.67876558,0.79519923,0.60340031,0.66289123,0.83825408
257,86,2,0.73429882,0.85380502,0.68679961,0.7101474,0.62919956,0.85247736,0.79425719,0.8563759,0.63124406,0.77108031,0.48754893,0.71660565,0.7874826,0.73682153,0.86598473,0.7863229,0.69263684,0.93237592,0.75337717,0.85069156,0.92507587,0.63929758,0.54663241,0.79469394,0.5267818,0.7966810999999999,0.91427859,0.29555491,0.79617104,0.72273371,0.69977991,0.58002403,0.68595366,0.81068368,0.8333039000000001,0.45645479,0.82207984,0.67049527,0.83971473,0.67101641,0.68033015,0.84151881
258,87,0,0.75143661,0.92726873,0.62207919,0.77141636,0.73965377,0.85141183,0.85414911,0.86106982,0.67842672,0.7533812,0.4660531,0.77554679,0.73978573,0.79283571,0.90260173,0.83142353,0.62589608,0.96078277,0.76192469,0.79080994,0.89327264,0.65706458,0.50919317,0.78925915,0.57277604,0.85238095,0.91959465,0.30178146,0.83723836,0.71890935,0.69270121,0.63853762,0.75495558,0.85424319,0.84548826,0.42862105,0.83123284,0.68116357,0.85808053,0.73553397,0.64488028,0.85471966
259,87,1,0.75679127,0.97216729,0.57116258,0.80659403,0.77909158,0.80548748,0.87400623,0.87129865,0.71635011,0.75404909,0.44928065,0.77845677,0.67211428,0.82619329,0.88940775,0.85536947,0.58032787,0.95983587,0.77507472,0.73411319,0.86804502,0.67935866,0.47086516,0.75657895,0.58288278,0.90851371,0.90140377,0.28227697,0.8457264999999999,0.73236544,0.69044078,0.67219449,0.74819465,0.86603518,0.88769204,0.41969434,0.85334084,0.68383405,0.85079101,0.79281666,0.62796437,0.86543648
260,87,2,0.75182842,0.98461877,0.53677375,0.81827245,0.78131011,0.72749068,0.8430665,0.87600235,0.70788224,0.76145155,0.45545858,0.72707219,0.60518734,0.78863533,0.81142984,0.81460261,0.54132815,0.93450643,0.77776449,0.65577333,0.84838139,0.68697566,0.44716706,0.75064359,0.57248697,0.93196248,0.86228092,0.25308561,0.84402268,0.76933428,0.67122717,0.65363283,0.67911412,0.82885495,0.92448055,0.43386593,0.83447159,0.67298181,0.8200446,0.80128064,0.67614611,0.85741661
261,88,0,0.70922336,0.9337141999999999,0.49293719,0.79313537,0.72392348,0.63063399,0.75125481,0.84088598,0.62737417,0.70968999,0.43798794,0.61272881,0.52766782,0.71047368,0.71204507,0.66493316,0.48000556,0.85315237,0.73401076,0.58223081,0.79343703,0.67200216,0.4646438,0.70818793,0.56126677,0.86904762,0.79996677,0.20604951,0.81075164,0.76147309,0.62262804,0.56289517,0.55696814,0.73780527,0.91629878,0.45115202,0.71660917,0.61436746,0.75784701,0.7195481,0.72995015,0.81171043
262,88,1,0.59818319,0.78312459,0.42806735,0.70815353,0.58441604,0.53676079,0.59525554,0.73564444,0.50384615,0.62531307,0.36169470000000004,0.34897212,0.39847467,0.57766161,0.58838485,0.43857793,0.36297305,0.63435651,0.60806934,0.5081074000000001,0.65819423,0.6028923,0.53074573,0.55655749,0.58127683,0.72178932,0.69093779,0.15455725,0.63673444,0.68768414,0.51309857,0.40886485,0.3963792,0.5702235999999999,0.78927541,0.40127359,0.51821446,0.48174944,0.63482981,0.56680651,0.68512707,0.65379702
263,88,2,0.49153993,0.60845968,0.31814264,0.52282276,0.37762122,0.40242941,0.46573548,0.44396636,0.34552073,0.42998831,0.36311753,0.13955693,0.21538648,0.3674334,0.49986658,0.30252681,0.213187,0.34449617,0.37852361,0.42642243,0.45811836,0.4744184,0.59358422,0.28198656,0.65597465,0.44169553,0.44799402,0.14996027,0.40927913,0.48302408,0.32330022,0.24479571,0.26867398,0.38173207,0.64259227,0.346405,0.37903259999999994,0.36342394,0.41742753,0.43978803,0.24770777,0.40488999
264,89,0,0.38035466,0.51007837,0.32930291,0.34731895,0.25826931,0.32886521,0.41376626,0.20130061,0.29387464,0.30889965,0.43408442,0.17524641,0.155263,0.3057187,0.42075458,0.28242985,0.18057794,0.27767695,0.2441303,0.37535429,0.35177668,0.40142819,0.64586863,0.10408324,0.74121816,0.40830447,0.27960794,0.22445757,0.29031092,0.36247875,0.19404557,0.15704382,0.18860974,0.25767124,0.51391489,0.32628227,0.35696684,0.31237823,0.30173139,0.45918893,0.19362589,0.35471256
265,89,1,0.34133388,0.55031129,0.43143498,0.22624083,0.24068633,0.30134257,0.40236307,0.19715431,0.30131371,0.28197251,0.48589866,0.2753966,0.19940682,0.3313483,0.37937143,0.32191861,0.19337594,0.264957,0.1752361,0.36104239,0.33149342,0.36470852,0.66364394,0.058571939,0.7946960999999999,0.44350649,0.21716089,0.29056562,0.35733832,0.35865439,0.17469514,0.15632279999999998,0.19704406,0.171551,0.3992348,0.3418085,0.38441174,0.30556577,0.3264295,0.52168985,0.20085805,0.36838893
266,89,2,0.31821744,0.53252033,0.52346417,0.19332052,0.28636669,0.27517848,0.41848324,0.24270487,0.33627729999999995,0.28242890000000004,0.50266582,0.31708439,0.25105623,0.42839349,0.37360463,0.37336565,0.25318144,0.27736921,0.16615063,0.39872004,0.31580046,0.37795742,0.66215803,0.086219966,0.83241438,0.4881746,0.23625716,0.3458099,0.47295051,0.40651558,0.22165844,0.18422074,0.23369009999999998,0.25008055,0.33326859,0.42266991,0.41441245,0.36298113,0.46216392,0.56722602,0.23292474,0.44735983
267,90,0,0.31527165,0.42132865,0.53510718,0.20079043,0.32246492,0.29025573,0.47087379,0.25057696,0.35637069,0.26449602,0.50216333,0.32986952,0.25149204,0.5104464,0.35917278,0.40480388,0.31006946,0.28209579,0.19527197,0.44149549,0.30945878,0.40113177,0.6502083000000001,0.097783181,0.81767181,0.50088745,0.29298114,0.37684206,0.54265239,0.40955382,0.27491523,0.20096136,0.25544412,0.34897223,0.32361528,0.48910501,0.4306555,0.41664282,0.53119872,0.54918672,0.27112037,0.47466288
268,90,1,0.32463141,0.39042701,0.49063847,0.23269244,0.34429615,0.30829515,0.51940832,0.26725015,0.36308167,0.25695998,0.47728234,0.32730686,0.23050663,0.54474952,0.34010822,0.43184957,0.35040845,0.27837923,0.2281052,0.48774625,0.32586621,0.43517471,0.63325233,0.11049056,0.76740576,0.4937518,0.3576709,0.43688451,0.5688603,0.45582861,0.33636309999999997,0.19815123,0.25827428,0.41301629999999995,0.33989640000000004,0.53733935,0.45403788,0.42845562,0.57986915,0.50716862,0.30880935,0.48516678
269,90,2,0.31772405,0.39526111,0.41173496,0.27205725,0.35661604,0.30967501,0.58862429,0.29302758,0.34070909,0.28111538,0.4535702999999999,0.30746269,0.20809878,0.53471225,0.30990290000000004,0.47938152,0.38138927,0.30656514,0.24449492,0.54167877,0.34303869,0.47272972,0.61645605,0.12373427,0.68133786,0.46716450000000004,0.42074093,0.52719463,0.58377134,0.56669263,0.36171554,0.1855611,0.26126167,0.45108577,0.39084702,0.57506078,0.49428994,0.42384359,0.61123617,0.54182675,0.33494321,0.4710362
270,91,0,0.27297133,0.51344027,0.29422447,0.29018016,0.32677216,0.27973362,0.63415461,0.31498142,0.30474042,0.30216508,0.4399397,0.2935605,0.21384904,0.45146832,0.28390779,0.51141472,0.40351209,0.33606092,0.24831441,0.58644726,0.30189049,0.44301626,0.60401333,0.11933638,0.65115682,0.42917749,0.46077747,0.61243499,0.58932683,0.63956091,0.3243769,0.17792568,0.26605721,0.44743218,0.42525163,0.58793563,0.53446455,0.39160025,0.5903143,0.62815927,0.34385062,0.43848119
271,91,1,0.2568348,0.62179741,0.28866157,0.26689454,0.26124308,0.32037294,0.64415644,0.42787991,0.25936214,0.35018645,0.35990691,0.34013893,0.26007506,0.30073643,0.2906975,0.51304539,0.41364824,0.34840211,0.18722056,0.53516881,0.27003667,0.27006198,0.53241216,0.11201373,0.61717504,0.35556999,0.44866683,0.73297255,0.60618953,0.76126062,0.19712688,0.16374561,0.29848048,0.31917005,0.42723527,0.62190575,0.61712314,0.27737584,0.54615644,0.80724222,0.3470295,0.31374024
272,91,2,0.2606948,0.55825826,0.36063445,0.25178381,0.32247672,0.35213639,0.59595164,0.65718756,0.25247705,0.39534146,0.29906379,0.35441659999999997,0.27018946,0.35688699,0.34394040000000003,0.52970472,0.42055015,0.31511876,0.17240287,0.47971396,0.28029211,0.27390640000000005,0.50920705,0.12972683,0.69468861,0.33529582,0.43065039,0.81731765,0.62807076,0.8674221,0.18923324,0.16552967,0.33203805,0.24337908,0.42017188,0.63686465,0.65172147,0.27231419,0.53074641,0.77345992,0.33973196,0.26647977
273,92,0,0.25982412,0.51469274,0.51222344,0.25870540000000003,0.37443504,0.35148641,0.47352079,0.74018189,0.22302944,0.40184227,0.28051412,0.33275134,0.24173476,0.39898173,0.41089615,0.54726017,0.40109475,0.25993056,0.18205619,0.40256593,0.29535913,0.30312584,0.47614915,0.14688929999999997,0.80402128,0.32737374,0.36565329,0.85676924,0.60043783,0.88604816,0.2550116,0.18374931,0.33655282,0.25631162,0.42827712,0.63987496,0.62708583,0.27897677,0.48507384,0.64025171,0.31127727,0.26722498
274,92,1,0.23368934,0.4942357,0.43280271,0.25678274,0.37054082,0.39506127,0.31172376,0.67849599,0.19237892,0.38788334,0.36306992,0.19614193,0.19272441,0.39196291,0.44246535,0.55262965,0.24509029999999998,0.19345064,0.19288105,0.20265005,0.34795144,0.27726579,0.35833218,0.22760297,0.76247016,0.21894661,0.27023009,0.84081559,0.47944569,0.83732295,0.23150913,0.13384175,0.37764625,0.2077389,0.43888987,0.57645016,0.48946701,0.26879215,0.39306602,0.34585265,0.28918035,0.28581973
275,92,2,0.28713432,0.61011499,0.43615884,0.28437656,0.38089001,0.48767182,0.42894303,0.63465676,0.27659069,0.42441699,0.50446419,0.20617666,0.27377277,0.47972543,0.47516122,0.7034156,0.29657127,0.43254162,0.31878661,0.33648482,0.49140111,0.22482709,0.39111929,0.37985555,0.66529983,0.25013709,0.28772323,0.80844558,0.46771512,0.80389518,0.22190827,0.15385469,0.47309666,0.13518912,0.53017835,0.54318629,0.50571006,0.33957354,0.39097278,0.25231471,0.36568603,0.44376863
276,93,0,0.44694683,0.73003003,0.63477961,0.39086378,0.62182415,0.57879595,0.59508152,0.6688539000000001,0.45417062,0.48971448,0.67179731,0.35567446,0.45335028,0.74376762,0.54985546,0.83362715,0.52237288,0.71787264,0.52949791,0.64674953,0.64327264,0.22985718,0.49444522,0.49466533,0.61032301,0.39544012,0.54543567,0.7733898,0.57473591,0.74553824,0.53546487,0.38826955,0.5864714,0.46557124,0.65012655,0.65706843,0.64759558,0.54501669,0.50442841,0.47181865,0.58598513,0.53540099
277,93,1,0.62572556,0.87350765,0.85247974,0.54160792,0.79835027,0.69088972,0.76744825,0.80380403,0.60995568,0.59241944,0.80387179,0.5183047000000001,0.67120634,0.92753887,0.6452598,0.91890701,0.71064184,0.88424209,0.72133891,0.86360131,0.83750632,0.29225725,0.58196084,0.65581379,0.69568429,0.56637085,0.80962705,0.81666382,0.72718167,0.69703966,0.71304503,0.60669255,0.66076302,0.70971068,0.76066867,0.8413338,0.86833768,0.68294843,0.7028022,0.71029661,0.77583558,0.63998581
278,93,2,0.74467437,0.94799678,0.93762427,0.61526027,0.78837871,0.80751199,0.86815351,0.93950714,0.66764799,0.67657372,0.85586586,0.62643387,0.7949881999999999,0.99609055,0.75376177,0.95629499,0.82006113,0.97632763,0.77166766,0.96028924,0.94625695,0.43263271,0.6280100000000001,0.79183352,0.79746903,0.67403319,0.8829636999999999,0.87800388,0.83226113,0.69945467,0.83237166,0.71960621,0.72576678,0.85482312,0.82800636,0.96650457,0.98275012,0.7559098000000001,0.81833004,0.82696695,0.89147667,0.75287438
279,94,0,0.77825342,0.90236578,0.90962588,0.66065655,0.69251012,0.83494939,0.86539659,0.99833757,0.6760841999999999,0.7006178000000001,0.81725378,0.66811227,0.84220084,0.9544504,0.83715069,0.92316733,0.85362601,0.95226071,0.77812313,0.97544243,0.97445625,0.55098356,0.63900847,0.82565789,0.81878526,0.73535354,0.87133483,0.93717119,0.81820716,0.69172096,0.82505502,0.74559068,0.75889759,0.91358979,0.84731297,1.0,0.96310639,0.76851284,0.81880338,0.86236844,0.89221214,0.80007097
280,94,1,0.80583933,0.84699333,0.86613413,0.69601225,0.6121358,0.83095365,0.85948892,0.97601213,0.68592909,0.75310291,0.70506717,0.69542852,0.85158283,0.84874079,0.88347787,0.85669164,0.79844401,0.9331649999999999,0.77979677,0.93742426,0.95295903,0.65312135,0.64455631,0.83037757,0.83436292,0.79545455,0.79377855,0.96384779,0.79429167,0.66834278,0.7846648,0.75967831,0.76085174,0.92808815,0.83306846,0.95863147,0.82461452,0.71864568,0.81510077,0.86384044,0.82340443,0.82597587
281,94,2,0.81338519,0.8644254000000001,0.82963048,0.68940397,0.72105592,0.85071923,0.87470233,0.90725601,0.7512504,0.82094952,0.6036179,0.75850934,0.82446583,0.80760978,0.90378771,0.83818128,0.68969158,0.90215419,0.75714286,0.89990686,0.91331563,0.75709153,0.66465074,0.83087815,0.86108583,0.84451659,0.77134313,0.96938026,0.77345339,0.65981586,0.75444649,0.81565909,0.78661515,0.9233198,0.82500441,0.86123654,0.74977118,0.66802916,0.83410822,0.86781482,0.74054915,0.84073811
282,95,0,0.79331611,0.87270197,0.75603701,0.710418,0.80616231,0.85743207,0.89030042,0.86770976,0.86380184,0.80970668,0.51576219,0.81805125,0.75927607,0.85705064,0.91372026,0.87586308,0.62806335,0.9012861999999999,0.75887627,0.85914449,0.90680324,0.85224109,0.681204,0.80513444,0.83298181,0.85974026,0.80014121,0.96886725,0.77252403,0.65082153,0.75111534,0.85431688,0.82271089,0.91803596,0.84866678,0.74160009,0.85115821,0.68737652,0.86228805,0.85596526,0.647291,0.86870121
283,95,1,0.77897899,0.90661393,0.72316534,0.75845617,0.84257915,0.82663825,0.8826983,0.88728731,0.93478949,0.79211888,0.4964826,0.87475828,0.68046728,0.91317392,0.89637536,0.87197003,0.60433454,0.95873116,0.79264794,0.78100494,0.90933232,0.90002695,0.6831204000000001,0.7479262,0.79750115,0.8521645,0.78816347,0.9749228000000001,0.82563171,0.6717068,0.75748022,0.88929562,0.81009872,0.90141117,0.90635117,0.79237004,0.89199465,0.72164316,0.87968612,0.83064694,0.65254556,0.89730305
284,95,2,0.79797423,0.96938402,0.69046607,0.82126326,0.82671906,0.78891849,0.87620443,0.88732642,0.9648623,0.74981911,0.50943087,0.8795926,0.61473276,0.91999273,0.82640279,0.80498017,0.58482912,1.0,0.83628213,0.67346039,0.9146434000000001,0.90155394,0.64599361,0.70873141,0.79698725,0.82857143,0.77343633,1.0,0.84128623,0.73165722,0.75866992,0.84598817,0.76068328,0.88388427,0.96845017,0.83592683,0.87206928,0.7167382,0.88825893,0.8422757,0.72833211,0.87061746
285,96,0,0.81425586,0.90295173,0.65279007,0.85166987,0.73919354,0.77474694,0.85741894,0.81712302,0.93700538,0.71837257,0.50697133,0.82029475,0.5710187,0.86433312,0.74323623,0.67030998,0.53135315,0.99060996,0.83042439,0.58754895,0.91660344,0.85697476,0.5751354000000001,0.65107265,0.81975954,0.78095238,0.75149929,0.9691489,0.82714966,0.77089235,0.74231158,0.6595489,0.67285857,0.86738836,0.99635058,0.82621281,0.74575794,0.65619593,0.85724955,0.89055715,0.78645093,0.82370476
286,96,1,0.69860111,0.70845235,0.52563646,0.77255572,0.61043651,0.69877464,0.74405569,0.70554469,0.81220323,0.60588857,0.44331429,0.61551676,0.47213244,0.71883808,0.59866578,0.46965624,0.3732259,0.83500355,0.69808727,0.4992839,0.80096105,0.72702776,0.51159561,0.49379291,0.77029646,0.65173882,0.64853393,0.71174796,0.75038465,0.69072946,0.64309083,0.43079127,0.54125628,0.77041046,0.95361705,0.67919416,0.53117651,0.51512365,0.7108595999999999,0.78310149,0.77142273,0.70653655
287,96,2,0.40561876,0.41373325,0.29255790000000004,0.50559709,0.38552767,0.53324454,0.47178055,0.47768433,0.54694524,0.35452775,0.28424309999999997,0.36284615,0.29799649,0.26706064,0.38137277,0.18836492,0.16744651,0.49268524,0.42738195,0.31414064,0.47304628,0.42388395,0.37149701,0.27439216,0.54972538,0.33948773,0.41481851,0.4426584,0.47114342,0.43808074,0.39287371,0.21395822,0.32631035,0.53948708,0.74795456,0.42091004,0.31751039,0.30048368,0.39812555,0.39574593,0.46224565,0.45615329999999993
