,measure_number,beat_number,pid1263b-18,pid51495-02,pid5667269b-34,pid5667271-03,pid5667285b-09,pid610003b-22,pid9048b-18,pid9049b-18,pid9050b-20,pid9053-21,pid9054b-20,pid9055b-18,pid9057f-03,pid9058b-18,pid9059b-22,pid9061b-15,pid9062b-21,pid9063b-24,pid9066b-18,pid9067-26,pid9068-23,pid9069-18,pid9072b-22,pid9073b-24,pid9074g-18,pid9075b-18,pid9085-19,pid9088-24,pid9098-04,pid9099b-24,pid9101c-14,pid9104b-18,pid9116-15,pid9118b-24,pid9121-08,pid9130-13,pid9139b-20,pid9153b-20,pid9166-11,pid9170b-20,pid9173-01,pid9174b-18,pid918712-15,pid918726-07,pid918904-14,pid9190-12,pid9192b-20
228,77,2,0.27510125,0.14597184,0.12264962,0.14967579,0.22194432,0.17189627,0.18843922,0.18402709,0.15526589999999998,0.11572563,0.11527962,0.14555501,0.08784313699999999,0.1362409,0.21963548,0.16306395,0.14182412,0.16136777,0.25310037,0.15169041,0.18706254,0.16865070000000001,0.15384460000000003,0.13397099,0.22895547,0.12915965,0.11561197,0.092118651,0.25032236,0.21252742,0.208015,0.22530568,0.13085286,0.36751992,0.25624021,0.092604249,0.22715868,0.19802233,0.19930513,0.14925181,0.086471986,0.3135625,0.20114398,0.18358799,0.22635717,0.11407704,0.12621243
229,78,0,0.16022179,0.18497271,0.12867419,0.18703444,0.17007775,0.23284781,0.25325676,0.14457457,0.16933064,0.07624681700000001,0.16845384,0.16071394,0.13815251,0.11477172,0.17418093,0.2433145,0.16436991,0.18425535,0.29014126,0.28244639,0.17566409,0.12582288,0.18576625,0.17209718,0.19739492,0.09906124599999999,0.15602705,0.10997672,0.18764539,0.23006448,0.20673286,0.1823929,0.09969401,0.29284625,0.18233334,0.14477664,0.15169645,0.24227828,0.27039308,0.21510056,0.17091341,0.20676357,0.26657199,0.20324029999999998,0.20905279,0.16726868,0.16826149
230,78,1,0.22894889,0.25781444,0.23772605,0.26077271,0.24013835,0.33319153,0.31674453,0.18473261,0.28710346,0.14639808,0.26820186,0.19889487,0.18269281,0.19302718,0.24597845,0.345427,0.24820882,0.27411371,0.35904833,0.33137424,0.24257203,0.19599392,0.338573,0.24858797,0.31081149,0.14355173,0.24824423,0.15868759,0.26009279,0.29374294,0.49100908,0.28993751,0.14641276,0.41836187,0.27182904,0.22121689,0.21160304,0.32399578,0.35492881,0.293572,0.27130051,0.34247426,0.36179093,0.2629026,0.28819918,0.29502109,0.24617242
231,78,2,0.29236258,0.30916646,0.29919073,0.31233417,0.31151383,0.42295127,0.34734105,0.21203612,0.37692714,0.18014827,0.30979912,0.22268949,0.19983442,0.24853438,0.34561934,0.45904364,0.29997978,0.33569983,0.3872119,0.37761778,0.35468728,0.26481186,0.43189948,0.33796441,0.36595922,0.19609608,0.29418141,0.18850565,0.33553113,0.34061551,0.66794528,0.35647133,0.19625651,0.50367294,0.33809717,0.27058309,0.2650635,0.38584864,0.42108454,0.385535,0.31944312,0.41109552,0.45275740000000003,0.28652661,0.35803070000000004,0.35606542,0.29144013
232,79,0,0.30739634,0.33374163,0.30827255,0.33766086,0.36010748,0.42899197,0.32955976,0.24923099,0.39285944,0.20143028,0.31871632,0.22720782,0.20030501,0.28750222,0.39192247,0.52688119,0.30767897,0.35497479,0.40932342,0.40994678,0.39823612,0.27645762,0.47609403,0.36414725,0.3936829,0.21357633,0.30836653,0.19423127,0.38640382,0.36399087,0.71148528,0.39481025,0.23150391,0.55315873,0.37877137,0.27693854,0.29217329,0.38270194,0.42028749,0.40284795,0.32448217,0.44007156,0.48389744,0.27835533,0.36134781,0.40818066,0.30485842
233,79,1,0.3140405,0.33451687,0.28158657,0.33682373,0.31775955,0.37682072,0.30980148,0.25534076,0.34519133,0.20978733,0.32059915,0.22944743,0.18815686,0.31697459999999994,0.34864473,0.50558421,0.27958341,0.33495673,0.4045948,0.42425262,0.40434294,0.23258077,0.43994035,0.34041949,0.38709114,0.21331736,0.2867692,0.23617315,0.39326306,0.38221479,0.62540133,0.40699212,0.27578776,0.55767927,0.39222219,0.25138561,0.27450753,0.33391052,0.38852102,0.39374095,0.30057725,0.43408353,0.47162129999999997,0.26926165,0.33044553,0.46406692,0.28643817
234,79,2,0.31170685,0.30259241,0.21206914,0.30579322,0.26686485,0.30959025,0.28706591,0.23615070000000002,0.27761106,0.21243822,0.30083992,0.20173105,0.14368627,0.31316397,0.27660124,0.377352,0.22908361,0.27326771,0.38002974,0.45619815,0.36532677,0.18516154,0.38717088,0.27881532,0.34140658,0.2089732,0.24864264,0.28573769,0.39388783,0.38358851,0.46096871,0.37731184,0.31920573,0.53968187,0.37649843,0.22098085,0.2452619,0.26943834,0.37698753,0.37141593,0.26134465,0.39961222,0.40080473,0.24698325,0.30897042,0.47032307,0.27432474
235,80,0,0.32965284,0.30333664,0.18877011,0.30539593,0.28826035,0.27217193,0.26762536,0.23294765,0.23295681,0.22481653,0.300007,0.19779951,0.16247495,0.31756973,0.28509937,0.31021862,0.24237303,0.23642121,0.43414126,0.50323212,0.3516163,0.19299886,0.35817136,0.23395679999999996,0.31740325,0.22062670000000004,0.27574354,0.32963698,0.42399670000000006,0.3902466,0.41232132,0.34964224,0.36264323,0.52960954,0.37355087,0.23191713,0.25854016,0.25097126,0.38031882,0.38127916,0.23993888,0.39545596,0.36246154,0.25990754,0.31018345,0.45661157,0.29908442
236,80,1,0.38449373,0.33037708,0.20717354,0.3316307,0.38970672,0.30096311,0.26791955,0.28531819,0.26920055,0.23566722,0.31862532,0.22356968,0.22198693,0.32172677,0.38799931,0.31699009,0.29373953,0.24544135,0.53536059,0.54029582,0.39226283,0.28222729,0.36109348,0.26510658,0.32814815,0.26034572,0.35671268,0.3641459,0.45893097,0.41100747,0.50682928,0.35384476,0.40473307,0.53915918,0.36654524,0.27219163,0.30622354,0.25115584,0.37210982,0.43563154,0.23883192,0.42655298,0.38099408,0.27847469,0.33159116,0.40332601,0.34458049
237,80,2,0.39969142,0.32071756,0.21829354,0.32059195,0.47204436,0.30261367,0.25209174,0.35356286,0.28182275,0.21877339999999998,0.31690348,0.23866015,0.24347712,0.29779712,0.46996753,0.35329567,0.33396891,0.24601296,0.5832119,0.55540773,0.41661279,0.36958571,0.35363703,0.283541,0.3513608,0.28483102,0.38970629,0.37350177,0.45851888,0.43477057,0.55690717,0.35585545,0.3878125,0.55683167,0.34850702,0.28478014,0.33724476,0.26252088,0.34056816,0.47998391,0.25140238,0.44872688,0.38987771,0.28124186,0.36073381,0.29672600000000005,0.3576182
238,81,0,0.36278689,0.29426631,0.22169048,0.29405922,0.47736108,0.27691941,0.21641149999999998,0.46023705,0.27025669,0.19881683,0.32903339,0.24581907,0.21919826,0.28182626,0.4673111,0.43240809,0.30252209999999996,0.26465914,0.59788848,0.56443105,0.40485594,0.41012543,0.30950294,0.294227,0.40158968,0.30650006,0.35561938,0.34447702,0.44218166,0.4412071,0.54328039,0.38583462,0.29946615,0.61761881,0.33576195,0.27697351,0.3624117,0.31283291,0.31928605,0.48855994,0.25995925,0.47167204,0.3862643,0.26348858,0.37874953,0.23643299,0.32607325
239,81,1,0.22098361,0.27516435,0.21820362,0.27577009,0.42638063,0.29919344,0.23006225,0.53632708,0.29277057,0.18295642,0.34508294,0.24640587,0.18585621,0.29089536,0.41710941,0.54690903,0.2425897,0.30261458,0.56199257,0.55412428,0.36560787,0.33785633,0.26529831,0.32489428,0.44605909,0.3342095,0.28723247,0.29472277,0.43157377,0.42258436,0.50374577,0.42993388,0.22858724,0.64910719,0.36816432,0.24745170000000002,0.34567234,0.3726202,0.34111315,0.46989541,0.2602309,0.47075081,0.36087574,0.23896389,0.35691501,0.33445067,0.25816624
240,81,2,0.21453229999999998,0.26463657,0.22254971,0.26534145,0.35154642,0.36114892,0.29353825,0.51193735,0.3407478,0.17337127,0.32845944,0.23835697,0.18357298,0.28425120000000004,0.3531951,0.65506428,0.20373259,0.33169851,0.52349442,0.5500313,0.31931131,0.23399468,0.22423748,0.34578378,0.46067416,0.34594717,0.25137589,0.25054756,0.42254776,0.38917199999999996,0.43450987,0.44425324,0.19784505,0.63033282,0.36028687,0.21862925,0.31609218,0.44062582,0.38102732,0.43274336,0.25619694,0.41814403,0.31565286,0.22862228,0.32173718,0.44223545,0.23922404
241,82,0,0.21125362,0.28325788,0.22485763,0.28384341,0.27522582,0.43717669,0.38482178,0.39026386,0.38188586,0.17308672,0.31469868,0.22054768,0.19990414,0.29062889,0.28343909999999994,0.74073528,0.19515225,0.37150598,0.54398513,0.46731883,0.29532677,0.20354238,0.20671483,0.36301195,0.47263421,0.31131685,0.29023441,0.23099940000000002,0.44579739,0.36068952,0.49186738,0.43861969,0.20085938,0.62223823,0.33663377,0.21569193,0.30744586,0.51826492,0.42771306,0.38701529,0.28840068,0.37112894,0.31511637,0.23565414,0.31194309,0.63617581,0.26141751
242,82,1,0.25888139,0.33130737,0.27241483,0.33252458,0.28204322,0.51500817,0.46496111,0.23071822,0.44754704,0.17087015,0.31541261,0.23847433,0.23229629999999998,0.3202345,0.30510872,0.77406862,0.26086266,0.42668999,0.59006691,0.38527939,0.33954322,0.22192322,0.31887388,0.40778531,0.48967957,0.27699081,0.36372649,0.27056997,0.46160288,0.40161301,0.71116739,0.44746853,0.22554036,0.63060123,0.34073336,0.22991520000000001,0.32872711,0.55145469,0.46740922,0.38893001,0.33252971,0.38691847,0.36038659,0.24767775,0.32016473,0.7160608,0.29819277
243,82,2,0.29543877,0.33400521,0.29723249,0.33549,0.32167562,0.52816158,0.47028019,0.21551432,0.46391726,0.16657929999999999,0.30673339,0.25391687,0.2542658,0.32412507,0.36067247,0.7204618,0.31637488,0.41833293,0.58734572,0.29939740000000004,0.38096978,0.25913341,0.40921778,0.41242585,0.49761132,0.25495921,0.38089502,0.28541864,0.41017188,0.43932378,0.81960942,0.43594783,0.22787109,0.62721083,0.37037498,0.24070286,0.32808379,0.51569834,0.45592343,0.38339501,0.3565365,0.39139609999999997,0.38274556,0.23981031,0.33062523,0.63101774,0.29488713
244,83,0,0.30972035,0.31084098,0.28735138,0.31236255,0.3401555,0.44570174,0.40483896,0.26480879999999996,0.40392318,0.16989666,0.30290474,0.24323716,0.24691939,0.31882217,0.37898465,0.60586261,0.33586121,0.38185227,0.51458736,0.26189545,0.37375966,0.28791334,0.47184184,0.37267618,0.48580108,0.24995468,0.33707959,0.28089161,0.32972204,0.44983715,0.78769351,0.41762522,0.20779297,0.62644799,0.40998018,0.24731183,0.32876571,0.44736750000000003,0.41585939,0.36020917,0.34740917,0.38563303,0.36855227,0.21251845,0.33232497,0.49638791,0.24451959
245,83,1,0.277946,0.25824857,0.25465081,0.26019098,0.29717871,0.33502927,0.35236593,0.28167772,0.31073788,0.17303429999999997,0.29530342,0.20888998,0.19820479,0.29983123,0.32429408,0.48624417,0.30457329,0.31592185,0.40301859,0.27318829,0.34296557,0.27270239,0.42655905,0.30518264,0.45438202,0.21773922,0.28475864,0.24216608,0.18158374,0.42520994,0.61526072,0.38963862,0.19630859,0.59282647,0.41898891,0.23055337,0.30431929999999996,0.39732794,0.38335036,0.33378922,0.29636672,0.34068536,0.32780276,0.18449952,0.30547361,0.42535976,0.17355704
246,83,2,0.23783992,0.20957889,0.19628334,0.21135374,0.21565573,0.23575756,0.2843593,0.25689290000000004,0.20684947,0.17652389,0.26710296,0.15013203,0.15714161,0.25682182,0.22642414,0.34258577,0.24689432,0.23597535,0.29296654,0.26551103,0.301539,0.2200076,0.35205506,0.21549400000000002,0.40815647,0.1805516,0.24295377,0.21014918,0.17096255,0.35841845,0.37273373,0.33342994,0.21229167,0.53045714,0.39893722,0.18829443,0.26838306,0.34597873,0.35559643,0.31112631,0.24334805,0.24613028,0.27220513,0.17266039,0.26289779,0.39432468,0.13583576
247,84,0,0.22295082,0.19746961,0.16359277,0.19932178,0.21276869,0.17873673,0.21829436,0.21643149,0.14445976,0.18401977,0.26371527,0.11327139,0.1620305,0.22354770000000004,0.21444559,0.2613936,0.20318368,0.19639652,0.30179926,0.27764126,0.27505271,0.17847967,0.30004131,0.15447166,0.36945485,0.16779101,0.26317057,0.19717168,0.20443458,0.28865797,0.29816791,0.27944933,0.24351563,0.50432277,0.39265809,0.17074919,0.2609848,0.28942603,0.34280264,0.31545455,0.20675042,0.21614731,0.24641420000000003,0.19498220000000002,0.23964807,0.38175461,0.18966117
248,84,1,0.26839923,0.20829199,0.17779998,0.20982137,0.25927567,0.1808297,0.19192252,0.19504727,0.15199444,0.17618691,0.28241758,0.11340831,0.19412636,0.22893054,0.26251968,0.27515762,0.23587277,0.20894925,0.38010409,0.33136641,0.3012298,0.23157735,0.29341112,0.15268356,0.35897628,0.18890328,0.35069026,0.1955247,0.2523562,0.28520152,0.3437106,0.27320895,0.28961589,0.52818274,0.39969487,0.19449253,0.30933724,0.23296124,0.32930036,0.3570716,0.21635993,0.21978939999999997,0.27607101,0.23131348,0.26802696,0.35332023,0.28137097
249,84,2,0.28121504,0.22250992,0.19409531,0.22385391,0.37652927,0.20679622,0.18528543,0.29696628,0.19704795,0.17410514,0.29712326,0.12459658,0.2410719,0.23836383,0.36778089,0.36842709,0.344456,0.19793989,0.55281784,0.40493035,0.33934645,0.35157735,0.27593886,0.19917407,0.34516022,0.24916483,0.39387566,0.20062085,0.33135709,0.33927503,0.51815668,0.27403315,0.31990885,0.54352433,0.37048915,0.22299152,0.35254307,0.26456887,0.30826351,0.37184232,0.2627708,0.24800488,0.32412623,0.25908282,0.38501685,0.28317344,0.32583402
250,85,0,0.18799421,0.13696043,0.061393746,0.13416621,0.29695003,0.15295399,0.16826906,0.32151827,0.15305058,0.10076382,0.22616365,0.11511980000000001,0.1103268,0.08722064300000001,0.29518398,0.33023827,0.18534408,0.13646809,0.20447584,0.22541869,0.30692902,0.28709236,0.13466945,0.16090029,0.29571369,0.20547067,0.22530344,0.14912477,0.26530368,0.18054417,0.22352792,0.21594059,0.22232422,0.24820591,0.16538489,0.11037678,0.18023443,0.19252879,0.25960897,0.27508447,0.10677759,0.14014547,0.33397239,0.14273157,0.11127668,0.19525516,0.13840198
251,85,1,0.11144648,0.10305910000000001,0.052098112,0.1048894,0.17375086,0.14230193,0.084088636,0.17685904,0.033907343,0.062087764000000004,0.13683069,0.08739364300000001,0.06031634,0.051820039000000005,0.17196724,0.19507083,0.10371093,0.10123469,0.16191822,0.075164345,0.19487702,0.1622501,0.07371603,0.055250759,0.17598002,0.11733135,0.11687205,0.05541346900000001,0.14036184,0.076283429,0.14312356,0.13776832,0.13164714,0.17567949,0.12726386,0.082990646,0.10523925,0.09551727199999999,0.18013489,0.17048270000000001,0.054556876,0.082184825,0.24777909,0.06839895,0.10875328,0.14163873,0.08459723400000001
252,85,2,0.063718419,0.081504279,0.039997002999999996,0.083681664,0.10546107,0.137711,0.057603822,0.063300409,0.029611932,0.053947880999999996,0.070833625,0.055845477000000004,0.080678867,0.049402203,0.10917331,0.12889544,0.082733865,0.08978404300000001,0.14836729,0.025155736,0.061658468,0.045219308,0.037570408,0.049869440999999994,0.08638368699999999,0.08442315199999999,0.089008617,0.048551349,0.098402169,0.067286686,0.11555212,0.08768136900000001,0.064999349,0.087589704,0.09888843900000001,0.072951307,0.058784627,0.062952448,0.071694257,0.074243765,0.048611885,0.05700406,0.12507298,0.050521964,0.07267689999999999,0.11270011,0.065632204
