,,pid1263b-06,pid52932-21,pid53576-04,pid610003b-10,pid9048b-10,pid9049b-06,pid9049b-24,pid9050b-06,pid9052b-11,pid9054b-06,pid9055b-06,pid9058b-06,pid9059b-10,pid9060b-04,pid9061b-03,pid9062b-09,pid9063b-10,pid9064-17,pid9065-22,pid9066b-06,pid9069-06,pid9070b-18,pid9072b-10,pid9073b-10,pid9074g-06,pid9075b-06,pid9076-16,pid9077-04,pid9085-20,pid9089-13,pid9090-17,pid9093b-12,pid9094b-06,pid9099b-10,pid9104b-06,pid9111b-08,pid9115-10,pid9116-12,pid9118b-10,pid9119-10,pid9137-18,pid9138b-06,pid9139b-06,pid9153b-06,pid9158-03,pid9166k-07,pid9170b-06,pid9174b-06,pid9179-08,pid9182-06,pid9192b-06
183,1,0.23593955,0.57733624,0.94910189,0.68713286,0.73678222,0.32551272,0.75672548,0.41513425,0.59000688,0.72414447,0.50951194,0.57599228,0.48084984,0.41358686,0.57793097,0.33001988,0.34259337,0.39512234,0.43159208,0.62182376,0.48725052,0.69475998,0.39996485,0.39464215,0.2631064,0.46268088,0.41403075,0.35844476,0.2768753,0.59854657,0.61362355,0.4946699,0.57907601,0.52617903,0.43611357,0.43508497,0.41772879,0.56327729,0.53168383,0.35524719,0.41788594,0.62662041,0.42693287,0.53833941,0.47620268,0.44936084,0.46832639,0.53066253,0.61582526,0.47273784,0.4764836
183,2,0.25642951,0.58175546,0.94182292,0.69888143,0.74910815,0.37928998,0.80388584,0.43899888,0.62344216,0.75359358,0.54477479,0.60653555,0.52334195,0.43631104,0.61142257,0.37092513,0.382839,0.44211523,0.44433566,0.67423531,0.48085592,0.71298176,0.4301392,0.41745995,0.30036384,0.52588728,0.45738035,0.39484093,0.32043304,0.63351689,0.65164179,0.50783198,0.63691325,0.5532439,0.45763312,0.46832513,0.46842875,0.60954486,0.54786426,0.38751588,0.45031682,0.67061224,0.44615182,0.56204941,0.49416453,0.48148363,0.51105556,0.56887648,0.63079891,0.49873033,0.52163124
184,0,0.28242913,0.59058515,0.93973227,0.70700729,0.76064,0.43366433,0.84317809,0.4524176,0.64823763,0.77803721,0.58612884,0.62898816,0.56380515,0.45597243,0.63740869,0.40095046,0.42292589,0.48239937,0.44672015,0.7152843,0.44997518,0.73131567,0.46332958,0.43259962,0.32260673,0.57578827,0.5043731,0.43813334,0.36323087,0.65777833,0.68320896,0.5147017,0.69135265,0.57957479,0.47918804,0.50926878,0.50858755,0.65613857,0.5583412,0.41220659,0.48653034,0.70483265,0.46282434,0.58452005,0.51049435,0.50373814,0.54119444,0.60288093,0.64203209,0.52145029,0.55422718
184,1,0.30538765,0.60568559,0.93655797,0.7163744,0.77156741,0.48831127,0.86479607,0.47132366,0.66788745,0.79875958,0.61444849,0.63685521,0.60016269,0.47547218,0.66260044,0.43033579,0.46446654,0.51617206,0.44210909,0.80252181,0.38866051,0.74536606,0.49618954,0.45258927,0.34910252,0.63728865,0.53101943,0.46238986,0.40708598,0.68290866,0.71951907,0.51593172,0.74329229,0.60744115,0.51043694,0.54799866,0.56100084,0.70892883,0.5661647,0.44325227,0.50477151,0.73970612,0.47419546,0.6036938,0.52307619,0.52460779,0.56548611,0.63047875,0.65675873,0.53772353,0.58211984
184,2,0.31672611,0.6209083,0.92404689,0.71809194,0.77746963,0.52760254,0.86864333,0.48062981,0.6802202,0.81371762,0.63695669,0.63562535,0.62792612,0.48789348,0.68322681,0.46481386,0.49380901,0.541397,0.43310804,0.84301467,0.34725449,0.7520941,0.51924916,0.46280673,0.38299644,0.69104341,0.54034432,0.47082493,0.45432218,0.70041075,0.73406302,0.5127437,0.76808629,0.62200287,0.52718026,0.57877907,0.58763059,0.76358893,0.57226485,0.47184722,0.51994048,0.76271837,0.48168108,0.6144998,0.52991745,0.53757505,0.58302083,0.65795337,0.66116966,0.54797031,0.59840339
185,0,0.33212878,0.64220087,0.91011285,0.71405066,0.77857185,0.55721054,0.86682094,0.48913695,0.69022861,0.82123313,0.6546199,0.62807339,0.64805245,0.49489535,0.70073959,0.48605627,0.52114629,0.56839779,0.41790102,0.86347684,0.3137325,0.75691587,0.5375703,0.47242247,0.4038163,0.72557502,0.54056791,0.47069954,0.49696583,0.71134532,0.7412272,0.50376538,0.78821405,0.63512191,0.54418893,0.61039803,0.60085667,0.82852587,0.58201688,0.50209323,0.53629032,0.7845551,0.48779471,0.62439854,0.53591422,0.54696882,0.595375,0.68063327,0.65935824,0.55354077,0.60797345
185,1,0.35377323,0.66787773,0.8819164,0.70247528,0.7718163,0.59733904,0.85912641,0.5014629,0.69815735,0.82378694,0.66898955,0.61418915,0.66231218,0.49895355,0.70934989,0.50614123,0.54951124,0.59029992,0.39364558,0.86531786,0.29839142,0.7586988,0.54296963,0.4838073,0.42246928,0.77395278,0.53107203,0.46175153,0.53519312,0.71701009,0.7409204,0.49242741,0.79286177,0.64433477,0.56144525,0.6259839,0.59743,0.87838817,0.5921382,0.5246719,0.54670699,0.80858776,0.49587303,0.62516808,0.53996584,0.55020337,0.6068125,0.69868274,0.64780747,0.55665236,0.61184957
185,2,0.36693261,0.68871616,0.86062676,0.69219889,0.76200296,0.62437046,0.84921415,0.51040479,0.69850906,0.82298431,0.67472469,0.59978655,0.6679778,0.50443253,0.70827246,0.52418367,0.56947113,0.594412,0.36061018,0.86058107,0.30221428,0.75820541,0.53564398,0.49408494,0.43588292,0.80868241,0.51695974,0.44915592,0.56412516,0.71431312,0.7353068,0.48252029,0.78555689,0.64788661,0.56792853,0.63076923,0.58373381,0.90708798,0.60153461,0.52937579,0.55885177,0.82220408,0.50055978,0.61700284,0.54098112,0.54547744,0.61054861,0.71096212,0.63432766,0.55910229,0.60810811
186,0,0.36743946,0.70800873,0.82985803,0.6841452,0.74520889,0.64705997,0.83895478,0.52154398,0.69208655,0.81882525,0.68400773,0.58251766,0.66877213,0.51409733,0.69834733,0.54203546,0.5864901,0.60099448,0.33344914,0.85590181,0.3210704,0.75642248,0.51666901,0.50609558,0.44042691,0.8302361,0.49116831,0.42501339,0.59060122,0.70773432,0.72492537,0.46966781,0.77065087,0.64946427,0.57227136,0.62940519,0.55869202,0.92998985,0.60861953,0.52025025,0.58270929,0.83420408,0.50564166,0.59483192,0.53970965,0.53337207,0.60628472,0.71723529,0.62252988,0.56444027,0.60061556
186,1,0.34125211,0.71707424,0.77632198,0.67453273,0.72641185,0.65985202,0.8244528,0.54229481,0.68044193,0.81240423,0.69335436,0.56258576,0.66544167,0.52698656,0.67919102,0.55962853,0.59921464,0.59543804,0.30671446,0.84724326,0.34245854,0.75107368,0.48322553,0.52393102,0.4433053,0.85422696,0.46684992,0.40255788,0.61820064,0.69692388,0.70869818,0.45389507,0.73370984,0.65337889,0.57392535,0.61908542,0.51366486,0.94303522,0.60800405,0.49339103,0.60680684,0.84261224,0.50684901,0.56312677,0.53757472,0.51088514,0.57647917,0.72187599,0.60559189,0.5752593,0.58909301
186,2,0.31892247,0.72179913,0.74718419,0.66779245,0.71076741,0.66673157,0.81597724,0.55525527,0.66313174,0.80612915,0.70200158,0.55053108,0.66209207,0.53961205,0.66085646,0.57727607,0.60592364,0.58465667,0.30183495,0.84520088,0.38391421,0.7402976,0.45431665,0.53542416,0.45118855,0.86260472,0.45235621,0.38980269,0.63897179,0.67850775,0.69130182,0.44330182,0.68211277,0.65902303,0.57534053,0.60084973,0.48081906,0.94433976,0.60480352,0.45932546,0.63064516,0.84546939,0.50207446,0.53499392,0.53267862,0.4947608,0.53452778,0.72410394,0.59562906,0.59298999,0.58110994
187,0,0.29495964,0.72487336,0.7279852,0.66028722,0.70919111,0.67529855,0.81329669,0.56195288,0.6416775,0.80153229,0.71152623,0.54084464,0.65924012,0.54685214,0.64001096,0.59160108,0.60758626,0.5708603,0.31585763,0.84364752,0.41118062,0.72730127,0.434259,0.54081571,0.46201488,0.86374714,0.44460958,0.38347639,0.6541702,0.66250649,0.68349088,0.43537779,0.63884825,0.66562895,0.57783478,0.58542039,0.46244254,0.93615017,0.60164403,0.42625711,0.65031682,0.84408163,0.49418273,0.50865938,0.52267767,0.48913422,0.49628472,0.72542839,0.58568975,0.61463698,0.57649322
187,1,0.26846255,0.72868122,0.71869219,0.64894277,0.72525037,0.68918744,0.81321955,0.56857999,0.61680557,0.7954761,0.71972838,0.53284545,0.65609149,0.54932789,0.61467312,0.60595332,0.60441975,0.54550118,0.34251334,0.82820021,0.43488234,0.71178192,0.41410996,0.54667662,0.47740944,0.85894897,0.44851578,0.38845764,0.6668025,0.64595229,0.67083748,0.43026525,0.57958522,0.68117776,0.58376083,0.55917934,0.44904931,0.92433686,0.60220481,0.39469872,0.671803,0.83836735,0.47432717,0.49719725,0.51479267,0.49391826,0.45427778,0.7273586,0.56981039,0.63451359,0.57268443
187,2,0.25717102,0.73209607,0.71815585,0.63576532,0.74606222,0.70067497,0.81311349,0.5689795,0.59802737,0.7963517,0.72510745,0.52747878,0.65341181,0.54796665,0.59795471,0.62063237,0.59827889,0.5202131,0.38642895,0.80910921,0.45096813,0.70417924,0.41002531,0.54685714,0.5021022,0.85087586,0.45806426,0.39842013,0.67422549,0.63274955,0.65788557,0.42800602,0.51792427,0.69370623,0.59022643,0.52535778,0.44296908,0.91143644,0.6087016,0.37004092,0.68844086,0.83232653,0.46054134,0.49563386,0.51621596,0.51247337,0.40597917,0.73091099,0.55244895,0.65086731,0.57298259
188,0,0.2403792,0.73444541,0.72393524,0.62074042,0.78161778,0.70710021,0.81055829,0.56550144,0.57942503,0.80291864,0.72875709,0.52173604,0.64862666,0.54503999,0.5819485,0.62369618,0.5892138,0.49855564,0.42644411,0.78415956,0.44677788,0.7002994,0.41699944,0.54339114,0.51774741,0.83769992,0.47136112,0.41134631,0.67763962,0.6256291,0.63851575,0.42275123,0.4771873,0.70640344,0.60069874,0.48745528,0.43623067,0.89114364,0.62318603,0.34436239,0.70360023,0.82555102,0.44342978,0.49189145,0.53355157,0.53200659,0.37233333,0.73627039,0.53460525,0.66357296,0.57475233
188,1,0.22786747,0.73806987,0.73589904,0.58578336,0.81308444,0.69944185,0.78897888,0.55634804,0.54400948,0.81670923,0.72551438,0.49777913,0.63200306,0.54157734,0.5574233,0.6074648,0.57149302,0.44776638,0.48872501,0.71416243,0.43158574,0.70325974,0.42909168,0.53294501,0.53186449,0.80114242,0.48760407,0.42804546,0.67200079,0.62139746,0.591733,0.40232617,0.41548931,0.71996119,0.62385459,0.44466682,0.42235687,0.86077692,0.64853036,0.29800555,0.72214862,0.81327347,0.41288361,0.47845281,0.57504507,0.56823552,0.31571528,0.74473044,0.495295,0.67246066,0.57313648
188,2,0.22177586,0.74183406,0.74684486,0.55698925,0.82283852,0.67692108,0.75223219,0.55167146,0.51439713,0.82765414,0.70487551,0.46177771,0.61191502,0.54230049,0.53411249,0.58114328,0.56250313,0.39048934,0.54506838,0.64918017,0.41673121,0.70990928,0.43454021,0.52474938,0.53702296,0.75866717,0.5004669,0.43748361,0.654005,0.62791984,0.54655887,0.36576855,0.39411166,0.71980089,0.64202194,0.39175984,0.41247388,0.83338165,0.65878845,0.26195494,0.72777458,0.80062041,0.37604821,0.4672742,0.60658506,0.59404416,0.27860417,0.7490118,0.45945469,0.67390021,0.56848129
189,0,0.21830298,0.74526638,0.76164363,0.52359096,0.82895407,0.6475662,0.70336515,0.55284648,0.47190152,0.81860635,0.66806124,0.39277329,0.59855489,0.54841756,0.5067111,0.5382091,0.55850113,0.32686661,0.61049174,0.5603893,0.40169794,0.71507866,0.43461052,0.51986329,0.5382762,0.70384615,0.50820039,0.44383271,0.61231952,0.65212485,0.48341625,0.31307004,0.3926118,0.69686999,0.66631877,0.29525939,0.37401797,0.78685317,0.65145733,0.23029776,0.71151114,0.78468571,0.30022611,0.4508546,0.64319195,0.63953128,0.25684028,0.74668118,0.41769785,0.66736409,0.56473983
189,1,0.220734,0.74581659,0.76648168,0.46249549,0.83555556,0.62597352,0.64868383,0.56014335,0.40301246,0.76993798,0.62411302,0.32704172,0.60211503,0.56093245,0.4815011,0.49756257,0.56001337,0.2706472,0.68032088,0.47457091,0.40169794,0.71219682,0.41968504,0.51874406,0.53500162,0.658492,0.51094919,0.44585029,0.55691142,0.68797535,0.44341625,0.27715672,0.42310897,0.65536151,0.68683,0.18405635,0.33500836,0.74387592,0.63203534,0.22946987,0.66544739,0.76787755,0.24319489,0.42431754,0.67132555,0.66963006,0.26402083,0.73485354,0.34063,0.6495887,0.56934693
189,2,0.22109067,0.741869,0.75605031,0.45584181,0.84132741,0.62507139,0.6154662,0.5631514,0.38590871,0.71325064,0.5859381,0.32360624,0.62241363,0.56651353,0.45111395,0.43937743,0.55949536,0.27363852,0.72767899,0.43589031,0.4057889,0.69917806,0.396527,0.51579555,0.52323739,0.62670221,0.50338669,0.43866908,0.50307823,0.71818366,0.42607794,0.30115472,0.45376354,0.61379398,0.69258801,0.19927326,0.32843711,0.72335846,0.60944018,0.26198786,0.61446813,0.7567102,0.21854283,0.37492102,0.69069172,0.67981794,0.29052778,0.70648569,0.32962031,0.62583155,0.56765413
190,0,0.21983293,0.72500437,0.71084403,0.47523995,0.83088593,0.61799065,0.59492817,0.56138887,0.40594082,0.65874498,0.52539485,0.35869289,0.63814719,0.55023822,0.3955168,0.37947657,0.55534297,0.3281689,0.74384929,0.42527567,0.39549201,0.66600881,0.36924916,0.50698615,0.49161546,0.5880198,0.4688096,0.4087246,0.44009295,0.73197319,0.42256219,0.37965024,0.49473197,0.51601282,0.68194764,0.3825805,0.34685541,0.71503116,0.56609632,0.32200009,0.52213902,0.72914286,0.25234886,0.30682868,0.69636588,0.65423204,0.31208333,0.62378464,0.33984191,0.57416845,0.53736655
190,1,0.22350291,0.67749345,0.65087184,0.50085877,0.76581926,0.55758697,0.56333044,0.5539745,0.39949537,0.60542138,0.44777334,0.38677644,0.64750694,0.5091203,0.33808437,0.33793132,0.5513159,0.34475138,0.69489625,0.47133953,0.39297984,0.60312405,0.39682227,0.49640764,0.4266575,0.52967251,0.39769574,0.34400255,0.42088569,0.70843395,0.42179934,0.4431763,0.54472734,0.39494643,0.6364939,0.56765429,0.37328667,0.72626468,0.48487957,0.36875676,0.34339478,0.67211429,0.31473636,0.26885379,0.6564285,0.59893473,0.32872222,0.47719176,0.36447257,0.52824571,0.50136578
190,2,0.226422,0.65387773,0.6033341,0.50129177,0.72059259,0.52904984,0.54068074,0.55257623,0.38801896,0.58285297,0.43173784,0.40110789,0.65152646,0.49581419,0.32264427,0.32330673,0.54834155,0.34901342,0.66004485,0.49790009,0.40869824,0.57165925,0.41067913,0.49461447,0.40644405,0.49615385,0.3658543,0.3173637,0.41763676,0.68890067,0.42242123,0.45752657,0.56047588,0.36704632,0.60742084,0.64029517,0.38675303,0.7363386,0.46752288,0.39825486,0.30123848,0.62622857,0.33323089,0.25261239,0.6298795,0.56624056,0.34814583,0.42133903,0.36717794,0.50048283,0.48867943
191,0,0.22911583,0.62665502,0.55401219,0.49714946,0.61837037,0.45751558,0.5134124,0.55129546,0.37292606,0.55908792,0.42606628,0.41232912,0.65970906,0.48364812,0.30633674,0.31664806,0.54218398,0.35693765,0.62198781,0.52743312,0.44253798,0.53930858,0.44666057,0.49273705,0.38708765,0.47217822,0.33459156,0.28784096,0.42072049,0.66488749,0.42271144,0.4615848,0.60064809,0.35786721,0.57044047,0.69689177,0.39829712,0.74445572,0.45781188,0.43556141,0.27509601,0.55020408,0.3497717,0.24348319,0.60487712,0.53588999,0.36900694,0.37671845,0.36581349,0.46854435,0.47696451
191,1,0.23279519,0.59819214,0.50088114,0.48938443,0.55344593,0.40800234,0.46900974,0.55035544,0.34562275,0.52455308,0.43894809,0.4142908,0.66488659,0.47179684,0.29592768,0.31907187,0.53003593,0.358382,0.57774058,0.59386327,0.48228577,0.49883941,0.47374859,0.49100406,0.3767141,0.44331302,0.28813805,0.24819615,0.43021399,0.63587533,0.41832504,0.46085683,0.63042311,0.35839028,0.51582346,0.73114937,0.40651901,0.75054356,0.45343509,0.48106684,0.26184716,0.44640816,0.35403038,0.23701904,0.56972199,0.51176641,0.39624306,0.32412037,0.36039099,0.44141631,0.45849764
191,2,0.23754458,0.57297817,0.4461301,0.47293065,0.49045333,0.33430685,0.3680648,0.54681864,0.29253766,0.50123313,0.47843282,0.39131982,0.66681979,0.43980773,0.29224799,0.33289305,0.51430362,0.33317285,0.53020876,0.63396299,0.56577301,0.46093811,0.49081834,0.48579303,0.37563875,0.41522468,0.25787487,0.22203604,0.44509301,0.61031619,0.39034826,0.44495858,0.67056754,0.36945077,0.45990624,0.73630367,0.40800251,0.75083345,0.46065679,0.51691048,0.253053,0.34893878,0.35182421,0.22627785,0.52698548,0.49295952,0.41756944,0.27778519,0.33864214,0.42672568,0.42851784
192,0,0.24327013,0.56505677,0.41336924,0.45314282,0.44798815,0.30774273,0.31757786,0.54237706,0.25727502,0.48785115,0.51416618,0.36913147,0.66100105,0.41526289,0.29693207,0.34216618,0.50179631,0.29630624,0.5016423,0.66632467,0.61453679,0.43894863,0.49968363,0.4812078,0.38684508,0.41788271,0.23542409,0.20287476,0.4652364,0.58966576,0.35998342,0.42004853,0.69011203,0.38263731,0.4293384,0.72687835,0.41358128,0.74764459,0.47092856,0.55472976,0.25459869,0.31447347,0.35122053,0.22118267,0.49642281,0.48693589,0.42671528,0.27004384,0.32453891,0.42110157,0.41083967
192,1,0.25044115,0.57055022,0.39620618,0.43417767,0.41962667,0.30370587,0.27657892,0.53765349,0.24556159,0.48253922,0.5390015,0.35768664,0.65412958,0.40376893,0.31135866,0.35055421,0.49249728,0.28131018,0.47692891,0.68870457,0.70122133,0.42192669,0.50385967,0.47747704,0.39746928,0.44069307,0.22655952,0.19575055,0.47913523,0.57962265,0.33564677,0.38368337,0.70809184,0.40105459,0.41397488,0.70599284,0.42367321,0.74532541,0.47973685,0.57255751,0.26238479,0.30773061,0.35401941,0.219919,0.48063384,0.48825295,0.42586111,0.27679956,0.30426037,0.41918813,0.39897086
192,2,0.25861648,0.59006987,0.38204227,0.42476727,0.41931852,0.34082944,0.29116768,0.53304741,0.26606774,0.4944108,0.56387497,0.35790009,0.65159345,0.41088991,0.33367421,0.35775756,0.48707494,0.27757695,0.45501058,0.70214786,0.76020256,0.40649705,0.50421119,0.47468499,0.41546734,0.47892612,0.23149159,0.20054942,0.49658036,0.57941953,0.31171642,0.35546816,0.72657161,0.41788577,0.41240934,0.67264088,0.43846636,0.74351355,0.48299208,0.58751588,0.27392473,0.35301224,0.36198797,0.2255245,0.47882152,0.49771451,0.42479167,0.29736445,0.29710878,0.4180794,0.39443109
193,0,0.26636944,0.61035808,0.37880231,0.43217147,0.43247407,0.39395119,0.34190531,0.52973386,0.30637663,0.52110179,0.58909179,0.37313615,0.65607235,0.43927174,0.36059167,0.36498815,0.48544573,0.2861326,0.44357768,0.70775722,0.81083309,0.39361285,0.50085067,0.47316862,0.43667529,0.5327342,0.24197388,0.21013576,0.51382724,0.59239658,0.30484245,0.33597189,0.73867235,0.43269215,0.42488944,0.62636404,0.45579816,0.7442383,0.48704061,0.59791147,0.28652074,0.40939592,0.37252492,0.24577562,0.49478129,0.51343211,0.42909722,0.32796025,0.30838901,0.41616595,0.40122151
193,1,0.2757462,0.6389869,0.38489913,0.4692069,0.45838222,0.46451843,0.44378556,0.52734857,0.35283279,0.5752718,0.61321499,0.4084769,0.67215045,0.50136124,0.39316107,0.37667148,0.48973181,0.31554854,0.44106686,0.7061655,0.87091649,0.38509066,0.49482565,0.47236229,0.46201488,0.59533892,0.25936107,0.2260028,0.52838688,0.62026902,0.3108209,0.32814827,0.74201463,0.44724542,0.45276844,0.58670617,0.48157125,0.74807943,0.49769535,0.60228609,0.30695084,0.50217959,0.39047065,0.26418793,0.52745042,0.53445671,0.44180556,0.3718724,0.33917145,0.41365343,0.41970761
193,2,0.2847569,0.66601747,0.39786994,0.49957422,0.49438815,0.519081,0.50792595,0.52548029,0.40343298,0.6187085,0.62774994,0.4413376,0.69327208,0.54002042,0.41806976,0.38439228,0.49685855,0.34337806,0.44741496,0.69788091,0.90999901,0.38226488,0.48953178,0.47074964,0.48012613,0.64795126,0.27672195,0.24160768,0.5341028,0.65327586,0.32262023,0.33124425,0.73740394,0.45896398,0.49157085,0.57114267,0.50863978,0.75039861,0.51209771,0.60007526,0.32231183,0.56340408,0.40923958,0.27319563,0.56206471,0.5589386,0.46545139,0.40718077,0.38112826,0.41406474,0.43964605
194,0,0.30136099,0.69972052,0.41866702,0.59434221,0.55338667,0.58455997,0.58356957,0.51914694,0.47686367,0.6705436,0.65283959,0.49142654,0.72521772,0.57025693,0.45291271,0.39322966,0.51221489,0.39222573,0.4707703,0.67227922,0.96564393,0.3800222,0.48558071,0.46237349,0.49787354,0.70083016,0.32040035,0.27877897,0.53419091,0.69351599,0.34129353,0.34664045,0.71871123,0.47924576,0.55743853,0.56613372,0.54641663,0.75387737,0.55285654,0.5916553,0.34909754,0.63894694,0.43597708,0.27965168,0.61691811,0.59273678,0.50749306,0.45886508,0.47693375,0.42460658,0.48535154
194,1,0.31678243,0.73040175,0.44178461,0.66098001,0.60227556,0.61327882,0.6552695,0.507479,0.52649285,0.71703758,0.66821384,0.53378056,0.76503972,0.57344734,0.48424945,0.39246712,0.52792213,0.42220994,0.4987209,0.64859526,1,0.37543592,0.48928571,0.45168666,0.51073739,0.75418126,0.36936593,0.31948387,0.53164682,0.73093502,0.3585738,0.33981257,0.69037126,0.49125116,0.6192818,0.59963104,0.58979315,0.75786346,0.59090723,0.58022485,0.38063556,0.68723265,0.46299996,0.27975699,0.66349749,0.62551811,0.53907639,0.48770521,0.54383881,0.44298104,0.5342695
194,2,0.32918153,0.75310044,0.4543942,0.68309158,0.62260148,0.60776869,0.67420692,0.49030022,0.53865739,0.72951478,0.67724255,0.54697362,0.78470667,0.55880551,0.5014244,0.38681609,0.53647757,0.42494081,0.5023529,0.63041519,0.9928309,0.36741834,0.49082537,0.43980841,0.51330045,0.76770754,0.38689779,0.33468978,0.52834282,0.75024261,0.35808458,0.3374613,0.66276271,0.4913524,0.65798691,0.62131038,0.61247388,0.75982026,0.60584301,0.56521944,0.38918971,0.70741224,0.47571015,0.27875253,0.68067179,0.64584544,0.54175694,0.48838284,0.56677567,0.45386266,0.55563143
195,0,0.34176835,0.7690131,0.46341357,0.6940319,0.61738667,0.58396288,0.67726352,0.44782328,0.53530851,0.72126961,0.67752232,0.5384459,0.79374103,0.53294198,0.51262783,0.37609957,0.54220904,0.42394633,0.48512459,0.61284879,0.96447225,0.35111405,0.48786558,0.40636395,0.50662193,0.76237624,0.39820867,0.3472398,0.52062247,0.75463224,0.34884743,0.34972806,0.63299694,0.48402092,0.67372192,0.64707066,0.62341204,0.76003769,0.61484278,0.54273484,0.39167627,0.71981224,0.4799359,0.27711624,0.68631749,0.66081735,0.53648611,0.48040534,0.57920862,0.46017525,0.57153025
195,1,0.34831049,0.77946725,0.46438775,0.69423396,0.59736889,0.55672378,0.66747662,0.43016274,0.52398501,0.70517329,0.67160915,0.52794633,0.78963537,0.50468777,0.51311176,0.36357199,0.54236778,0.41973165,0.46957016,0.58559785,0.93851653,0.33548257,0.48129218,0.3924398,0.49358021,0.74303884,0.40235161,0.34938276,0.51052324,0.74778262,0.33915423,0.36061417,0.60982316,0.47330634,0.6754732,0.66049866,0.6270163,0.75728366,0.61298264,0.51893316,0.39046659,0.72428571,0.47461255,0.27480761,0.67943828,0.65885144,0.52577778,0.46772554,0.58117296,0.45734979,0.58189862
195,2,0.3496621,0.78420961,0.45674756,0.68102764,0.57097481,0.5084891,0.64081574,0.39259738,0.5067207,0.67012769,0.65707419,0.49390659,0.77408364,0.47133742,0.50762418,0.34742232,0.53744674,0.40671665,0.44357768,0.53298495,0.8804091,0.3178551,0.47133718,0.36220861,0.46918661,0.70336634,0.40074704,0.34872163,0.49293494,0.73347401,0.32375622,0.36910719,0.57221554,0.45456846,0.67179374,0.68163014,0.61941078,0.75119583,0.60520017,0.49489628,0.38687596,0.72086531,0.46392194,0.27122722,0.66070785,0.64632965,0.51054167,0.44330024,0.56810483,0.44579757,0.58361066
