,measure_number,beat_number,pid1263-14,pid52932-07,pid9048-14,pid9050-14,pid9054-14,pid9055-14,pid9058-14,pid9059-14,pid9062-14,pid9063-14,pid9064-09,pid9065-09,pid9066-14,pid9067-14,pid9068-09,pid9072-14,pid9074f-14,pid9075-14,pid9078-06,pid9081-02,pid9088-09,pid9090-07,pid9093-14,pid9094-14,pid9098-01,pid9099-14,pid9100b-10,pid9101-14,pid9103-08,pid9104-14,pid9105-14,pid9115-08,pid9118-14,pid9126-02,pid9128-10,pid9130-06,pid9138-14,pid9139-14,pid9153-14,pid9166e-07,pid9170-14,pid9173-19,pid9174-14,pid9185-01,pid9186c-14,pid9192-14
0,1,2,0.32292663,0.37881547,0.37878855,0.39892340000000004,0.41252844,0.50295441,0.18017047,0.34976609999999997,0.30046442,0.20046641,0.25904615,0.31553058,0.54216336,0.42188318,0.45582917,0.26567304,0.50312601,0.57214383,0.42268615,0.44673607,0.31867464,0.56749818,0.34061706,0.42791897,0.32668102,0.51742985,0.25404031,0.24932209,0.18400385,0.30788369,0.42254038,0.27573117,0.19798992,0.54092692,0.58044332,0.64556157,0.20814574,0.36989817,0.56496676,0.38588291,0.16850227,0.16926864,0.6422671,0.66405823,0.81948915,0.16439307
1,2,0,0.28196915,0.41649689,0.29692074,0.33806427,0.36287509,0.41244378,0.18486333,0.48349046,0.43817085,0.30825999,0.25874364,0.4213673,0.5278983,0.25710867,0.41873601,0.32691485,0.43543894,0.54274097,0.47507443,0.38860658,0.54775286,0.53229243,0.34094629,0.285445,0.44826801,0.52625458,0.28570058,0.27997793,0.33695757,0.43681959,0.45462709,0.34530929,0.38195451,0.42120153,0.55995053,0.6090165,0.24514429999999998,0.33989332,0.33970494,0.38386093,0.16235191,0.24091956,0.46505664,0.42352378,0.84064918,0.22899036
2,2,1,0.37293619,0.45176237,0.28275703,0.30838348,0.41106056,0.37252844,0.22585481,0.60780856,0.57171487,0.38181750000000003,0.25257128,0.54631981,0.54531476,0.23697554,0.40347856,0.39321615,0.39854227,0.53165112,0.56929689,0.34509433,0.69799701,0.51402039,0.36543129,0.30903123,0.56562895,0.55383489,0.33235125,0.31845341,0.41640190000000005,0.61597338,0.51573982,0.43564287,0.48639343,0.34352209999999994,0.57766649,0.58821793,0.38818903,0.32043563,0.28431837,0.39359006,0.20182829,0.34186453,0.41935900000000004,0.31726125,0.84427857,0.32349289
3,2,2,0.49544209,0.47737312,0.28295512,0.31067699,0.49797422,0.36047270000000003,0.28032723,0.68397265,0.68789625,0.43653050000000004,0.24714552,0.65859511,0.59738905,0.29700845,0.41255381,0.43638551,0.39203109999999997,0.54864865,0.63212345,0.34019791,0.74144494,0.51304625,0.3980999,0.40437025,0.64408981,0.58503457,0.35733205,0.34874665,0.45952823,0.67886855,0.58122858,0.53282097,0.53507664,0.3450938,0.61044284,0.58128129,0.54358586,0.32635577,0.3126218,0.40800651,0.25681585,0.40004765,0.4188564,0.32403864,0.84195028,0.39075314
4,3,0,0.51926755,0.50677905,0.28709308,0.3312242,0.45491279,0.37081753,0.28571569,0.73055056,0.79324764,0.50405477,0.22249469,0.76939073,0.64706554,0.31443422,0.37966248,0.47376688,0.39632329,0.58662999,0.68200934,0.35662559,0.66122571,0.51327385,0.45157558,0.39223483,0.6897789000000001,0.63039447,0.39476967,0.37969415,0.49708411,0.72191585,0.68281331,0.60495702,0.55601494,0.39054720000000004,0.66246302,0.59579033,0.57818903,0.34041865,0.32088152,0.44214382,0.32540588,0.48445962,0.42122762,0.36799481,0.84708622,0.44936285
5,3,1,0.44548033,0.42720635,0.34607004,0.37928011,0.43044632,0.40194903,0.32189674,0.74120187,0.90360935,0.56997668,0.26610028,0.88146608,0.71733272,0.33764864,0.36704839,0.50787996,0.41876417,0.66754365,0.69307321,0.36357932,0.58266069,0.46798069999999997,0.51446712,0.30015943,0.67816013,0.68807645,0.44452975,0.38557465,0.52165601,0.69567388,0.75055333,0.62309615,0.51985483,0.45997837,0.73723141,0.58678746,0.61424964,0.36148266,0.29910755,0.46224545,0.41469212,0.54711348,0.5019524000000001,0.47614817,0.83291105,0.52093612
6,3,2,0.44645248,0.52303254,0.48887373,0.50805429,0.48741198,0.48755622,0.50692662,0.69435768,0.97770412,0.64409087,0.35672909999999997,0.96564756,0.8082515,0.38668761,0.58901326,0.5521187,0.54003887,0.74860879,0.73060927,0.38252721,0.68589935,0.52421704,0.57479071,0.44103911,0.74027498,0.73394876,0.5575144000000001,0.43133375,0.57549687,0.77745028,0.78046467,0.64449402,0.6432911,0.5817784,0.79764272,0.62819159,0.66193362,0.44593066,0.34328385,0.54933498,0.52315343,0.56061304,0.61278142,0.63748405,0.84927755,0.56567554
7,4,0,0.4865175,0.64169296,0.57513261,0.6023178000000001,0.53096089,0.54452774,0.63001861,0.66086362,0.98502688,0.69510269,0.42508850000000004,0.97984443,0.82043084,0.41131553,0.73525056,0.57902687,0.6409459,0.78617556,0.77822445,0.40025099,0.77492775,0.54409141,0.60522999,0.5861765,0.80362004,0.72699471,0.6162572,0.47808608,0.60891273,0.84343554,0.77544361,0.65345263,0.77603329,0.6991274000000001,0.82167629,0.70088439,0.67621212,0.53068173,0.40669338,0.65030264,0.61402662,0.55884221,0.70266892,0.68696464,0.87413545,0.60004084
8,4,1,0.46605469,0.78351212,0.62413884,0.7225655,0.54939877,0.64032102,0.74818262,0.62676502,0.95562022,0.73650794,0.47364356,0.95606966,0.78922128,0.42604143,0.85450319,0.58671301,0.6845805,0.76205055,0.7775641,0.43907256,0.85024415,0.52803168,0.63473803,0.73099503,0.87902812,0.69808052,0.66139155,0.51349519,0.64418541,0.91561683,0.73580634,0.67931228,0.89146648,0.75564553,0.83345055,0.77749395,0.64574315,0.58568051,0.46888262,0.74818481,0.63010823,0.57021361,0.75685916,0.71858484,0.8896801999999999,0.59642215
9,4,2,0.39682540000000005,0.81965203,0.56422644,0.73528777,0.40617485,0.68386101,0.77034388,0.55555955,0.82941823,0.6129918000000001,0.44513741,0.8277179,0.69155819,0.39991773,0.86378509,0.4886713,0.63690476,0.62562385,0.6486092,0.47012776,0.83801694,0.45552622,0.60898316,0.75830442,0.86059757,0.58750712,0.65119002,0.46540281,0.63691631,0.86736392,0.65582354,0.61816717,0.88545752,0.709488,0.80326915,0.78662171,0.4892785,0.52462014,0.48694108,0.75503854,0.53405002,0.56019217,0.68292589,0.61802898,0.75203725,0.51448293
10,5,0,0.34491936,0.74079149,0.36572535,0.63286204,0.28741198,0.5675279999999999,0.5590771,0.41530047,0.66382749,0.46084405,0.3106713,0.65763532,0.56018878,0.31705183,0.70996211,0.35703115,0.48032070000000004,0.3445348,0.46543555,0.43009237,0.5313701999999999,0.34943554,0.45888439,0.64066398,0.67919671,0.41986987,0.5418714,0.30412265,0.46795269,0.65778464,0.5649386,0.51317511,0.65799444,0.55400342,0.73550953,0.71968484,0.35517316,0.33767073,0.39104817,0.62715492,0.34823753,0.46205035,0.43704009,0.44416348,0.57597754,0.37595164
11,5,1,0.28179384,0.59908952,0.24592257,0.493821,0.24063482,0.41475439,0.38234545,0.29555236,0.47100765,0.34270669,0.16463281,0.46321809,0.38923651,0.28201331,0.56942483,0.25031413,0.34505993,0.26167584,0.3757429,0.35026848,0.32306926,0.24940823,0.31886934,0.39822752,0.49682762,0.3398536,0.39898273,0.21919439,0.34970772,0.43516362,0.44490116,0.42990796,0.38386887,0.372479,0.66377261,0.44094774,0.31553391,0.27825709,0.2913578,0.46185156,0.24240895,0.34012547,0.23290849,0.3100852,0.38338698,0.28497794
12,5,2,0.25337859,0.32394303,0.15440319,0.35313402,0.28534828,0.33412117,0.25087685,0.22984527,0.33341684,0.27604754,0.13162129,0.33240687,0.26313466,0.3095206,0.39115722,0.23222163,0.28573048,0.25741051,0.3848257,0.29098689,0.17917289,0.21149854,0.23296021,0.18491982,0.43948558,0.30326149,0.30457774,0.16348731,0.28105357,0.28295698,0.42670141,0.35022659,0.18432353,0.26028517,0.63913275,0.31317053,0.35888167,0.22489493,0.20189418,0.28709478,0.20766418,0.21847058,0.24930088,0.22825542,0.32137917,0.20648587
13,6,0,0.19911392,0.27504733,0.17187947,0.3009228,0.3688062,0.40217832,0.32006466,0.25638719,0.28911414,0.32642744,0.29119521,0.30265342,0.45138159,0.35409468,0.40022387,0.31017912,0.31175899,0.33660209,0.48869863,0.31692966,0.31656203,0.21833576,0.33113536,0.19672699999999999,0.5619155,0.33224075,0.32299424,0.25673971,0.33607729999999997,0.37151573,0.54138895,0.44008129,0.31876737,0.39380375,0.64495319,0.31586118,0.47731602,0.24578720000000004,0.20673891,0.29728346,0.23984935,0.19819741,0.34762942,0.23777793,0.38349654,0.20214834
14,6,1,0.35735004,0.38632471,0.30634121,0.33141308,0.4491496,0.46670782,0.41579308,0.3629579,0.38650685,0.44181899999999996,0.36572054,0.40387115,0.52570602,0.41185401,0.48094541,0.43383906,0.33643505,0.40061389,0.65008052,0.40386158,0.54722471,0.2451748,0.40602954,0.29000281,0.71372268,0.44811712,0.40456814,0.36642756,0.43329895,0.56927343,0.65995928,0.55128714,0.47502692,0.4965297000000001,0.65191347,0.39961173,0.60412698,0.31962741,0.25429378,0.38639497,0.29893228,0.31998729,0.44968233,0.37400902,0.57767582,0.35055546
15,6,2,0.44667559,0.46861084,0.41542491,0.35742425,0.50466363,0.50269865,0.49537572,0.45833753,0.5490914000000001,0.51530881,0.39496685,0.57307392,0.58427343,0.41880936,0.48258998,0.53393931,0.3553288,0.44834569,0.72348437,0.46771041,0.6645141999999999,0.25295885,0.44631737,0.32148551,0.83364658,0.53389183,0.47382917,0.40298755,0.49799876,0.5951034000000001,0.75085687,0.62942674,0.56090719,0.52732234,0.65977106,0.45508214,0.69877345,0.35652227,0.28712321,0.44681801,0.34775486,0.40347812,0.48537959,0.42076727,0.67388893,0.41322496
16,7,0,0.50938675,0.58068151,0.47367552,0.35183886,0.52689849,0.49719552,0.55619673,0.48459878,0.6965294,0.60036109,0.33266396,0.72036152,0.62336911,0.38345673,0.4018426,0.57651384,0.37028669,0.51018895,0.6997346999999999,0.49602938,0.73836572,0.28099053,0.48866522,0.34738816,0.8707583000000001,0.58365189,0.50004798,0.39006779,0.54217041,0.55172332,0.80586085,0.70222856,0.59319871,0.53978273,0.66006208,0.47282677,0.73203463,0.3623818,0.29146708,0.45753187,0.36554044,0.49753037,0.48429707,0.44078048,0.73142505,0.44819474
17,7,1,0.5204628,0.61796629,0.47539234,0.38697013,0.51718665,0.46371814,0.60146958,0.42878014,0.81035978,0.63859174,0.30767845,0.8317969999999999,0.66694831,0.36596365,0.360539,0.56348082,0.39738419,0.53908156,0.61810536,0.49887876,0.75898356,0.38436817,0.53625247,0.36978336,0.8569068999999999,0.60915006,0.48426104,0.35223869,0.55640602,0.4777276,0.82035489,0.75482386,0.53598064,0.54770407,0.63199059,0.43764404,0.70112554,0.35461287,0.29231399999999996,0.45208303,0.37117888,0.52891289,0.51199144,0.45602105,0.72156406,0.43563959999999996
18,7,2,0.49434245,0.5923916,0.46918539,0.48761501,0.50180912,0.41726784,0.61821299,0.31807125,0.9267724,0.62523132,0.35190835,0.93611405,0.69778488,0.39827986,0.50420183,0.52392728,0.43761743,0.54492546,0.53565346,0.50926821,0.74809168,0.52081209,0.57876023,0.41266998,0.82814476,0.6247986999999999,0.53023033,0.35431972,0.55227288,0.4954441,0.81787598,0.74389133,0.45467356,0.55905799,0.59722559,0.35732207,0.63806638,0.35481492,0.29517348,0.46250804,0.39074887,0.51133169,0.58279315,0.45403909,0.6618776999999999,0.39636497
19,8,0,0.46801492,0.54290994,0.49750182,0.57750735,0.49400390000000005,0.44013581,0.61594984,0.25122706,0.99329389,0.59212367,0.42256549,0.99714063,0.7270762,0.44631666,0.64374892,0.43880497,0.43758503,0.50451248,0.56422257,0.52280536,0.81139013,0.66289148,0.60074311,0.53448373,0.80200253,0.61660024,0.61503839,0.41686899,0.54351145,0.6157753,0.80430521,0.72779621,0.44620518,0.55265805,0.56950575,0.34977237,0.58300144,0.38133436,0.27861761,0.50808135,0.41458973,0.49845946,0.61524286,0.42793193,0.62674108,0.41222023
20,8,1,0.45531332,0.50338051,0.50017608,0.54029843,0.48278085,0.46430902,0.59165279,0.28932709999999995,1.0,0.56781765,0.44833623,1.0,0.71374743,0.45428165,0.69101085,0.38022323,0.39974085,0.46920195,0.59258315,0.5178678,0.86070752,0.7006555,0.58728248,0.55079246,0.78422126,0.57753558,0.6218906,0.45686584,0.52117461,0.63819032,0.76660301,0.70670202,0.44823919,0.52079666,0.54695154,0.36731265,0.55532468,0.37056494,0.26039523,0.52835366,0.40662571,0.52510919,0.50521283,0.40127802,0.62592618,0.45061264
21,8,2,0.42060305,0.42644911,0.44272885,0.39337848,0.41115805,0.43536467,0.48434408,0.30143937,0.87861561,0.47718348,0.39519212,0.88276579,0.63394991,0.42133722,0.66476666,0.32112685,0.31572724,0.37186479,0.56545061,0.48152529,0.85491779,0.69897123,0.52341266,0.46479415,0.74053697,0.47719398,0.59051823,0.442204,0.44078124,0.60310593,0.65170046,0.61209353,0.44514165,0.40669165,0.49404618,0.34229079,0.51809524,0.3199608,0.26521264,0.5052322,0.35204768,0.51654094,0.30191889,0.33442683,0.59545299,0.49031204
22,9,0,0.35782814,0.39819706,0.32676689,0.23196892,0.3180533,0.31336979,0.33904183,0.2397769,0.67234502,0.39448582,0.28331724,0.67389174,0.27007688,0.3976292,0.59074393,0.20172437,0.23244250000000002,0.24904728,0.50496426,0.37968811,0.65239661,0.63381282,0.36579814,0.23669699,0.56120926,0.33189101,0.46662188,0.28326502,0.35321505,0.47275969,0.49860245,0.46289245,0.3801598,0.29676105,0.46465296,0.33392369,0.48028139,0.30279641,0.3064475,0.44259023,0.23575399,0.44685143,0.26145341,0.22792510000000002,0.53298637,0.49010783
23,9,1,0.33558042,0.40285766,0.31358264,0.19694558,0.23797529999999997,0.29839492,0.28213971,0.17725081,0.53860829,0.34536974,0.26829504,0.53632201,0.25184593,0.38218533,0.56271741,0.20255982,0.19654195,0.22243482,0.47405494,0.32606415,0.41147982,0.54867079,0.29157182,0.14584076,0.42219412,0.31595771,0.37912668,0.23953965,0.31990235,0.37237937,0.40953875,0.3440712,0.35471477,0.29037369,0.47380802,0.32573822,0.47844877,0.31176756,0.31621892,0.40977903,0.173914,0.36852219,0.33088908,0.27369236,0.41218243,0.46691717
24,9,2,0.26365781,0.40206436,0.35108842,0.18921508,0.21825371,0.34835523,0.2472029,0.20791652,0.46809782,0.33704957,0.31689515,0.46529763,0.33825835,0.38943983,0.61944205,0.27381366,0.26730645,0.27013474,0.51668849,0.38318555,0.4288291,0.50182083,0.32207694,0.22064147,0.37248402,0.33820252,0.37868522,0.30176573,0.36817963,0.32916568,0.36811818,0.32975145,0.40242751,0.35583161,0.53692341,0.33578557,0.50598124,0.31456599,0.31829524,0.41730236,0.16359514,0.19159057,0.41509337,0.45012074,0.24282682,0.45938572
25,10,0,0.25991267,0.5236816,0.38779081,0.19424732,0.25082873,0.49335038,0.29101597,0.26277798,0.46441717,0.38052358,0.37616657,0.45609966,0.40790896,0.42070152,0.71959704,0.37861248,0.34715743,0.3485769,0.62589061,0.4592857,0.55681116,0.5484705,0.42328097,0.28087779999999996,0.42634043,0.38066694,0.47018234,0.41910768,0.44777526,0.40138658,0.47381335,0.41296019,0.49725476,0.43613891,0.62563661,0.39643291,0.61145743,0.32058717,0.34895729,0.4720271,0.22449174,0.23092988,0.49110146,0.54684937,0.2343765,0.47722594
26,10,1,0.2772678,0.6207969,0.43294522,0.22987777,0.30979309,0.52648382,0.31680219,0.32834113,0.44907791,0.4908749,0.40873399,0.43812361,0.47615894,0.43518809,0.75564836,0.54207994,0.40759637,0.39826995,0.73596163,0.51060547,0.68597907,0.64230699,0.49524974,0.33137016,0.49199786,0.43297275,0.58087332,0.49910925,0.52166288,0.44600269,0.60678918,0.49128668,0.58402574,0.48249761,0.66784692,0.55288762,0.69002165,0.36939303,0.41786723,0.56691569,0.295049,0.31877233,0.51815147,0.62300665,0.27169075,0.51169744
27,10,2,0.3307197,0.6966285,0.47206876,0.26181161,0.35529737,0.47734368,0.30127364,0.36781576,0.39995761,0.55323855,0.41862007,0.39123393,0.49400929,0.42361828,0.72589117,0.59405828,0.44581309,0.42535279,0.74849682,0.51777522,0.68997509,0.66100692,0.55013639,0.3568039,0.54826915,0.43927613,0.64553743,0.52789689,0.53692318,0.37836146,0.69581494,0.50508083,0.61400407,0.48750189,0.65211961,0.5879114000000001,0.77770563,0.4254627,0.46758947,0.61750456,0.37358491,0.35139363,0.47900048,0.62661746,0.272985,0.53563143
28,11,0,0.3132052,0.75601731,0.46807387,0.25803405,0.36815621,0.33575271,0.22036837,0.39291832,0.4006128,0.54775446,0.40249083,0.39625282,0.48671691,0.40188468,0.55795592,0.56529876,0.40644639,0.46913816,0.6223803000000001,0.43257144,0.48629796,0.6719228,0.52191704,0.30099409,0.53033979,0.4443351,0.5934261,0.50204162,0.45254109,0.23033040000000002,0.74935182,0.48902074,0.56227649,0.47027612,0.58953776,0.57939671,0.80137085,0.3925887,0.46982060000000003,0.53122907,0.41844376,0.31532597,0.33981984,0.65143749,0.26067931,0.54132495
29,11,1,0.33146873,0.77418192,0.50182687,0.32415477,0.41402340000000004,0.38852633,0.2625943,0.45103275,0.44194785,0.60256526,0.46476797,0.43950331,0.53931643,0.44144791,0.45666437,0.54631734,0.42556689,0.54357012,0.58270097,0.44496677,0.51065272,0.72884195,0.50985796,0.26331239,0.53685541,0.49436356,0.55865643,0.53634715,0.43571969,0.23181998,0.77651865,0.53979396,0.56310073,0.53646331,0.59513993,0.5547495,0.81017316,0.38502182,0.48655859999999995,0.47889395,0.46940909999999997,0.33483681,0.3883913,0.73614908,0.272985,0.61038229
30,11,2,0.42430038,0.77691337,0.58446504,0.4047921,0.47714765,0.52696005,0.44239248,0.51309824,0.52827934,0.67658166,0.59236017,0.52704405,0.6011342,0.48362127,0.55226451,0.55296083,0.51520084,0.59010604,0.62160409,0.49252165,0.64846039,0.75229425,0.53502963,0.38392572,0.60366333,0.57445303,0.58068138,0.58100268,0.4730555,0.31688456,0.77951611,0.6449145000000001,0.63506202,0.64563949,0.6421036,0.58450552,0.82243867,0.42463428,0.52685548,0.51325447,0.53821852,0.41214961,0.49513512,0.82177192,0.30985414,0.69928933
31,12,0,0.52484541,0.77495718,0.65369885,0.46372197,0.4981313,0.59726607,0.61867346,0.5377185999999999,0.58863431,0.73273151,0.66982043,0.58665094,0.64173708,0.50562411,0.67582228,0.57505681,0.57380952,0.604943,0.66815343,0.50700516,0.74954659,0.74811544,0.56232716,0.51582106,0.68645274,0.63263928,0.6234357,0.61690052,0.51497834,0.36539894,0.78248827,0.69289619,0.71602345,0.72549414,0.67643207,0.62668165,0.82106782,0.49102885,0.56552227,0.61343434,0.5825362,0.48804892,0.58097607,0.82816202,0.32558378,0.78497794
32,12,1,0.58808249,0.77428108,0.70412476,0.54596476,0.49111147,0.67386013,0.76238856,0.53562433,0.64966373,0.77506959,0.71905773,0.64389834,0.65726574,0.50679829,0.78661099,0.59105066,0.60720764,0.5538946,0.68162703,0.50441294,0.81438964,0.71614166,0.58904148,0.63681891,0.77407192,0.64587231,0.66393474,0.62241841,0.55135135,0.44372078,0.79806999,0.69223042,0.78226825,0.75148368,0.6702236,0.67548789,0.78643579,0.55400873,0.58139514,0.70223074,0.56374872,0.55385532,0.62193126,0.7807659,0.31924262,0.81048848
33,12,2,0.60620259,0.75900117,0.6609623,0.54363077,0.37180154,0.7080254,0.81899677,0.47075927,0.64787158,0.70217408,0.68365836,0.6372798000000001,0.61097663,0.44865754,0.79349061,0.56329368,0.55633301,0.41079487,0.62004008,0.48345917,0.78745391,0.6423161000000001,0.57076474,0.67749226,0.80237843,0.57164701,0.6503071,0.53785275,0.55001719,0.46184138,0.75024979,0.56592226,0.78395661,0.68214052,0.62500606,0.67304701,0.68603175,0.52214499,0.52344959,0.71423132,0.43664619,0.56956246,0.55511167,0.60228722,0.29745943,0.74207646
34,13,0,0.54137184,0.6590191999999999,0.46167984,0.46187367,0.24544470000000002,0.57060587,0.67624179,0.34873696,0.53754842,0.5329271,0.54517603,0.52420467,0.450255,0.35677212,0.63062683,0.39674509,0.38816003,0.20369927,0.47090376,0.39251548,0.47602392,0.49066824,0.43271564,0.5786833,0.65982071,0.43376169,0.53641075,0.31617531,0.43512138,0.394731,0.65125779,0.45130583,0.612329,0.51085098,0.5503953,0.56181102,0.5074531,0.37165603,0.36001275,0.61665113,0.2493345,0.50007941,0.3668183,0.39489931,0.25075669,0.56860807
35,13,1,0.43810161,0.52638601,0.29960601,0.35929953,0.22157404,0.44059441,0.44091309999999995,0.25198992,0.40494864,0.39322199999999996,0.40260668,0.3890744,0.31991322,0.30925136,0.49362838,0.27370004,0.24853418,0.16787053,0.39842673,0.27909559999999994,0.24355755,0.34707757,0.32217101,0.28417894,0.49018670000000003,0.34623831,0.40571017,0.20623522,0.32172478,0.30540369,0.59549496,0.38565221,0.36564257,0.36034552,0.48347238,0.43035546,0.4002886,0.27213489,0.23162736,0.49461024,0.15703525,0.38396728,0.26943052,0.26623155,0.21238787,0.42465283
36,13,2,0.32589087,0.26881817,0.18289569,0.24782116,0.28386957,0.35089514,0.24209856,0.1854624,0.29724626,0.30055668,0.34372144,0.29099598,0.37229961,0.3208511,0.35341829,0.19416522,0.15239715,0.2009886,0.37520998,0.20273829,0.14294968,0.25621814,0.1932932,0.17167776,0.37643668,0.30122814,0.28284069,0.16361343,0.23201981,0.22158308,0.51342532,0.32382966,0.23158427,0.25479052,0.44679148,0.31217147,0.38604618,0.23761416,0.16462982,0.30672374,0.144325,0.19559279,0.28416047,0.24027246,0.19604876,0.28777161
37,14,0,0.37001976,0.20348869,0.14903264,0.22931114,0.38033799,0.41355499,0.24072695,0.20305865,0.31212302,0.30776348,0.34162966,0.31045170000000005,0.43372916,0.35390771,0.39760634,0.20453148,0.18130062,0.26775891,0.41104302,0.1907647,0.23024415,0.23371267,0.24473709,0.19914658,0.45723268,0.31403823,0.23519194,0.20731515,0.29955987,0.32622613,0.44541971,0.38743926,0.35432924,0.32762913,0.44705825,0.28452709,0.47482684,0.26001172,0.18739641,0.28796135,0.18579786,0.18022711,0.3379641,0.26845271,0.18918715,0.21992322
38,14,1,0.48752151,0.29047147,0.22414324,0.29383989,0.48571119,0.47716729999999996,0.31359851,0.29599136,0.41922803,0.41026856,0.33789663,0.41560857,0.51019259,0.42870391,0.48883244,0.30900949,0.26471493,0.34253368,0.52011771,0.24867817,0.43239661,0.22831391,0.34666541,0.2924224,0.62076114,0.36536804,0.28802303,0.31995901,0.41221374,0.47794945,0.47435719,0.48430200000000007,0.49849111,0.44422371,0.45644371,0.36406571,0.63080087,0.34057019,0.24738184,0.40103462,0.28149773,0.33549591,0.42113742,0.33672772,0.28093542,0.35217285
39,14,2,0.5902977,0.36638421,0.33780512,0.31588462,0.57371899,0.50209895,0.39254433,0.37537244,0.55531575,0.4832393,0.28948961,0.53782168,0.58174621,0.47280682,0.49048562,0.42428820000000006,0.36235018,0.37359483,0.5671768,0.27841669,0.53758844,0.26433904,0.41733609,0.33004783,0.71818793,0.4197316,0.32426104,0.35844238,0.47803452,0.52160685,0.531018,0.55079658,0.5515481,0.48966454,0.46570791,0.40940931,0.72662338,0.36821102,0.28649485,0.46059110000000003,0.36529911,0.43709998,0.46401278,0.32586113,0.32391289,0.42087894
40,15,0,0.62774909,0.3672406,0.40116215,0.31218801,0.62122197,0.49218626,0.49573822,0.40329615,0.64182067,0.51606108,0.25689644,0.62236308,0.68512598,0.47548426,0.42213708,0.45544045,0.42291869,0.36989556,0.558094,0.27950707,0.57940209,0.28260197,0.45681498,0.35822001,0.7131873000000001,0.44737698,0.32012476,0.34864417,0.51803865,0.5047619000000001,0.55306259,0.57566343,0.55234575,0.50974451,0.48115633,0.41699306,0.74545455,0.36004809,0.30269557,0.44936518,0.38628053,0.50197729,0.45848422,0.32546246,0.33007601,0.44872570000000006
41,15,1,0.60935807,0.30089245,0.45702463,0.34942392,0.62322609,0.46012876,0.60117566,0.38523209999999997,0.72952036,0.52277138,0.29905387,0.71058367,0.75760828,0.47968738,0.2905545,0.44121775,0.49144801,0.33336522,0.54004426,0.27678112,0.58434479,0.30436999,0.48421597,0.39131576,0.62080671,0.48735258,0.26730326,0.32078669,0.5183825,0.40122019,0.58578168,0.57601383,0.51693011,0.54466127,0.48286608,0.30331619,0.72109668,0.30945405,0.31307713,0.40843979,0.39059529,0.53876757,0.42867637,0.36683297,0.29686366,0.43060774
42,15,2,0.47576018,0.22406022,0.51524222,0.46111816,0.60551403,0.42949996,0.66675811,0.31509176,0.8154279000000001,0.49314677,0.39205767,0.79982404,0.79051534,0.48833296,0.35820561,0.40846812,0.53232912,0.28732361,0.53631382,0.31304133,0.53184853,0.3458394,0.51377105,0.43093876,0.59734135,0.56392029,0.29824376,0.32814126,0.49342549,0.41487204,0.63360188,0.54533031,0.46989537,0.5658979999999999,0.46705389,0.28856874,0.68772006,0.27088216,0.32424187,0.41373108,0.37879187,0.54873342,0.4015748,0.43944779,0.27826474,0.40109459
43,16,0,0.42208517,0.26739385,0.52359518,0.55925366,0.59435597,0.45208572,0.67973939,0.30432529999999997,0.85720617,0.45614985,0.44430070000000005,0.83947532,0.78495851,0.48048762,0.47640778,0.36918861,0.47151765,0.29309575,0.58811126,0.36965869,0.53319382,0.35143846,0.51052582,0.46715746,0.65677932,0.5899146,0.43931862,0.38114457,0.48316484,0.53274701,0.66124932,0.55947486,0.46860584,0.56616205,0.47177087,0.28959050000000003,0.65946609,0.26127455,0.31313177,0.47607106,0.34681878,0.54797904,0.36757864,0.45815108,0.37943573,0.44997549
44,16,1,0.37919934,0.30259623,0.49263751,0.56632309,0.58227711,0.46990916,0.64238268,0.32872976,0.83196192,0.4600316,0.46750338,0.81406091,0.75775291,0.45650288,0.50111073,0.35779308,0.38692906,0.30993383,0.59619774,0.37786739,0.54258097,0.34406409,0.46492334,0.44506237,0.71183178,0.56747458,0.45935701,0.40013401,0.44232859,0.55393392,0.71363527,0.55859886,0.47343162,0.54638385,0.45036863,0.29113449999999996,0.64624098,0.26855855,0.28268828,0.48699499999999996,0.32629808,0.5519892,0.29186695,0.44656689,0.42006437,0.50457442
45,16,2,0.35225027,0.34958983,0.41353201,0.49778743,0.49236811,0.41575977,0.47852454,0.34049658,0.72653344,0.44766418,0.44995173,0.71530263,0.66867626,0.41533917,0.49698640000000005,0.33530945,0.29544866,0.31267639,0.53172608,0.35425967,0.51773792,0.32452658,0.34627975,0.37494139,0.71598947,0.50624644,0.44749520000000004,0.35945136,0.35870298,0.52934791,0.71438147,0.52025322,0.47194268,0.46825177,0.41410001,0.28543533,0.60582251,0.27468076,0.2602222,0.46547536,0.27919409,0.53214484,0.27961133,0.36839348,0.42413203,0.52493057
46,17,0,0.30351565,0.35260074,0.2748993,0.35974475,0.29952335,0.25124791,0.21850691,0.25430011,0.46811709,0.38247198,0.30484006,0.46129851,0.34058765,0.33401391,0.41205442,0.21757786,0.21593779999999996,0.25676473,0.39532189,0.26858271,0.33550573,0.28458667,0.20717712,0.21292319,0.52034993,0.34302562,0.30452975,0.19304745,0.24299567,0.38643531,0.55707185,0.36536395,0.35109876,0.32574309999999995,0.30841053,0.25463483,0.49345599,0.23966500000000002,0.24796467,0.42243609,0.17995466,0.38728659,0.27119605,0.18519911,0.34438814,0.49368567
