,,pid1263b-05,pid52932-20,pid5667269b-32,pid5667271-07,pid610003b-09,pid9048b-09,pid9050b-05,pid9054b-05,pid9055b-05,pid9056-06,pid9058b-05,pid9059b-09,pid9060b-03,pid9061b-02,pid9062b-08,pid9063b-09,pid9064-16,pid9066b-05,pid9069-05,pid9072b-09,pid9073b-09,pid9074g-05,pid9075b-05,pid9076-15,pid9077-03,pid9089-12,pid9093b-11,pid9094b-05,pid9099b-09,pid9101b-16,pid9103-16,pid9104b-05,pid9111b-07,pid9116-16,pid9118b-09,pid9124-14,pid9137-17,pid9138b-05,pid9139b-05,pid9153b-05,pid9166k-06,pid9170b-05,pid9174b-05,pid917518-07,pid9176-01,pid9185-03,pid918812-14,pid9192b-05
61,0,0.72462942,0.45200263,0.44086965,0.72038525,0.32584153,0.20732582,0.23334635,0.44644915,0.39264392,0.36814111,0.31180326,0.38666473,0.50411966,0.46081081,0.46781867,0.5648801,0.44965319,0.43195607,0.58784404,0.27819369,0.317598,0.29324688,0.37651703,0.2748993,0.27144469,0.52267177,0.16002806,0.45207145,0.35184615,0.43803578,0.29793171,0.24701599,0.37079962,0.52869495,0.49264494,0.15524319,0.7574228,0.27068874,0.3256491,0.28840915,0.49817475,0.29552018,0.45298796,0.54156276,0.50861921,0.24263581,0.15284296,0.20831131
61,1,0.67669137,0.40256216,0.34111339,0.70279933,0.29571179,0.1976378,0.19218079,0.34960277,0.27638847,0.3199289,0.23197361,0.40015236,0.46959022,0.49064383,0.39583471,0.46560487,0.50408163,0.48018724,0.49719037,0.42834501,0.25031019,0.25262715,0.32288301,0.28462835,0.28522059,0.50653974,0.30374152,0.3569503,0.27823077,0.44485843,0.29998217,0.24484231,0.41286689,0.49802081,0.5108403,0.18933852,0.7439133,0.32091275,0.26678815,0.2396237,0.36317211,0.26871955,0.37756058,0.52096111,0.31236037,0.22470352,0.18372136,0.30161964
61,2,0.63567085,0.45201276,0.3295408,0.72799335,0.34704613,0.22313366,0.24015033,0.32458609,0.27352058,0.33867505,0.2592063,0.41773924,0.54474125,0.54629885,0.39666072,0.3730136,0.53656129,0.53432352,0.47789564,0.5738611,0.27748035,0.29161334,0.32340929,0.35820574,0.35244938,0.52401697,0.35418193,0.40014885,0.30418182,0.54071962,0.33552643,0.26114214,0.51157385,0.48726695,0.56289059,0.24198444,0.74075119,0.4139798,0.32799965,0.25942853,0.3545796,0.39551148,0.38198305,0.52252252,0.27020292,0.24296098,0.23730637,0.38363311
62,0,0.62271,0.54863537,0.41413669,0.82917129,0.39774507,0.26110834,0.2923565,0.32008612,0.37725553,0.39708758,0.32646862,0.43507945,0.62755659,0.58580651,0.4526972,0.33467251,0.55477524,0.57061842,0.48370604,0.6562281,0.32511144,0.35085045,0.34069786,0.42813774,0.42904816,0.57913907,0.37369242,0.47838419,0.34867832,0.63485057,0.39293929,0.27216382,0.603538,0.48994191,0.65481684,0.29354086,0.78303147,0.54582732,0.39485034,0.32686745,0.40678703,0.49549408,0.47359893,0.53911393,0.30304052,0.25635042,0.29485205,0.44384963
62,1,0.66256176,0.60622816,0.47669884,0.89049335,0.42824423,0.31505033,0.31265131,0.35666202,0.47545557,0.44192247,0.36467162,0.4527026,0.61094694,0.59926838,0.51105751,0.3351378,0.55262772,0.56636061,0.46724006,0.66531539,0.34876614,0.39340687,0.34751329,0.50302987,0.50295113,0.6303601,0.36755788,0.55719838,0.38599301,0.67194259,0.42593385,0.28333881,0.66239092,0.47217644,0.72914864,0.32317121,0.86408848,0.64926722,0.44923661,0.37791351,0.44927517,0.55766354,0.56149844,0.56912898,0.36408884,0.24210979,0.32509044,0.49755349
62,2,0.72901938,0.65068611,0.48303598,0.87900499,0.43046074,0.36516496,0.31176298,0.4249621,0.52502427,0.46178984,0.39352219,0.45929043,0.55078244,0.60068859,0.51242318,0.3533554,0.53596772,0.54016563,0.48811162,0.63607837,0.35076513,0.40165881,0.3491711,0.5439301,0.54145241,0.65529801,0.33989399,0.59046556,0.4172028,0.64992135,0.43921726,0.30273763,0.69243218,0.45666712,0.76481829,0.32414397,0.90053444,0.64876604,0.48345985,0.3929795,0.47277939,0.54850383,0.59571131,0.57916021,0.42978386,0.23780604,0.32751136,0.52542835
63,0,0.76568795,0.66879336,0.45901336,0.82793792,0.42279162,0.39490681,0.304959,0.45363576,0.53803578,0.46261024,0.42145422,0.44677501,0.49133853,0.59768463,0.47216899,0.39331603,0.53301321,0.52847241,0.55009557,0.60004779,0.34872019,0.40207982,0.35779696,0.56655551,0.5645508,0.66065811,0.32262842,0.58370131,0.43699301,0.59480928,0.44250691,0.3118813,0.71716643,0.44388003,0.76139314,0.30523346,0.91938836,0.56454552,0.49435004,0.40006318,0.48885741,0.5098643,0.59458154,0.57003887,0.47937074,0.24758034,0.31062054,0.5398602
63,1,0.76718928,0.6861512,0.43198791,0.74316796,0.41278778,0.41910695,0.29726669,0.45785675,0.51581802,0.44721406,0.45069099,0.43892476,0.43656016,0.61686177,0.42573625,0.41434324,0.531666,0.52720317,0.60521789,0.55528034,0.34564128,0.40576794,0.37753276,0.58018096,0.57577341,0.6502173,0.32318185,0.56258993,0.46051748,0.51921943,0.43861104,0.30908892,0.71203395,0.41731964,0.73796991,0.27109922,0.90313242,0.51553649,0.48431165,0.39127352,0.5027873,0.46163883,0.57867549,0.54218058,0.51744993,0.25147284,0.27602263,0.52772142
63,2,0.73276321,0.69210593,0.42336941,0.67120288,0.38348553,0.40979767,0.2709098,0.44368973,0.47769855,0.4150817,0.45503319,0.42887615,0.38312104,0.63651231,0.39213419,0.3888869,0.51139789,0.53247817,0.61280581,0.50773335,0.31564496,0.38505389,0.39018999,0.57763515,0.57232943,0.62653146,0.33934835,0.52533697,0.46356643,0.46495281,0.43192476,0.28678822,0.62467872,0.39206296,0.69835833,0.24257782,0.82675178,0.42350216,0.46063357,0.35158663,0.51525435,0.44239736,0.53415341,0.48525084,0.53891202,0.23343535,0.24820518,0.49029068
64,0,0.64436526,0.68064206,0.40922297,0.58737528,0.33082129,0.37295923,0.22899258,0.39800473,0.41962662,0.35404389,0.44099411,0.38935645,0.33516268,0.61524359,0.36771735,0.34472083,0.4576564,0.58390494,0.56757454,0.43368111,0.2593401,0.33719266,0.3763223,0.54273489,0.54163054,0.60417012,0.35938109,0.4450922,0.43977622,0.41966182,0.41609165,0.24707074,0.48346819,0.36719805,0.62036102,0.21705253,0.70982037,0.3663452,0.42266885,0.27756248,0.51536637,0.44857342,0.4474803,0.42401878,0.52903034,0.19436687,0.22074947,0.41857472
64,1,0.56807298,0.66019545,0.4034318,0.54550998,0.28861897,0.3436061,0.19680789,0.33764328,0.38662917,0.32256785,0.41274895,0.35701226,0.31852391,0.59990532,0.35552545,0.30064424,0.45380152,0.59799262,0.52191323,0.37300096,0.22372593,0.3083193,0.34606073,0.48358373,0.47824951,0.58108444,0.36484527,0.37309187,0.41323077,0.37300433,0.40129268,0.20853592,0.38967158,0.34818968,0.56219354,0.20243191,0.63874703,0.3225074,0.3837445,0.23557989,0.50025698,0.46432672,0.39786681,0.38890387,0.50787891,0.17243688,0.20531491,0.34901543
64,2,0.50450399,0.6326295,0.39103052,0.5314163,0.28725951,0.30095684,0.19895549,0.30383892,0.38976488,0.32456416,0.40378272,0.3541972,0.35305335,0.60275435,0.33478711,0.27832856,0.47624383,0.542128,0.50753058,0.37414782,0.2294242,0.30301448,0.32622494,0.4474285,0.44295469,0.56289321,0.34715099,0.35315472,0.38582517,0.34192882,0.37789962,0.19528033,0.3482786,0.34717644,0.53897462,0.19717899,0.61436312,0.31136001,0.34799017,0.23506038,0.48398129,0.49113605,0.38216887,0.38693806,0.48430167,0.19529457,0.2012522,0.30525957
65,0,0.45068415,0.61919085,0.38305547,0.522949,0.33198865,0.27799262,0.24591956,0.28676087,0.415866,0.36223422,0.43001336,0.37245883,0.45075333,0.61176622,0.32339919,0.29388869,0.50778978,0.50618417,0.52098624,0.42835298,0.29495428,0.31231054,0.33368244,0.43508193,0.43207648,0.55875414,0.31756957,0.35002067,0.3691958,0.36031262,0.37342427,0.19181997,0.47138664,0.36718454,0.57982406,0.21135214,0.66582542,0.32821019,0.32872207,0.28218899,0.47868345,0.52980167,0.39820871,0.41402125,0.47249653,0.28161821,0.21895928,0.32525786
65,1,0.4386545,0.62377842,0.39526177,0.54861419,0.38415049,0.30272102,0.29362554,0.27648129,0.4491759,0.40586586,0.46450044,0.40348981,0.55882524,0.63009124,0.33588846,0.29778991,0.54042284,0.52427761,0.5509461,0.58063077,0.34126419,0.32754294,0.36351245,0.44919741,0.44532985,0.578125,0.32976849,0.35186472,0.39753147,0.49825993,0.38341803,0.21423018,0.61605585,0.40181032,0.65792953,0.25462062,0.74346793,0.40138963,0.33553653,0.33145886,0.47400501,0.62887091,0.4417125,0.4513828,0.49113623,0.46483359,0.25855672,0.38487767
65,2,0.44601862,0.6518406,0.4295408,0.58902439,0.42351568,0.31163162,0.3264838,0.28978713,0.47981878,0.44304369,0.48456223,0.427309,0.63174176,0.64592873,0.36045948,0.29428239,0.57686408,0.54953641,0.58048547,0.69245779,0.36853775,0.33951667,0.4072733,0.4766993,0.47461552,0.61012003,0.36677839,0.38459439,0.43546853,0.61495281,0.39362575,0.24175427,0.67579724,0.44968252,0.71233535,0.28409533,0.81888361,0.51293948,0.36330113,0.38162033,0.48210991,0.72860995,0.4913037,0.49827009,0.52618812,0.56360941,0.28867452,0.4509931
66,0,0.47729951,0.68114841,0.45782393,0.61876386,0.45122204,0.32156882,0.34962905,0.31888532,0.52394184,0.4695563,0.50674293,0.44511355,0.65225271,0.63855225,0.38851076,0.29486399,0.60120048,0.57334594,0.61072248,0.75863332,0.38760857,0.35719097,0.45717594,0.50718921,0.50498189,0.63783113,0.40298542,0.44523278,0.47016783,0.70784506,0.41364001,0.26822711,0.71994288,0.49603486,0.76937314,0.31154669,0.87240202,0.6097122,0.404231,0.4191098,0.50739984,0.77880132,0.54737624,0.53704702,0.54783528,0.60508799,0.31266116,0.53279345
66,1,0.5309293,0.7071953,0.47423223,0.63592018,0.46189083,0.36187581,0.35568137,0.3628237,0.57212681,0.47614685,0.52171099,0.46690851,0.61505204,0.61397831,0.41713474,0.30562813,0.60678271,0.55693582,0.62987385,0.75287512,0.39412251,0.38434658,0.4862902,0.54107354,0.53996794,0.64445364,0.4215995,0.52561813,0.49724476,0.71976996,0.43952929,0.28955322,0.72874028,0.54962172,0.81399625,0.31827821,0.91782957,0.65753664,0.43575865,0.43915333,0.54484054,0.77101601,0.61030177,0.56966817,0.52265186,0.55771806,0.31816158,0.59789447
66,2,0.5786298,0.72067446,0.47476845,0.64427661,0.4598812,0.38973388,0.34898477,0.39737401,0.59301664,0.47015793,0.51424784,0.48342886,0.55434893,0.59421587,0.4417388,0.33446671,0.60437508,0.52923756,0.65426223,0.7077891,0.39185929,0.40798249,0.49660018,0.5528225,0.54950419,0.63174669,0.42259724,0.58466882,0.51038462,0.67424302,0.4577962,0.29081253,0.71715056,0.59681843,0.84109701,0.3136965,0.9295576,0.64631331,0.44512853,0.44229149,0.56669083,0.72606994,0.64229226,0.57691357,0.46598585,0.50145371,0.31394119,0.6224448
67,0,0.61394907,0.71744392,0.45178902,0.61942905,0.43994739,0.42635303,0.33389301,0.43171812,0.59451196,0.46090107,0.5011273,0.48687514,0.4966082,0.58133069,0.47475715,0.37992126,0.60372149,0.53688001,0.69800268,0.6414065,0.39006709,0.41874368,0.49262144,0.54657153,0.54477763,0.62095406,0.40971237,0.64336393,0.52296503,0.58220606,0.46910047,0.28466382,0.71693638,0.64456228,0.85055524,0.30503891,0.91701306,0.57456906,0.44668119,0.44502949,0.58139167,0.65243563,0.66796492,0.572791,0.39164518,0.39961744,0.3083573,0.61867701
67,1,0.63516724,0.71343359,0.44127913,0.57544346,0.42488991,0.43513406,0.31888911,0.4504033,0.56761854,0.45407807,0.49769321,0.4823188,0.45298057,0.57970391,0.50896496,0.4065587,0.59492464,0.57480421,0.71696292,0.57050016,0.3860806,0.41273998,0.48522183,0.52958753,0.5275815,0.6245447,0.38974979,0.68639709,0.53539161,0.50110106,0.47536775,0.28402322,0.69235285,0.65294515,0.83672243,0.29318093,0.88398159,0.48548105,0.45347408,0.43843724,0.58432393,0.57560891,0.66968931,0.5600301,0.34815916,0.35055471,0.29919302,0.57962663
67,2,0.63314329,0.71274495,0.44543239,0.50530765,0.39746431,0.41366491,0.28824678,0.44094245,0.52068338,0.42697751,0.4788631,0.4635493,0.41120897,0.58290584,0.5298685,0.39107015,0.55322129,0.62096498,0.69193425,0.50943772,0.34868572,0.3749579,0.46535446,0.50129681,0.49740514,0.62166805,0.36442435,0.7035227,0.54232867,0.45814982,0.47141838,0.28182764,0.60286372,0.62861389,0.79479137,0.27626459,0.84167162,0.41489103,0.45392694,0.40282224,0.5652214,0.52018093,0.63240672,0.53672126,0.33814528,0.31477621,0.28168073,0.5062825
68,0,0.59643672,0.68898678,0.44395047,0.45320122,0.34855336,0.36369979,0.24493362,0.40463946,0.46612657,0.36622684,0.43578556,0.41289269,0.3597205,0.55672233,0.51250028,0.34865784,0.46828065,0.66880007,0.61487959,0.46294202,0.27985846,0.32547996,0.41163097,0.46397026,0.46002019,0.57987376,0.34284044,0.68103862,0.52464336,0.42364333,0.43045378,0.26992992,0.45909884,0.59258984,0.7097755,0.25335603,0.75089074,0.37062799,0.45149012,0.33733502,0.50861887,0.4783055,0.56881225,0.5026061,0.33995638,0.27743879,0.2586031,0.38641207
68,1,0.51616306,0.63306497,0.43346008,0.4160061,0.31283802,0.30729592,0.2119387,0.3624113,0.40715075,0.30693922,0.3774999,0.35399405,0.32084577,0.51841109,0.45405185,0.30107373,0.41702681,0.6710505,0.5355409,0.39954603,0.24011994,0.28939037,0.35366033,0.41220553,0.40869307,0.51876035,0.3093616,0.61532291,0.48343357,0.36648643,0.38891861,0.24969339,0.35132477,0.52447987,0.58546053,0.22601167,0.6380864,0.32899233,0.43121927,0.27214968,0.4540854,0.44123173,0.50471979,0.47554537,0.34049838,0.25001913,0.23085985,0.27293496
68,2,0.4168282,0.53714112,0.40398752,0.3862112,0.29012619,0.21814014,0.19885787,0.32083813,0.33382433,0.26333493,0.34618596,0.30652978,0.29604047,0.48015149,0.37497522,0.285102,0.41619981,0.61834549,0.46268157,0.31751354,0.2188893,0.28260357,0.29454239,0.36700252,0.36649843,0.47481374,0.25358952,0.5588605,0.42768531,0.28942194,0.32076313,0.22180245,0.29528796,0.43078898,0.47869195,0.18560311,0.52746437,0.30429038,0.39088243,0.23030048,0.40405904,0.43937022,0.45281701,0.46801914,0.32442329,0.23157995,0.186402,0.20227602
69,0,0.35583428,0.45134437,0.36155796,0.36773836,0.30459261,0.18026513,0.21927958,0.2875614,0.26190396,0.24737814,0.35924387,0.24557789,0.37924885,0.43294887,0.29147118,0.32743379,0.44156996,0.50726438,0.46958142,0.25823511,0.25178071,0.30971708,0.26464923,0.33440903,0.33196366,0.4665149,0.21723439,0.54359547,0.32417483,0.28655132,0.29897477,0.2026774,0.34512137,0.37184545,0.45162725,0.1460214,0.42657363,0.30015187,0.33934271,0.2323294,0.37121771,0.53175887,0.44340717,0.48154389,0.27952277,0.2106733,0.14397551,0.23963004
69,1,0.36064234,0.41625399,0.33343083,0.37792406,0.33549073,0.25298515,0.25471496,0.27245436,0.26546372,0.26261024,0.40394973,0.23609519,0.55760245,0.39766741,0.26812265,0.34737831,0.46996799,0.44010262,0.5153383,0.25480248,0.29706815,0.34392051,0.26104942,0.30917805,0.31008847,0.47594164,0.20519136,0.55859588,0.28608392,0.39304955,0.29983953,0.22592532,0.41671426,0.37933667,0.52550236,0.14697471,0.39832245,0.3348394,0.33687354,0.26241224,0.36866104,0.71173452,0.47008325,0.50019096,0.26038734,0.19627008,0.14335405,0.34592959
69,2,0.4059103,0.42292774,0.33550746,0.39732539,0.36164554,0.30782418,0.2770695,0.2755534,0.30674121,0.28614207,0.45401027,0.24514982,0.67084941,0.383801,0.29030375,0.3511811,0.50298786,0.41594203,0.54044343,0.28715355,0.32346859,0.36521556,0.27672228,0.28951677,0.28881895,0.5178601,0.23067269,0.59740346,0.28765734,0.49335431,0.31070696,0.26070412,0.4658496,0.44004323,0.5932843,0.18075875,0.42271378,0.41237755,0.36462736,0.29128756,0.38196494,0.88282881,0.50335216,0.52549931,0.27107542,0.18628539,0.17723773,0.42972466
70,0,0.45992018,0.44996709,0.35285171,0.41930432,0.38141679,0.36029104,0.28837368,0.29288617,0.36402085,0.31281876,0.49964511,0.26754698,0.7205983,0.37051988,0.34802529,0.33803686,0.52076164,0.41804843,0.56118119,0.31797547,0.33659988,0.38589592,0.29596337,0.29697491,0.2937474,0.56602856,0.26568712,0.65292318,0.31140559,0.56283917,0.33079255,0.28821726,0.51895923,0.49644015,0.67445438,0.22456226,0.48006977,0.50885413,0.40511516,0.31168913,0.40097522,0.9592032,0.55460829,0.55096493,0.29161875,0.18648623,0.22177906,0.50765493
70,1,0.50366781,0.50201023,0.3747197,0.44514967,0.39743476,0.41322635,0.29241507,0.34141549,0.42929039,0.33155124,0.51624149,0.30312704,0.67721086,0.35865898,0.42369876,0.3240068,0.52194211,0.43966154,0.5750669,0.33838006,0.33522127,0.41704278,0.31423083,0.3342656,0.33242682,0.61109272,0.28743472,0.69027537,0.33965734,0.57738891,0.35981992,0.30935721,0.56434238,0.54083356,0.7548553,0.27468872,0.55319181,0.59185208,0.45362503,0.3129458,0.42003822,0.92232081,0.61427085,0.55808677,0.31041047,0.2036534,0.269539,0.58569602
70,2,0.52057203,0.56918325,0.38591206,0.45719235,0.40018323,0.4368185,0.29027724,0.40477894,0.45771261,0.33629589,0.49536554,0.3289487,0.58336851,0.36096574,0.46649706,0.33359878,0.5140056,0.47233774,0.59086391,0.3473001,0.33309591,0.44664028,0.31892006,0.36659615,0.36382638,0.63718957,0.28960948,0.66389647,0.34666434,0.54310853,0.37810466,0.3151117,0.59482786,0.54060389,0.794551,0.30441634,0.59138213,0.62868099,0.48354611,0.29516288,0.43479178,0.78246347,0.64610525,0.53981038,0.3084143,0.21344682,0.30185512,0.63523144
71,0,0.53156594,0.62460884,0.38360144,0.43457594,0.39016461,0.43127679,0.28378563,0.44367154,0.45683104,0.3341355,0.47567951,0.33116883,0.49259044,0.3949475,0.47035177,0.35867931,0.50439509,0.51096408,0.62336583,0.34968939,0.33275125,0.46104749,0.31619915,0.39499444,0.39160382,0.64395695,0.28491698,0.61623253,0.34402797,0.48230436,0.39894803,0.31247262,0.62175948,0.50949743,0.80911691,0.31348249,0.59368319,0.6105475,0.49533123,0.28083404,0.44730496,0.66550104,0.64215103,0.51982656,0.29273581,0.23194338,0.31301364,0.6767198
71,1,0.55057013,0.68211049,0.38473238,0.395801,0.37735319,0.4150603,0.27438501,0.46558918,0.43742537,0.32740822,0.47117031,0.33193064,0.43187277,0.43903426,0.45397476,0.37254832,0.48850874,0.54720497,0.66629396,0.35265212,0.32881072,0.4616706,0.31235198,0.41570751,0.41180452,0.62787666,0.28469873,0.55046721,0.35024476,0.44002163,0.41200856,0.30769273,0.61631763,0.46601594,0.8007283,0.30337549,0.56118616,0.55321589,0.4910722,0.27033137,0.4582301,0.57505219,0.62069273,0.50634675,0.30781281,0.24322877,0.30443373,0.68401671
71,2,0.56488027,0.72123145,0.39025056,0.34638304,0.34410556,0.36882288,0.24728622,0.44976045,0.41278609,0.31246325,0.45581604,0.3257999,0.38238591,0.4789895,0.44020793,0.35578919,0.45437508,0.55995139,0.67140673,0.35392641,0.29673498,0.42985012,0.30286827,0.41919753,0.41762366,0.58285389,0.30095877,0.49969404,0.34911189,0.41520842,0.41082286,0.29122865,0.52255275,0.44040124,0.75205509,0.2732393,0.49281473,0.46333814,0.46592772,0.25018955,0.46243411,0.55077418,0.56386948,0.49584372,0.34373719,0.23810252,0.2746313,0.63223937
72,0,0.55752566,0.69102233,0.38406942,0.31383038,0.29466265,0.33502442,0.20861968,0.40443932,0.39325767,0.27944213,0.43624483,0.30851774,0.33784118,0.48903426,0.41582414,0.32966178,0.39439776,0.56636961,0.63070528,0.34023574,0.24509443,0.3709835,0.28139572,0.40022948,0.39922807,0.55027939,0.32442903,0.4264037,0.33351049,0.38058396,0.3744495,0.26427946,0.41419165,0.45289111,0.68000673,0.23359922,0.41274495,0.37150125,0.42813551,0.22155293,0.45700448,0.5552888,0.47101234,0.47444452,0.38079847,0.21677506,0.23636954,0.53222232
72,1,0.5159065,0.61817814,0.36575022,0.28916297,0.2454266,0.31635603,0.17315502,0.36058585,0.38900606,0.25000342,0.39050562,0.30195893,0.31192227,0.47088139,0.38822441,0.29551718,0.36965453,0.55450536,0.57955849,0.29342944,0.19937043,0.30974234,0.25623388,0.35034123,0.35458702,0.52030215,0.3329332,0.36852725,0.32817483,0.34191899,0.34536864,0.22704227,0.32732032,0.45563361,0.59876454,0.19442607,0.36998961,0.29908118,0.3852109,0.19566835,0.447898,0.54171016,0.39924929,0.46320011,0.38923921,0.19606924,0.19411928,0.41241156
72,2,0.4663436,0.56002836,0.32936531,0.28608647,0.22629075,0.28989335,0.15736041,0.33844381,0.39561224,0.24380939,0.35372218,0.30185736,0.32088216,0.44326046,0.37202361,0.27683429,0.38384687,0.53821226,0.55256116,0.25396623,0.17997794,0.28243516,0.23802958,0.31682742,0.31918532,0.50147972,0.2938109,0.33862565,0.33182517,0.30006882,0.32415084,0.20406264,0.2877122,0.44175898,0.56391212,0.17177043,0.38355849,0.27685473,0.3496183,0.18680848,0.43968766,0.54706855,0.37466924,0.47364696,0.36186133,0.19457728,0.17121788,0.35223766
73,0,0.4072596,0.52184921,0.29881057,0.29383315,0.25485415,0.27544104,0.18227255,0.30327491,0.41104527,0.26267861,0.34099829,0.29384749,0.40616493,0.40708384,0.3835547,0.29437187,0.45644258,0.51397065,0.52524847,0.22255495,0.21414457,0.28347929,0.23414557,0.29958048,0.30105101,0.51306912,0.24839816,0.31926734,0.33856643,0.31533622,0.30288847,0.22093189,0.40709186,0.4146582,0.58799635,0.16848249,0.4612307,0.30258182,0.32852799,0.20270289,0.42795203,0.59648573,0.38396016,0.49775336,0.27730848,0.22033282,0.16555978,0.40059671
73,1,0.39143862,0.52142387,0.30995418,0.31679601,0.29726335,0.30618957,0.21545295,0.27794287,0.42024037,0.28647023,0.37052733,0.29010375,0.51901885,0.39851954,0.43634221,0.29846099,0.49577831,0.50154829,0.51157301,0.2434374,0.25020679,0.31204109,0.2386506,0.3063693,0.30714328,0.53731374,0.25333229,0.32150004,0.35378322,0.41211168,0.31761612,0.25822383,0.52664604,0.42907322,0.6543241,0.19264591,0.53565914,0.39076619,0.33174114,0.23207666,0.42081576,0.69703375,0.42594024,0.50633551,0.24669839,0.26287299,0.1898989,0.49468928
73,2,0.39658875,0.55499519,0.36886029,0.3510255,0.33739693,0.31546895,0.24609528,0.27338225,0.42971444,0.31388528,0.39569329,0.29891896,0.59532717,0.3899036,0.49572678,0.3000179,0.48735494,0.48348186,0.51227064,0.28955878,0.27641193,0.34643819,0.24699226,0.32611424,0.32344873,0.5799048,0.28239146,0.34515836,0.37942657,0.49101455,0.33143443,0.29433311,0.59054419,0.51062551,0.7071796,0.21451362,0.58582245,0.51757157,0.35728457,0.25946363,0.42141539,0.82005915,0.47570239,0.50321269,0.250737,0.27818477,0.21208608,0.56091552
74,0,0.41440517,0.59028812,0.4417861,0.3757622,0.37161982,0.32730988,0.27138813,0.2852629,0.44846172,0.33722568,0.42490919,0.3064137,0.61149283,0.37181959,0.5304412,0.31377058,0.46337202,0.48036727,0.50745413,0.32061962,0.3014912,0.38203941,0.25774959,0.34559623,0.34380381,0.60295944,0.32112402,0.38069958,0.40697203,0.53270743,0.36058661,0.31815046,0.62468666,0.59567009,0.75318479,0.2288035,0.61727286,0.6215658,0.38709782,0.29661612,0.42993542,0.8809151,0.51971904,0.48656512,0.26938991,0.27447399,0.22678787,0.6069815
74,1,0.44032687,0.61346904,0.50365604,0.38790188,0.38499276,0.3743945,0.28056423,0.33910486,0.47044514,0.34462296,0.44504405,0.33014583,0.58104666,0.35435531,0.54469261,0.33044918,0.43369348,0.50522099,0.49581422,0.34030742,0.31186526,0.40490906,0.26523341,0.36789893,0.36362449,0.59424669,0.34189726,0.4465972,0.43593706,0.52244396,0.38759918,0.32302891,0.61522291,0.66754256,0.77827853,0.2341537,0.64162708,0.67914041,0.40648452,0.34598427,0.44488666,0.85816806,0.55584213,0.44242996,0.28996629,0.27742923,0.22944068,0.63043219
74,2,0.46927974,0.62510507,0.53138345,0.38309313,0.37628927,0.4083026,0.27333073,0.41556189,0.48064455,0.33922199,0.43750783,0.36635711,0.52343693,0.34394044,0.54843719,0.35260379,0.396672,0.55360518,0.50610665,0.34784963,0.30529387,0.4029808,0.27226462,0.37507022,0.37228193,0.54797185,0.33430509,0.51010502,0.45597203,0.46373378,0.40896853,0.30893014,0.58017611,0.72189949,0.78695558,0.22921206,0.64935422,0.67419698,0.40723928,0.37982308,0.45772931,0.77767049,0.57678014,0.38446676,0.30315289,0.29006312,0.22478434,0.62965647
75,0,0.49462182,0.62909514,0.53513698,0.36769678,0.34661761,0.46003189,0.25337759,0.46745103,0.47348041,0.32999248,0.42583817,0.3729667,0.45773346,0.35359787,0.53664178,0.38599678,0.38413365,0.6020884,0.55469228,0.3491956,0.29305868,0.38434658,0.28271144,0.36869973,0.36727035,0.50804015,0.31664978,0.55341933,0.46007692,0.42618954,0.43328876,0.28685392,0.55502935,0.74891921,0.788566,0.2211965,0.63684679,0.61482269,0.39524929,0.44314799,0.4696758,0.67503479,0.59276795,0.34219631,0.28454624,0.31225134,0.21759577,0.62109795
75,1,0.50280312,0.63575877,0.54883494,0.34706208,0.33340722,0.47706568,0.24310816,0.48404997,0.44755783,0.32312846,0.42648532,0.36966553,0.40761336,0.38255294,0.5125223,0.40212062,0.38389356,0.66481231,0.59669343,0.34489487,0.28679748,0.36520714,0.29218988,0.3557197,0.35335194,0.49705091,0.29271962,0.58566113,0.46143357,0.41588675,0.45981992,0.2706636,0.5311915,0.73419346,0.7908254,0.20975681,0.61419982,0.51944719,0.39026783,0.47721146,0.4673893,0.59968685,0.59704177,0.33690548,0.25472272,0.321557,0.2071793,0.6136476
75,2,0.50208096,0.63521191,0.57373501,0.32361419,0.31959098,0.44548988,0.22782116,0.46939172,0.40736277,0.31253162,0.413918,0.36038598,0.37033991,0.42044242,0.47614485,0.37507158,0.36778045,0.70125124,0.59809824,0.34170914,0.26469372,0.33201415,0.29107415,0.34334923,0.34133365,0.49223924,0.27710656,0.60078558,0.45136364,0.41721392,0.49317999,0.24937035,0.4679359,0.69251554,0.77541823,0.1848249,0.57353771,0.44080036,0.3902247,0.45773659,0.45197681,0.54244085,0.55931322,0.3621352,0.24572675,0.30156848,0.17969576,0.57608899
76,0,0.46748385,0.60625854,0.59204446,0.27348947,0.29389426,0.38078341,0.20628661,0.41554976,0.35865332,0.28618309,0.38754123,0.32672858,0.34561467,0.42592529,0.4201304,0.31987294,0.32731092,0.73848231,0.55258028,0.33608633,0.23269841,0.28011957,0.2686806,0.32054454,0.31829464,0.46305877,0.27927352,0.56258166,0.41995105,0.38024971,0.52704823,0.22108519,0.3886086,0.65998379,0.6925536,0.15945525,0.48087144,0.38456982,0.38615975,0.38065852,0.43741434,0.51044711,0.46034637,0.36706657,0.24957367,0.24538064,0.15341805,0.49872986
