,measure_number,beat_number,pid1263-25,pid50848-12,pid51495-05,pid5667230-13,pid5667269b-39,pid6100022-10,pid610003-27,pid9048-25,pid9049-25,pid9050-25,pid9054-25,pid9055-25,pid9057f-02,pid9057j-04,pid9058-25,pid9059-25,pid9060-25,pid9061-25,pid9062-25,pid9063-25,pid9065-19,pid9066-25,pid9067-24,pid9068-15,pid9070b-08,pid9071b-04,pid9072-25,pid9073-27,pid9074f-25,pid9075-25,pid9080-08,pid9089-09,pid9090-12,pid9092-12,pid9093-25,pid9094-25,pid9097-02,pid9098-09,pid9099-25,pid9101b-07,pid9103-13,pid9104-25,pid9105b-08,pid9111-25,pid9113-13,pid9118-25,pid9125-13,pid9127-08,pid9129-19,pid9133-14,pid9138-25,pid9139-25,pid9153-25,pid9165-05,pid9166g-04,pid9170-25,pid9174-25,pid917509-02,pid917813-04,pid9181-05,pid918726-08,pid918904-09,pid9192-25
385,130,0,0.32653423,0.30469050000000003,0.27501292,0.16398694,0.33865206,0.29055868,0.35780850000000003,0.36734532,0.27827721,0.25236224,0.26405697,0.33036499,0.18169138,0.30769943,0.3061288,0.43436959999999997,0.30241434,0.40225138,0.25766374,0.29687627,0.28925839,0.41530002,0.27361240000000003,0.33912447,0.22746411,0.29311263,0.29345363,0.25622901,0.30494511,0.34291,0.36929154,0.43005550000000003,0.39647346,0.37668174,0.21358908,0.36151127,0.35585758,0.56821218,0.33673872,0.24129896,0.25203187,0.36407366,0.28627259,0.37465702,0.2364205,0.31214727,0.27946877,0.2391834,0.14888681,0.30575586,0.26012773,0.31572259999999996,0.26507798,0.31789799,0.33727264,0.19280054,0.43108407,0.35965775,0.23947551,0.21855506,0.26832918,0.33528618,0.39330883
386,130,1,0.32848151,0.33191917,0.30324289,0.20975311,0.35863429999999996,0.32841466,0.45219321,0.39130003,0.30338199,0.32611728,0.29418522,0.34377323,0.19501542,0.40205653,0.33329343,0.43885188,0.32854061,0.43277696,0.29156936,0.31675947,0.31046197,0.40985483,0.28205586,0.34462056,0.23953864,0.33138564,0.35453629999999997,0.32212055,0.34164399,0.33750168,0.42379937,0.44641223,0.38430517,0.39935531,0.23090284,0.40264616,0.40094755,0.55808734,0.37376223,0.26276648,0.28078497,0.36748403,0.32375553,0.46910355,0.30045318,0.33984666,0.33583991,0.29444709,0.16503091,0.36326277,0.28638441,0.35494967,0.28771483,0.3527256,0.38710941,0.23670235,0.46458333,0.37895433,0.25724889,0.24589935,0.27917706,0.38391469,0.42896166
387,130,2,0.34045043,0.36510012,0.32423773,0.24074679,0.37493586,0.36563577,0.52467998,0.41181845,0.32755456,0.37557214,0.3284208,0.36505576,0.21197328,0.4797258,0.36755247,0.45140225,0.38039492,0.46393914,0.30522418,0.3578229,0.32897322,0.40178868,0.28839917,0.35678606,0.2633086,0.39486023,0.39255559999999995,0.36242445,0.38630008,0.3497982,0.46455172,0.47712005,0.3822713,0.44410146,0.24552294,0.42567826,0.44327144,0.54947601,0.39872207,0.28737729,0.31813331,0.36824502,0.36284838,0.5267243,0.34280334,0.3642184,0.40784279,0.32849949,0.18152141,0.40152749,0.30218576,0.38868867,0.30607097,0.37387094,0.41989553,0.28134006,0.5032264,0.39224733,0.28287976,0.27494768,0.28822175,0.41614312,0.45058057
388,131,0,0.35124902,0.42354393,0.34294574,0.27410733,0.38952043,0.40045347,0.58941799,0.43136359,0.36105651,0.41190453,0.36895901,0.38769855,0.22931043,0.51228098,0.42485037,0.46741508,0.42057579,0.50755376,0.31452376,0.4125696,0.35358554,0.39798025,0.29261376,0.37400165,0.28790934,0.43833694,0.43759127,0.38781901,0.42945482,0.36660837,0.49731661,0.55433745,0.38618191,0.48296068,0.26932937,0.44734429,0.48562404,0.54412133,0.41809552,0.32105107,0.35495542,0.3690248,0.41171736,0.58254088,0.37217719,0.40212704,0.47059404,0.36525349,0.20401608,0.44466413,0.32496284,0.42640406,0.33335455,0.38928959,0.44729969,0.32497942,0.52961836,0.38756736,0.32049479999999997,0.3087992,0.29929024,0.44219824,0.47599198
389,131,1,0.36861723,0.49194477,0.35437984,0.30552268,0.39394119,0.42576637,0.6718381999999999,0.44967723,0.40401792,0.47680974,0.41504446,0.3978709,0.26311604,0.50438039,0.49373554,0.47996546,0.47638762,0.56494061,0.30447727,0.47706098,0.37408426,0.42356943,0.29109936,0.39049678,0.31457493,0.49552446,0.48025178,0.43194258,0.47147415,0.39628009999999997,0.53322884,0.64651933,0.39021473,0.54301832,0.3099387,0.45814864,0.51829058,0.52541648,0.43289762,0.37228557,0.39144862,0.35550545,0.45002858,0.65824093,0.40464033,0.4494729,0.5349335999999999,0.38735624,0.22816925,0.48632757,0.35751803,0.44478524,0.38703055,0.38772018,0.46872493,0.38495266,0.55481195,0.35850429999999994,0.34941118,0.35763827,0.30246499,0.47102846,0.50847047
390,131,2,0.38323171,0.51248057,0.33878553,0.29838128,0.38027432,0.43118085,0.6917392,0.45147482,0.42513369,0.49353698,0.42539145,0.39262420000000003,0.2779817,0.46624054,0.51578485,0.47945555,0.49965984,0.59015604,0.27766206,0.5004414,0.36732454,0.42499224,0.28802057,0.39636339,0.33869979,0.53511171,0.49118758,0.43567831,0.47642864,0.40138571,0.54359875,0.64878785,0.39265014,0.57030855,0.33426528,0.45850209999999997,0.51232772,0.48981253,0.43258361,0.38342092,0.40330361,0.33240323,0.46168294,0.66075926,0.41878471,0.46786817,0.54714645,0.39326301,0.23780533,0.49364193,0.38265705,0.43249461,0.41783896,0.36902079,0.46798806,0.41922087,0.54881084,0.34989127,0.35092528,0.3933433,0.28253405,0.48428727,0.50520424
391,132,0,0.39056845,0.55012343,0.31086563,0.27734476,0.35532859999999994,0.42961183,0.67963816,0.44413547,0.41806619,0.47560161,0.43244945,0.38297567,0.27264719,0.40688688,0.5449605,0.45319516,0.49926989,0.59915379,0.23673967,0.52014125,0.34985325,0.43241653,0.28049146,0.3932757,0.34677367,0.56485987,0.48771297,0.40648086,0.46297269,0.39258711,0.53948589,0.62570344,0.39876047,0.59057818,0.33797139,0.43263279,0.49033308,0.42189261,0.42161531,0.37565692,0.41281976,0.29908869,0.45237345,0.62153731,0.44083105,0.48585081,0.55016152,0.38850629,0.23969475,0.48237316,0.41379177,0.40897589,0.40540261,0.35461224,0.44116221,0.44774599,0.53081674,0.33487756,0.34315685,0.43241654,0.26542298,0.49315859999999995,0.48733606
392,132,1,0.39900669,0.58184146,0.30299742,0.26636061,0.35188474,0.42689098,0.65302953,0.42690436,0.40725538,0.45521069,0.43618695,0.37847246,0.26856066,0.35973479,0.58020908,0.42264989,0.48212063,0.59752348,0.21393255,0.54589162,0.34763467,0.45916108,0.2792628,0.38917936,0.32768188,0.5888359999999999,0.48903903,0.37892042,0.44694567,0.39095924,0.52685893,0.61101159,0.41751047,0.6189338000000001,0.32949099,0.39765953,0.48676302,0.38506743,0.40714181,0.36657412,0.41526093,0.29984968,0.4369742999999999,0.56106935,0.45913704,0.50532425,0.53893575,0.38685267,0.24262336,0.46318265,0.45027253,0.3862897,0.38451623,0.3592203,0.39248204,0.46794463,0.51559735,0.33209795,0.34160317,0.46253114,0.27463073,0.50208775,0.4759168
393,132,2,0.4038454,0.62030721,0.31184755,0.27684826,0.35626604,0.42728097,0.64244752,0.42020062,0.40370718,0.44869856,0.44519632,0.38575532,0.28112612,0.33881213,0.61963131,0.39336294,0.46584253,0.59272572,0.22310589,0.57151976,0.36152388,0.50200584,0.28432031,0.38769041,0.30744475,0.5987639,0.49498951,0.37394224,0.43950455,0.40061886,0.52,0.61665855,0.43980447,0.64164834,0.32241315,0.37466565,0.52117152,0.36817878,0.4008909,0.36528508,0.41697851,0.31646937,0.4248883,0.46881225,0.48054509,0.52324034,0.52269383,0.39341273,0.24789276,0.45984854,0.48847107,0.37662807,0.3755888,0.36627431,0.34133009999999997,0.48140181,0.51448193,0.33930226,0.35492331,0.48266069,0.29232688,0.51278988,0.47782976
394,133,0,0.40395358,0.66400293,0.33568475,0.29849691,0.37117624,0.43401052,0.64121864,0.41800576,0.41262466,0.45066300000000004,0.46496184,0.40571139,0.30732149,0.34796993,0.66340276,0.37183157,0.45589480000000004,0.58755531,0.2424625,0.60386391,0.38870144,0.522321,0.29429959,0.39267874,0.29093402,0.60400313,0.50641209,0.38159839,0.44292015,0.41732813,0.5190094,0.6406679,0.47774965,0.67467526,0.32441947,0.36035537,0.55464204,0.35767818,0.39756098,0.37187903,0.42128344,0.34159151,0.39360002,0.42860365,0.49579371,0.54729262,0.49976669,0.41096291,0.25398092,0.47039363,0.5214502000000001,0.37603654,0.37721992,0.37532348,0.31598731,0.49514203,0.53431047,0.35490215,0.38080158,0.50140508,0.31176866,0.52542558,0.50442737
395,133,1,0.39959677,0.70915242,0.38167959,0.33352377,0.39054667,0.44954653,0.64927462,0.42229616,0.42993207,0.46168353,0.51195216,0.44126394,0.35082954,0.39213117,0.70742159,0.36004606,0.44764789,0.58184924,0.26905679,0.64441125,0.42089390000000004,0.5380147,0.31003643,0.4041032,0.27406840000000005,0.60478457,0.52684851,0.40422263,0.45262269,0.44537199,0.52387461,0.64581832,0.53907123,0.70256648,0.32636077,0.35274169,0.58393951,0.35149889,0.40322039,0.39358453,0.42827072,0.40350432,0.37506269999999997,0.40437888,0.5154401,0.57764083,0.47038765,0.45205172,0.26464568,0.49483084,0.55145075,0.38793283,0.38878103,0.38532432,0.30127787,0.5076935,0.55224926,0.38725537,0.41728847,0.52055805,0.34183771,0.53837605,0.52675633
396,133,2,0.39238788,0.73957209,0.41192506,0.3892743,0.41515690000000005,0.48034645,0.6583888000000001,0.43793823,0.46800116,0.47720263,0.55448894,0.49073167,0.38003475,0.43465142,0.73841673,0.3659018,0.4433585,0.57148513,0.31211471,0.66062746,0.47881953,0.54665854,0.32368741,0.42947715,0.26484917,0.60114375,0.53692824,0.43012928,0.47158675,0.48119198,0.53494671,0.63671502,0.57496508,0.72627812,0.32014676,0.35373519,0.61114089,0.34886852,0.41411567,0.4382945,0.43631048,0.45969560000000004,0.36123847,0.42916745,0.54035872,0.60110744,0.44433776,0.47818306,0.26963167,0.51368535,0.56818807,0.40504332,0.40137651,0.39216963,0.30598825,0.52176822,0.56924779,0.41930604,0.43556655,0.53364225,0.37541723,0.55942699,0.55570128
397,134,0,0.38131393,0.75316814,0.43753230000000004,0.43177583,0.42601145,0.50428986,0.66318484,0.45612275,0.48598786,0.49038405,0.57528523,0.52159513,0.40810209,0.48237256,0.75259756,0.3800148,0.44989629,0.55976244,0.35757117,0.66161891,0.49669525,0.54843437,0.33691692,0.44846302,0.26541378,0.59263666,0.53864876,0.45044493,0.48382284,0.50581192,0.54634483,0.61860578,0.5981058000000001,0.73822955,0.31337544,0.35953382,0.61998469,0.34965137,0.42331678,0.48548339,0.43950446,0.4986847,0.36248673,0.47882917,0.55574137,0.60294431,0.42004666,0.49462402,0.26620971,0.52585873,0.56934427,0.42021492,0.40556970000000003,0.38772852,0.32673258,0.52264306,0.57762721,0.4430746,0.44380010000000003,0.53961136,0.40073854,0.57105415,0.57285941
398,134,1,0.37084972,0.75112919,0.45793282,0.46910154,0.43054075,0.5267096,0.66432838,0.46763333,0.49921231,0.50171889,0.60011016,0.54883407,0.42602653,0.51689958,0.75152821,0.39637306,0.45618518,0.54726341,0.38683751,0.64954502,0.51234083,0.54946136,0.34778913,0.45583917,0.27386675,0.58013356,0.53514897,0.4666135,0.4935723,0.52505718,0.55434483,0.62120534,0.61085021,0.74541407,0.3025079,0.36590562,0.62667496,0.35312722,0.43388345,0.51672781,0.43788189,0.52894589,0.37043129,0.54154294,0.57361971,0.59080503,0.40484566,0.50683906,0.2573399,0.52857254,0.55981941,0.4318264,0.4065802,0.38247767,0.34620838,0.51380198,0.58063237,0.46469698,0.44625433,0.54236173,0.42291387,0.57560866,0.57929162
399,134,2,0.36453579999999997,0.73130657,0.47826873,0.50133306,0.43053089,0.53763831,0.66096604,0.47370146,0.50752999,0.50569689,0.6267763000000001,0.56881548,0.42698086,0.57162141,0.73095523,0.41693396,0.46250726,0.53362317,0.41187486,0.63290778,0.521712,0.55231768,0.35588256,0.45946892,0.29098242,0.55788015,0.52376836,0.47602418,0.496134,0.54005785,0.55687774,0.64127154,0.61104225,0.74396624,0.30193201,0.37084448,0.63243683,0.36500564,0.44390974,0.54061477,0.43279491,0.54409996,0.37725592,0.62181921,0.59316398,0.57364764,0.39948851,0.51243961,0.24944629,0.5235843,0.54339041,0.44012970000000007,0.41154519,0.37481426,0.36956441,0.49936188,0.57789454,0.47562636,0.44489857,0.53771799,0.43899866,0.57332177,0.57860663
400,135,0,0.36157553,0.68785773,0.49598191,0.51416038,0.42338662,0.53778342,0.65425841,0.47548913,0.51550802,0.50819173,0.65690456,0.57923285,0.44310674,0.60643957,0.68909105,0.43126902,0.47243009999999996,0.52069715,0.42955879999999996,0.61032188,0.52644959,0.55691774,0.35959711,0.45562646,0.31637361,0.53015664,0.50315569,0.48177468,0.49363798,0.55458092,0.55596238,0.68438321,0.60323848,0.73344898,0.31215865,0.37554452,0.64497511,0.38537013,0.45379728,0.554824,0.41651074,0.55381436,0.40148625,0.66219696,0.60391268,0.54783836,0.40401113,0.5155359,0.24275982,0.51430565,0.52228156,0.44400749,0.42041693,0.35582269,0.39278052,0.48448436,0.57083333,0.47850052,0.43958436,0.51696064,0.4524554,0.56290872,0.57516498
401,135,1,0.36163454,0.6314803000000001,0.49897933,0.50984153,0.41081508,0.52066026,0.64248165,0.46906346,0.51479983,0.50545133,0.66647258,0.57529571,0.44885724,0.61366524,0.63310989,0.444025,0.47574878,0.50996817,0.44006817,0.58664946,0.52497053,0.56427784,0.35803272,0.4436668,0.3496935,0.49596846,0.46176248,0.48308428,0.47831472,0.56389748,0.55179937,0.71585045,0.58131983,0.70514799,0.3221345,0.37721628,0.66035605,0.42054611,0.45968307,0.56267724,0.40967695,0.55329763,0.42268342,0.6905093000000001,0.61022531,0.51267171,0.41683417,0.5208166,0.23946382,0.50007754,0.49886583,0.4420905,0.42830999,0.32369146,0.41535305,0.46588102,0.55731932,0.47204311,0.43068778,0.49175884,0.45467101,0.54074003,0.56489015
402,135,2,0.36186074,0.57193015,0.48558140000000005,0.48204448,0.37694888,0.49283512,0.59349718,0.45002483,0.5010912000000001,0.46197819,0.66623653,0.56067083,0.45581902,0.55511884,0.57530923,0.46284234,0.46766779999999997,0.47782781,0.4369648,0.56366291,0.51514871,0.55513121,0.3505679,0.42658845,0.41517987,0.44153376,0.41146454,0.4403039000000001,0.43165994,0.56272703,0.54653292,0.70592932,0.53755237,0.6532583000000001,0.31911573,0.3692778,0.66699847,0.45323786,0.45791588,0.5629053,0.40038737,0.54554679,0.43996080000000004,0.69007705,0.61031467,0.47895592,0.43064429,0.52981286,0.22422245,0.48370422,0.45917525,0.43549606,0.41087683,0.25102262,0.42787986,0.42555578,0.54099373,0.45201853,0.41251856,0.4232287,0.42610781,0.51484551,0.55080611
403,136,0,0.36087726,0.51963061,0.45989664,0.45702238,0.3538583,0.46649737,0.56557433,0.43193962,0.47824108,0.42140261,0.65691242,0.53019601,0.45947732,0.52839977,0.52256803,0.46820462,0.44676014,0.46007298,0.41282165,0.53818416,0.49559751,0.55021021,0.33873134,0.40933169,0.45279884,0.40839342,0.39049937,0.41682337,0.37982547,0.54774654,0.54183072,0.67039237,0.5064595000000001,0.61504104,0.31135984,0.35410776,0.66693147,0.48472924,0.44929166,0.55732276,0.38680748,0.53689402,0.45032023,0.6689626000000001,0.60131487,0.44629166,0.43546303,0.54096632,0.21625537,0.45791011,0.41413313,0.42498001,0.3774268,0.23939394,0.42422349,0.38617744,0.52713864,0.42758816,0.38525482,0.40943697,0.40176482,0.48867476,0.53376493
404,136,1,0.35260622,0.44904453,0.41744186,0.40726382,0.32100849,0.41699619,0.48870114,0.41773761,0.41456858,0.34843336,0.62473051,0.48399797,0.46230363,0.48089037,0.44816056,0.471371,0.40541774,0.43224129,0.36019062,0.49820046,0.46099004,0.52412893,0.31630116,0.38372444,0.48778029,0.36571591,0.36673101,0.34619711,0.30223327,0.51165075,0.52484013,0.62677441,0.4487692,0.54904184,0.28766487,0.32491402,0.66431853,0.51538558,0.43209435,0.53903818,0.36255664,0.5147407,0.45747151,0.60475475,0.58059616,0.39801406,0.43588478,0.55299081,0.19868370000000002,0.41420485,0.35615812,0.40512,0.31856302,0.21274731,0.40247178,0.32029127,0.4967736,0.39450695,0.33719941,0.36635775,0.3607136,0.45925355,0.4838777
405,136,2,0.33310386,0.39798848,0.37352713,0.34486159,0.29797711,0.38839108,0.42539683,0.40226438,0.34880763,0.28851783,0.57952632,0.43982764,0.48185533,0.38240432,0.39538744,0.46575376,0.35199535,0.40693269,0.30769635,0.4560709,0.40168935,0.51076735,0.3022573,0.36449156,0.50690434,0.33499094,0.35015527,0.28258059,0.24525664,0.44252657,0.48850157,0.56916561,0.40894728,0.47606299,0.2571893,0.30298051,0.65583844,0.52884013,0.41713889,0.52003966,0.33729718,0.48604848,0.45649156,0.50109942,0.53878854,0.36549622,0.42925341,0.56193944,0.18408263,0.36743687,0.31791004,0.38710031,0.28060948,0.19279573,0.37479713,0.26105908,0.44520649,0.35715231,0.27508164,0.33501744,0.32296183,0.43740605,0.42079191
406,137,0,0.31022817,0.35623114,0.33219638,0.32844317,0.29115848,0.37969345,0.37883598,0.38500348,0.30552826,0.24746096,0.53185144,0.37837952,0.49596241,0.31754539,0.35519911,0.45331031,0.3228076,0.38868877,0.27086621,0.42326497,0.37027108,0.50632776,0.29164226,0.34740634,0.50809808,0.30687671,0.33984054,0.24560947,0.23260768,0.39254675,0.45799373,0.53854542,0.37284392,0.4400448,0.23938324,0.28526939,0.64572167,0.53067722,0.40794509,0.49651958,0.32983482,0.43928035,0.45175515,0.43221199,0.50977213,0.33850229,0.41739052,0.56820687,0.18207774,0.34240521,0.29430159999999994,0.36997886,0.26266709,0.17882127,0.34866151,0.22283862,0.41121866,0.32027985,0.23194458,0.29963129,0.30671398,0.42038286,0.37276752
407,137,1,0.2434402,0.33105056,0.30657623,0.30498538,0.29920071,0.39642663,0.33490357,0.36807031,0.24454401,0.20361458,0.47089464,0.33899966,0.50933539,0.23826161,0.32921555,0.41736985,0.30548411,0.36158683,0.21916093,0.38040201,0.3155231,0.49543738,0.28248446,0.34145739,0.47790773,0.28881469,0.34684851,0.21247482,0.23650183,0.33524149,0.42453918,0.49889008,0.33452339,0.43473154,0.21439718,0.28433321,0.63400651,0.52339151,0.40368044,0.46445216,0.32593188,0.37576099,0.4496085999999999,0.31249765,0.47910896,0.32302204,0.37196698,0.57169786,0.18704273,0.32524359999999997,0.27707427,0.34979023,0.25877626,0.19071709,0.31812331,0.17995060000000002,0.35760509,0.30706249,0.20012865,0.27588440000000003,0.29600998,0.40238967,0.31486091
408,137,2,0.23135327,0.32953278,0.31105943,0.2908182,0.31969607,0.44785959999999997,0.31204984,0.36785182,0.22388351,0.19242707,0.44138012,0.30334572,0.51622376,0.20499179999999997,0.33014923,0.39303397,0.30534307,0.33967083,0.19653264,0.3550455,0.27550785,0.48249302,0.27649832,0.36729793,0.40796903,0.30080276,0.36782207,0.18462055,0.25303556,0.31134132,0.39967398,0.45942946,0.31614874,0.46885116,0.19044213,0.29888231,0.6224062,0.51164878,0.40452753,0.45259296,0.32878965,0.33042089,0.45315508,0.28633715,0.45371801,0.33273879,0.33613604,0.57551548,0.18803993,0.31760616,0.27510323,0.34208941,0.26713081,0.21245513,0.28752915,0.17032215,0.34134403,0.30730831,0.21087579999999997,0.26323866,0.29554,0.39052483,0.28794587
409,138,0,0.22968135,0.34954741,0.34037468,0.26414337,0.36802842,0.53061854,0.28376856,0.38403019,0.20661223,0.17322463,0.43236289,0.26808043,0.51743503,0.14584988,0.35149629,0.32629328,0.32647474,0.30798851,0.16453113,0.34521255,0.22384507,0.45386566,0.27601972,0.40887883,0.27430231,0.37793486,0.44269408,0.16502686,0.31201088,0.34213642,0.3956489,0.36529062,0.31213338,0.54447981,0.1810979,0.36239014,0.59092649,0.48234938,0.40469549,0.46704016,0.36618184,0.28411312,0.46387615,0.32941176,0.46017744,0.39910553,0.28879218,0.5936509,0.19170332,0.32068181,0.29852998,0.34629583,0.26588956,0.24805909999999998,0.28235239,0.16544874,0.35383481,0.32380637,0.24192974,0.27557549,0.29766929,0.37782489,0.28335143
410,138,1,0.23952596,0.38854348,0.36113695,0.23790383,0.38500099,0.59496644,0.2823178,0.40162876,0.20192947,0.16818584,0.44890235,0.26504731,0.51804679,0.15127574,0.38785412,0.29489267,0.34354932,0.30285692,0.16970692,0.36998506,0.22650274,0.43407469,0.27832702,0.43722382,0.24366833,0.42574504,0.49525808,0.15931833,0.35055832,0.41017086,0.40638245,0.3479116,0.32330656,0.60149154,0.1945105,0.39790791,0.56055704,0.46100372,0.40484884,0.48837878,0.39323929,0.30585306,0.47327897,0.40945311,0.47051765,0.4531067,0.30549174,0.60695475,0.2032918,0.33653821,0.33267081,0.35436909,0.26316836,0.25010435,0.29213693,0.19126698,0.37566372,0.33549211,0.27130134,0.29514699,0.30280069,0.36551037,0.31268064
411,138,2,0.26504721,0.44451861,0.38369509,0.20340747,0.3967239,0.67414293,0.30049497,0.426666,0.21036999999999997,0.17309695,0.47453773,0.28424299,0.50579944,0.17300566,0.44746628,0.27482523,0.36225006,0.30805838,0.19103074,0.41860655,0.23657877,0.42797694,0.28269162,0.47482503,0.21993063,0.50578979,0.56354175,0.1631548,0.38456414,0.48548365,0.43036991,0.36973031,0.33709846,0.6669444,0.22609139999999997,0.42123615,0.51629977,0.43693374,0.40554257,0.522588,0.42903084,0.34046411,0.48262346,0.50648374,0.47944725,0.48654297,0.35783381,0.6164885999999999,0.22463182,0.3855677,0.38954468,0.36496182,0.27390993,0.24119709,0.31526909999999997,0.23666632,0.39647861,0.34655384,0.31611084,0.31672147,0.31036831,0.35576540000000006,0.36271824
412,139,0,0.28931943,0.4853799,0.39976744,0.17364483,0.39983225,0.71504625,0.34806281,0.44144404,0.23441249,0.20120813,0.51550083,0.3116171,0.47746293,0.20398603,0.48722369,0.26915865,0.38066871,0.32025464,0.22309537,0.45977183,0.24911604,0.43238444,0.28747768,0.49635653,0.19763672,0.55301389,0.60765422,0.18553559,0.41148541,0.53401722,0.46595611,0.41594781,0.35288932,0.70339967,0.2753669,0.44514712,0.43570061,0.4089704,0.40318388,0.54738721,0.47127613,0.37484029,0.48811815,0.58812253,0.48773856,0.51586625,0.41681622,0.61199728,0.24884797,0.42805820000000006,0.45404944,0.37287077,0.29832113,0.2247266,0.35684171,0.27628654,0.40375184,0.35421197,0.35783276,0.34513204,0.31295799,0.3519946,0.39131234
413,139,1,0.30700236,0.50892384,0.40359173,0.19060056,0.38597790000000004,0.72707237,0.37354497,0.44775052,0.26546466,0.21502799,0.54434653,0.32234708,0.45922038,0.22283098,0.51025457,0.26465992,0.39108936,0.32801801,0.25305603,0.48401467,0.26004714,0.45118050000000004,0.28753482,0.50659393,0.19199871,0.58009804,0.63342845,0.19584453,0.42961434,0.5770483000000001,0.49011912,0.44604225,0.36479574,0.71989947,0.30971577,0.46119603,0.39628637,0.38121582,0.39474953,0.55783837,0.4850899,0.38589816,0.48447835,0.64552716,0.49710857,0.53651102,0.45866834,0.59765226,0.25811666,0.47575664,0.49576612,0.37496303,0.31070178,0.22831622,0.38735193,0.31093557,0.4034292,0.36267373,0.37427016,0.36382661,0.30026856,0.35484679,0.4195723
