,,pid1263-15,pid52932-08,pid6100021-11,pid9048-15,pid9049-15,pid9050-15,pid9054-15,pid9055-15,pid9058-15,pid9059-15,pid9060-15,pid9061-15,pid9062-15,pid9063-15,pid9065-10,pid9066-15,pid9067-15,pid9068-10,pid9070-23,pid9072-15,pid9074f-15,pid9075-15,pid9078-07,pid9081-03,pid9088-10,pid9089-08,pid9091-22,pid9093-15,pid9094-15,pid9098-02,pid9099-15,pid9100b-11,pid9101-15,pid9104-15,pid9105-15,pid9111-15,pid9116-06,pid9118-15,pid9126-03,pid9128-11,pid9137-09,pid9138-15,pid9139-15,pid9153-15,pid915410b-22,pid9161-13,pid9166e-08,pid9170-15,pid9173-20,pid9174-15,pid917509-04,pid917813-03,pid9179-07,pid9186c-15,pid918904-03,pid9192-15
11,0,0.72372154,0.502483,0.74848646,0.67031081,0.60901584,0.48109502,0.78552178,0.67018933,0.86623724,0.59885211,0.77589838,0.4784748,0.62448782,0.57154907,0.7551152,0.58194946,0.7008466,0.67957725,0.90429932,0.47169822,0.62457643,0.52539292,0.58483591,0.76259558,0.64677718,0.55888355,0.55807735,0.51351523,0.84233428,0.59876719,0.73571599,0.44283238,0.72045025,0.48941134,0.88274677,0.55984854,0.62408528,0.62334327,0.75940922,0.63997516,0.73041867,0.58174079,0.93905233,0.56014818,0.77622907,0.53572702,0.67688227,0.81615868,0.8174998,0.63501023,0.3690716,0.61478259,0.60609778,0.48539842,0.5718208,0.74657004
11,1,0.74028627,0.49096943,0.71666586,0.66674184,0.57768528,0.4877404,0.7497963,0.65527175,0.82102225,0.59904225,0.77875144,0.48885942,0.65448396,0.5681464,0.76728928,0.58845646,0.71595505,0.6624184,0.89803926,0.42409073,0.56996721,0.53235616,0.57055828,0.75705977,0.63057974,0.57642741,0.54441612,0.53625816,0.8068622,0.53476312,0.74517771,0.49095486,0.73050109,0.4948313,0.87587985,0.56063339,0.67541028,0.67912037,0.73107817,0.63662241,0.73971458,0.55559921,0.98102832,0.55858753,0.77483342,0.5398523,0.67522457,0.87316562,0.78897576,0.64416961,0.36662129,0.58851016,0.62459257,0.49075696,0.57222359,0.74185605
11,2,0.74720885,0.50512989,0.66653751,0.65805471,0.52726235,0.48970456,0.68135381,0.66415864,0.76351012,0.58911268,0.81509408,0.49691645,0.66373212,0.56795339,0.80089125,0.64267852,0.8113023,0.64407833,0.8885262,0.38977869,0.49762252,0.52956813,0.54413429,0.7602154,0.61279867,0.61366531,0.51427061,0.55465917,0.73499571,0.48727458,0.76297209,0.50916068,0.74829339,0.52697775,0.88089207,0.60181067,0.74246704,0.68061739,0.7139141,0.60970484,0.76656942,0.5647318,1,0.56165366,0.75221502,0.5567524,0.65944529,0.90453153,0.74022743,0.63811605,0.36209093,0.59676132,0.62635049,0.49945374,0.59015208,0.7158939
12,0,0.72769031,0.52516594,0.635734,0.64444553,0.48891649,0.48290367,0.61665309,0.67090746,0.71999331,0.56609155,0.82786495,0.4954244,0.63803634,0.57039102,0.82031857,0.660958,0.84819218,0.62207025,0.87978448,0.39353717,0.43478776,0.51274429,0.52420785,0.76301562,0.59783293,0.6302094,0.50203333,0.56491117,0.69097301,0.46328069,0.76722589,0.50146076,0.75867829,0.55092606,0.88085588,0.61361102,0.78120796,0.65599391,0.7031716,0.59599771,0.79050698,0.56540454,0.95454129,0.55433909,0.71235368,0.54343434,0.64894995,0.86873085,0.68443497,0.60007439,0.3568636,0.59556419,0.60017396,0.47884332,0.60040279,0.68000422
12,1,0.67686402,0.56317299,0.58967404,0.64021963,0.49663668,0.45877731,0.57909746,0.66802677,0.66663042,0.5385493,0.86549827,0.48884615,0.59628914,0.59097863,0.8263108,0.64529365,0.84819218,0.57823438,0.87705688,0.43906949,0.42548734,0.49894082,0.52388721,0.76807754,0.58295981,0.65295753,0.50160428,0.57693981,0.62433673,0.41925624,0.74299117,0.41616737,0.77305737,0.56694185,0.86989957,0.65345955,0.80569007,0.52193271,0.68095736,0.57845066,0.80643381,0.55943323,0.85471542,0.53674628,0.6402125,0.44059078,0.66014982,0.71540074,0.60122404,0.52634369,0.36065342,0.58959143,0.54364585,0.4012746,0.62993835,0.62771406
12,2,0.64002602,0.63427846,0.5615828,0.67280126,0.54550886,0.42942139,0.60486368,0.65879713,0.67150745,0.52772535,0.89858026,0.51082891,0.56161577,0.62542712,0.8118043,0.61390332,0.81510234,0.5494871,0.88415534,0.504051,0.45441793,0.51544349,0.55679932,0.79091007,0.58047787,0.66743361,0.5310347,0.5793963,0.59359571,0.35861437,0.66656595,0.34852686,0.7734931,0.5735463,0.85272777,0.73975904,0.80474845,0.41008169,0.66369534,0.59188079,0.80793188,0.54899089,0.69986252,0.54605502,0.64864037,0.34060776,0.70127125,0.55470892,0.50086867,0.41714711,0.38973047,0.60268259,0.49713422,0.33328709,0.6945335,0.5710617
13,0,0.66097593,0.72015898,0.59170824,0.73539563,0.62986708,0.4310009,0.69113131,0.66259181,0.72515476,0.53759155,0.92745058,0.57810345,0.59023,0.67117735,0.78684934,0.6041032,0.78740182,0.5609885,0.85236317,0.57315525,0.53478776,0.57863195,0.60242361,0.82887453,0.63072791,0.66984401,0.5903619,0.5845359,0.61637206,0.36392257,0.54912141,0.3293637,0.76245461,0.58791816,0.8460237,0.84557659,0.77898843,0.40184805,0.68035874,0.64430223,0.80036269,0.53688754,0.56697828,0.58143769,0.65678012,0.32933537,0.74611216,0.46507821,0.4456132,0.38513111,0.42607133,0.63679427,0.45350668,0.34164571,0.77450062,0.55126293
13,1,0.72121015,0.7979923,0.66600475,0.81088342,0.74214554,0.49134135,0.7965528,0.69063979,0.80430818,0.59248592,0.96515182,0.67360743,0.68669308,0.74608621,0.79530672,0.65231135,0.77938405,0.63929127,0.75033536,0.63761797,0.65153944,0.66901736,0.65569596,0.85710285,0.73574736,0.68360793,0.65551548,0.61841008,0.69357726,0.42397351,0.51350083,0.36134357,0.76180102,0.63430725,0.8547996,0.92413081,0.71758138,0.47613148,0.72845513,0.73558124,0.82031065,0.55415848,0.4976904,0.60352329,0.67443724,0.41199389,0.81518665,0.47078697,0.49433783,0.4180398,0.46051729,0.70745051,0.46517121,0.39882078,0.88351829,0.57028073
13,2,0.78940794,0.82348603,0.74131835,0.86494754,0.84049409,0.57458876,0.88498903,0.72888037,0.87033629,0.67612676,0.98838394,0.74356764,0.77654619,0.81363929,0.83923391,0.78679229,0.79234288,0.72800746,0.63746423,0.71333959,0.71044817,0.76253929,0.70076386,0.89106085,0.83458974,0.71471027,0.727024,0.66918057,0.75574292,0.48670402,0.53395086,0.44079393,0.7768337,0.70283561,0.86227269,0.96261618,0.67467043,0.56206848,0.78385468,0.85628045,0.85949696,0.60475085,0.49426267,0.6416647,0.71212858,0.52192513,0.8932749,0.5077165,0.59748085,0.49911661,0.49074871,0.77526195,0.51107856,0.46293245,0.96021373,0.62220502
14,0,0.86828887,0.8438089,0.84961496,0.88822434,0.94414608,0.6554137,0.97073018,0.79006855,0.95633261,0.75246479,0.99884519,0.81299735,0.86017588,0.87268568,0.890329,0.96257815,0.82208095,0.86254274,0.5858858,0.80020972,0.764775,0.84358344,0.77119955,0.94641896,0.93304316,0.7533862,0.7872777,0.73600435,0.82476643,0.59158431,0.59118232,0.52908311,0.80595497,0.8,0.83216321,0.97521515,0.67944579,0.65927188,0.88173447,0.93097717,0.91689663,0.69107579,0.5300889,0.73489399,0.79511075,0.64329004,0.97133207,0.59506531,0.72527047,0.63576344,0.5350177,0.8834539,0.58401392,0.54042313,1,0.68521776
14,1,0.90092388,0.87601409,0.91742142,0.87464457,1,0.72716262,0.98802883,0.85319079,0.99983269,0.84147887,0.98111541,0.87015915,0.90723811,0.86761027,0.92199678,0.99850313,0.84065324,0.95486478,0.62529065,0.88481704,0.80546548,0.87255706,0.83944738,0.98403877,0.99018337,0.76001479,0.83814202,0.80109681,0.89822802,0.69836984,0.66969071,0.61195841,0.83972404,0.8988514,0.77679363,0.95194492,0.75174872,0.74664137,0.95418925,0.98500334,0.95253489,0.76847056,0.59476675,0.81043588,0.88490005,0.74452084,1,0.67720529,0.83961147,0.74647573,0.5902532,0.96294056,0.64595312,0.59087835,0.9838882,0.75937522
14,2,0.89419649,0.92157666,0.95684603,0.83906265,0.98959452,0.77652836,0.9595738,0.89636037,0.99573365,0.8878169,0.95163372,0.90835544,0.90660031,0.80763457,0.93071015,0.95588624,0.83855456,0.98999067,0.69574987,0.94740328,0.83605393,0.86449364,0.86965296,0.99257943,1,0.75023625,0.85443353,0.85116933,0.94253285,0.74582781,0.74030373,0.66247421,0.85548293,0.94874372,0.74776984,0.89349398,0.83245897,0.8046382,0.99592938,1,0.97540014,0.81544323,0.66004033,0.86639868,0.93616063,0.82764621,0.98303961,0.74093695,0.90389323,0.80380324,0.64600054,1,0.6786486,0.62446892,0.93538841,0.7886442
15,0,0.85941444,0.9623863,0.9671623,0.7835376,0.92649033,0.8186431,0.92485114,0.91814918,0.93617199,0.91429577,0.90944909,0.92427056,0.87471975,0.71642004,0.89970608,0.85659945,0.79885286,1,0.75027947,0.97974502,0.85892694,0.83579336,0.86145794,0.9839203,0.96499352,0.70646562,0.85057829,0.88368383,0.93845286,0.75877738,0.79677189,0.68365107,0.86100218,0.97824838,0.73572786,0.77273666,0.90355125,0.85019423,1,0.98232878,0.99668848,0.83937608,0.72645037,0.88775912,0.91211958,0.87284611,0.94372093,0.81051443,0.9254521,0.83073275,0.70589709,0.99413022,0.68719099,0.63234198,0.86165228,0.78730739
15,1,0.84085882,0.95427354,0.95200271,0.76275125,0.8511681,0.85342499,0.9289251,0.88868941,0.85929396,0.90605634,0.87147612,0.92984085,0.84376691,0.64660805,0.86118327,0.77995069,0.77495237,0.98837426,0.74384055,0.97328771,0.83858626,0.82861829,0.83866465,0.96606354,0.8954436,0.6695701,0.83683621,0.89586657,0.89414803,0.74010188,0.81823964,0.69146653,0.85744372,0.97745872,0.7199041,0.69666093,0.94861447,0.85402713,0.96980779,0.95330977,1,0.84693695,0.76015947,0.86734453,0.84110391,0.87649605,0.91041142,0.86389292,0.91360657,0.83183002,0.72570651,0.94648972,0.68992858,0.61885026,0.79874229,0.77506508
15,2,0.86088484,0.92813243,0.90444132,0.75979018,0.79880505,0.87650381,0.98069571,0.85514934,0.79555797,0.88126761,0.81815094,0.94137931,0.81337457,0.61211666,0.81646914,0.6539315,0.7642756,0.94777743,0.72018646,0.9354269,0.77672618,0.84870849,0.79267258,0.93816909,0.78553436,0.62737445,0.82172615,0.88880529,0.83197153,0.71978604,0.81028862,0.69168936,0.83681917,0.95549174,0.68388673,0.57471256,0.97087705,0.81989237,0.90660441,0.90488108,0.98265395,0.84259094,0.77455779,0.81319461,0.75171979,0.83973347,0.8755271,0.91767457,0.86962015,0.80782035,0.73428805,0.84006127,0.69699689,0.58277118,0.73786272,0.75522409
16,0,0.87280416,0.8786364,0.86332155,0.77058535,0.76725295,0.89663639,1,0.82373103,0.76729965,0.83302817,0.78432172,0.92924403,0.80238693,0.60266638,0.78701052,0.50101259,0.77968968,0.90233136,0.7098909,0.89458579,0.70911824,0.8629903,0.74656733,0.91462574,0.69528616,0.59373844,0.80667827,0.87333212,0.7623078,0.69878757,0.78649121,0.69335644,0.8140886,0.92656138,0.65015833,0.53305336,0.94969061,0.76132771,0.83918892,0.88123985,0.93266577,0.83544681,0.76464119,0.72816269,0.67865118,0.78559545,0.83745169,0.9363006,0.83021401,0.77452111,0.69570378,0.74529516,0.68705365,0.49378306,0.68683929,0.75086189
16,1,0.88048146,0.77831681,0.80525016,0.77151682,0.72764501,0.90842131,0.98677531,0.7466868,0.75064414,0.78288732,0.76020651,0.87931034,0.80765365,0.63883051,0.76337347,0.54516157,0.82972177,0.81175008,0.71966106,0.81820189,0.64008927,0.87248872,0.66855903,0.87870759,0.57011484,0.57896106,0.77372217,0.83421864,0.66528858,0.64792664,0.7548541,0.70310308,0.78075527,0.86417803,0.60612503,0.56697418,0.84026096,0.63533238,0.72736673,0.85277486,0.86391232,0.82544502,0.71121804,0.60729881,0.58493607,0.70987183,0.80688776,0.93759071,0.76170734,0.70462154,0.62402396,0.5796025,0.64210767,0.39392179,0.66087135,0.7535355
16,2,0.90553025,0.72528886,0.75894803,0.76402588,0.73576799,0.90318357,0.97687245,0.68491105,0.78822988,0.77035211,0.79322057,0.87068966,0.83437379,0.71527629,0.79497487,0.69317601,0.89233575,0.73596518,0.73168932,0.76626745,0.63818546,0.88376384,0.63019615,0.82432956,0.52980182,0.6010929,0.76035319,0.78066534,0.63094502,0.59602649,0.72408364,0.72683007,0.75998548,0.78147882,0.58067493,0.69748709,0.70540759,0.55300889,0.64037093,0.84113096,0.82693369,0.82181342,0.6447805,0.56250493,0.55591572,0.67622443,0.80352055,0.93146267,0.71761826,0.65434257,0.56017424,0.52130371,0.62009705,0.35192058,0.68965886,0.75740519
17,0,0.93113858,0.71875768,0.75415315,0.74958329,0.76980397,0.89589983,0.95249138,0.71285295,0.85628242,0.78359155,0.85727872,0.89323607,0.88298222,0.82085925,0.84212572,0.80059875,0.96082806,0.71290022,0.74788723,0.76543959,0.68234651,0.88854722,0.65107507,0.81427033,0.59420263,0.65712094,0.78597189,0.76921682,0.65917944,0.57279674,0.69715353,0.77774202,0.76063907,0.69741565,0.59120601,0.80654045,0.60372612,0.58427865,0.62557957,0.85264113,0.79303004,0.84401977,0.58550087,0.58172933,0.5997929,0.69154571,0.81421275,0.91557813,0.71833689,0.64192858,0.53978764,0.56207039,0.6395532,0.35602185,0.74378956,0.77633153
17,1,0.95647365,0.74696386,0.78863757,0.72849299,0.80477981,0.89557247,0.9128173,0.79502203,0.92914506,0.81422535,0.93791183,0.92082228,0.94962312,0.91743513,0.89634967,0.88755833,0.99814583,0.73540566,0.74451127,0.79391799,0.76633267,0.90631406,0.71407016,0.84219709,0.6931654,0.71290247,0.82645193,0.78966642,0.72858274,0.55025981,0.69351197,0.84022448,0.77610748,0.64685571,0.64901837,0.89810671,0.6011972,0.67131261,0.64419121,0.88482186,0.75180162,0.89902959,0.55698836,0.6427209,0.67529263,0.74380783,0.83903687,0.88856636,0.76430546,0.68310396,0.55063436,0.65159746,0.69596228,0.40478627,0.81714755,0.81186238
17,2,0.97272609,0.77841514,0.84806509,0.70483381,0.83666756,0.90465668,0.9017236,0.86224906,0.97465284,0.84859155,0.97982474,0.93136605,0.98850019,0.97862606,0.95145539,0.94734525,1,0.77867578,0.70745394,0.84083007,0.85146657,0.9371327,0.79825538,0.87977383,0.77144842,0.75215361,0.88098495,0.83246918,0.80700327,0.53758533,0.70673452,0.91070397,0.80515614,0.62799713,0.70123948,0.97005164,0.63473231,0.7713552,0.68125122,0.91867418,0.73906804,0.94373995,0.56283567,0.74822259,0.76030074,0.79874374,0.86867871,0.86244154,0.82926637,0.76034034,0.59104819,0.7401591,0.76364219,0.48615278,0.87981915,0.86111307
18,0,0.99033182,0.80363025,0.9229428,0.67839984,0.86049946,0.92863573,0.94428079,0.92508569,1,0.88352113,1,0.95185676,1,1,0.98985494,0.99436471,0.96925334,0.84407833,0.64505455,0.90661736,0.94625615,0.97088971,0.90453602,0.92938072,0.85136136,0.77607954,0.9227708,0.87219906,0.89503782,0.52272033,0.72111791,0.97227036,0.8647785,0.64539124,0.74297476,1,0.69982513,0.86742292,0.74745859,0.95883083,0.77059844,0.98267548,0.60138392,0.87522661,0.84865838,0.85069179,0.90991411,0.86421545,0.90855248,0.85443556,0.67850803,0.85257318,0.85029299,0.58180005,0.91861899,0.91177091
18,1,0.99616135,0.83659756,0.97496004,0.66148642,0.87171053,0.96505442,0.98057035,0.96833687,0.9874519,0.90415493,0.98376469,0.97765252,0.98676073,0.96740296,1,1,0.93851687,0.89717128,0.6234797,0.95645455,0.98241938,0.98899822,0.96925688,0.96695746,0.88946101,0.79039128,0.9597065,0.89844996,0.96153304,0.53101375,0.72154727,1,0.93013798,0.70106246,0.75498055,0.98623064,0.78477267,0.94501013,0.82341801,0.98567198,0.82054719,1,0.65909632,0.9508158,0.90428597,0.89576437,0.9386442,0.87429447,0.97046513,0.92157337,0.73533351,0.91958654,0.92290789,0.6544351,0.92651048,0.94441708
18,2,1,0.88076702,1,0.67400726,0.87573845,0.98968819,0.99304293,0.99436919,0.95465953,0.91535211,0.95312818,0.99980106,0.95892926,0.90606905,0.99886224,0.97235185,0.91321047,0.94448244,0.66319755,0.98311165,0.99872472,0.99911166,1,0.98869144,0.89146138,0.78917238,0.98190524,0.91950689,1,0.56281202,0.73300469,0.99199472,0.97262164,0.76604451,0.76096987,0.93817556,0.86252354,0.97977725,0.88079845,0.99875824,0.87021998,0.99898791,0.71939327,0.99211792,0.92508554,0.92097445,0.94400066,0.88195452,0.99589355,0.96317649,0.77760958,0.95090492,0.97070134,0.69515304,0.89658857,0.9558151
19,0,0.98240729,0.944276,0.98174069,0.71319737,0.85539742,1,0.97273582,1,0.89091517,0.91295775,0.89946335,1,0.90201005,0.81413968,0.9840713,0.91705556,0.88576464,0.98041654,0.72741907,1,0.9948078,0.99685664,0.99424745,1,0.83982219,0.74355287,0.97780127,0.92639594,0.99957681,0.61290881,0.75890117,0.94998762,1,0.83804738,0.76048132,0.82010327,0.92177832,0.98785603,0.92138488,0.98767791,0.91658125,0.9676728,0.80066905,0.97659021,0.89298577,0.93565911,0.91445208,0.88130947,0.98823344,0.9942347,0.79505581,0.93034781,0.99505585,0.69328015,0.82244143,0.96714276
19,1,0.94585556,0.98385643,0.93199981,0.74746544,0.81881042,0.98952451,0.89106863,0.95568794,0.8030701,0.88802817,0.85428979,0.98415119,0.84997101,0.73250411,0.93426567,0.82931232,0.84563505,0.98290333,0.74168306,0.97935868,0.9468027,0.95599289,0.93772161,0.99017771,0.74764771,0.69448211,0.94179828,0.90708847,0.95498985,0.6255731,0.75229387,0.89642651,0.99651416,0.84888729,0.73706686,0.74416523,0.92426688,0.93458258,0.90708331,0.94310822,0.92817157,0.91831875,0.83253597,0.90943485,0.82007924,0.91545709,0.87622126,0.86365102,0.93176972,1,0.77670569,0.87203615,0.97244094,0.65613457,0.71884916,0.98086259
19,2,0.94837996,1,0.82583426,0.7748897,0.77785983,0.94623128,0.79442181,0.8600457,0.72466957,0.84246479,0.80442905,0.97108753,0.76051411,0.65562942,0.8267659,0.7097649,0.79929093,0.93322972,0.69612994,0.9093769,0.8534888,0.88533552,0.84672765,0.96118471,0.63851639,0.64182314,0.87694317,0.84660986,0.88432783,0.59586347,0.71378707,0.83131138,0.96303558,0.79971285,0.65435628,0.64795869,0.88122142,0.84317369,0.84340103,0.86313879,0.91721202,0.83193427,0.82073137,0.83384567,0.71012966,0.86435786,0.84628933,0.84494436,0.81165601,0.98846941,0.75340049,0.76801483,0.91631569,0.5952831,0.60095356,0.99162738
20,0,0.96733897,0.96763091,0.72262314,0.78698892,0.75275242,0.88886161,0.74271388,0.79764159,0.68774469,0.79690141,0.76611643,0.9464191,0.68419018,0.60393166,0.71686736,0.58597341,0.76749493,0.85464719,0.63733008,0.81792593,0.75872654,0.83640836,0.77169936,0.92898223,0.5463697,0.59938097,0.81022261,0.79512328,0.82023069,0.54522669,0.67080385,0.76111249,0.91830065,0.73194544,0.56332217,0.59504303,0.81241593,0.7289997,0.77750931,0.80751743,0.87124497,0.74388284,0.77727981,0.77071806,0.60878804,0.79169001,0.83117314,0.83792937,0.70116876,0.95806212,0.73384155,0.67169117,0.87065556,0.51065638,0.52002466,0.9835362
20,1,0.97359792,0.85700238,0.57214123,0.78208648,0.7150913,0.7730829,0.69357568,0.67786029,0.65012548,0.72246479,0.71727464,0.84893899,0.56763626,0.5499035,0.59104959,0.50318746,0.70460589,0.71184333,0.59696387,0.67233291,0.63968847,0.77668443,0.64068276,0.86932687,0.41701241,0.5554323,0.69966422,0.71405004,0.69101642,0.43312277,0.62514113,0.70326814,0.82207698,0.60599426,0.43428933,0.53626162,0.68449018,0.53570276,0.60670672,0.72061324,0.82448947,0.6326725,0.66891211,0.68603295,0.4573924,0.68251422,0.82044986,0.81559426,0.52756851,0.87579505,0.68561938,0.52737945,0.8217451,0.40182953,0.41112207,0.94216562
20,2,0.93744958,0.65633861,0.39136436,0.75076968,0.69072234,0.62294787,0.66925729,0.52487351,0.62136523,0.60588028,0.65267985,0.72002653,0.46073637,0.51651297,0.49312601,0.53090605,0.61284473,0.56434566,0.61904176,0.45386611,0.61617781,0.76342763,0.50629951,0.75583199,0.25429709,0.55480231,0.54597687,0.55525743,0.60080081,0.27219562,0.54713366,0.55269456,0.63852578,0.42773869,0.38364245,0.45595869,0.48627253,0.34041839,0.41367901,0.55323336,0.80706457,0.5130559,0.53154615,0.60979743,0.32157392,0.55929038,0.82503963,0.81027254,0.31418305,0.71288823,0.63670025,0.42373143,0.81816517,0.30230643,0.32331278,0.84528249
21,0,0.78602472,0.43088585,0.40070712,0.70625552,0.64569012,0.42492021,0.60537136,0.43692672,0.45610674,0.47109859,0.4332654,0.58505305,0.3539138,0.48458074,0.52522044,0.6380206,0.55040394,0.46788312,0.68475004,0.31511673,0.65071962,0.66152112,0.37882874,0.54872375,0.24317466,0.65406686,0.42415122,0.40161349,0.74028017,0.28005094,0.49172299,0.49057522,0.45856935,0.30958363,0.48360626,0.31140792,0.42433414,0.2935202,0.38964714,0.40682014,0.82346448,0.46901828,0.50965998,0.51166548,0.3197911,0.54783974,0.81879215,0.80946622,0.25910922,0.43070485,0.62384971,0.45427748,0.94085332,0.30949449,0.37178792,0.68047562
21,1,0.75344177,0.41189871,0.45439531,0.72302186,0.60839151,0.40527866,0.54856158,0.43877917,0.32409235,0.47578169,0.36852116,0.51746684,0.33170661,0.47617414,0.55798805,0.72939156,0.55661848,0.48073982,0.7120372,0.40817374,0.68661869,0.64407544,0.35447001,0.52535272,0.35792739,0.75509813,0.43520085,0.40668057,0.92766692,0.40087621,0.50346665,0.53821903,0.44368192,0.37809763,0.55523387,0.27536661,0.44679849,0.35080723,0.46234137,0.42195052,0.83434519,0.48593201,0.51996151,0.4504611,0.35795066,0.63346915,0.81701012,0.77996291,0.33999052,0.29198438,0.62342499,0.55083284,0.98086431,0.37289517,0.4755857,0.62696827
21,2,0.6161093,0.44178481,0.55184773,0.84401412,0.52299946,0.49005647,0.54614854,0.45224417,0.28534382,0.51976056,0.44952789,0.46247347,0.40304407,0.50814926,0.63105148,0.76786123,0.62867651,0.58139882,0.70080263,0.5292897,0.69307706,0.66139128,0.39150321,0.50738826,0.47433784,0.83535341,0.45890437,0.4565174,0.96398537,0.57120734,0.52520474,0.60264092,0.5677923,0.45119167,0.63010947,0.33475387,0.51871133,0.47025953,0.57229152,0.47943452,0.83568556,0.60284575,0.55465127,0.41876724,0.41072393,0.7687378,0.80942612,0.81785196,0.44884309,0.37241956,0.61350395,0.66624617,1,0.49304604,0.6113769,0.65462605
22,0,0.54586858,0.51141523,0.62081658,0.95128934,0.44317938,0.5865701,0.53389533,0.49023992,0.3506525,0.60659859,0.5781129,0.46572281,0.52653653,0.57132032,0.68139755,0.73050101,0.71745265,0.66987877,0.61501744,0.64733153,0.6375205,0.68648353,0.45919464,0.5232741,0.62661604,0.88932714,0.49325333,0.50254714,0.95047582,0.74212939,0.57498609,0.63880498,0.69798112,0.58150754,0.66612684,0.45345955,0.58183347,0.61206396,0.70304099,0.56428503,0.79413388,0.68655117,0.59593988,0.43647828,0.46245273,0.8893133,0.80159347,0.85784551,0.51077154,0.48056537,0.58440512,0.73292485,0.93993774,0.59975722,0.76623099,0.74410751
22,1,0.52507482,0.57862001,0.65278249,1,0.40232948,0.67395041,0.52884989,0.54074588,0.38901623,0.65366901,0.64544528,0.49406499,0.61694047,0.60779184,0.69649189,0.61295236,0.78721844,0.72222568,0.5126878,0.72779955,0.56633267,0.6728509,0.49238966,0.56754981,0.78980367,0.87512497,0.50409153,0.54299311,0.8783055,0.8081406,0.61603721,0.62281918,0.75541031,0.64421393,0.67700172,0.54961102,0.60660479,0.72667673,0.80920351,0.63736747,0.75379642,0.72548669,0.6264687,0.46794356,0.49952278,0.93778117,0.79647531,0.87622964,0.54100924,0.55404501,0.55885652,0.73497155,0.8864219,0.66741524,0.85096589,0.81706888
22,2,0.53165908,0.60102434,0.67685378,0.98068438,0.36856874,0.7231852,0.54115324,0.5864126,0.41684792,0.64128169,0.66271313,0.5214191,0.70089872,0.58540282,0.71426946,0.51605177,0.7644386,0.74958035,0.44870104,0.74126607,0.5273456,0.63031297,0.50879857,0.60292946,0.87007779,0.82204144,0.51841811,0.57986766,0.75804334,0.8330107,0.65456786,0.61342742,0.77814089,0.66776023,0.68595856,0.59440964,0.60852838,0.76500574,0.845937,0.65167638,0.73600883,0.7223909,0.71370177,0.512099,0.4932559,0.94244971,0.77939059,0.93041445,0.55715075,0.58037009,0.55187585,0.7165255,0.84539462,0.69022804,0.81474723,0.87835081
23,0,0.51910215,0.59010899,0.68828401,0.92693401,0.35230934,0.73898028,0.54444375,0.61750449,0.44524009,0.58666197,0.64473202,0.52263926,0.76733668,0.560905,0.73731867,0.47429779,0.71588374,0.73242151,0.40647916,0.69899001,0.52127892,0.56827252,0.51440966,0.62538503,0.89417485,0.72144843,0.51603034,0.60606418,0.75025229,0.81652573,0.68318359,0.60657754,0.77291213,0.65848528,0.69378449,0.59596558,0.60632903,0.74184057,0.83113477,0.62807336,0.74525743,0.69280229,0.79696636,0.52061165,0.46762111,0.92241745,0.73280908,0.96540881,0.5628603,0.5598661,0.5433052,0.69565945,0.81187511,0.67748201,0.75966297,0.8869345
23,1,0.47819128,0.56141113,0.67791931,0.82479655,0.32922932,0.72234225,0.53013475,0.63602089,0.45747867,0.52767606,0.53202907,0.49596817,0.7921724,0.50049324,0.73848488,0.4304834,0.62526361,0.68162885,0.36804686,0.59396214,0.52192567,0.47028154,0.50569596,0.63042542,0.8855251,0.62759357,0.50277951,0.625281,0.73776273,0.7589404,0.69815536,0.58001981,0.73609296,0.62122039,0.68682711,0.53563511,0.585795,0.65035425,0.77736781,0.57878498,0.77182843,0.64059058,0.83652278,0.48533932,0.42204214,0.87844835,0.67172267,0.94226738,0.55868278,0.51408778,0.50869589,0.66215277,0.78099249,0.60856672,0.68584464,0.85478083
23,2,0.43228367,0.50911251,0.58880225,0.64632807,0.27849758,0.65840904,0.496534,0.62267015,0.42447716,0.43980986,0.3658583,0.43767905,0.70704484,0.41366788,0.65067792,0.41518007,0.48129018,0.55983214,0.29895144,0.4862796,0.48856805,0.34828482,0.46837043,0.61264405,0.80233377,0.48175083,0.452195,0.61982415,0.66624348,0.71445746,0.67340383,0.52472559,0.57881627,0.53974874,0.64758889,0.44502582,0.49963008,0.47105966,0.65912406,0.49857675,0.786612,0.55393225,0.80485748,0.39722551,0.37303259,0.73583737,0.59191455,0.85695856,0.55262576,0.40506788,0.45343861,0.59189558,0.69831533,0.46854244,0.50974106,0.73847886
24,0,0.40415094,0.45292141,0.49149998,0.53436611,0.26476235,0.58584991,0.4782388,0.56629672,0.35752886,0.35654225,0.32940018,0.41523873,0.59492656,0.35970405,0.58077178,0.44595404,0.38635044,0.45792353,0.2721785,0.39366963,0.45435416,0.31003143,0.43277065,0.59311793,0.60726986,0.41128778,0.40945156,0.59525018,0.59854379,0.71583291,0.60671066,0.46092267,0.47678286,0.42587222,0.57174523,0.40403442,0.45184961,0.39188509,0.55102418,0.4914414,0.80288575,0.52736798,0.70754285,0.31919287,0.32820998,0.62301163,0.51542183,0.81857765,0.5676301,0.34895853,0.42284781,0.53191051,0.65855155,0.37902541,0.41009453,0.58734961
