,,pid1263b-16,pid5667250b-05,pid5667269b-33,pid9048b-29,pid9050b-18,pid9054b-18,pid9055b-16,pid9058b-16,pid9059b-20,pid9061b-13,pid9062b-19,pid9063b-22,pid9066b-16,pid9068-22,pid9069-16,pid9072b-20,pid9074g-16,pid9075b-16,pid9085-09,pid9085-17,pid9086-12,pid9094b-21,pid9097-25,pid9099b-22,pid9103-22,pid9104b-16,pid9114-26,pid9116-05,pid9118b-22,pid9124-16,pid9127-01,pid9130-12,pid9139b-18,pid9153b-18,pid9166l-15,pid9170b-18,pid9173-02,pid9174b-16,pid9185-06,pid918812-16,pid918904-13,pid9192b-18
103,2,0.37494977,0.35493599,0.40645251,0.41914898,0.36456212,0.50712502,0.55323768,0.45416904,0.35106088,0.54259739,0.31907878,0.35861671,0.37332234,0.52139909,0.47253069,0.49766631,0.35613849,0.40673454,0.50255535,0.64992807,0.57319521,0.42233061,0.49712373,0.40141277,0.50497445,0.49278086,0.40190485,0.68394984,0.40186556,0.35710105,0.69740085,0.40271784,0.51296465,0.41014469,0.61675922,0.47084996,0.53984574,0.52576197,0.39109741,0.37651562,0.40304441,0.31895929
104,0,0.37167958,0.31559812,0.35715808,0.35804694,0.29781522,0.40523292,0.57494625,0.41851431,0.36166966,0.54958987,0.29954043,0.29702209,0.36573894,0.48293481,0.43962229,0.50982477,0.35413355,0.3723165,0.52752622,0.58536023,0.51100368,0.4361889,0.50431441,0.39074263,0.48079216,0.46832089,0.36016899,0.72272279,0.41480552,0.32348987,0.63466006,0.39797402,0.43291725,0.32916182,0.56547751,0.49400694,0.5535118,0.48770067,0.32536726,0.34060066,0.32807834,0.28356219
104,1,0.4030374,0.24755451,0.30183109,0.2550512,0.26302228,0.31086549,0.52892408,0.33762554,0.35776073,0.54665582,0.2907644,0.21483189,0.34796354,0.42425278,0.36497639,0.48833984,0.36162339,0.34055367,0.53644914,0.48072298,0.44676796,0.46618681,0.50731243,0.36647458,0.44848382,0.41190075,0.28254371,0.74523959,0.40696445,0.29666419,0.53564448,0.34644551,0.38681767,0.22408947,0.54732146,0.5048569,0.52075318,0.40624802,0.2556206,0.31260474,0.27892832,0.24948205
104,2,0.43411809,0.19871974,0.26112722,0.21098437,0.29516139,0.29065193,0.47952158,0.32039985,0.3351069,0.58072945,0.30855014,0.22507205,0.33328161,0.41878024,0.31233239,0.4221161,0.37187776,0.3349837,0.52552855,0.40822691,0.41628913,0.49115009,0.50709177,0.3635375,0.50077513,0.40142134,0.24881801,0.75217197,0.36837584,0.31975705,0.52796742,0.30885551,0.39227357,0.19168468,0.58549337,0.49846487,0.47365699,0.36670615,0.27862515,0.33636184,0.30681275,0.24596483
105,0,0.43946679,0.1905181,0.23772169,0.19561346,0.34475097,0.30034969,0.42409238,0.37088308,0.31157989,0.60333455,0.30983538,0.25411143,0.32205198,0.43520495,0.27932011,0.35463832,0.37892598,0.32921408,0.4996837,0.34418615,0.39589319,0.50315974,0.49166793,0.37842736,0.55635434,0.40558098,0.25876722,0.75477833,0.3414387,0.32875694,0.54521955,0.31836569,0.35124411,0.19689839,0.62569418,0.47735473,0.42961887,0.31945473,0.33670385,0.34526665,0.33699179,0.24463985
105,1,0.43059847,0.1914833,0.2197199,0.18824602,0.35493427,0.30807419,0.38634014,0.38894258,0.28518035,0.61040199,0.28960897,0.27863593,0.28592901,0.43970253,0.27315392,0.2871024,0.38539127,0.32586012,0.46622274,0.31551495,0.37289134,0.49273652,0.4671359,0.37800911,0.58255537,0.41054364,0.26059881,0.75461711,0.33261751,0.32002594,0.55070822,0.32970129,0.30959467,0.18933145,0.64954675,0.45127493,0.38431942,0.29206413,0.38487182,0.33600039,0.34405662,0.2503734
105,2,0.37816454,0.19107822,0.19050563,0.16169144,0.30910942,0.30041838,0.34694426,0.39851241,0.25852783,0.60213522,0.24026328,0.27205572,0.2303142,0.40752918,0.2365628,0.21093763,0.40665077,0.28039529,0.46027135,0.29581517,0.31088398,0.46471838,0.42986608,0.35101775,0.5880494,0.41089697,0.24883755,0.75053292,0.3301066,0.24684055,0.49235836,0.36447429,0.26261332,0.12503742,0.61021733,0.44904597,0.29714156,0.21277946,0.43831146,0.27018368,0.34476117,0.28524853
106,0,0.29585545,0.19437888,0.16682299,0.16697055,0.22571437,0.29971275,0.31610776,0.42086413,0.25567162,0.58971366,0.21486992,0.29229587,0.24746897,0.36253914,0.23830973,0.1944772,0.43430489,0.24579091,0.49240886,0.32650686,0.26194291,0.44788389,0.3868361,0.32007622,0.5543356,0.39863487,0.22130507,0.73603224,0.33888375,0.24348734,0.35299575,0.40738278,0.26549282,0.085506403,0.53745009,0.48601908,0.19927405,0.19235813,0.50341905,0.25620215,0.3342124,0.34752269
106,1,0.31708399,0.2129926,0.18949309,0.22429877,0.25759119,0.35144873,0.32125579,0.44597309,0.30027746,0.5710599,0.24236641,0.34806916,0.28717998,0.43784515,0.3165628,0.30007474,0.45496379,0.34114594,0.54533045,0.37007917,0.29084715,0.45266939,0.32960737,0.35367599,0.54574106,0.40895367,0.21587379,0.70734438,0.37155852,0.26521994,0.344483,0.45067439,0.34047009,0.14644936,0.52603103,0.53720729,0.2327677,0.25818016,0.56210023,0.27890776,0.31553875,0.40591825
106,2,0.35356881,0.23605221,0.23568597,0.27836199,0.3381164,0.39664044,0.35125496,0.44593519,0.32225396,0.56038378,0.27850911,0.36079731,0.3196955,0.49209365,0.37440982,0.35989536,0.4657216,0.39292607,0.5749126,0.38234487,0.32446593,0.46559681,0.30211536,0.38689469,0.55184838,0.4413555,0.2407004,0.67908643,0.40459671,0.27834807,0.434483,0.46462416,0.37237883,0.2146017,0.61770864,0.56575889,0.25888385,0.28520062,0.59981524,0.29318503,0.30071747,0.43407211
107,0,0.41275098,0.26019204,0.27666695,0.33496936,0.39592977,0.43814163,0.39449636,0.45229297,0.32058103,0.54274731,0.3044737,0.37166186,0.33174942,0.55634073,0.41504249,0.4443817,0.49270447,0.44302256,0.58689029,0.36287568,0.34437385,0.47438116,0.28297824,0.41854262,0.57121806,0.50529993,0.27451402,0.63168831,0.45292058,0.27646584,0.51563031,0.45839296,0.39070293,0.27986862,0.70551054,0.57438855,0.25829401,0.29953045,0.64438844,0.2917228,0.29075044,0.43909098
107,1,0.43000263,0.27304461,0.28988319,0.37005746,0.43217305,0.48722368,0.42939547,0.47017245,0.30660193,0.53865676,0.32115594,0.38537944,0.32518425,0.57478651,0.39863078,0.48711071,0.51838014,0.4765023,0.59210921,0.35012683,0.34278085,0.45917244,0.27639629,0.43388791,0.58983816,0.53651329,0.28625574,0.59839678,0.49113475,0.25900384,0.5592847,0.44460094,0.38636301,0.30542159,0.72898594,0.57628794,0.24551724,0.29248715,0.66553535,0.27351888,0.28766078,0.42672448
107,2,0.45236743,0.35655631,0.34257759,0.44997562,0.5008949,0.59132009,0.50752564,0.54182301,0.28107557,0.56630544,0.35402711,0.41121037,0.32999418,0.6003914,0.31237016,0.57580766,0.57635577,0.55030279,0.60583486,0.34231939,0.33389503,0.43824733,0.27113073,0.45058091,0.64836457,0.59723761,0.2894598,0.5331751,0.55753051,0.21650349,0.64450425,0.40374323,0.38662478,0.3771994,0.71278076,0.58422376,0.24817604,0.25538823,0.72347348,0.22860053,0.28170771,0.40061832
108,0,0.52169274,0.47086417,0.41821922,0.54417283,0.5696476,0.67622081,0.59953895,0.6240667,0.30529623,0.59960808,0.42565041,0.43397695,0.34615981,0.62370481,0.23598678,0.6458932,0.62750397,0.60401943,0.60780756,0.34907266,0.34339779,0.43651668,0.28504033,0.46653035,0.72787905,0.67016783,0.28017974,0.48618003,0.60211004,0.18630878,0.69415014,0.38124106,0.41091455,0.46352071,0.67806838,0.5817693,0.34872051,0.28101271,0.80332165,0.19630007,0.27947127,0.41203726
108,1,0.61729045,0.58096619,0.47892863,0.64658554,0.68647781,0.77038841,0.68217623,0.68542733,0.37382895,0.64053498,0.49575479,0.4732757,0.36914275,0.67245232,0.22607177,0.71789718,0.67402402,0.66247421,0.59947561,0.3785235,0.39675875,0.47101164,0.35377416,0.52315271,0.77401193,0.74247169,0.28262186,0.4547425,0.61730761,0.19416984,0.74072238,0.38467779,0.45268799,0.54920173,0.67952503,0.56952298,0.451098,0.34645403,0.86344877,0.20400552,0.28200504,0.46208143
108,2,0.67235717,0.63667734,0.52544125,0.73603367,0.77155465,0.83395779,0.75383518,0.7123176,0.45632447,0.66881545,0.55971854,0.51626321,0.38324282,0.72722744,0.28489141,0.75932232,0.70448684,0.69634658,0.5963709,0.41131255,0.46255985,0.54528529,0.3884949,0.55388977,0.7976661,0.80823898,0.28434112,0.43370354,0.62317739,0.21731016,0.76203966,0.39290342,0.48330165,0.63953102,0.71698162,0.56437121,0.52787659,0.41680239,0.89263875,0.22694115,0.28619352,0.50500281
109,0,0.71035238,0.66063213,0.55850315,0.79086014,0.82358205,0.88366429,0.86578936,0.71689407,0.54122735,0.70206455,0.65447629,0.5428146,0.37227502,0.7892115,0.31869688,0.769172,0.73944533,0.70739336,0.58830531,0.41670418,0.48657459,0.59328456,0.40839294,0.5759736,0.81344974,0.84204609,0.28149849,0.3973399,0.62314435,0.21868624,0.7648017,0.39912335,0.48981841,0.68709463,0.7322894,0.55560278,0.59412886,0.46963768,0.87539789,0.22843624,0.2970073,0.53167108
109,1,0.64422797,0.64882977,0.54541482,0.81003668,0.80546812,0.89596603,0.92639762,0.65308888,0.59717643,0.69493286,0.67226203,0.50008646,0.27475756,0.79526046,0.31983003,0.71807159,0.76101396,0.67631596,0.5191693,0.30821263,0.40667587,0.5983454,0.41303455,0.55851845,0.80922487,0.78810728,0.27329784,0.35022839,0.60304612,0.1776885,0.69313031,0.38095936,0.44192775,0.71778646,0.71032267,0.49147441,0.61060799,0.49403541,0.82876623,0.18698452,0.29598604,0.49281298
109,2,0.46431194,0.59536907,0.48182768,0.7533975,0.57285688,0.85912327,0.78504383,0.37562062,0.60898482,0.50145632,0.54651555,0.35102786,0.17924748,0.69703957,0.24399433,0.55134125,0.77118884,0.55584614,0.31427501,0.080628548,0.14800184,0.55775383,0.41842185,0.43318152,0.77777683,0.58165904,0.19062714,0.22391402,0.54634157,0.11049776,0.4596034,0.21799047,0.2237056,0.72960253,0.54150789,0.29270598,0.50017241,0.4048732,0.74170842,0.11709493,0.24582121,0.2340159
110,0,0.33221556,0.54395879,0.42709754,0.67312952,0.22321484,0.80691895,0.34474239,0.16349251,0.55922148,0.3202086,0.35694812,0.2456196,0.18538596,0.63625107,0.20582625,0.43184951,0.77496909,0.38016237,0.2015149,0.070471192,0.097421731,0.50652926,0.42506468,0.33625802,0.73958262,0.37232795,0.14832959,0.19731303,0.49037487,0.15604448,0.3499221,0.14096251,0.15952991,0.70106436,0.37395466,0.1883608,0.3884755,0.31059244,0.68584884,0.16472251,0.25052033,0.14708905
110,1,0.33946264,0.56391278,0.48384209,0.6510166,0.18777387,0.72036968,0.28983005,0.19359485,0.54808226,0.32382798,0.41160357,0.27002882,0.22452483,0.68187447,0.26458924,0.46260277,0.77261968,0.30948293,0.31415016,0.22890839,0.23225599,0.49125498,0.45932887,0.45620411,0.73835605,0.24421425,0.18332519,0.22712047,0.45412096,0.25098461,0.40427762,0.22466112,0.26108402,0.62145352,0.37460495,0.28330442,0.38770417,0.41242412,0.67013425,0.26499195,0.28916036,0.27137236
110,2,0.36179971,0.60557111,0.53136724,0.64213327,0.29287786,0.64237542,0.36012446,0.2495073,0.54092541,0.34750391,0.50682869,0.30331412,0.29860357,0.71633931,0.28901794,0.56915539,0.7312224,0.35832169,0.4271683,0.33078942,0.30790055,0.50415618,0.49408005,0.50618087,0.72016184,0.28205252,0.21012504,0.27892521,0.44918726,0.30585388,0.48469547,0.25089299,0.38933895,0.55402461,0.4304777,0.38791847,0.49218693,0.51569407,0.66820633,0.32116453,0.2917717,0.34620573
111,0,0.36271426,0.5840168,0.50905952,0.59875549,0.34359378,0.59644061,0.36693682,0.29937464,0.51298352,0.37207933,0.54153035,0.31040346,0.32489333,0.7167663,0.2874221,0.62141018,0.65901784,0.37414654,0.46822041,0.36976073,0.35422652,0.51687382,0.50394917,0.48921833,0.68088586,0.3173934,0.23165967,0.29941782,0.43973834,0.32197143,0.56038244,0.2526846,0.45610482,0.50296857,0.46114529,0.43065048,0.53430127,0.55073077,0.63355391,0.33647685,0.28234762,0.37492974
111,1,0.35895908,0.52690538,0.46588293,0.50893633,0.36531815,0.54956913,0.35177183,0.3268808,0.43263424,0.38005697,0.5623929,0.31146974,0.35733126,0.6529035,0.27489141,0.62957396,0.5442148,0.36580156,0.46083736,0.36849792,0.38108656,0.52097755,0.48315325,0.4228274,0.62384157,0.35360154,0.23937189,0.30161218,0.41730541,0.29588915,0.62929887,0.25374379,0.50425725,0.47349909,0.48173341,0.42621856,0.54710526,0.54392013,0.5303899,0.30833306,0.24529765,0.38525656
111,2,0.34136101,0.42806561,0.4202656,0.41587339,0.36008764,0.49696516,0.32233088,0.34059125,0.33496001,0.36959501,0.52815859,0.31391931,0.3852211,0.56283803,0.26757318,0.59871273,0.45091857,0.34618354,0.4266023,0.3219937,0.40426335,0.48186753,0.43715568,0.35865787,0.45333049,0.37912953,0.22531015,0.28557098,0.38865028,0.26022175,0.68749292,0.26164265,0.51128379,0.45014968,0.48061491,0.39887251,0.52559891,0.49629857,0.35334224,0.27087372,0.22356667,0.37697744
112,0,0.32711627,0.29291858,0.3529161,0.32841817,0.33075665,0.45600724,0.28624297,0.341444,0.26014363,0.35176579,0.43006439,0.32190202,0.3894007,0.49328921,0.27363551,0.536683,0.39326091,0.31372862,0.38704844,0.27520397,0.4195488,0.41949864,0.37950084,0.29614276,0.24251278,0.40167028,0.20490378,0.24990596,0.36692216,0.23436091,0.69815156,0.2683133,0.47262407,0.4222019,0.48614236,0.37058109,0.46327586,0.43389243,0.17791122,0.24622942,0.23888566,0.35625954
112,1,0.3286128,0.24404381,0.24034362,0.26406174,0.29759921,0.41511802,0.23324305,0.326047,0.21500734,0.33408648,0.27517266,0.32503362,0.35061094,0.44313977,0.28948064,0.42048833,0.35496379,0.27521794,0.341718,0.25772234,0.43004604,0.35490088,0.31579668,0.29961892,0.25618399,0.39976712,0.18420924,0.18423645,0.35279283,0.2177214,0.63719547,0.24241946,0.43598964,0.36711292,0.51085331,0.33115351,0.35400181,0.32882464,0.18601452,0.23022706,0.25148342,0.32066972
112,2,0.33832638,0.21541308,0.18418528,0.23401955,0.27818922,0.34958162,0.20494955,0.28912261,0.18866493,0.31974814,0.21481799,0.28477426,0.27770559,0.41500854,0.28324835,0.31915954,0.33761703,0.24573767,0.32924089,0.25828236,0.41169429,0.30732117,0.29634759,0.30849521,0.25132879,0.35310367,0.15398066,0.15730408,0.3504361,0.19211363,0.49104816,0.19758414,0.34821306,0.29592549,0.51938509,0.32095403,0.2503176,0.27623258,0.20536405,0.20441626,0.22569323,0.28092829
113,0,0.30174456,0.18933287,0.14128581,0.18882905,0.21168919,0.17563382,0.1750124,0.22923062,0.15199119,0.27839291,0.20492548,0.18801153,0.19615981,0.35232707,0.2803305,0.23457354,0.27280516,0.21044786,0.31370901,0.24596176,0.31876611,0.19130218,0.30359154,0.29130031,0.15806644,0.25595439,0.11370519,0.14789073,0.34755077,0.10231403,0.25978754,0.13648912,0.25466369,0.21243971,0.43975081,0.30744146,0.20720508,0.19282345,0.16711685,0.10887031,0.15648633,0.16671485
113,1,0.23373564,0.16478296,0.13353726,0.13564568,0.13833241,0.113432,0.12887653,0.14985787,0.11992003,0.21805196,0.15189282,0.12856868,0.13191427,0.21893681,0.23042493,0.19398721,0.12073839,0.14039396,0.21281005,0.21087771,0.1821547,0.13729809,0.25407853,0.15545125,0.17013629,0.10666506,0.096849663,0.10848186,0.23271001,0.10259874,0.19208215,0.13940753,0.19726654,0.1261683,0.30977123,0.19952298,0.13697822,0.13682608,0.11796484,0.1068544,0.12266822,0.10195134
113,2,0.074323444,0.026087718,0.045613063,0.073545063,0.037564031,0.029963782,0.042894062,0.042229486,0.053020238,0.086818153,0.033860414,0.031916427,0.047139255,0.024472673,0.10440982,0.046427207,0.068274157,0.071265056,0.048328617,0.039419329,0.036174033,0.084532987,0.037104702,0.060285343,0.030869676,0.015437244,0.034849077,0.022905508,0.066658958,0.033155655,0.060054533,0.031829808,0.068996445,0.041961583,0.09103773,0.041496964,0.044523593,0.060866347,0.036969946,0.018297572,0.027815267,0.02495222
