,measure_number,beat_number,pid1263-20,pid50848-04,pid5667249-17,pid5667269b-37,pid5667291-16,pid9048-20,pid9049-20,pid9050-20,pid9054-20,pid9055-20,pid9058-20,pid9059-20,pid9060-20,pid9062-20,pid9063-20,pid9065-15,pid9066-20,pid9067-20,pid9068-13,pid9072-20,pid9075-20,pid9081-11,pid9088-15,pid9090-09,pid9093-20,pid9094-20,pid9099-20,pid9100b-20,pid9101b-02,pid9104-20,pid9105b-03,pid9111-20,pid9112-07,pid9113-16,pid9114b-13,pid9116-08,pid9118-20,pid9122-04,pid9123-03,pid9130-04,pid9138-20,pid9139-20,pid9153-20,pid9161-10,pid9162-07,pid9166f-17,pid9170-20,pid9174-20,pid9176-08,pid9186c-20,pid918726-09,pid918904-05,pid918919-20,pid9192-20
249,84,0,0.56010022,0.79691447,0.51612253,0.69069535,0.51380587,0.62493453,0.57515645,0.76151417,0.58033516,0.63137144,0.79462103,0.5463376,0.64290776,0.59862151,0.72929058,0.66490831,0.67852427,0.37978402,0.40357498,0.61390919,0.68248862,0.59393582,0.51046279,0.28196917,0.53570283,0.59248569,0.63096865,0.44699043,0.45736802,0.66662389,0.37928938,0.57411065,0.64437652,0.7203231,0.5357267,0.55463255,0.38773165,0.47288874,0.59004198,0.581008,0.62635959,0.60573046,0.56970564,0.51316316,0.47395634,0.61540663,0.36126028,0.53104708,0.63720564,0.70025575,0.69141642,0.65342574,0.43873586,0.54104937
250,84,1,0.50631851,0.79867306,0.48656549,0.65055374,0.5039384,0.5025159,0.5164044,0.72171853,0.55240485,0.53974255,0.79280475,0.48618297,0.52070987,0.53387509,0.75357165,0.51968657,0.43650545,0.41249811,0.29546329,0.51731094,0.59803338,0.37916628,0.30820878,0.22418371,0.48403325,0.53183974,0.57759914,0.35135498,0.24386638,0.53084772,0.2734277,0.46068525,0.59208409,0.73634895,0.56145956,0.44357313,0.3397702,0.47275469,0.47011816,0.50985651,0.44056480000000003,0.45145914,0.45930525,0.41260119999999995,0.47794545,0.54517539,0.26590055,0.47297078,0.39831456,0.61804987,0.69999166,0.64482034,0.45199033,0.42068259
251,84,2,0.49903696,0.81502798,0.46945176,0.64754902,0.51573215,0.44140479,0.48865059,0.71735253,0.53503124,0.5341726,0.80747468,0.43962732,0.49752641,0.51667801,0.78882825,0.3320866,0.27043579,0.47167346,0.25079923,0.45335254,0.55111988,0.28984788,0.16919511,0.21993709,0.44571304,0.49213409999999996,0.55424705,0.32226098,0.18554292,0.48459218,0.27228767,0.47340267,0.57685734,0.77027464,0.57631299,0.38701888,0.32740549,0.40367795,0.31745958,0.52261879,0.32326694,0.42787407,0.38053153,0.36962568,0.51549879,0.45976645,0.2490714,0.46636228,0.27241868,0.53484655,0.71922756,0.63836957,0.47806752,0.35383124
252,85,0,0.52636236,0.82517986,0.43648989,0.66780138,0.52368407,0.44768051,0.52566985,0.71172318,0.5372562,0.60642811,0.81711491,0.44571315,0.53817315,0.55006807,0.79336563,0.17552306,0.3566276,0.51290591,0.37450421,0.54709727,0.58063733,0.30810039,0.19861722,0.25692985,0.43473316,0.48959117,0.57120847,0.31933637,0.25857452,0.52180581,0.38962569,0.65955773,0.59021271,0.80691438,0.58920464,0.38655369,0.39712379999999997,0.42356736,0.19447295,0.58943687,0.33867121,0.50623452,0.33917411,0.43091723,0.49531202,0.37272857,0.26934263,0.49195752,0.2532173,0.51116368,0.74088255,0.65173093,0.45233572,0.3985761
253,85,1,0.57505481,0.80239808,0.39334715,0.70176107,0.51192789,0.49194725,0.56150434,0.69812355,0.56083128,0.74732027,0.79511002,0.46573496,0.62754445,0.57606365,0.75522718,0.32589062,0.46653186,0.58130192,0.50894077,0.66370537,0.63617602,0.33593936,0.30437215,0.28948097,0.4213692,0.52870809,0.58323955,0.37936678,0.35634982,0.59686196,0.59242827,0.75179617,0.60291934,0.7993538,0.58864413,0.41504126,0.46044477,0.58274966,0.31642568,0.66963732,0.43551959,0.58778741,0.33567243,0.59619964,0.4476590999999999,0.42249909,0.29819182,0.52498647,0.34768843,0.53564578,0.77082082,0.6578204000000001,0.40326828,0.46004765
254,85,2,0.61044472,0.73883293,0.33241866,0.72867647,0.48245426,0.52673027,0.59078923,0.65629354,0.59804014,0.77844074,0.73426476,0.485955,0.66426179,0.58318584,0.69759029,0.36924629999999997,0.65546385,0.63369582,0.547662,0.72392466,0.68546282,0.35483304,0.34280233,0.30966342,0.39671916,0.54892069,0.60133307,0.46505679,0.40131111,0.64788552,0.80089303,0.78305218,0.5799763000000001,0.77369952,0.57177288,0.45848701,0.50282431,0.69560992,0.34919932,0.69645252,0.47042327,0.65236116,0.34690988,0.68637013,0.40007422,0.49439229,0.32442677,0.55403815,0.36923683,0.58985294,0.80942609,0.64607502,0.36043088,0.51637764
255,86,0,0.64642186,0.58231815,0.29161673,0.74925563,0.46763964,0.52885335,0.61528647,0.63757548,0.64220792,0.80865447,0.57944813,0.50743384,0.62219789,0.58369639,0.66490895,0.34031828,0.67797953,0.64468358,0.5027657999999999,0.68602052,0.74294385,0.34437791,0.35769323,0.30091853,0.37689559999999994,0.61,0.63606645,0.54566676,0.42891415,0.67464545,0.82792134,0.78709029,0.5271474,0.76814216,0.54106272,0.45714681,0.52914752,0.77258713,0.31379042,0.66859182,0.47173372,0.70587195,0.35190429999999995,0.738537,0.36970128,0.51096778,0.33960569,0.60041937,0.36537765,0.65415601,0.83792125,0.58948959,0.33507901,0.51118067
256,86,1,0.63933605,0.46517986,0.27196058,0.74536129,0.4764608,0.51437523,0.61279543,0.65626568,0.67581897,0.84528821,0.46298289,0.51561106,0.56735377,0.57656569,0.65889999,0.28145246,0.58243645,0.63581785,0.42592028,0.5123278,0.77911988,0.29006505,0.36335225,0.26715948,0.35810732,0.68994276,0.65266613,0.55038011,0.40382872,0.66258102,0.8001520000000001,0.7636745,0.47981411,0.76258481,0.49895746,0.38210666,0.54904374,0.6503435000000001,0.25511505,0.60646045,0.46384484,0.71426424,0.33611886,0.72222116,0.37876801,0.49020989,0.34062415,0.61306142,0.36321178,0.69571611,0.8480981,0.52138869,0.34613159,0.44543742
257,86,2,0.60393047,0.37617906,0.26658453,0.70750726,0.48585609,0.50840816,0.59727808,0.66170924,0.68462412,0.88552461,0.37297939,0.49224898,0.49797088,0.55724132,0.64951867,0.22199693,0.51591284,0.59257665,0.36641242,0.38393309,0.78403642,0.23611413,0.37722804,0.21099088,0.3071741,0.71192968,0.64500268,0.52999732,0.35284190000000004,0.63656549,0.75824625,0.72232322,0.4517934,0.74668821,0.46696934,0.3249377,0.53644922,0.46900972,0.21181592,0.53376595,0.46541082,0.69323488,0.30940988,0.66623488,0.42109592,0.46608407,0.33758509999999997,0.59969562,0.34580609999999995,0.69750639,0.84426093,0.42515929999999996,0.38530351,0.35752119
258,87,0,0.54013467,0.30419664,0.26825895,0.64912854,0.48879648,0.54958848,0.58366851,0.64503484,0.67804393,0.83581606,0.29976947,0.41190901,0.47062613,0.53099898,0.64504261,0.16827692,0.43082701,0.54143634,0.34222989,0.31960219,0.76776935,0.19512094,0.48216769,0.15410506,0.25201954,0.68107931,0.61661977,0.46871478,0.30558616,0.60454983,0.60609918,0.64071322,0.44637265,0.70946688,0.41281318,0.35788891,0.48424759,0.28863103,0.18105566,0.48480063,0.49285153,0.62318712,0.27239118,0.57959806,0.46822314,0.42533872,0.32188334,0.55219832,0.30650547,0.68881074,0.8179346,0.30259476,0.42363354,0.22173528
259,87,1,0.51784372,0.31706635,0.27673181,0.62145969,0.49927563,0.64148896,0.58623246,0.61657222,0.65522628,0.77687014,0.31214111,0.35738924,0.46623937,0.52466814,0.6620271,0.17240488,0.41081215,0.5200725,0.37259402,0.28042592,0.77414264,0.19429363,0.58790664,0.13688581,0.23026393,0.62467702,0.59626206,0.43035507,0.30621382,0.62841558,0.51155235,0.64485622,0.47741875,0.69402262,0.37611681,0.3855347,0.43201631,0.31466991,0.18781872,0.48650227,0.51765824,0.54711709,0.26681083,0.53658444,0.48089554,0.39645817,0.30409564,0.49292478,0.29967709,0.66579284,0.80437938,0.27076135,0.43325274,0.21990692
260,87,2,0.47783433,0.32395683,0.26828135,0.58183551,0.47078392,0.71747101,0.61206635,0.59101719,0.62478697,0.60101198,0.31958086,0.31312816,0.46337928,0.50429714,0.66478631,0.19426448,0.46620172,0.47825857,0.41513564,0.24770171,0.78852807,0.23965088,0.64327392,0.14068575,0.24685768,0.58927228,0.57674839,0.40850549999999997,0.31508473,0.64300841,0.48052442,0.65906826,0.49050589,0.63660097,0.33558657,0.39656089,0.40852483,0.33692192,0.20729944,0.46191506,0.52551435,0.45812699,0.26337193,0.50524812,0.46851382,0.38790627,0.28980992,0.41736337,0.28384658,0.63918159,0.77192192,0.29341129,0.41442881,0.21907031
261,88,0,0.42687911,0.31226219,0.24636277,0.56675744,0.40659441,0.74016087,0.61376754,0.4856758,0.59628858,0.43806671,0.3093189,0.27474477,0.49361634,0.4464772,0.63136918,0.18026496,0.4617448,0.42788098,0.40866220000000003,0.2427467,0.76667678,0.24629003,0.62476221,0.1447625,0.22893701,0.56834832,0.56329716,0.37980503,0.32876072,0.62107425,0.46653999999999995,0.60846954,0.50650614,0.60175121,0.29997197,0.3895553,0.34426983,0.40568029,0.19372668,0.39443363,0.51899489,0.38184471,0.26263951,0.47700733,0.44119612,0.38077418,0.28085072,0.35757576,0.25334331,0.61900895,0.72308976,0.27241674,0.39776358,0.20130201
262,88,1,0.3879502,0.28541167,0.22858823,0.56545025,0.43024628,0.72518706,0.60049821,0.4160706,0.57063056,0.42869981,0.2837583,0.26100208,0.52090956,0.38177332,0.5973021,0.18459488,0.48100033,0.41903036,0.37228228,0.29304189,0.7201214,0.26402548,0.55667013,0.14504561,0.20783756,0.56158626,0.56480439,0.34661479,0.32951391,0.61463133,0.45304959,0.53948956,0.50207099,0.61591599,0.29914803,0.36792933,0.27520385,0.49447051,0.20212220000000003,0.36123729,0.48816014,0.35118499999999997,0.25946568,0.46459663,0.43230874,0.3603795,0.27563858,0.30452516,0.25288651,0.61640026,0.65102603,0.27053143,0.39717641,0.20363455
263,88,2,0.33590667,0.25808153,0.21862575,0.55393065,0.48729409,0.7037036999999999,0.56494319,0.38164422,0.52064003,0.48371114,0.25684946,0.26769749,0.53870781,0.30077434,0.55638604,0.19363438,0.51436118,0.41745959999999993,0.31802746,0.32238544,0.6647648,0.2730535,0.41610583,0.14981441,0.22419073,0.54554374,0.56460343,0.30355067,0.30348002,0.60890073,0.45225157,0.44016257,0.47134926,0.66429725,0.30773499,0.33787451,0.2386805,0.52067694,0.21812811,0.35905977,0.43263661,0.33671737,0.24740513,0.46486332,0.45127714,0.34895495,0.26285605,0.25196158,0.26339293,0.62007673,0.54841508,0.27901859,0.42806321,0.22022827
264,89,0,0.30430630000000003,0.23314149,0.22118497,0.52299383,0.50505983,0.56907969,0.50526156,0.36682768,0.46769078,0.51144754,0.23205728,0.28798692,0.52462638,0.22602961,0.49718559999999995,0.15251636,0.52168207,0.42539647,0.18102408,0.30437869,0.59490137,0.26042668,0.32098953,0.14500786,0.22849227,0.49747343,0.54794346,0.22921921,0.26586233,0.58967465,0.44646589,0.25571191,0.41903188,0.68620355,0.31168096,0.31632054,0.21203113,0.51388237,0.18627177,0.3616627,0.35771852,0.31641316,0.23823242,0.43861320000000004,0.48074092,0.33492191,0.24606503,0.21909497,0.26451918,0.6190601,0.41199533,0.27482099,0.45643727,0.22138069
265,89,1,0.24211557,0.18980016,0.23350507,0.45541031,0.46049257,0.4645997,0.44465642,0.32364143,0.40152907,0.49411431,0.18934684,0.30051541,0.47376965,0.17225153,0.36601263,0.12739317,0.43779300000000004,0.41307959999999994,0.14418651,0.25763987,0.51169044,0.25259827,0.28024139,0.13632589,0.22992126,0.35784955,0.48601286,0.18433056,0.21969454,0.49503947,0.40614668,0.19511406,0.34522488,0.63160582,0.30091363,0.28899042,0.20042254,0.48078921,0.15832556,0.33577763,0.29502686,0.27785638,0.20913783,0.3856653,0.48397551,0.30250834,0.22299984,0.20918561,0.23731590000000002,0.58774936,0.31235402,0.26048085,0.46969174,0.19631559
266,89,2,0.16399154,0.12303757,0.23864591,0.35517429,0.40154531,0.39432286,0.3376086,0.28399443,0.31663511,0.41965674,0.12220049,0.29993557,0.41917676,0.13256467,0.23007542,0.10731885,0.35402773,0.32450536,0.13226769,0.19967669,0.40091047,0.24967166,0.25205819,0.12704624,0.20965296,0.20619787,0.37320472,0.14426259,0.16916103,0.36430726,0.3467889,0.17462634,0.24816293,0.54610662,0.23844515,0.24138561,0.18743514,0.40196046,0.14451959,0.29388564,0.21615778,0.25827733,0.15421317,0.32746928,0.43922939,0.25802085,0.19269648,0.19142316,0.2080964,0.47441816,0.19432766,0.24830191,0.43149124,0.15235747
267,90,0,0.14440965,0.10444444,0.22448339999999997,0.24463508,0.25731073,0.37485036,0.27291451,0.21930329999999998,0.25258474,0.30796632,0.10329724,0.28372485,0.28115821,0.09697923800000001,0.15377399,0.09115437400000001,0.26561571,0.2168328,0.10382702,0.14246556,0.32135357,0.23715861,0.18068899,0.10716578,0.16863517,0.14686836,0.28035906,0.13121367,0.11714903,0.2504845,0.22608778,0.16022201,0.18714366,0.36465267,0.16321395,0.20764247,0.15083024,0.30213639,0.10970149,0.24066623,0.18654829,0.19357977,0.13736049,0.21440137,0.34424516,0.23014187,0.16041065,0.18376623,0.14575884,0.34535166,0.14088255,0.23379754,0.33085226,0.11229431
268,90,1,0.10075164,0.10390088,0.19983199999999998,0.16928105,0.1915598,0.34643659,0.21348199,0.18227589,0.20114088,0.20263115,0.10274537,0.25620973,0.19771966,0.07975068099999999,0.15016862,0.08572582599999999,0.2501238,0.21396315,0.09137096199999999,0.13973152,0.24591806,0.21919565,0.15058748,0.091211073,0.10945611,0.12849549999999998,0.25905011,0.12978267,0.084608411,0.24978502,0.18647159,0.13787256,0.12817042,0.28853635,0.16321395,0.20708866,0.11415864,0.25469169,0.10095616,0.19041748,0.1721203,0.1560046,0.10985631,0.13923231,0.31134888,0.20902077,0.14778607,0.16709279999999999,0.11715366,0.23969309,0.12965465,0.21300007,0.297198,0.082154136
269,90,2,0.09260100199999999,0.095555556,0.17179257,0.1648602,0.18912915,0.28595211,0.20466006,0.18508128,0.20026984,0.16666127,0.09334264800000001,0.1886857,0.18742592,0.087772294,0.1494267,0.092955812,0.27747606,0.21307960000000004,0.13675134,0.14020945,0.20471017,0.21755137,0.14658301,0.092683234,0.09778361,0.19080948,0.25811897,0.14654324,0.11597043,0.24985561,0.18554057,0.13815226,0.12447757,0.28192569,0.16200886,0.20712743,0.10435137,0.23388070000000002,0.10844216,0.16880092,0.13905124,0.15232579,0.10640346,0.12008763,0.30821943,0.20639026,0.15429443,0.16131629,0.1384579,0.20180946,0.12842843,0.2028181,0.29037216,0.07830350700000001
270,91,0,0.11763232,0.14799361,0.15485244,0.19656863,0.23916939,0.18388515,0.24042773,0.22020437,0.19033327,0.17970369,0.15137269,0.16638914,0.18923602,0.14067393,0.19662763,0.13732127,0.31461704,0.21231687,0.23978245,0.19491144,0.19094992,0.24151232,0.18328671,0.11360176,0.18173666,0.30546198,0.25261924,0.20052768,0.17392426,0.2732529,0.25924378,0.22255922,0.16036429,0.33129564,0.15270444,0.25013014,0.14226093,0.24526642,0.15520833,0.17112986,0.18150308,0.1802706,0.14210379,0.18227449999999998,0.27969571,0.23816547,0.16027449,0.17534497,0.16184138,0.21700767,0.1379713,0.21330224,0.25661428,0.12527564
271,91,1,0.1490761,0.19980815,0.13968192,0.21078431,0.25580297,0.19396745,0.26779877,0.24869484,0.19760462,0.22888601,0.19534754,0.15348895,0.20543029999999998,0.16363172,0.23550187,0.17045803,0.33827171,0.22268539,0.30064336,0.26017009,0.19269196,0.27453231,0.21695308,0.12428437,0.23010353,0.36589534,0.28308548,0.23737591,0.21797894,0.27463903,0.32709481,0.33800367,0.17711933,0.34445879999999995,0.17820189,0.30581492,0.1720682,0.27577916,0.19973570000000002,0.1912683,0.21961079999999997,0.19671029,0.16194196,0.21029622,0.29181768,0.28661523,0.16794837,0.18813582,0.17558478,0.24413043,0.14923257,0.22541549,0.26157068,0.16390382
272,91,2,0.18851394,0.22596323,0.12506019999999998,0.21293573,0.24763106,0.21139169,0.27453673,0.27253135,0.20258474,0.26495304,0.22118058,0.14702646,0.24497552,0.19704731,0.26886995,0.19900638,0.40147739,0.23072799,0.36141805,0.31334692,0.19704401,0.29322951,0.26334426,0.13742057,0.26477107,0.39846279999999995,0.30501742,0.26545032,0.26499059,0.29047038,0.40243207,0.40351368,0.18873433,0.34339257,0.2126058,0.32853741,0.19954781,0.31472855,0.23671486,0.20795299,0.26157122,0.2138486,0.19781669,0.23421278,0.29599852,0.33674896,0.17640107,0.18481466,0.18811529999999999,0.26900895,0.16113614,0.23086777,0.26060789,0.19733503
273,92,0,0.20414970000000002,0.21588329,0.10453604,0.2078159,0.22810002,0.21720913,0.25077465,0.2591268,0.19748154,0.25924547,0.21184771,0.14137179,0.27000129,0.21691627,0.28006622,0.20765005,0.42479366,0.21860746,0.36711547,0.3323517,0.20395144,0.29010641,0.26549436,0.13947153,0.24442986,0.37264105,0.30475616,0.27513639,0.29180557,0.30056472,0.43048641,0.398855,0.18385004,0.32751535,0.23275601,0.32427867,0.20906597,0.33486092,0.24777674,0.22011681,0.29283842,0.21769544,0.21743862,0.22996476,0.27605294,0.35363263,0.18150428,0.16994724,0.19406947,0.27382353,0.1632299,0.23060501,0.24044556,0.20940772
274,92,1,0.19172408,0.19509193,0.092434339,0.20196986,0.21337125,0.20846427,0.21337262,0.2116117,0.18594963,0.23227008,0.19157527,0.13621271,0.27610152,0.21120660000000002,0.27346251,0.19209145,0.42776494,0.18834768,0.33964317,0.31201153,0.20740516,0.27271223,0.24936456,0.13533816,0.21109653,0.31061325,0.29214898,0.26874162,0.2913662,0.29672079,0.4134334,0.32792588,0.16034558,0.31167044,0.23347907,0.30489007,0.19870274,0.33249832,0.23036381,0.21796813,0.29624558,0.20766714,0.21346261,0.20609582,0.24156101,0.33262159,0.17667883,0.14982413,0.18569741,0.25743606,0.15207708,0.22467976,0.21153182,0.20183389999999998
275,92,2,0.13640777,0.17210232,0.096376771,0.19068627,0.18588829,0.20869809,0.15548332,0.14770088,0.15502746,0.22183452,0.16849459,0.12805531,0.29870523,0.19150783,0.23260163,0.15299297,0.42287884,0.14137593,0.27424554,0.2738122,0.20635508,0.22102607,0.21652945,0.12880151,0.14512248,0.22227310000000003,0.25507101,0.24496914,0.26514401,0.2756337,0.3466749,0.13626431,0.10421683,0.28387076,0.21937672,0.23357147,0.16957005,0.29858412,0.18187966,0.19722402,0.27397458,0.17605235,0.17461635,0.16510144,0.20225122,0.28789196,0.14980666,0.12284903,0.17070174,0.21686061,0.12567568,0.19791106,0.17943183,0.18192698
276,93,0,0.082336361,0.12557954,0.09093912800000001,0.17708787,0.15191286,0.22436401,0.13320979,0.18372503,0.12252414,0.20330311,0.12236116,0.11663693,0.32874903,0.14922566,0.17349316,0.087034494,0.39777154,0.11542818,0.20046428,0.17131712,0.20127466,0.17403489,0.1677244,0.10449827,0.10121756,0.14084219,0.17846329,0.20231643,0.20947067,0.25204389,0.22617329,0.066300149,0.065254819,0.23324717,0.15677372,0.15518635,0.13617494,0.25193532,0.10413557,0.16776264,0.21527323,0.12983728,0.12428153,0.12461187,0.16600284,0.23772522,0.11360492,0.10589827,0.14013547,0.18202685,0.097080414,0.17964265,0.14614886,0.14744307
277,93,1,0.054919355,0.10423661,0.09802878400000001,0.16500545,0.12433868,0.22584175,0.10508536,0.24596377,0.10169002,0.18888439,0.10233322,0.10868272,0.34372584,0.10383764,0.10513827,0.052082559,0.28137999,0.11541308,0.15576043,0.11837222,0.20693171,0.16181139,0.13790265,0.07628814099999999,0.068307816,0.11200327,0.13409029999999997,0.19234416,0.16472557,0.22411602,0.14506935,0.080900271,0.06118458,0.19857189,0.11295331,0.12062358,0.11729429,0.1979055,0.06521533,0.13211479,0.15807889,0.09201450300000001,0.08707449800000001,0.10459091,0.13640299,0.23332269,0.082871303,0.11686282,0.10230763,0.21400256,0.067257257,0.15458845,0.11906139,0.12215081
278,93,2,0.048344817000000005,0.13014388,0.13401467,0.16027596,0.11964372,0.23707445,0.11094234,0.284366,0.097812914,0.19131315,0.12992665,0.1201011,0.31689642,0.08190861099999999,0.07848427200000001,0.050249616,0.25136184,0.12699743,0.13783909,0.10943211,0.24480121,0.18213218,0.13423387,0.043981125999999995,0.060259550999999995,0.097260834,0.12144293,0.21611663,0.13399819,0.23290124,0.076740452,0.10730705,0.062328613,0.18223586,0.078431702,0.10661793,0.13610823,0.14686662,0.063367537,0.12671425,0.10851789,0.094862045,0.10411551,0.11316316,0.12450986,0.27526773,0.066842765,0.11744453,0.084405765,0.29084399,0.038083083,0.14745451,0.10480097,0.12530334
279,94,0,0.041277795,0.16513189,0.18110545,0.16533224,0.11046842,0.27452301,0.1431861,0.30350209,0.07658114,0.23721665,0.16724415,0.13775399,0.30141716,0.039991491000000004,0.033068245,0.07266015,0.3541763,0.10983989999999999,0.11187902,0.091052854,0.27360243,0.18728218,0.11404364,0.024987102999999997,0.047150044,0.096017989,0.10470927,0.21048207,0.12610363,0.25891677,0.064952499,0.10188795,0.066352692,0.12298546,0.012417465,0.09450074800000001,0.17826538,0.10166723,0.082198383,0.13069435,0.067527192,0.11583834,0.15632673,0.10856272,0.12154741,0.29075359999999995,0.064506291,0.12362689,0.10307159,0.33664962,0.031701702000000005,0.11644879,0.099857525,0.13647293
280,94,1,0.022251801,0.266251,0.16149969,0.10864198,0.14912808,0.25852974,0.12852543,0.29425917,0.11434861,0.34141839,0.27262312,0.15703737,0.33135790000000004,0.043715963,0.049947267999999996,0.051505775999999996,0.47762463,0.089933545,0.11835246,0.08933089699999999,0.28166313,0.18184263,0.107953,0.051934571,0.041832896,0.055188062,0.10288049,0.21098292,0.18295558,0.29768979,0.035412312,0.11986714,0.049674381,0.10971244,0.056644807,0.10742094,0.16900667,0.051745979000000004,0.05849658,0.11495421,0.026187917999999998,0.12683056,0.19307338,0.09117249300000001,0.19217639,0.32625995,0.055906541,0.15982819,0.11302670000000001,0.3507289,-0.017494995,0.08749917900000001,0.18147397,0.12507064
281,94,2,0.04145083,0.44482814,0.20782886,0.20984931,0.24421849,0.26033483,0.17345525,0.39623781,0.23473774,0.46960816,0.45270695,0.26617108,0.42960577,0.12477876,0.086939727,0.041365215,0.60152691,0.12430147,0.19385819,0.18632274,0.35523520000000003,0.25370479999999995,0.15031572,0.12672539,0.12687372,0.13466067,0.22314443,0.27652267,0.34990585,0.34678175,0.05634999,0.20513067,0.016889152,0.20945396,0.15016535,0.23536579,0.18432913,0.093213807,0.039878731,0.16999063,0.049682217,0.23328617,0.25607561,0.14729022,0.32894428,0.43314219,0.010840913,0.23362419,0.21164055,0.40092072,0.059189189,0.1870065,0.34948623,0.17726744
282,95,0,0.1916223,0.67219025,0.37113737,0.53478577,0.39095348,0.40214179,0.40301962,0.50844403,0.43702897,0.57080635,0.61762487,0.40306274,0.61361762,0.29792376,0.3442639,0.35634542,0.72287058,0.3707295,0.3681369,0.46620045,0.51890137,0.37579499,0.48007354,0.30710915,0.26560222,0.55908422,0.45502412,0.43238530000000003,0.55414604,0.52532247,0.29305529,0.50801503,0.35690849,0.49463651,0.46719915,0.43847815,0.31098592,0.40460791,0.35413557,0.39463552,0.30595597,0.43757517,0.40541992,0.32755501,0.44214237,0.55269269,0.34409891,0.34650298,0.41597228,0.51902813,0.51190357,0.42614465,0.45954581,0.3831625
283,95,1,0.42840589,0.69802558,0.55791566,0.77436456,0.50577346,0.59672652,0.61121575,0.63370181,0.5650445,0.66539022,0.70443591,0.58623253,0.71721206,0.46472941,0.54168251,0.65170046,0.79683889,0.5576499,0.54638191,0.62321479,0.66962064,0.57302557,0.70826473,0.47226172,0.46651356,0.77615699,0.63857851,0.61798587,0.59702908,0.64538279,0.46967509,0.70492964,0.60346204,0.69195477,0.7575248,0.63991804,0.43230541,0.67325737,0.62649254,0.54548273,0.48052025,0.69466749,0.59937221,0.51721116,0.61755211,0.69757971,0.63444257,0.46425189,0.63221233,0.67602302,0.71418919,0.58652697,0.65516795,0.59892515
284,95,2,0.53821641,0.72976819,0.63263706,0.8730029,0.58126308,0.65698653,0.64754845,0.70451463,0.62365082,0.70714864,0.7346839,0.64347309,0.7161814000000001,0.58197754,0.64749525,0.75989983,0.85680092,0.67001208,0.65401605,0.72511948,0.73899848,0.67934518,0.81935896,0.53217993,0.55320064,0.85674571,0.72836281,0.7097934,0.64476602,0.68979016,0.55443663,0.82996242,0.6764394,0.81576737,0.88431142,0.73046464,0.45891772,0.75756535,0.71892102,0.64262744,0.58682348,0.81439689,0.69492188,0.61544909,0.75984909,0.79194779,0.78220141,0.5139678,0.75059463,0.73964194,0.84125792,0.65112658,0.79000086,0.65621364
285,96,0,0.57109302,0.72031974,0.64837319,0.89716776,0.62536889,0.64077815,0.61710918,0.74343706,0.6357224,0.71233808,0.72539294,0.64788383,0.68564803,0.61699285,0.70562266,0.8087083,0.88717398,0.67353119,0.70584334,0.77045263,0.77942337,0.72070032,0.85252977,0.52323372,0.61173812,0.84865086,0.72909968,0.72905822,0.66992817,0.6686774000000001,0.59037621,0.88462547,0.69764831,0.87088853,0.83212824,0.76147754,0.42355819,0.78474363,0.74556126,0.65631264,0.63502162,0.84376548,0.72593471,0.66348224,0.82701466,0.83598402,0.82811394,0.54300595,0.73634717,0.74757033,0.88755422,0.69716876,0.83067093,0.68181063
286,96,1,0.5626057,0.69791367,0.62922103,0.81462418,0.65488008,0.58670969,0.49012091,0.70743149,0.60125923,0.68630181,0.70150192,0.54410744,0.61969209,0.56637168,0.75136428,0.78981339,0.86398151,0.6122338,0.71366983,0.76518133,0.69335357,0.69576728,0.83758293,0.43449512,0.5789443,0.74207686,0.62032422,0.63518469,0.65905572,0.59245331,0.57266768,0.81494625,0.67032624,0.86649435,0.74311978,0.68123166,0.35575982,0.76651307,0.69098259,0.61381498,0.66511597,0.76870357,0.70486886,0.6469378,0.78730905,0.78977954,0.71227057,0.58099297,0.64952351,0.70799233,0.85518852,0.71089798,0.7530005999999999,0.64374758
287,96,2,0.55057156,0.7166267,0.63487708,0.70038126,0.66571873,0.57430789,0.44490552,0.67282861,0.55467714,0.69060881,0.71889626,0.43815046,0.56400412,0.50002553,0.79085168,0.75271831,0.80044569,0.57853799,0.66584864,0.69895277,0.59234598,0.67105141,0.79895292,0.37933941,0.55492855,0.71057236,0.58981109,0.54397639,0.63752005,0.56655971,0.52751283,0.75998602,0.64768261,0.8358643,0.71145115,0.58852523,0.35916976,0.73997151,0.62930659,0.56544812,0.65364959,0.71346834,0.66376953,0.64283265,0.74389263,0.75135653,0.66036708,0.59908009,0.60737182,0.6733376,0.77837838,0.70130723,0.69182281,0.59382791
288,97,0,0.53954745,0.73726619,0.65397323,0.65179739,0.67934753,0.56754583,0.44629686,0.70749652,0.55297292,0.7117147,0.74041216,0.43522648,0.51730224,0.47905888,0.82426881,0.74294369,0.71193463,0.57508684,0.63600849,0.68464296,0.59110774,0.65046174,0.79929662,0.35705568,0.55515456,0.70451349,0.59641613,0.52578481,0.63436083,0.57194378,0.50606118,0.73424526,0.64936685,0.81092084,0.7027633000000001,0.59040815,0.39282431,0.72685992,0.61537624,0.5539837,0.63897916,0.68286169,0.61435547,0.65647204,0.72286474,0.74213324,0.62709003,0.61906115,0.58559502,0.67934783,0.73936436,0.69986205,0.67334427,0.57438085
