,measure_number,beat_number,pid0198-03,pid1263-23,pid50848-10,pid52932-11,pid54293-10,pid59359-07,pid9048-23,pid9049-23,pid9049b-23,pid9050-23,pid9054-23,pid9055-23,pid9056-12,pid9058-23,pid9059-23,pid9060-23,pid9061-23,pid9062-23,pid9063-23,pid9066-23,pid9067-22,pid9070b-06,pid9072-23,pid9073-25,pid9074f-23,pid9075-23,pid9080-07,pid9093-24,pid9094-23,pid9099-23,pid9101b-05,pid9103-12,pid9104-23,pid9105b-06,pid9111-23,pid9118-23,pid9133-12,pid9137-13,pid9138-23,pid9139-23,pid9153-23,pid9161-02,pid9166g-02,pid9170-24,pid9174-23,pid917509-01,pid9176-07,pid918810-14,pid918904-08,pid9192-23
40,15,0,0.60585619,0.60380477,0.70834559,0.48087669,0.50167433,0.385,0.58777537,0.47628611,0.66925013,0.34455226,0.40741796,0.65121581,0.46097694,0.70552626,0.35344161,0.57702378,0.47005123,0.53025218,0.47258065,0.78952801,0.60483811,0.78655036,0.46248153,0.34901416,0.50004508,0.48039449,0.62459036,0.55765912,0.78983225,0.62531011,0.71114324,0.42412921,0.62596307,0.51408495,0.6892545999999999,0.52178139,0.47246649,0.60232907,0.63917297,0.58632556,0.49588385,0.57819373,0.43374606,0.54125442,0.58722431,0.42829791,0.77637783,0.71222617,0.55849621,0.74460432
41,15,1,0.62140104,0.59327603,0.76963235,0.51735821,0.53276464,0.39083333,0.6569710999999999,0.51235213,0.68938792,0.37587099,0.45756396,0.72437137,0.48767057,0.77061772,0.37185175,0.56986548,0.48014283,0.53886861,0.52881169,0.83233348,0.60888357,0.83836576,0.52320247,0.38014418,0.52550522,0.51940967,0.66158255,0.57534387,0.84247903,0.61770311,0.74576593,0.46854494,0.64369628,0.59846903,0.72458858,0.54046118,0.51842752,0.61886941,0.62107357,0.54699577,0.54198008,0.65325222,0.4393875,0.54370518,0.63555675,0.38633948,0.80428229,0.70281231,0.58342431,0.79628542
42,15,2,0.61421794,0.58256697,0.82191176,0.54889577,0.53929811,0.38387931,0.68457919,0.52984869,0.68554584,0.39605397,0.49169216,0.73659851,0.50000636,0.81618174,0.38107470000000004,0.55392145,0.47505822,0.53878444,0.55885029,0.85072783,0.60148807,0.85506598,0.5621474,0.39768088,0.52848772,0.53770721,0.69083194,0.5798035,0.86608574,0.59963854,0.73107094,0.48633146,0.62873289,0.63655492,0.73634352,0.54617335,0.54531445,0.62059845,0.58232455,0.51464733,0.5634103,0.67410388,0.42672723,0.52945448,0.62278107,0.34380275,0.81355801,0.69145451,0.58444562,0.81999706
43,16,0,0.58255745,0.56615776,0.84970588,0.57171658,0.5204042999999999,0.37104885,0.6901501,0.5197248999999999,0.65351086,0.39651603,0.50955228,0.70910473,0.49552987,0.84273905,0.3835146,0.5348847,0.45251514,0.52317177,0.57007858,0.85560653,0.58337695,0.84582122,0.58410975,0.40034743,0.51192998,0.53324474,0.70661749,0.56584366,0.86068966,0.57297297,0.68335291,0.48731461,0.59058421,0.65199026,0.73426912,0.53743474,0.54961421,0.60707406,0.5371054,0.49869381,0.56015909,0.66244268,0.39539893,0.50176999,0.58391608,0.31724758,0.79755739,0.68804026,0.56776428,0.81529878
44,16,1,0.54085248,0.54743443,0.85352941,0.59330768,0.48719419,0.35698994,0.68471361,0.49382393,0.61540806,0.37851399999999996,0.52519466,0.66776043,0.47756031,0.84547289,0.37854894,0.50247418,0.42744915,0.49983693,0.57068514,0.8421438,0.55109549,0.80973682,0.57652766,0.38896031,0.47589212,0.51123313,0.71963697,0.54034173,0.83280522,0.49731373,0.62941708,0.48260112,0.52995065,0.63763838,0.71636012,0.50996623,0.53334195,0.58177009,0.49031438,0.5,0.53889103,0.62734675,0.34972525,0.44947808,0.52820513,0.29811659999999995,0.74528098,0.69115848,0.53305746,0.78879753
45,16,2,0.48858414,0.5384284,0.83161765,0.61028944,0.42841343,0.34691809999999995,0.6752147,0.43631362,0.55243773,0.33020978,0.53601919,0.61742194,0.45622067,0.8233418,0.35162421,0.48297502,0.40807328,0.48784337,0.55805762,0.78396118,0.52324834,0.76850816,0.55037589,0.35540693,0.42392758,0.47922641,0.7281685,0.51268689,0.79207829,0.43822394,0.53347492,0.47823034,0.46443808,0.60058098,0.67129028,0.47973183,0.50685374,0.54834991,0.45077615,0.52825872,0.51139856,0.5755358,0.31768628,0.38531814,0.4640936,0.27442169,0.68908557,0.69900336,0.49752304,0.74922919
46,17,0,0.44964418,0.54059225,0.78970588,0.62901958,0.35195748,0.34474138,0.68319767,0.39299175,0.52048225,0.27836614,0.55138348,0.56978447,0.45239276,0.78116253,0.32756153,0.48766515,0.41518398,0.49438722,0.53670389,0.58992501,0.53356016,0.73008276,0.50329628,0.30599323,0.36456314,0.46160034,0.73485597,0.50067493,0.77031687,0.40444426,0.47923181,0.48956179999999994,0.42601082,0.54756222,0.61289587,0.45782517,0.47893228,0.52826465,0.45048265,0.58096568,0.50767627,0.52992045,0.30988351,0.332881,0.41586875,0.21928728,0.58656566,0.70562463,0.46981863,0.71685509
47,17,1,0.45302446,0.54940795,0.73240441,0.66371926,0.30084689,0.36076149,0.69053842,0.39332187,0.52858373,0.22575548,0.5684441,0.55089113,0.47637759999999996,0.72401224,0.31956211,0.51810593,0.44271076,0.51928964,0.52719879,0.44869872,0.57843416,0.70753001,0.45589539,0.26050552,0.34177748,0.48943135,0.74506493,0.5001965,0.76122088,0.39741231,0.44696792,0.51724157,0.42065425,0.47833869999999995,0.56540589,0.45496908,0.47592569,0.52480657,0.49441691,0.6376903,0.53855896,0.48860084,0.33091802,0.315644,0.40463511,0.22697718,0.49411765,0.70753898,0.4557023,0.6995889
48,17,2,0.50501112,0.58108433,0.66828676,0.72996487,0.28423672,0.43521552,0.71948324,0.50603164,0.59315713,0.24376675,0.58672136,0.59006632,0.58569557,0.65983206,0.38098884,0.58483065,0.54436423,0.58873657,0.56333058,0.3803176,0.6200329000000001,0.71390442,0.46525092,0.29935725,0.40243408,0.61131007,0.77927993,0.51766766,0.77968313,0.44916619,0.47996385,0.60376404,0.47654409,0.42521787,0.52098603,0.46845782,0.51189706,0.57218538,0.64444952,0.73814071,0.65070662,0.45845578,0.37707524,0.38510484,0.44961449,0.38016568,0.38582361,0.70420367,0.48154018,0.69767288
49,18,0,0.5702298000000001,0.62115566,0.63409559,0.77234399,0.40463487,0.56181753,0.76222836,0.65048143,0.67401961,0.40564643,0.60670189,0.70578889,0.70859563,0.62491701,0.49826131,0.65025222,0.65122652,0.65505886,0.6538048000000001,0.4403175999999999,0.67531594,0.78520838,0.61080126,0.41142187,0.50440989,0.72078058,0.84519935,0.57597608,0.8020876,0.54675922,0.57402621,0.74089888,0.61037886,0.47068383,0.566775,0.48949262,0.59231001,0.67056687,0.75110879,0.79507252,0.72271218,0.54777726,0.43808338,0.47939548,0.56759907,0.53023601,0.36855531,0.6931419,0.55613077,0.71362502
50,18,1,0.61559674,0.66034541,0.62377206,0.79907981,0.51659481,0.64431034,0.80822941,0.77303989,0.73112083,0.62980316,0.62816324,0.85714286,0.81004159,0.61332422,0.57155839,0.70538074,0.76401956,0.70602098,0.73814447,0.53679753,0.7310251999999999,0.89152315,0.74265887,0.60972813,0.60987153,0.81317759,0.90614204,0.64550192,0.82271202,0.62682987,0.65277,0.82539326,0.6861906999999999,0.52900997,0.62753423,0.52336477,0.6793504,0.74793937,0.82135403,0.82069183,0.8128813,0.67466542,0.50041029,0.58913497,0.6617357,0.68168959,0.37391204,0.69149398,0.64183835,0.73491411
51,18,2,0.65452187,0.71203743,0.62930147,0.82665217,0.60686527,0.72614943,0.8339183000000001,0.89030261,0.78093535,0.74293503,0.65596496,0.94121304,0.90086859,0.61762677,0.64776045,0.76333173,0.81633287,0.74942925,0.81279294,0.6484517,0.78748224,0.96548125,0.8685985999999999,0.72146269,0.69926377,0.88466112,0.94482276,0.71789833,0.84295433,0.70161834,0.73129688,0.88926966,0.74594874,0.60554291,0.71947172,0.57926383,0.77167119,0.82456971,0.86107488,0.83190704,0.88114912,0.75189518,0.54815737,0.69773986,0.74359871,0.81939669,0.38847492,0.69460233,0.72900158,0.76794891
52,19,0,0.68245367,0.77058164,0.63952941,0.84992471,0.67224094,0.78965517,0.82196998,0.96430536,0.81789878,0.80903798,0.68316185,0.97782537,0.95229738,0.62699343,0.72273898,0.82752822,0.8416395000000001,0.76105459,0.88578715,0.73925011,0.82808644,0.97726087,0.92559275,0.78736211,0.75576591,0.93243338,0.9629966999999999,0.77020077,0.86778192,0.77497741,0.77787619,0.92095506,0.78338905,0.68593075,0.83155857,0.66170944,0.84620027,0.86459814,0.86244456,0.83169985,0.92771643,0.84559663,0.59058539,0.7625034,0.80570199,0.93662082,0.40073433,0.69866785,0.79198216,0.8078843000000001
53,19,1,0.6887916999999999,0.81046262,0.64793382,0.85636607,0.71507716,0.81788793,0.78522889,0.98603851,0.82339693,0.82496997,0.70335095,0.9540619,0.9576768,0.63520797,0.7498569,0.86536152,0.8324018,0.7587189999999999,0.90205404,0.83246581,0.83870485,0.92328338,0.92186596,0.81121341,0.77469762,0.96181017,0.96737355,0.8068774000000001,0.88486486,0.80268627,0.78543154,0.91174157,0.79616364,0.71608699,0.87249343,0.71275817,0.88969352,0.87115111,0.82741978,0.82228628,0.94478338,0.8696584,0.60563411,0.79527094,0.83998566,0.99476399,0.40370256,0.70399645,0.83418442,0.85706945
54,19,2,0.67380282,0.81744505,0.63763971,0.84239585,0.71665421,0.81185345,0.74290942,0.96024759,0.80544515,0.79851215,0.7064099,0.90584416,0.93402261,0.62550934,0.74678019,0.85257026,0.81315013,0.7533745,0.87151916,0.88866343,0.8245719000000001,0.84515023,0.87797982,0.796074,0.76598302,0.96397846,0.95490952,0.81025203,0.8760205,0.80326953,0.75778581,0.8702809000000001,0.7817972,0.72366334,0.88189739,0.73471494,0.88640674,0.84051792,0.77158883,0.80640483,0.93574793,0.85023865,0.6009378000000001,0.78374331,0.81256948,1.0,0.39683853,0.70489441,0.82808006,0.89362795
55,20,0,0.6458043000000001,0.79751958,0.60393382,0.81852936,0.68643434,0.78132184,0.70002987,0.91389271,0.76589825,0.75254598,0.69542547,0.84408676,0.89520939,0.59068541,0.72617344,0.82368484,0.79188014,0.75213307,0.81217259,0.91371857,0.79952142,0.75792142,0.80852021,0.75730913,0.74427917,0.94887039,0.92400493,0.79343016,0.85447344,0.79839809,0.72850429,0.79898876,0.75803884,0.72108817,0.87712626,0.74034694,0.84767662,0.78704405,0.70923559,0.79501847,0.91474245,0.80871315,0.58635797,0.74652809,0.76145777,0.97108471,0.3867821,0.70540754,0.79996478,0.91330201
56,20,1,0.60531505,0.75378173,0.55514706,0.79740673,0.6465474,0.72033046,0.67248152,0.84841816,0.70892952,0.67757139,0.68696468,0.79352031,0.85176707,0.54446397,0.69365341,0.78567139,0.77189877,0.7514387,0.72973532,0.91098368,0.79017423,0.62548274,0.73475551,0.68629375,0.7180302,0.921522,0.8636398999999999,0.7697736,0.80494874,0.80107615,0.70388613,0.75808989,0.73959726,0.71110152,0.86627023,0.73017527,0.77423596,0.71706932,0.65907905,0.80025223,0.89389142,0.7269256,0.56857645,0.67246074,0.69596557,0.88934042,0.37793924,0.71478192,0.75858426,0.91366906
57,20,2,0.58113417,0.70717878,0.49059559,0.78358708,0.6030865,0.66396552,0.65367038,0.78404402,0.66944886,0.60638573,0.687354,0.76588837,0.82015184,0.47994532,0.66467516,0.75930819,0.75914454,0.74495797,0.65906396,0.88592854,0.80640096,0.55455901,0.66613121,0.61536524,0.69684471,0.90613415,0.81027339,0.75688167,0.75866729,0.81167338,0.70637144,0.72022472,0.75204553,0.69363272,0.85610566,0.71675669,0.68839174,0.65457919,0.6243869000000001,0.8195568000000001,0.87489381,0.66695367,0.55664151,0.60029954,0.65338892,0.81509847,0.37354101,0.73760608,0.72771028,0.89568345
58,21,0,0.56690141,0.67625373,0.45344118,0.77676092,0.58687571,0.63405891,0.64341722,0.76409904,0.65380233,0.56298863,0.69510567,0.75531915,0.79882492,0.43922411,0.65301231,0.74027144,0.74843192,0.72902968,0.61574993,0.84957212,0.82591789,0.51935436,0.6342479,0.56662034,0.68807753,0.90984123,0.77690265,0.74841521,0.73766076,0.81665161,0.71729779,0.70224719,0.77208691,0.67335322,0.85292491,0.70433022,0.63231174,0.6224775,0.61765588,0.83394289,0.86261487,0.63473093,0.55097077,0.57433966,0.63231128,0.76774773,0.37928422,0.75380896,0.71162763,0.86969608
59,21,1,0.56957746,0.65179019,0.43277206,0.77346495,0.60080286,0.61974138,0.64582929,0.77083906,0.64870164,0.55648276,0.70647942,0.75704615,0.79130899,0.42235891,0.64338151,0.71985347,0.73112094,0.70658909,0.58997794,0.81819144,0.83623719,0.52127041,0.62816938,0.55636237,0.68979791,0.92760719,0.75584043,0.74422042,0.73691519,0.81828637,0.72653412,0.69589888,0.80141675,0.64851221,0.84524962,0.67725255,0.60048925,0.60994789,0.62357161,0.84051887,0.84948645,0.61211044,0.54927101,0.56952891,0.62176798,0.71737262,0.40885058,0.75634498,0.70170805,0.83673469
60,21,2,0.58853225,0.66118691,0.46404412,0.76532541,0.6417241,0.62645115,0.66068255,0.80701513,0.66175146,0.62908234,0.70780033,0.78820116,0.80681139,0.45616742,0.62350458,0.69391064,0.70372613,0.66264426,0.60453543,0.79119541,0.82793689,0.56618206,0.66754482,0.61636411,0.71154684,0.94984962,0.75404081,0.74762067,0.76389562,0.81009611,0.72391324,0.69179775,0.82051894,0.61543535,0.81807496,0.64004329,0.60561878,0.62341702,0.64506914,0.83158274,0.83149278,0.61446888,0.55237746,0.59521648,0.62947821,0.67617224,0.47607637,0.73788238,0.71784939,0.79775363
61,22,0,0.60004448,0.69276312,0.53319853,0.75015894,0.67655221,0.65130747,0.69104623,0.84883081,0.6640832,0.69907587,0.70230812,0.83047803,0.82995689,0.5244873999999999,0.60912278,0.68460245,0.69229933,0.63469085,0.65571409,0.7740097,0.81200927,0.62752553,0.70089314,0.67947538,0.73092179,0.94467371,0.77649163,0.75560017,0.76558248,0.79111969,0.72611839,0.68837079,0.8198822,0.61790846,0.78937906,0.6088268,0.64515712,0.65731881,0.66442734,0.80964778,0.81875048,0.63336453,0.56778519,0.63433784,0.65459028,0.67561738,0.54236685,0.71133807,0.74625814,0.77565703
62,22,1,0.60332839,0.72656328,0.57688235,0.74027104,0.69986995,0.68674569,0.71642148,0.87771664,0.65722046,0.74694575,0.69862347,0.86577784,0.85981713,0.56908156,0.60936606,0.68892626,0.68914765,0.61918339,0.70767852,0.78210851,0.79331489,0.67443525,0.74458652,0.72828107,0.74169484,0.9288662,0.80542996,0.77376335,0.76089469,0.77003204,0.74199729,0.68185393,0.81805158,0.63924786,0.7675287,0.59249201,0.68506186,0.69591821,0.67394991,0.78998288,0.81280408,0.67006083,0.58958898,0.66951076,0.68761879,0.69404501,0.58266213,0.68606671,0.77237777,0.76692116
63,22,2,0.60518162,0.76526217,0.62191176,0.73583738,0.71648012,0.72579023,0.7285789,0.91127923,0.65276895,0.78204417,0.69270717,0.88864327,0.88465403,0.61469765,0.62550086,0.70297862,0.69667753,0.62948312,0.75358423,0.8101191,0.77088163,0.7095728,0.77555741,0.76662034,0.74497784,0.91249913,0.83808974,0.79772747,0.75564772,0.76591637,0.7619521,0.66567416,0.81908628,0.66792808,0.74892823,0.58174913,0.73569981,0.73409127,0.67805896,0.77266913,0.81349911,0.70958353,0.61466774,0.7072252,0.73965394,0.72340575,0.6173456,0.67100849,0.79538651,0.77595067
64,23,0,0.60662713,0.80887981,0.65505147,0.73900786,0.72324912,0.7670977,0.7312598000000001,0.9349381,0.64962242,0.81234636,0.69029477,0.8954131,0.89988936,0.64764694,0.65544505,0.71234687,0.71296383,0.67123965,0.79535429,0.84621967,0.74613774,0.72278387,0.7954121999999999,0.80066881,0.7481781999999999,0.90165769,0.87280463,0.82117898,0.75876048,0.77132999,0.77846362,0.65314607,0.8199618000000001,0.69641203,0.75003457,0.57913355,0.77694082,0.7802937,0.67858075,0.76394019,0.82153062,0.78510997,0.64815737,0.73218662,0.78591537,0.75579087,0.64010976,0.66531478,0.81176263,0.80157099
65,23,1,0.60245367,0.82676164,0.67153676,0.76063242,0.71890713,0.75969828,0.73962363,0.94422283,0.64232909,0.82428611,0.70036151,0.88802155,0.9036664000000001,0.66347719,0.69664425,0.71006486,0.74198106,0.77258524,0.8034188,0.88363476,0.72819113,0.71444867,0.80601426,0.82048988,0.75148374,0.88640974,0.90126529,0.83789833,0.7779124,0.79803664,0.7857116999999999,0.64129213,0.80412289,0.72794222,0.78225695,0.59490715,0.81556317,0.83183325,0.67629794,0.77084947,0.83774809,0.81442209,0.65424573,0.73822275,0.84230769,0.77474992,0.63350081,0.67242945,0.81540177,0.85266481
66,23,2,0.58824314,0.82938631,0.66776471,0.78418939,0.69803689,0.73182471,0.74478381,0.91953232,0.62637785,0.81427779,0.71683815,0.87372202,0.89593428,0.65774914,0.70744133,0.71889263,0.74550536,0.8387392,0.76550868,0.90463167,0.72116204,0.69434131,0.81205423,0.81400156,0.74896702,0.85451493,0.91819505,0.84484408,0.79987884,0.82280457,0.77845459,0.61910112,0.77796084,0.73361074,0.80383073,0.62169421,0.82447519,0.86167693,0.66716671,0.79639672,0.86052977,0.81982218,0.64425233,0.71248979,0.85004483,0.75999531,0.61022648,0.68655023,0.7913952,0.88790192
67,24,0,0.55830245,0.81846687,0.63991912,0.79647817,0.65930712,0.69288793,0.73398551,0.88198074,0.59491918,0.77194344,0.72316463,0.85956065,0.88083883,0.62933021,0.69956354,0.73883017,0.74001708,0.87474093,0.70023435,0.91468902,0.71287669,0.66146276,0.80517895,0.77395119,0.73388926,0.79429251,0.90928582,0.84604015,0.81641193,0.83800214,0.76249435,0.59578652,0.73017351,0.72444061,0.80472964,0.65736018,0.80453899,0.85251855,0.65009783,0.83198811,0.88207584,0.79814693,0.62582607,0.65807389,0.83418505,0.72495311,0.57968617,0.70065127,0.74790163,0.90265747
68,24,1,0.52778354,0.7982008,0.59773529,0.79327422,0.60853447,0.64795977,0.70943171,0.81616231,0.55916137,0.68317161,0.72379032,0.84830064,0.85586204,0.5860509,0.67889239,0.76357194,0.71897221,0.86851269,0.6091260000000001,0.90851345,0.69535631,0.61109372,0.78076206,0.68992443,0.7010142,0.72462754,0.86884991,0.84221273,0.8200466000000001,0.83964512,0.73237235,0.57831461,0.67464979,0.69112036,0.78910248,0.69073126,0.7688909,0.81675351,0.63261805,0.87449779,0.90084176,0.74627047,0.59638801,0.58800036,0.79968621,0.66429353,0.54736801,0.71851194,0.69619064,0.88591984
69,24,2,0.46774648,0.75278997,0.51995588,0.76127656,0.52766485,0.61021552,0.65667986,0.71499312,0.49751590000000007,0.55516126,0.70647942,0.82515888,0.79975328,0.50779796,0.62645965,0.7826086999999999,0.67502717,0.81510978,0.49083264,0.83565064,0.6475286,0.54951912,0.72248281,0.59747242,0.64954549,0.59387284,0.78741155,0.82691158,0.80617894,0.81652017,0.6729145999999999,0.54927528,0.61079274,0.61695062,0.74256673,0.68524958,0.68428596,0.76177167,0.6067245,0.86448969,0.90794656,0.68646701,0.5444648,0.50540074,0.7391698,0.60001563,0.50377986,0.73466548,0.62880789,0.84187344
70,25,0,0.41731653,0.71682595,0.45594853,0.70618203,0.47026656,0.58007902,0.6108431,0.63090784,0.44166667,0.47574161,0.67576474,0.79400387,0.73275851,0.4446983,0.56642101,0.78308912,0.62057134,0.73679393,0.41193135,0.64082047,0.59522172,0.49837471,0.65713551,0.51175193,0.58818271,0.50591733,0.69721948,0.80571551,0.78638397,0.77718722,0.59773159,0.52807303,0.55273002,0.56976525,0.69020191,0.64335034,0.60950903,0.71478762,0.58039395,0.78585713,0.88809947,0.63686476,0.49291523,0.45416175,0.67492379,0.5284542,0.46254155,0.72860667,0.5725832,0.79452356
71,25,1,0.35329874,0.67620364,0.40276471,0.61868831,0.4211324000000001,0.55358477,0.57071914,0.49189821,0.37448331,0.38898438,0.63234844,0.74578613,0.63203744,0.39397253,0.48614768,0.76297141,0.54576153,0.65081903,0.35698235,0.4689281,0.52865475,0.46346828,0.57143867,0.42141927,0.50718203,0.41463244,0.58457659,0.7692011999999999,0.76242311,0.7213916,0.51991866,0.50689326,0.50040592,0.51146267,0.63343244,0.58095744,0.52136946,0.66451129,0.53892512,0.66093145,0.81620202,0.59193262,0.43840574,0.40584097,0.59641384,0.45360269,0.44555925,0.69803631,0.50787697,0.7080091
72,25,2,0.27849518,0.64794334,0.35323529,0.48105237,0.3541592,0.50270115,0.51402434,0.31314305,0.30763116,0.26548378,0.56715795,0.65170627,0.54431346,0.35119443,0.33845163,0.70922412,0.47793045,0.51816393,0.36857596,0.42782532,0.46002393,0.43917841,0.45498297,0.29214801,0.42797686,0.29818144,0.48436441,0.70388723,0.72172414,0.61307812,0.40018075,0.46376966,0.42471347,0.47028343,0.5291246000000001,0.47688577,0.44241131,0.62050371,0.44298852,0.44125754,0.64956367,0.53422555,0.38894424,0.36376963,0.46906939,0.33749609,0.45661282,0.63790211,0.42073135,0.62754368
73,26,0,0.2548258,0.62139609,0.34669853,0.38310189,0.32811748,0.43028017,0.47394519,0.23797799,0.26795178,0.21855651,0.52334538,0.55446947,0.46471583,0.34615635,0.22132227,0.6244295,0.42210837,0.45033719,0.42592363,0.45662109,0.40622149,0.42850965,0.39379297,0.24738991,0.39163098,0.28469609,0.4416401,0.63515592,0.67408201,0.50542184,0.35037506,0.42076404,0.40397962,0.45027086,0.44979256,0.40494253,0.41045950000000003,0.57852519,0.38685755,0.31734078,0.51158391,0.50823584,0.36291303,0.35783335,0.39018289,0.297593,0.47077375,0.56336096,0.38962846,0.60403025
74,26,1,0.26240919,0.5996073000000001,0.34698529,0.33735988,0.31548064,0.39303879,0.46110074,0.25374139999999995,0.27185347,0.22305702,0.49157397,0.47158746,0.39372782,0.34702858,0.21554093,0.54553807,0.39659214,0.42684454,0.50461814,0.50626378,0.39150527,0.42302244,0.37341772,0.24941371,0.37601983,0.32168287,0.47748809,0.57824861,0.62868593,0.45909799999999995,0.35073656,0.40373596,0.41271092,0.44202716,0.4356728,0.39979156,0.40022199,0.57032212,0.38401383,0.31023331,0.44578732,0.50245204,0.35123452,0.36400109,0.37968442,0.28626915,0.47205689,0.50696665,0.39974761,0.608545
75,26,2,0.27856190000000003,0.59197371,0.35530882,0.32671072,0.3165559,0.36260776,0.45950265,0.27609354,0.29244171,0.24697348,0.47342881,0.43242608,0.36302825,0.35560112,0.23993274,0.47169709,0.3822776,0.43154727,0.55911911,0.58651081,0.39629851,0.42414076,0.3783782,0.26738470000000003,0.37908497,0.35373155,0.52648885,0.53793251,0.60795899,0.44711246,0.36884772,0.39587079,0.42893187,0.44839444,0.44878302,0.43098800000000004,0.4068171,0.5693826,0.39827159,0.3320872,0.41681211,0.5122321,0.35314675,0.38159208,0.39173391,0.29014536,0.46830022,0.47089007,0.41046546,0.62340332
76,27,0,0.30429207,0.59930677,0.37745588,0.33789527,0.3328691,0.34413075,0.47269061,0.30137552,0.31605061,0.27889289,0.45507508,0.41641337,0.36450345,0.37743279,0.26847453,0.42070022,0.36078249,0.45397734,0.61246898,0.67760918,0.42550662,0.43112652,0.40495406,0.29014158,0.39562768,0.39465622,0.5928304,0.50879111,0.60271202,0.45342972,0.40076819,0.39159551,0.46275868,0.47339248,0.48957959,0.48449197,0.42870382,0.57543818,0.41935168,0.36616521,0.41915978,0.52946186,0.36092754,0.39566125,0.41475704,0.29445921,0.45992889,0.44780935,0.42465810000000004,0.65093966
77,27,1,0.31604893,0.6259541999999999,0.39902206,0.36353522,0.34822992,0.33197557,0.48496752,0.32220083,0.32705352,0.29673782,0.44618326,0.42051672,0.38631363,0.39833366,0.31134803,0.4010209,0.34144543,0.475692,0.6263303000000001,0.7487693,0.45040754,0.43902929999999996,0.42430765,0.31904803,0.41346255,0.42459257,0.63322188,0.4999402,0.60972041,0.49171116,0.43089019,0.38125843,0.50594556,0.53051739,0.55351957,0.53785563,0.45107548,0.57430128,0.43603574,0.39580218,0.42770098,0.55799719,0.37114807,0.41320686,0.44227183,0.29091904,0.44487129999999997,0.44811526,0.42793332,0.68450301
78,27,2,0.3139659,0.63788544,0.41400735,0.38803748,0.35428209,0.32717672,0.48778284,0.33354195,0.32335718,0.29859532,0.44622497,0.43429815,0.41195173,0.41279047,0.33506726,0.41466491,0.33702841,0.4851606,0.59290047,0.81110719,0.46986465,0.43286364,0.43333548,0.32720403,0.41863872,0.44576485,0.65459514,0.49959846,0.61060578,0.50514253,0.43554451,0.37408427,0.53849093,0.55933893,0.58094316,0.56750879,0.46914738,0.56219801,0.44301461,0.42292586,0.44056684,0.56841366,0.37100887,0.4236362,0.44969518,0.28984058,0.43167659,0.46551214,0.42123026,0.71991631
