,,pid1263-07,pid52932-05,pid54293-08,pid5667249-03,pid5667249-21,pid9048-07,pid9049-07,pid9050-07,pid9051-11,pid9054-07,pid9055-07,pid9058-07,pid9059-07,pid9060-07,pid9061-07,pid9062-07,pid9063-07,pid9064-06,pid9065-04,pid9066-07,pid9067-07,pid9068-05,pid9070-15,pid9072-07,pid9074f-07,pid9075-07,pid9093-08,pid9094-07,pid9097-13,pid9098-15,pid9099-07,pid9100b-03,pid9101-07,pid9102-02,pid9104-07,pid9105-07,pid9111-07,pid9116-19,pid9118-07,pid9127-02,pid9137-04,pid9138-07,pid9139-07,pid9152-12,pid9153-07,pid915406-11,pid9165-03,pid9166c-10,pid9170-08,pid9173-12,pid9174-07,pid917509-06,pid917518-06,pid9176-03,pid9186c-07,pid918719b-03,pid918904-02,pid9192-07
67,2,0.52104703,0.44773795,0.65432033,0.48443901,0.36407518,0.52526078,0.43141672,0.25090847,0.45908193,0.51555895,0.58570456,0.45043649,0.40711436,0.32222973,0.21274757,0.35729667,0.52973998,0.26387557,0.48075064,0.68259233,0.28672311,0.49258166,0.2293911,0.50030512,0.23555702,0.42415797,0.65418674,0.26955471,0.50250124,0.3604273,0.2971265,0.46165443,0.54961604,0.44168135,0.52769606,0.46671679,0.39753449,0.51903519,0.61256198,0.4068636,0.35882096,0.4439492,0.41107829,0.34983177,0.29383277,0.46737426,0.37667281,0.38355539,0.39307416,0.57084417,0.47099632,0.38400627,0.203166,0.31041849,0.49334805,0.40763872,0.59670999,0.50093338
68,0,0.51763088,0.43601739,0.66526587,0.55372247,0.39435384,0.52692976,0.41884344,0.21285567,0.39041626,0.49132116,0.52446865,0.45877268,0.39081702,0.33855037,0.22612672,0.32406268,0.49497562,0.26272845,0.50524422,0.62145819,0.2675339,0.41975021,0.23708598,0.51695,0.22060165,0.37820513,0.63196373,0.24715069,0.46096507,0.38034917,0.30534291,0.48364027,0.51617694,0.46449403,0.47663288,0.51137508,0.39009038,0.53369772,0.57943945,0.41322763,0.35447598,0.42051881,0.37290816,0.31468695,0.33026487,0.47413763,0.36907414,0.37620405,0.34558423,0.52771202,0.46241279,0.38705186,0.20526104,0.28823371,0.50303064,0.40303174,0.58372055,0.49571785
68,1,0.49384206,0.43652241,0.68210763,0.66204823,0.44274117,0.5179242,0.34959494,0.17071478,0.34593616,0.4583146,0.43487633,0.4534406,0.35918605,0.36279484,0.24170372,0.28794463,0.44221966,0.24914452,0.48633419,0.51415449,0.27487783,0.36568762,0.23990465,0.48658073,0.21557025,0.30408518,0.58842448,0.25238449,0.39261674,0.38183195,0.29842856,0.47183328,0.46491083,0.46304561,0.3962198,0.53955342,0.37969716,0.5688483,0.58240188,0.40906458,0.34342795,0.37618021,0.33971674,0.29665009,0.3636523,0.44605224,0.33637772,0.36847944,0.26852336,0.43495708,0.4605158,0.36727289,0.21113788,0.27529483,0.49557273,0.37507322,0.48511779,0.46041325
68,2,0.45961846,0.40558322,0.64476844,0.61598742,0.45444306,0.49307197,0.29582428,0.13419609,0.30695953,0.42196241,0.35302927,0.41117768,0.32189553,0.39030713,0.25512833,0.25822919,0.39316766,0.1918989,0.39673008,0.49436754,0.28539473,0.31412298,0.23358147,0.39674949,0.21705785,0.25768144,0.50463304,0.2755694,0.32325515,0.35035874,0.29212033,0.3946356,0.41763661,0.41956352,0.35299901,0.52640403,0.34552878,0.59820862,0.54898521,0.36787576,0.3236754,0.31474359,0.32473716,0.29838356,0.38799662,0.36112389,0.3014017,0.35928249,0.17273767,0.30546956,0.44602963,0.33005569,0.21677376,0.26850866,0.47664919,0.3408929,0.28912266,0.39885999
69,0,0.43103815,0.3667181,0.50621784,0.46248165,0.41819645,0.46895862,0.27237041,0.13758142,0.29726061,0.40848997,0.2760835,0.33583533,0.29136333,0.39835381,0.26407134,0.24908671,0.34122427,0.23187297,0.30139846,0.50597053,0.3142749,0.25471452,0.22809468,0.34217573,0.22442975,0.24077575,0.42456078,0.33070559,0.27975625,0.27530293,0.29828825,0.30941785,0.41740179,0.33379331,0.34620075,0.45455981,0.3210639,0.60851964,0.43775737,0.29633652,0.27805677,0.26120297,0.34371362,0.31511118,0.37069592,0.28713368,0.28765031,0.32211105,0.13588697,0.18559443,0.36870738,0.31830839,0.21405622,0.26367006,0.45032846,0.34953693,0.29421608,0.34718917
69,1,0.39555457,0.37605387,0.37206261,0.32094373,0.37323923,0.44674026,0.32886123,0.16904354,0.34030109,0.42332494,0.30895545,0.31004793,0.31493463,0.38798526,0.27745049,0.28826187,0.34004605,0.32143876,0.3434653,0.51044205,0.35203386,0.25679385,0.28581465,0.32908649,0.23761322,0.26009887,0.34420516,0.41237334,0.2690073,0.23010204,0.31237513,0.35972117,0.46930253,0.28946956,0.39804131,0.40902188,0.3544078,0.59283447,0.42632784,0.26529105,0.26289665,0.2917745,0.37415066,0.35424956,0.3391262,0.2970812,0.30748801,0.29348333,0.1476206,0.22155307,0.32053774,0.33073442,0.18908969,0.2738729,0.43764284,0.40429827,0.34939886,0.29896687
69,2,0.39433895,0.41031774,0.35330189,0.35024117,0.37543334,0.44651426,0.39267602,0.20365958,0.41937315,0.44643403,0.36460177,0.32660904,0.35941931,0.38105037,0.29513945,0.3611517,0.39265303,0.39145172,0.43056041,0.49249219,0.3760892,0.29165523,0.38109736,0.34578741,0.2417719,0.30448718,0.31374327,0.45695826,0.28465245,0.24115115,0.34217645,0.44679619,0.51403186,0.31383832,0.4559561,0.43947823,0.40032504,0.55850906,0.49995798,0.27050391,0.3069214,0.34817877,0.38796594,0.3908426,0.29970138,0.34893567,0.34473626,0.30961688,0.17382119,0.28189386,0.34649212,0.37059694,0.17896252,0.29312622,0.4460668,0.46451358,0.38792039,0.28410403
70,0,0.41076309,0.45750158,0.37432461,0.37210765,0.38742778,0.46304764,0.44343015,0.22997943,0.45893386,0.48331685,0.43002799,0.3514721,0.41239335,0.37961916,0.31381366,0.40206691,0.43374187,0.44276734,0.50588175,0.46767877,0.38524331,0.32407357,0.47348612,0.36236378,0.23976198,0.34600174,0.32297393,0.48733848,0.31386665,0.26328125,0.35744191,0.51335673,0.54669036,0.31697005,0.52619465,0.49145929,0.43637228,0.52901474,0.57642449,0.2889082,0.3486099,0.40479272,0.3804327,0.43411352,0.28288107,0.38909134,0.3742678,0.33583908,0.19729391,0.33469043,0.39335267,0.39454403,0.16355422,0.31296583,0.46433895,0.49853558,0.41938262,0.28866405
70,1,0.45017746,0.49619134,0.39277444,0.35336596,0.37733489,0.48319715,0.4884015,0.24669181,0.46413294,0.51573883,0.46519174,0.36386511,0.45591431,0.38162776,0.33088116,0.44067487,0.45778034,0.48156189,0.5314036,0.48487593,0.38333677,0.34299341,0.53323018,0.37374058,0.24066777,0.38860278,0.34241995,0.49722971,0.34145114,0.28961256,0.355747,0.5537224,0.57319287,0.30733999,0.57618322,0.55652207,0.45187094,0.49229847,0.64362551,0.30972343,0.39064047,0.45106638,0.35860631,0.46714453,0.28747079,0.41616251,0.38872741,0.36280782,0.22457802,0.37364724,0.40623187,0.37586147,0.15864123,0.32681448,0.48810378,0.51052798,0.4364013,0.29517634
70,2,0.48402839,0.50364032,0.38401587,0.30917162,0.32831858,0.4932806,0.53349799,0.2206205,0.41236426,0.52653116,0.46980561,0.34264807,0.4872138,0.38359337,0.33088622,0.46185349,0.46002844,0.48842515,0.51007712,0.51394399,0.36334228,0.34434532,0.57987621,0.3700604,0.25243636,0.41950782,0.35293284,0.46905271,0.35823,0.30860172,0.34194635,0.53455866,0.57604874,0.28092582,0.60574651,0.57569356,0.44449025,0.43479794,0.68418565,0.32207501,0.42576419,0.47721064,0.3261882,0.48106349,0.28847053,0.40660416,0.38677979,0.37727202,0.24399434,0.39627992,0.38298973,0.3280717,0.16064926,0.32843857,0.49584322,0.49601045,0.43727051,0.2922907
71,0,0.4830701,0.47668514,0.34790952,0.25894443,0.2646164,0.48149339,0.56546137,0.17892527,0.36862455,0.51722277,0.42882535,0.30693256,0.5112025,0.36861794,0.30736661,0.45828687,0.43066089,0.45517822,0.41000514,0.52392677,0.30969096,0.3216717,0.54935597,0.34074974,0.25699174,0.44291612,0.34220742,0.41223389,0.342266,0.31868622,0.32698956,0.43731683,0.54240655,0.25876884,0.59501562,0.53349372,0.41736959,0.33341561,0.69608791,0.32760643,0.42467249,0.46775102,0.30648188,0.46350205,0.2831732,0.34968453,0.36030985,0.35022033,0.24726124,0.36566077,0.34074626,0.2872694,0.16111111,0.30982546,0.48589015,0.45472968,0.41389927,0.28114713
71,1,0.43615794,0.42484394,0.28174314,0.20691367,0.22344767,0.43341446,0.59297899,0.12910525,0.33209937,0.51101718,0.35594887,0.26627011,0.52045915,0.34011671,0.26256568,0.42252451,0.36340737,0.36051847,0.30476093,0.49298973,0.23799986,0.29846967,0.48672633,0.32022542,0.25058512,0.45208062,0.32328563,0.30741843,0.32220648,0.31644611,0.31222359,0.28690136,0.47999619,0.25485418,0.53093514,0.44366589,0.38878231,0.23129981,0.67088621,0.33511439,0.38818777,0.43257848,0.29739334,0.39316121,0.28194625,0.31335574,0.32910365,0.32816631,0.23260917,0.28759755,0.31507408,0.28559868,0.16121151,0.28189231,0.44373723,0.38078841,0.35688058,0.26151051
71,2,0.43442768,0.39173739,0.22561106,0.25598742,0.24536678,0.40414638,0.59962458,0.10743915,0.30427772,0.50508139,0.30456849,0.25581992,0.52119575,0.30092138,0.24181993,0.37964814,0.30859967,0.3154245,0.27431362,0.44949289,0.20913346,0.29190228,0.44218802,0.30440252,0.22226777,0.43300196,0.29699632,0.25879892,0.31136541,0.30314892,0.30146481,0.26439693,0.42925684,0.2563026,0.48458197,0.39357943,0.37989535,0.19827915,0.64761745,0.34180423,0.34080786,0.38616104,0.29987836,0.33812171,0.28084264,0.28613715,0.31468093,0.32049355,0.21405859,0.24770421,0.31366309,0.31260007,0.15629183,0.26336006,0.40619928,0.31998733,0.30865963,0.2553046
72,0,0.38665484,0.35870099,0.19408233,0.32841664,0.29688437,0.37077538,0.58728841,0.11247,0.26894538,0.49285008,0.25790787,0.24008045,0.51512492,0.26768428,0.22948666,0.38292636,0.2635902,0.2995269,0.29434447,0.39289405,0.2,0.27963903,0.34347608,0.26781244,0.2008,0.38998805,0.25544772,0.23083573,0.28397222,0.28765147,0.27114715,0.28912045,0.3640985,0.25139949,0.38516881,0.33111796,0.35254479,0.20861838,0.61613371,0.34367217,0.27794032,0.31074766,0.26873751,0.29474108,0.26488574,0.28384339,0.30075249,0.31699933,0.18602853,0.22330905,0.30594967,0.32291159,0.1552075,0.22277108,0.3711289,0.25724689,0.25369618,0.24434628
72,1,0.31837622,0.3201515,0.17308105,0.40292905,0.39742558,0.3213404,0.52687216,0.11819506,0.2375946,0.47211979,0.23443764,0.23483396,0.48462955,0.25112408,0.2132882,0.39613536,0.2382584,0.29463383,0.30870951,0.2805575,0.1978801,0.26706698,0.22519237,0.21765988,0.18433058,0.31505324,0.2172641,0.22356605,0.26181535,0.28117825,0.22099562,0.32050122,0.31959764,0.26738109,0.29940553,0.2623487,0.31959727,0.23084844,0.5781053,0.34168839,0.2234425,0.24465013,0.22456339,0.28181685,0.24506622,0.27896102,0.28728882,0.3159832,0.16019819,0.22204084,0.29307047,0.31055517,0.1657162,0.17971561,0.32581286,0.21743845,0.22929326,0.22634841
72,2,0.30758651,0.27376026,0.16099914,0.42062915,0.42101221,0.26342142,0.45271027,0.11180151,0.20974827,0.4540876,0.22018758,0.21702328,0.4363575,0.24229115,0.1880002,0.34926937,0.22969258,0.28597537,0.30641645,0.206972,0.19434923,0.25235383,0.20475912,0.19685535,0.16283636,0.26351043,0.18508784,0.23788231,0.25451711,0.27942443,0.18370187,0.32503588,0.29532906,0.28446858,0.25191677,0.23304263,0.26358015,0.25661189,0.52209219,0.34364321,0.21697234,0.22143542,0.20540447,0.30988151,0.22966762,0.25837608,0.28075987,0.31813987,0.1565447,0.20943028,0.28159442,0.29119387,0.18087015,0.17840825,0.25514767,0.2115412,0.20368806,0.19979337
73,0,0.2822449,0.22541208,0.14890652,0.36166375,0.36217363,0.22633866,0.3825792,0.1049023,0.20622738,0.43092904,0.23048937,0.20163471,0.38133325,0.23592752,0.15656831,0.27705249,0.21056338,0.26183409,0.29403599,0.34677553,0.17700461,0.23164974,0.20090331,0.1877016,0.14747107,0.22441873,0.17019694,0.25825974,0.257734,0.27381218,0.15835672,0.31950022,0.30165006,0.30928753,0.2013185,0.21853244,0.26408752,0.29075393,0.44843054,0.34314364,0.22336245,0.22239995,0.19721088,0.37815974,0.21104259,0.24691904,0.24590926,0.31742444,0.15040836,0.18310354,0.29239633,0.27680125,0.19825301,0.19260732,0.22173337,0.22045437,0.20004062,0.17982187
73,1,0.25680568,0.22193309,0.14534734,0.31029011,0.30440284,0.20068672,0.32668774,0.10174837,0.22508226,0.4357766,0.25256032,0.20130092,0.31841508,0.24293612,0.17309519,0.20360508,0.19997291,0.24048607,0.28338303,0.46564394,0.16731365,0.22051194,0.20362998,0.21348776,0.14547438,0.22464689,0.1671295,0.27230641,0.26516687,0.26494739,0.15775059,0.30879072,0.34120708,0.35184968,0.19260727,0.22047966,0.26471381,0.33366951,0.37171191,0.33743122,0.22665939,0.23837168,0.21019202,0.39253218,0.20679044,0.24482576,0.20795278,0.30569755,0.15910922,0.14616935,0.30380967,0.30515141,0.20746319,0.21636229,0.20803202,0.23961054,0.21090171,0.17887424
73,2,0.24728483,0.24659466,0.15009648,0.26931842,0.26308784,0.18952538,0.28424554,0.10819335,0.23868049,0.46942171,0.2725815,0.21302636,0.25750414,0.27246314,0.20533549,0.16408383,0.1900325,0.23917693,0.27520823,0.5796581,0.1660128,0.21262009,0.17935764,0.24147207,0.15237686,0.2347186,0.15114763,0.27058659,0.28915893,0.25479911,0.1630935,0.29594655,0.38530812,0.40646898,0.21588294,0.24062852,0.25604883,0.37415191,0.3638436,0.33577324,0.23002911,0.25478672,0.22461552,0.36210503,0.21330174,0.2387287,0.20907414,0.28217119,0.19316672,0.12773153,0.30101905,0.35790985,0.2085676,0.25126356,0.20006624,0.2571519,0.19706742,0.18830068
74,0,0.23240461,0.24996844,0.15182247,0.2337784,0.22867695,0.160379,0.26395969,0.11918067,0.26321981,0.49105135,0.2524393,0.21629579,0.22344853,0.30126536,0.21884095,0.15853682,0.16753792,0.24707712,0.25699743,0.69847547,0.17833987,0.18282322,0.16278856,0.25033937,0.17406942,0.24445893,0.13955086,0.24773636,0.31864239,0.25188935,0.17241553,0.27576975,0.40946246,0.43356821,0.24392196,0.23229081,0.25451879,0.38726991,0.45766451,0.34392557,0.21154294,0.25418164,0.21938483,0.36909743,0.21454168,0.22363347,0.23985983,0.25216445,0.23013721,0.14544745,0.28634475,0.38330143,0.20691432,0.29406294,0.18233508,0.27494657,0.22516653,0.22192376
74,1,0.21002662,0.23583503,0.13925815,0.22497029,0.1981277,0.1433936,0.27138247,0.12095475,0.27745146,0.4584495,0.22571666,0.21222184,0.21507581,0.33133292,0.21762328,0.20129783,0.14716278,0.26497084,0.24906941,0.76475091,0.21161814,0.16189953,0.1720726,0.23234323,0.19121983,0.24266623,0.1412794,0.22327787,0.32754907,0.26234853,0.18479066,0.26001906,0.39659834,0.44757291,0.25592562,0.2109691,0.27644681,0.36867198,0.63302588,0.36770924,0.18232897,0.24049844,0.22072291,0.41292422,0.20760841,0.2314995,0.25690889,0.22254134,0.26617119,0.1642885,0.26271851,0.37265054,0.17672021,0.33677472,0.17298372,0.29465685,0.28739236,0.28487353
74,2,0.18913043,0.22980992,0.11761364,0.23259699,0.16915819,0.15670202,0.27707963,0.12527425,0.27794505,0.39691069,0.20822933,0.20908935,0.22134307,0.33707002,0.21051435,0.23021534,0.13370125,0.26650032,0.24557326,0.76054092,0.22871498,0.14855888,0.17849615,0.20676256,0.19754711,0.23712516,0.15070133,0.21350748,0.31016793,0.27461735,0.19315299,0.25028643,0.35528337,0.43897044,0.26114625,0.20513495,0.26959727,0.33013612,0.75648164,0.41280046,0.17584425,0.21841002,0.23170562,0.43352106,0.19875357,0.22628693,0.25057174,0.19674426,0.28094305,0.17465531,0.23580779,0.34734598,0.15597724,0.36017252,0.16131383,0.30169398,0.32579204,0.32763092
75,0,0.17259982,0.21710037,0.08891831,0.24786438,0.15480875,0.19055111,0.27363499,0.12592561,0.26546561,0.31123302,0.1848423,0.19952071,0.22751826,0.31019042,0.19338622,0.21451644,0.12418066,0.26686325,0.23334704,0.65765134,0.24027806,0.15769284,0.17986785,0.16407622,0.19808926,0.23204042,0.15333664,0.19682997,0.27242259,0.28844069,0.1963969,0.24134978,0.30943708,0.39694656,0.25872266,0.19469213,0.22340257,0.28480852,0.84825405,0.48549088,0.19070597,0.1970405,0.24771918,0.43689292,0.18438068,0.21562592,0.22371081,0.18031002,0.2721714,0.18069069,0.22284236,0.31547163,0.14212851,0.36488982,0.15757107,0.29238502,0.34309504,0.36703954
75,1,0.1531677,0.2289542,0.083810034,0.28413142,0.14543992,0.21766342,0.26790489,0.12291738,0.25051004,0.2683155,0.18257318,0.2006847,0.22481738,0.27941646,0.18121968,0.20214382,0.11690141,0.26067401,0.23117738,0.47816547,0.25712024,0.1679591,0.18292071,0.15862756,0.19849256,0.23189374,0.16048456,0.17722413,0.23445759,0.29874043,0.20219441,0.23716488,0.27662626,0.35877863,0.24815944,0.19421096,0.21675123,0.25998307,0.83437684,0.52714306,0.20853712,0.18541816,0.25628638,0.42234494,0.17099455,0.2180671,0.19634083,0.17791487,0.24400523,0.18098985,0.23043035,0.29961712,0.13497323,0.35118269,0.13950869,0.2734584,0.35426483,0.39033131
75,2,0.13905945,0.24406257,0.10310892,0.29704299,0.14098588,0.2334927,0.25816374,0.12224032,0.23576834,0.23358665,0.19876711,0.21323177,0.22028728,0.25699631,0.20308711,0.18770429,0.11685401,0.25790668,0.24630334,0.36476367,0.2645743,0.16789734,0.17892272,0.15965502,0.19534545,0.23776619,0.16563474,0.19242354,0.21740948,0.29799904,0.20591537,0.24862212,0.25471219,0.27971227,0.22941849,0.19946621,0.21701284,0.25343818,0.74539877,0.56584854,0.21090247,0.1887491,0.23818751,0.39929052,0.15287588,0.21584999,0.18669126,0.18177199,0.21017641,0.18656348,0.23452222,0.31074661,0.12807229,0.32348541,0.1183936,0.25999367,0.35749797,0.39235483
76,0,0.13004437,0.24869888,0.1376072,0.28058721,0.13346742,0.22135779,0.2275242,0.11689236,0.22207141,0.20021135,0.21291128,0.21951387,0.2108342,0.24671376,0.23010812,0.16198808,0.12102519,0.25195075,0.2533162,0.3181476,0.26176612,0.15312243,0.16587487,0.16724578,0.18944793,0.24164494,0.16324738,0.23510272,0.2289166,0.28235013,0.20121226,0.25252964,0.22603922,0.23264827,0.20603613,0.19837606,0.18717298,0.23659637,0.57390327,0.55239647,0.18929403,0.21020249,0.20566513,0.36606934,0.12596728,0.21323191,0.18323128,0.19273161,0.18247849,0.19488163,0.2305401,0.3015315,0.12199465,0.24644518,0.14080596,0.23208264,0.34541836,0.38514428
76,1,0.11244011,0.23359753,0.17272727,0.27367354,0.13690485,0.18590925,0.20987947,0.11614673,0.2140589,0.14220703,0.23389305,0.20585416,0.19488061,0.23480344,0.23160368,0.1364353,0.11961674,0.26089436,0.17152699,0.33915928,0.24965242,0.13274774,0.15782871,0.17483031,0.18708099,0.23144285,0.13082318,0.25972855,0.22097357,0.26957111,0.19197441,0.16737219,0.17015295,0.22638481,0.19860529,0.18251259,0.14593309,0.193039,0.39510673,0.47203157,0.15230713,0.20334891,0.16350682,0.33289936,0.10934173,0.21375671,0.17338252,0.19497123,0.16876838,0.19252732,0.21346712,0.29375218,0.11984605,0.2168138,0.16853436,0.20543814,0.32136474,0.3713217
76,2,0.092120674,0.24339623,0.19130575,0.2839986,0.1647773,0.14856572,0.21593888,0.10532225,0.21154163,0.12764637,0.25343771,0.17178192,0.18454361,0.22675676,0.2258943,0.12765814,0.11033992,0.26856124,0.17673008,0.32101805,0.22091679,0.10033626,0.15553697,0.17167943,0.19289256,0.21917101,0.13680221,0.24321837,0.18841494,0.26887755,0.1810697,0.16737219,0.14682363,0.24254257,0.22686533,0.16083753,0.10567623,0.16955357,0.28818598,0.38002462,0.16197962,0.14240355,0.15792858,0.30775307,0.11493119,0.21814966,0.17842125,0.19597698,0.17299902,0.18588059,0.20008623,0.32374695,0.13176037,0.1958353,0.17609164,0.18335312,0.28965881,0.3483933
77,0,0.094667258,0.25078207,0.18507719,0.28373296,0.18291523,0.14427156,0.20978068,0.07250857,0.19764725,0.12636478,0.25602451,0.15488702,0.16057332,0.20211302,0.19438662,0.12368775,0.11717904,0.26488658,0.18928535,0.24641194,0.14833781,0.15626544,0.15189026,0.15000934,0.19646942,0.18199696,0.15355625,0.25941248,0.17011975,0.28089126,0.15323269,0.17592291,0.16232151,0.25164416,0.2528161,0.15271784,0.12693832,0.16597785,0.2312064,0.31151897,0.1649345,0.16336568,0.14717178,0.23231422,0.14398857,0.21817914,0.17671708,0.17954274,0.1583415,0.14752862,0.19163596,0.34266446,0.13018742,0.18057147,0.162992,0.16359535,0.22246141,0.30210901
77,1,0.10931677,0.27909799,0.15248714,0.28932541,0.2121846,0.143863,0.22809063,0.063046795,0.2022129,0.15235633,0.23942213,0.14020883,0.15492603,0.1829484,0.1762884,0.12804268,0.12116062,0.25114064,0.19329563,0.3418575,0.13287907,0.17225501,0.15224992,0.14456068,0.19871736,0.16822577,0.15033296,0.23845868,0.15860554,0.29979273,0.15680211,0.18458217,0.19562734,0.27145234,0.30474811,0.16191264,0.15956873,0.19102193,0.23549248,0.30658847,0.15712518,0.17398754,0.13465983,0.24953189,0.1584134,0.21602689,0.17034305,0.16937114,0.14231188,0.12749089,0.20050169,0.33719109,0.12068942,0.15899993,0.14847916,0.15098551,0.21337937,0.26111151
77,2,0.12395741,0.32970471,0.11837479,0.30501922,0.25685658,0.14678373,0.25381677,0.060790195,0.22648898,0.19288605,0.22906739,0.13784663,0.15846787,0.172414,0.15966552,0.1408383,0.13654523,0.23929358,0.1937892,0.38273904,0.14200564,0.16254461,0.16027936,0.15195218,0.19535207,0.17349522,0.11880136,0.19396672,0.14235102,0.33307557,0.17077113,0.19605147,0.22582979,0.3113623,0.33439524,0.17151342,0.18714127,0.22213837,0.28623204,0.31648566,0.14906841,0.18200935,0.13801373,0.29276624,0.17719424,0.2079191,0.17236444,0.16339883,0.14587281,0.1300013,0.22364192,0.31756874,0.11340696,0.15435002,0.14417334,0.16313623,0.22181154,0.23978625
78,0,0.12482697,0.37076524,0.11765652,0.36803915,0.29537775,0.15792768,0.27102022,0.062107473,0.26929911,0.21237521,0.24837002,0.16016775,0.17188632,0.18476658,0.15739693,0.16524707,0.17001625,0.21933247,0.2043599,0.407814,0.16131874,0.16649053,0.18139846,0.15313531,0.19186777,0.18865167,0.13833239,0.18398252,0.14269822,0.36445312,0.18601414,0.2156735,0.2673415,0.32457428,0.31041079,0.17906172,0.22947519,0.24196347,0.33686654,0.33990009,0.13529112,0.19033669,0.15150752,0.31153452,0.19293041,0.18753464,0.18246404,0.1660843,0.15632146,0.15097555,0.23729717,0.29329099,0.10981928,0.16293551,0.13535192,0.18228449,0.25429732,0.23385821
78,1,0.12019521,0.39296486,0.14625858,0.47976931,0.32924742,0.16840229,0.28626095,0.08816421,0.33641823,0.22992176,0.29706527,0.19378637,0.20176785,0.22119779,0.18753537,0.19174197,0.21038055,0.17272197,0.26141902,0.42721822,0.17449928,0.22615976,0.23914353,0.18041597,0.19676694,0.2156834,0.20794134,0.26643116,0.15687664,0.41575255,0.20140308,0.26398688,0.3019293,0.34682913,0.29306455,0.19130141,0.27072301,0.27466676,0.37506303,0.38121923,0.13911936,0.21804457,0.17665305,0.33488151,0.21998182,0.18540008,0.21125046,0.19758412,0.19053142,0.18970473,0.27705573,0.31760355,0.12587015,0.17906867,0.14019873,0.23571598,0.29072299,0.24777342
