,measure_number,beat_number,pid1263-12,pid9048-12,pid9054-12,pid9055-12,pid9058-12,pid9059-12,pid9060-12,pid9062-12,pid9063-12,pid9066-12,pid9067-12,pid9068-07,pid9072-12,pid9075-12,pid9087-06,pid9088-07,pid9090-05,pid9093-12,pid9097-14,pid9100b-16,pid9101-12,pid9104-12,pid9105-12,pid9111-12,pid9118-12,pid9137-08,pid9138-12,pid9139-12,pid9166d-19,pid9170-12,pid9173-17,pid9174-12,pid917803b-07,pid917807-07,pid9186c-12,pid9192-12
322,109,0,0.63909334,0.83088502,0.46173153,0.58896442,0.61028683,0.42433088,0.7180522,0.65901736,0.43612021,0.74553189,0.55773223,0.6941476,0.81334455,0.35708293,0.70696342,0.33765428,0.7576601,0.83165753,0.28320912,0.75854319,0.77956127,0.40402797,0.72426004,0.80708811,0.48780984,0.41173496,0.53953165,0.7146154,0.58370398,0.73339426,0.48462415,0.68691524,0.48001294,0.28295177,0.88994005,0.29897785
323,109,1,0.65889563,0.78354655,0.45791707,0.59316764,0.64713624,0.4285196,0.71893779,0.67731151,0.43505935,0.77734041,0.56003453,0.69428675,0.79375354,0.37719252,0.72311835,0.34264365,0.74397675,0.81032907,0.28813386,0.75377276,0.76500296,0.40501958,0.73672079,0.80708811,0.50016525,0.40968845,0.55298693,0.70987294,0.58583572,0.721947,0.48023583,0.66132469,0.47296548,0.2770856,0.86062249,0.31224872
324,109,2,0.67663454,0.71663505,0.45032117,0.59685617,0.69271124,0.43158693,0.72560505,0.69865468,0.43312055,0.80262096,0.55828725,0.69345188,0.76408372,0.40250649,0.73450584,0.34624842,0.72572003,0.78142683,0.2981587,0.74131921,0.7396411999999999,0.4038912,0.76067348,0.80708811,0.51112241,0.40484904,0.57396805,0.7003373,0.59962629,0.7037901,0.47150945,0.6300139,0.46765100000000004,0.27981104,0.82284635,0.34959114
325,110,0,0.70718487,0.62351184,0.4379861,0.60618473,0.74755269,0.43313709,0.73616892,0.73374522,0.43211457,0.81555463,0.55193537,0.6952050999999999,0.72459264,0.4387929,0.74045896,0.34858793,0.69554556,0.71726735,0.31776998,0.70893537,0.68656815,0.40313894,0.81175252,0.80728591,0.52302021,0.39615737,0.61224539,0.67878065,0.63699766,0.67697561,0.45775827,0.59071329,0.46536346,0.28788351,0.7757083,0.4153322
326,110,1,0.74001417,0.54310101,0.43585594,0.62151787,0.77210694,0.42992134,0.72950166,0.76097248,0.43290107,0.81078702,0.54282895,0.69844715,0.68551364,0.46046249,0.73907566,0.339206,0.66358097,0.66993123,0.33140435,0.68528967,0.64227839,0.40888342,0.82832231,0.80728591,0.52935045,0.39153465,0.63466686,0.65453577,0.66252599,0.65786879,0.4547099,0.56857341,0.45887056,0.31228261,0.72135994,0.43534923
327,110,2,0.77099566,0.48872029,0.43450189,0.6367438,0.77556834,0.42621085,0.71481346,0.78285057,0.43194996,0.79604411,0.53407199,0.70452775,0.64749918,0.47114654,0.73206037,0.3311848,0.63265857,0.6233786,0.34363583,0.6518279,0.61175644,0.42044075,0.82571658,0.80753317,0.53339265,0.39591659999999995,0.65890077,0.63886282,0.68350133,0.64466596,0.45859574,0.55759611,0.44981284,0.34226237,0.67719471,0.43475298
328,111,0,0.81352592,0.43569151,0.43235522,0.65203405,0.76356163,0.42297861,0.68948547,0.79534088,0.42845646,0.77511552,0.52535614,0.7184003999999999,0.61080682,0.47679662,0.72032705,0.32060923,0.58832256,0.5717114999999999,0.3571533,0.62107243,0.57675501,0.43632354,0.82003742,0.80753317,0.5353502,0.40516204,0.67852556,0.62326596,0.70100271,0.63240104,0.46549645,0.54826308,0.43809788,0.38438976,0.64155375,0.43139693
329,111,1,0.8426596,0.40122685,0.4280784000000001,0.66290665,0.74461411,0.42043899,0.67530332,0.79761427,0.42340826,0.74609423,0.51871647,0.72943452,0.57171065,0.47539393,0.70063977,0.31294612,0.55652963,0.52800992,0.36714891,0.58749599,0.55534573,0.45111214,0.8312287,0.80753317,0.53532477,0.41332402,0.69375728,0.61040805,0.71924099,0.62142273,0.47053799,0.54207967,0.43222885,0.42602398,0.60709534,0.42873935
330,111,2,0.86729697,0.37039429,0.42274476,0.6703695,0.71472354,0.41905374,0.67196336,0.79304073,0.41592742,0.71188968,0.51158345,0.74282017,0.53359317,0.46824939,0.67680261,0.30554561,0.52510453,0.47884565,0.37509864,0.55561671,0.53696669,0.46231044,0.8424868000000001,0.80769801,0.53283335,0.42129340000000004,0.70397177,0.59405037,0.73347896,0.60564667,0.47192818,0.53582677,0.43250612,0.47487411,0.57416441,0.42839864
331,112,0,0.89264267,0.33812906,0.41777440000000005,0.67425103,0.66812093,0.41862498,0.68019939,0.77480007,0.40489821,0.6349478,0.50364873,0.75574665,0.49465153,0.44810047,0.62023565,0.29291699,0.48914283,0.42922434,0.37639924,0.49795881,0.51650161,0.47349165,0.86517004,0.80769801,0.52335071,0.43313911,0.71288995,0.56729477,0.73982156,0.58013083,0.46480973,0.52239463,0.43867554,0.53327623,0.53776792,0.42722317
332,112,1,0.90409904,0.32416562,0.41572681,0.67463704,0.61300907,0.41651412,0.68518401,0.74944502,0.39160097,0.55025549,0.4945012,0.75704069,0.4601741,0.41927322,0.55396092,0.27866504,0.46372565,0.38948376,0.36786497,0.44977295,0.50763049,0.48034740000000004,0.85675152,0.80847276,0.50565654,0.43157413,0.70600026,0.54023484,0.73463695,0.5578255,0.45100831,0.51178786,0.4395998,0.58357992,0.50151926,0.40378194
333,112,2,0.90240522,0.32386295,0.41511584,0.67114152,0.54554796,0.40902719,0.67818782,0.71507663,0.37868783,0.44240972,0.48200299999999996,0.74578394,0.42852973,0.38677539,0.49657881,0.25885077,0.44523596,0.35102725,0.34441035,0.40901793,0.49810061,0.48156127,0.80363466,0.80847276,0.48320834,0.41900612,0.68683159,0.51370749,0.70660842,0.53259824,0.43213185,0.49990736,0.42587458,0.61906245,0.46913033,0.36817717
334,113,0,0.87936928,0.33260019,0.41263891,0.65889644,0.45773315,0.38798463,0.64490214,0.66228035,0.36107402,0.40177502,0.45081917,0.70751934,0.3993235,0.33314543,0.41815083,0.22415431,0.41946321,0.31635762,0.30746749,0.3783542,0.46698579,0.47195295,0.71403755,0.80860463,0.43205796,0.39249771,0.64432922,0.47957191,0.64270863,0.49668126,0.4058522,0.47739694,0.38804936,0.64823755,0.43695492,0.30417376
335,113,1,0.8398879000000001,0.34398079,0.40192209,0.63539276,0.38329517,0.35430993,0.59875005,0.61855091,0.3446308,0.37722794,0.39702345,0.65714922,0.37377449,0.2801054,0.35990416,0.19742414,0.40309469,0.28697658,0.26397779,0.34351635,0.41896313,0.4456925,0.64585421,0.80868705,0.35685776,0.35498628,0.58175795,0.43156400000000006,0.56980814,0.46562214,0.37128166,0.45273275,0.34486344,0.66503141,0.38996469,0.24238501
336,113,2,0.76034,0.34569595,0.38012517,0.59376809,0.29093728,0.30449051,0.53620181,0.54267298,0.32955938,0.36920858,0.31537402,0.56698391,0.33670438,0.22073359,0.31084653,0.15892955,0.39537022,0.24575607,0.20420868,0.29686712,0.31070903,0.38455489,0.54309481,0.8089508000000001,0.21072582,0.30004334,0.48174955,0.32938551,0.48266968,0.41053821,0.31594198,0.41331635,0.29982901,0.6677828,0.29156607,0.1862862
337,114,0,0.57937852,0.32380241,0.35599993,0.52898287,0.22064577,0.25130691,0.42951305,0.35411485,0.31629872,0.38346251,0.25843320000000003,0.43744086,0.28337426,0.17836449,0.29560556,0.12816252,0.41441165,0.20989162,0.13840421,0.24106692,0.19597506,0.27197347,0.46619229,0.80900025,0.17102072,0.21349738,0.32347893,0.24454617,0.42566518,0.29899957,0.12471024,0.33450672,0.27286381,0.64584956,0.15891435,0.24185689999999999
338,114,1,0.47747221,0.2767868,0.34559686,0.4888379,0.15228326,0.22666931,0.35484483,0.30244189,0.310336,0.40047921,0.22387814,0.321033,0.25536993,0.17352718,0.32134476,0.10405357,0.44855871,0.21698877,0.11070729,0.22580845,0.19369139999999999,0.18984117,0.42887686,0.80786285,0.17315876,0.17366254,0.21424027,0.23699627,0.40408453,0.27462604,0.065610344,0.23686892,0.27468922,0.62568136,0.10804796,0.27921635
339,114,2,0.31923871,0.24565156,0.35538896,0.48442024,0.12181038,0.21807747,0.29548474,0.30351173,0.31737786,0.45438987,0.24688059,0.26598764,0.23304888,0.20054534,0.37516982,0.13723651,0.48778185,0.25437451,0.11089873,0.25001147,0.26786851,0.19189277,0.44598116,0.78476881,0.20352612,0.20075841,0.15806657,0.25188304,0.38979393,0.28377663,0.10996081,0.19169291,0.31149776,0.60546125,0.12116778,0.36282794
340,115,0,0.18007145,0.2429073,0.37636024,0.51457185,0.15030918,0.24756345,0.27692522,0.34667950000000003,0.34598431,0.55910613,0.28359406,0.26968887,0.23385587,0.22946436,0.43810982,0.20257824,0.51713483,0.30819622,0.14797603,0.30241732,0.31685734,0.25962969,0.50417585,0.78012033,0.2584721,0.25092695,0.20070097,0.29748168,0.39913677,0.32387812,0.15385234,0.20232515,0.35842691,0.585916,0.15344666,0.4292845
341,115,1,0.14289674,0.2560636,0.39782691,0.57794171,0.20368134,0.27991886,0.29024708,0.38725294,0.39888062,0.62414122,0.31790244,0.30539322,0.24960079999999998,0.27184657,0.50850974,0.25178448,0.53963388,0.35137547,0.17330118,0.39544058,0.35291276,0.32141697,0.57660186,0.77423556,0.30634295,0.31694515,0.24975694,0.33887043,0.4289286,0.37481362,0.19901514,0.23672997,0.40334581,0.57197737,0.18360844,0.48734242
342,115,2,0.14423332,0.27979337,0.43128189,0.63526409,0.27197173,0.33076073,0.33474185,0.42418893,0.45978820000000004,0.71127845,0.34115156,0.36807759,0.27502962,0.31256391,0.58819752,0.31468882,0.55780478,0.39274832,0.2022797,0.54208523,0.41841418,0.39635158,0.67702278,0.7720267,0.36290835,0.39984109,0.30541452,0.39806244,0.45150933,0.43592179,0.23703604,0.2996063,0.46101946,0.56883663,0.2339821,0.57620102
343,116,0,0.15030643,0.30259494,0.48503113,0.69477386,0.35088067,0.37343954,0.4050074,0.44628099,0.52556106,0.73208479,0.36094723,0.42708855,0.28531447,0.33998846,0.67737075,0.37616081,0.55793965,0.44284844,0.22031273,0.62786111,0.49078852,0.46268657,0.74727734,0.7720267,0.41362654,0.46552222,0.35200989,0.44693262,0.46780009,0.48796354,0.26165751,0.36859657,0.50004621,0.58036131,0.25981769,0.62385009
344,116,1,0.17461119,0.34589774,0.53717862,0.74216723,0.42894229,0.41418889,0.46045823,0.45379657,0.59541273,0.73878389,0.38273686,0.48071464,0.29539328,0.36948428,0.74757306,0.44603595,0.54797141,0.49423261,0.23545229,0.70042659,0.54162184,0.53502248,0.78659718,0.77135086,0.4613957,0.52441373,0.39936144,0.48329994,0.48319604,0.53087875,0.303581,0.42964335,0.53221036,0.59297617,0.28082451,0.65495741
345,116,2,0.23277078,0.41184067,0.58638683,0.7884669,0.52402243,0.46994508,0.51560543,0.44769852,0.67678745,0.73651011,0.42010813,0.54956309,0.33679023,0.42841037,0.80038535,0.50586073,0.53003347,0.54472447,0.25908227,0.76248796,0.60800158,0.61696671,0.80259905,0.75165252,0.52078302,0.58773535,0.45833183,0.50886358,0.52185699,0.58697273,0.3726216,0.51181102,0.57072878,0.60187925,0.2893652,0.69860307
346,117,0,0.28645253,0.46488962,0.62738817,0.81400785,0.58351512,0.50312505,0.5605935999999999,0.43504774,0.71702669,0.72895528,0.44644068,0.59641287,0.38263423,0.46958653,0.8341031999999999,0.54727972,0.52317954,0.57610777,0.28033026,0.80507775,0.65532158,0.65651126,0.80406895,0.75007006,0.5537562,0.63408292,0.50078619,0.51895717,0.55357002,0.61538647,0.41102774,0.59080593,0.59448218,0.60333281,0.28693438,0.72044293
347,117,1,0.36820548,0.5144679,0.66898397,0.82395831,0.62485352,0.53213279,0.59417026,0.42290513,0.73401862,0.71423682,0.46966925,0.65081817,0.40577943,0.50542723,0.84788677,0.60328487,0.5209235,0.5988944,0.30697063,0.83594789,0.69370457,0.68188268,0.79815594,0.74819088,0.58075505,0.67390572,0.53200581,0.51850067,0.58036161,0.63048915,0.4630678,0.64471978,0.61296733,0.59884234,0.28097232,0.74034072
348,117,2,0.43238582,0.56057549,0.71117423,0.81767494,0.65615028,0.55762793,0.6124894000000001,0.41528257,0.73743896,0.66748979,0.49694740000000004,0.70476429,0.42521591,0.54021919,0.85030754,0.65358447,0.52010201,0.61946113,0.35008037,0.84188799,0.72811313,0.69296131,0.78726532,0.74631171,0.59295793,0.69136129,0.56185709,0.50609926,0.58480933,0.63487807,0.50427107,0.69597036,0.62893387,0.58910865,0.26310257,0.77192504
349,118,0,0.47990515,0.61053715,0.7477170999999999,0.79841736,0.66936487,0.56844605,0.62038384,0.40445051,0.72834854,0.61353023,0.52504779,0.74186008,0.44006799,0.55966021,0.82770546,0.69025281,0.51663213,0.63650213,0.38744703,0.81429751,0.75940361,0.68468653,0.76087392,0.73975109,0.5881022,0.70140126,0.57728086,0.47741625,0.57530858,0.61927036,0.52483921,0.73758685,0.63348584,0.57151015,0.23286524,0.78446337
350,118,1,0.5111945999999999,0.63081642,0.76844069,0.75475542,0.66539869,0.56722571,0.61724631,0.40075958,0.70950926,0.57783428,0.5564783,0.76448489,0.45478271,0.57797383,0.77938888,0.712144,0.50841722,0.64583877,0.42697647,0.76966653,0.77104148,0.66369185,0.73017305,0.72227808,0.57101818,0.70154572,0.58501074,0.42636504,0.5560439,0.59039969,0.53840614,0.7642426999999999,0.62729331,0.55362612,0.20085407,0.78807496
351,118,2,0.53441532,0.62815287,0.77435228,0.68516652,0.64396329,0.54760138,0.6095795999999999,0.39958276,0.68126863,0.54839735,0.58340699,0.76412311,0.47260521,0.60875436,0.69485957,0.72341187,0.49108008,0.63415165,0.46931171,0.7121233,0.76862607,0.61691542,0.68557493,0.64496827,0.51696962,0.69128906,0.58613902,0.36263346,0.52980498,0.51845751,0.53860713,0.76736915,0.60307778,0.53190053,0.18631847,0.77570698
352,119,0,0.52640818,0.60985108,0.76247957,0.5926744,0.61135048,0.52009433,0.59709272,0.40140148,0.66160628,0.52568397,0.59434292,0.74589525,0.48610086,0.63731942,0.54906998,0.71918642,0.47377972,0.60265953,0.50517317,0.66256135,0.75545113,0.56830965,0.6511659000000001,0.59017555,0.42717681,0.66887369,0.58426656,0.30105754,0.49588125,0.46574239,0.52192483,0.74814729,0.58001756,0.5195712,0.18983329,0.75502555
353,119,1,0.50078532,0.58834093,0.74489341,0.50841715,0.57435685,0.48808523,0.58240451,0.40367488,0.6524426999999999,0.51314149,0.58729212,0.73484722,0.48634124,0.65870061,0.45041128,0.70015995,0.45808556,0.58252808,0.52709338,0.61643961,0.73360269,0.50999299,0.62905058,0.55508118,0.32922334,0.63824818,0.58145788,0.28269636,0.45922046,0.42197345,0.49361852,0.70988884,0.56150931,0.51510668,0.20402398,0.73296422
354,119,2,0.45474423,0.55434037,0.70233987,0.42336643,0.54891922,0.45718102,0.56326303,0.40035839,0.65242441,0.51715117,0.56673587,0.7148244,0.47950756,0.65763876,0.39004026,0.6603643,0.43529224,0.56531296,0.54281748,0.58839044,0.70455194,0.43883674,0.60897307,0.51978901,0.27814923,0.60499831,0.57958542,0.28099718,0.44169277,0.39477418,0.45410693,0.63131079,0.53313462,0.51775424,0.22425885,0.69967632
355,120,0,0.40436081,0.5291174,0.64900345,0.36347065,0.54019362,0.4277775,0.53026833,0.39252186,0.65304629,0.53206523,0.53958106,0.69480158,0.46754005,0.63825018,0.36825334,0.62381532,0.41481627,0.54996953,0.54905743,0.56962983,0.6669814000000001,0.38258877,0.60392864,0.46928212,0.26271768,0.56739057,0.57851716,0.29877508,0.43540279,0.38070559,0.42240051,0.52874016,0.49292943,0.52582671,0.23759547,0.64836457
356,120,1,0.31868436,0.46993422,0.57860929,0.30331754,0.53669617,0.39985818,0.50792607,0.37543128,0.65293655,0.54671035,0.50159311,0.6463099,0.45560687,0.61727537,0.38085122,0.57626107,0.40087544,0.53480021,0.54112231,0.56426311,0.63415384,0.33347011,0.6081379,0.41659936,0.27827634,0.53339433,0.57675273,0.32555603,0.43521857,0.37391179,0.37051119,0.42241779,0.45027497,0.53924622,0.24997947,0.61109029
357,120,2,0.27447261,0.43228137,0.49279215,0.30698462,0.53415421,0.38259206,0.47257822,0.35780577,0.65191228,0.56387374,0.46257734,0.59577281,0.44399993,0.58333552,0.42356051,0.53099859,0.39608136,0.51551754,0.52232939,0.56263474,0.60279748,0.30491871,0.61635598,0.38818099,0.29736876,0.49730341,0.57521635,0.35685121,0.43721873,0.36978741,0.3489046,0.30407596,0.41046259,0.55575456,0.25664778,0.56243612
358,121,0,0.25089464,0.40477824,0.44252712,0.3251914,0.52245398,0.3690859,0.43958352,0.33566022,0.64851023,0.58177062,0.42286266,0.54044916,0.43522604,0.54541045,0.46708495,0.48019767,0.40421045,0.49525551,0.49583516,0.56426311,0.57596452,0.28636884,0.62804837,0.36625731,0.30212279,0.45969567,0.57532438,0.39009916,0.43034976,0.36715406,0.33930725,0.23888374,0.37051158,0.56844728,0.25902932,0.51555366
359,121,1,0.229223,0.37632673,0.39868558,0.3558148,0.49606086,0.35594255,0.40574118,0.31362165,0.63929179,0.59998533,0.37749502,0.48321924,0.42858124,0.49403529,0.51132574,0.43686887,0.42299440000000005,0.48104379,0.46446003,0.56933168,0.54842889,0.27366603,0.62975212,0.34810846,0.30252955,0.41785044,0.58030559,0.41918795,0.41400637,0.36406378,0.33254053,0.21321214,0.33518185,0.58347609,0.25594153,0.47080068
360,121,2,0.21635305,0.3477945,0.36603973,0.38768201,0.44655573,0.33915467,0.36010779,0.29201102,0.61847713,0.63044913,0.31623738,0.42327601,0.42432307,0.43336567,0.55638169,0.38234381,0.45216346,0.47066249,0.42628964,0.57763405,0.52835906,0.27087928,0.61952963,0.32475068,0.30077539,0.38115761,0.58549086,0.44911364,0.38979393,0.35937425,0.32691277,0.19640806,0.29072508,0.59754452,0.2485177,0.42652470000000003
361,122,0,0.20402513,0.32890754,0.35026998,0.42977847,0.39328273,0.32205346,0.32106575,0.27040039,0.59058402,0.66575389,0.26655292,0.37548005,0.42483817,0.34989906,0.59778178,0.33908663,0.48152871,0.46983547,0.39190414,0.58809229,0.51571112,0.27821374,0.60409568,0.30225006,0.29706368,0.34314056,0.59749379,0.47655398,0.36594994,0.35436006,0.31955983,0.18195924,0.25752114,0.60431916,0.24088035,0.39381601
362,122,1,0.17970497,0.31621534,0.35238363,0.46280371,0.33786439,0.30081301,0.28098629999999997,0.25070475,0.55665502,0.70734212,0.24618168,0.34854177,0.42815199,0.24784353,0.64923548,0.29396739,0.51064873,0.47703926,0.35877539,0.61040778,0.51483279,0.29609684,0.58739226,0.25040798,0.28961485,0.31494679,0.61100909,0.50412112,0.32731531,0.35277283,0.31090044,0.17169986,0.24146217,0.60756372,0.23166626,0.3874276
363,122,2,0.16256968,0.30931434,0.37178619,0.5064871,0.26793344,0.28778509,0.26108574,0.24078472,0.52843268,0.74812352,0.24920345,0.34133411,0.43709758,0.19822501,0.70049156,0.24923011,0.54424404,0.48639767,0.32861318,0.64013119,0.52311104,0.32404985,0.56497628,0.20705514,0.28025931,0.29209804,0.62424832,0.53272806,0.30710319,0.36502573,0.29969516,0.17448587,0.2458524,0.60699268,0.21995565,0.40787053
364,123,0,0.12566906,0.30681222,0.41367922,0.56998563,0.21949197,0.29172645,0.25792289999999995,0.22964508,0.50269786,0.78548202,0.26975970000000005,0.35506762,0.45431912,0.18274298,0.75923227,0.24371553,0.57897963,0.5128406,0.29447611,0.6737535,0.5448497,0.36629567,0.55061134,0.17992253,0.27690352,0.28745124,0.64113644,0.55966118,0.2996026,0.39289837,0.28669771,0.18825614,0.26902814,0.59583139,0.21547179,0.44262351
365,123,1,0.11136707,0.31294645,0.45918856,0.626922,0.22324181,0.31595178,0.27654568,0.22853781,0.49814351,0.82227818,0.31058441,0.37806812,0.48570595,0.20438636,0.79942198,0.26875791,0.61127527,0.54881605,0.28442204,0.70937113,0.57278057,0.4222188,0.54586758,0.20215940000000002,0.29429261,0.32166418,0.65109887,0.57799701,0.30460299,0.41617767,0.27921077,0.20975683,0.30103055,0.56971915,0.22143385,0.4816184
366,123,2,0.10860460000000001,0.33310465,0.51308641,0.6731359,0.26914132,0.36659576,0.31666308,0.23768221,0.51166023,0.86320628,0.34316607,0.40987644,0.51978847,0.25097664,0.8383765999999999,0.33385853,0.64693044,0.57948115,0.29260558,0.73744324,0.61201994,0.48115095,0.56090065,0.27800214,0.3453413,0.37853325,0.66714678,0.59775304,0.31773561,0.45486028,0.28519027,0.25317277,0.34800592,0.52842236,0.24324546,0.54805792
367,124,0,0.16387238,0.36732717,0.59809442,0.73388947,0.36202203,0.4255677,0.39253318,0.25941052,0.54383334,0.88261901,0.37145148,0.44951856,0.55939974,0.30337432,0.89771015,0.40077347,0.67296068,0.61813354,0.32072191,0.76565295,0.67995872,0.54160469,0.58882876,0.33567955,0.41039786,0.43814706,0.67793742,0.61649464,0.32436771,0.4999519,0.30614364,0.32403891,0.39230094,0.44442714,0.27055925,0.59800681
368,124,1,0.18644945,0.42406877,0.66069453,0.78104694,0.46728803,0.48366563,0.46388675,0.28484314,0.59266914,0.89212978,0.40016856,0.50051483,0.5993029000000001,0.35889201,0.92913075,0.49390055,0.69186724,0.6500826999999999,0.36448926,0.78916105,0.73566676,0.59540784,0.64278078,0.40715404,0.4811491,0.49479944,0.68635147,0.62968223,0.32231492,0.54836227,0.35627429,0.38325614,0.43874486,0.36144422,0.29637842,0.64236797
369,124,2,0.23759970000000002,0.48379676,0.71639228,0.82003388,0.56034902,0.57088672,0.53107802,0.30249539,0.65339381,0.89513704,0.43887598,0.56823621,0.65955255,0.45620199,0.95358546,0.57017355,0.70746331,0.69332724,0.43179892,0.81301316,0.79350475,0.6466123,0.68951694,0.52549246,0.56514554,0.57170029,0.69456147,0.6366818000000001,0.31844619,0.60653648,0.43395752,0.45284854,0.49542493,0.31345066,0.32177055,0.6965246999999999
370,125,0,0.28437375,0.53432342,0.77547516,0.84765499,0.62328508,0.61717706,0.58735119,0.31800797,0.67830556,0.89188528,0.46736695,0.62314243,0.70161913,0.51085446,0.96983919,0.62720523,0.71274783,0.73369896,0.48706708,0.82794367,0.84154937,0.68364364,0.73003942,0.58124124,0.62013474,0.65495738,0.69686604,0.63457686,0.33189462,0.6410946999999999,0.47003551,0.53117184,0.53334258,0.27301043,0.33533711,0.72749574
