,measure_number,beat_number,pid1263-13,pid50534-05,pid52932-06,pid54293-09,pid5667267b-10,pid7992-03,pid9048-13,pid9050-13,pid9052b-09,pid9054-13,pid9055-13,pid9056-15,pid9058-13,pid9059-13,pid9062-13,pid9063-13,pid9064-04,pid9065-08,pid9066-13,pid9067-13,pid9068-08,pid9070-21,pid9072-13,pid9074f-13,pid9085-15,pid9087-07,pid9088-08,pid9089-15,pid9090-06,pid9093-13,pid9094-13,pid9098-20,pid9099-13,pid9100b-17,pid9101-13,pid9103-07,pid9104-13,pid9105-13,pid9111-13,pid9118-13,pid9130-01,pid9138-13,pid9139-13,pid9152-13,pid9153-13,pid915406-13,pid9156-10,pid9159-04,pid9160-02,pid9161-12,pid9165-04,pid9166d-20,pid9167-13,pid9170-13,pid9173-18,pid9174-13,pid9176-06,pid917803b-08,pid917807-08,pid917811-09,pid917812-05,pid917813-02,pid9181-07,pid9186c-13,pid918818-11,pid9192-13,pid9193-03
241,81,2,0.88184463,0.52990968,0.75458658,0.4040838,0.7737653,0.42187091,0.70954693,0.82229015,0.48925901,0.80748229,0.79278621,0.81130232,0.62368895,0.76555074,0.59941582,0.57567674,0.72909731,0.75901305,0.73477998,0.84652478,0.85053699,0.84247312,0.63623606,0.83477097,0.78633182,0.9702940000000001,0.72950536,0.67680648,0.58992601,0.84331356,0.89233419,0.8165492,0.40533176,0.60960279,0.73880541,0.84818615,0.71138239,0.77113077,0.567024,0.91123662,0.61660801,0.49545138,0.88326667,0.76070875,0.69193792,0.63524321,0.69585141,0.87990623,0.5723905,0.84949084,0.75911307,0.49381679,0.83082208,0.77009762,0.75393911,0.39244158,0.78180801,0.52202946,0.91827481,0.68247713,0.79863248,0.59669038,0.76158875,0.33003003,0.65485402,0.89349339,0.69694669
242,82,0,0.91420813,0.55270149,0.84719779,0.48578716,0.81993007,0.45526966,0.7246902,0.88501825,0.53676799,0.83043093,0.84177862,0.82407755,0.66533227,0.79006978,0.64811264,0.59964563,0.80238752,0.78459217,0.77198279,0.89033921,0.89149335,0.90645161,0.74183007,0.87150506,0.83491149,0.97897353,0.74276999,0.71628217,0.65989376,0.86091448,0.92377261,0.82552858,0.41808636,0.65608362,0.77368175,0.88292801,0.73230934,0.82239643,0.606896,0.93745258,0.63222819,0.51914004,0.8918,0.76688531,0.7508584,0.67698291,0.75603348,0.8961219000000001,0.63257266,0.89005916,0.80809519,0.54062023,0.84134326,0.82388783,0.81618081,0.40304788,0.80217409,0.55528642,0.93373823,0.69947321,0.80793162,0.62670381,0.80498755,0.33912391,0.71103453,0.90587965,0.72148013
243,82,1,0.93507904,0.5569887,0.9027708000000001,0.56244374,0.8479021000000001,0.47798372,0.74884757,0.94060219,0.59039526,0.84371311,0.87872371,0.83354625,0.70986789,0.81300453,0.68949221,0.61899793,0.85862266,0.81973899,0.80594762,0.92775191,0.92703716,0.95168971,0.82996924,0.90965199,0.8617891,0.9847497,0.75315746,0.75131554,0.70904952,0.87009757,0.94651163,0.83710954,0.42995383,0.69456446,0.8070182,0.92114406,0.73915085,0.86957169,0.6331359999999999,0.96172975,0.6476755,0.53718523,0.89253333,0.76403389,0.81856888,0.71751753,0.80802835,0.90545788,0.71952517,0.9269518,0.84468126,0.58871183,0.85384851,0.87047107,0.84149446,0.41088413,0.81943889,0.58504092,0.94055332,0.71412572,0.81237607,0.64422082,0.81997718,0.34383079,0.76441901,0.91421362,0.74843057
244,82,2,0.96688973,0.53394038,0.96828139,0.6291977,0.8548950999999999,0.48230848,0.74584972,0.98357664,0.64904341,0.84887839,0.89274241,0.84534456,0.74385508,0.82753678,0.72186938,0.63620435,0.89667079,0.85212072,0.84051627,0.93930828,0.94647119,0.9890937,0.8701460999999999,0.93798334,0.86949362,0.98263075,0.76327288,0.78623451,0.74555113,0.88693323,0.97596899,0.84285217,0.4383543,0.72,0.83915072,0.95814818,0.72741297,0.90190067,0.643472,0.99544803,0.66408594,0.54837265,0.88553333,0.75260089,0.87645928,0.7427695,0.84755911,0.91312236,0.74927343,0.94975269,0.85198318,0.65237595,0.85822478,0.90938872,0.87118081,0.41544369999999997,0.83622412,0.61130933,0.9368588999999999,0.72325114,0.81435897,0.63755973,0.79062351,0.3423097,0.79758112,0.9175778,0.7477675
245,83,0,0.9862283000000002,0.45719206,0.97845983,0.67871075,0.82757867,0.46043756,0.71440305,0.99863139,0.69701855,0.84422963,0.87770152,0.85308484,0.75473379,0.8251226,0.73160575,0.64946353,0.90266337,0.87479608,0.85244169,0.93057865,0.93411183,1.0,0.87025183,0.93932183,0.8421455,0.97138404,0.76825227,0.80532888,0.75136596,0.89229003,0.99905254,0.85560776,0.43438037,0.72808362,0.84727018,0.97737739,0.66528942,0.91381274,0.627552,1.0,0.67624869,0.54300786,0.8758,0.74042999,0.96889164,0.7437007,0.87059327,0.91855476,0.7757368,0.94111143,0.82387461,0.69135496,0.83950659,0.91633362,0.86722325,0.41322929,0.84757413,0.62537643,0.91484628,0.72498289,0.8128546999999999,0.59425715,0.69613483,0.32948166,0.79517524,0.91474883,0.71962997
246,83,1,0.99098051,0.37349994,0.95588297,0.70196688,0.77212631,0.4146969,0.64184881,0.99571168,0.71489754,0.81582054,0.80716998,0.85789434,0.73022418,0.80198982,0.71838676,0.6449749,0.87168268,0.88964111,0.85364933,0.89383106,0.90300034,0.99093702,0.81966551,0.85886377,0.78539081,0.94955278,0.76609233,0.80815062,0.72084993,0.88457369,0.9960379,0.86185504,0.4231375,0.7071776999999999,0.84489034,0.97495354,0.60003354,0.89445564,0.5918399999999999,0.96838911,0.67351979,0.50936598,0.86626667,0.72581762,0.9482214,0.7236524999999999,0.87138755,0.92152066,0.75678469,0.90594511,0.74571347,0.70229008,0.81109486,0.89228854,0.81694649,0.40164243,0.85692591,0.62745499,0.88117662,0.71089035,0.80177778,0.52178892,0.54430038,0.30419115,0.74562715,0.9026684000000001,0.6474734000000001
247,83,2,0.98331879,0.28290064,0.85950197,0.6817661,0.70738636,0.33696758,0.55986982,0.96687956,0.68851122,0.81036009,0.68008178,0.85669197,0.67260809,0.76100528,0.67924655,0.62150802,0.7929611,0.89429038,0.84783757,0.8505985999999999,0.82428401,0.91743472,0.7245866999999999,0.76026175,0.71769688,0.90861026,0.74624897,0.77831268,0.64376779,0.8642306000000001,0.99465978,0.86718872,0.40829184,0.66662021,0.8349790000000001,0.94215076,0.51943792,0.84639573,0.503344,0.90162691,0.64204482,0.46345178,0.8454,0.70933771,0.85276748,0.67698291,0.85134722,0.92112317,0.69870037,0.84156726,0.66934914,0.68764313,0.73453284,0.82349473,0.72825646,0.37735741,0.85956358,0.61437807,0.80206832,0.66493146,0.78789744,0.4253848,0.4330925,0.28189059,0.67325574,0.87147335,0.5759692
248,84,0,0.95525167,0.23931405,0.75181159,0.61367542,0.6525896,0.26642681,0.47443097,0.91341241,0.60539963,0.78025384,0.5817829999999999,0.84977831,0.58210568,0.7082516,0.62650539,0.58401417,0.68034814,0.88384992,0.8273832,0.78077818,0.69179168,0.90683564,0.60673779,0.75788221,0.67376345,0.84328966,0.73389942,0.73677788,0.51735913,0.8322811,0.97605512,0.86899852,0.38203132,0.6085993000000001,0.81474568,0.87282863,0.45260581,0.74573005,0.41667200000000004,0.78291326,0.58578749,0.40519558,0.84106667,0.69449759,0.80078286,0.61393514,0.80698967,0.9139683000000001,0.58777118,0.76771409,0.56353818,0.62346374,0.65828827,0.70169691,0.57371771,0.34182873,0.86523859,0.57476268,0.70283659,0.58580998,0.78605128,0.31987537,0.33711959,0.25287244,0.57196827,0.82880954,0.48262659999999996
249,84,1,0.90497527,0.23198549,0.56114392,0.42594866,0.62363418,0.18538305,0.40990524,0.84493613,0.47534233,0.75531287,0.47743137,0.84534456,0.47009608,0.64519992,0.54508688,0.54770155,0.53535623,0.85489396,0.79975847,0.67695377,0.55164507,0.83847926,0.46922338,0.67242713,0.63318238,0.78734133,0.72476505,0.62258341,0.36786189,0.78017984,0.93686477,0.86744105,0.360659,0.4976446,0.7835371,0.81506019,0.38206452,0.6203994,0.32411999999999996,0.6303886,0.48369451,0.34398328,0.835,0.67468343,0.72441972,0.54180543,0.75407833,0.89368598,0.43158002,0.65466977,0.44068623,0.53060115,0.55886988,0.53240516,0.39208487,0.27669554,0.87339142,0.51594926,0.50679411,0.47720721,0.78092308,0.24273886,0.26295647,0.22499021,0.46019897,0.75692331,0.41758195
250,84,2,0.83625255,0.23825141,0.39056086,0.29792399999999997,0.58910621,0.14516645,0.38358161,0.73838504,0.3757308,0.71651417,0.40012412,0.83925753,0.39529624,0.6076292,0.43248203,0.50349444,0.42574907,0.79472268,0.74778474,0.59917692,0.38557791,0.7274424,0.3421088,0.53140988,0.60059989,0.71667244,0.70114592,0.50903718,0.25258016,0.72431605,0.8788975,0.86233359,0.34373133,0.36333798,0.74363976,0.73016078,0.34925213,0.46551634,0.287704,0.53159403,0.27996543,0.2826814,0.82746667,0.6570921,0.56812251,0.47083151,0.6964013000000001,0.8482597,0.30896439,0.55592086,0.39896779,0.42319656,0.47498384,0.44042456,0.28916974,0.20084164,0.87938614,0.45696399,0.35192208,0.41990377,0.76957265,0.22819457,0.23717233,0.21405536,0.39190455,0.70841043,0.38692049
251,85,0,0.75093589,0.23685898,0.29403326,0.20072565,0.57058566,0.13162524,0.41826227,0.66144161,0.27521608,0.69399351,0.3682316,0.83166754,0.31301041,0.61651264,0.31463451,0.46901270000000006,0.34786455,0.76623165,0.71805419,0.57611407,0.32084896,0.65572197,0.26334102,0.44212522,0.58097395,0.68174039,0.69437758,0.41734986,0.24003984,0.65850392,0.84399655,0.85517271,0.35603331,0.25114983,0.71763882,0.6214430000000001,0.28079013,0.36884471,0.349136,0.53832083,0.26935852,0.26404897,0.82786667,0.65061492,0.47452273,0.45651840000000005,0.58815299,0.82067981,0.29475031,0.49725536,0.38270095,0.35764313,0.38278743,0.37049073,0.29934502,0.16599118,0.8919351000000001,0.41224223,0.2828615,0.43454591,0.76745299,0.27251007,0.23545502,0.21963049999999998,0.33542493,0.66306293,0.42098284
252,85,1,0.70006789,0.21987505,0.29860937,0.23809914,0.56107955,0.14103794,0.4268041,0.63664234,0.2635622,0.67995868,0.36911507,0.82497933,0.27661129,0.64189928,0.27344218,0.43900975,0.36439646,0.73568515,0.71700506,0.59479548,0.32230651,0.59487711,0.22058824,0.41931142,0.57064636,0.66156965,0.69778236,0.37803622,0.27685449,0.63125438,0.82021533,0.85064822,0.37548656,0.2201115,0.72292114,0.56291508,0.29481521,0.37282999,0.40678400000000003,0.5717778,0.3238501,0.29205733,0.8362,0.65011387,0.44339376,0.46398992,0.51661881,0.79719717,0.33968481,0.47701484,0.39778266,0.34791985,0.38780994,0.37088384,0.33486162,0.19242523,0.90200623,0.38703764,0.32154102,0.48298318,0.77408547,0.31154075,0.26157035,0.23174044,0.32036543,0.64165456,0.4303941
253,85,2,0.67327126,0.21388395,0.31923850000000004,0.24869738,0.55097247,0.15745021,0.42663984,0.62565693,0.2879091,0.67742031,0.38054907,0.81761479,0.28006405,0.66645605,0.27347963,0.43876366,0.38999334,0.72217781,0.72160163,0.60997672,0.35437266,0.56934716,0.19039792,0.41310232,0.56014233,0.65468307,0.70401484,0.38808389,0.30244735,0.61566227,0.80409991,0.85010006,0.40783923,0.21771429,0.74177322,0.52155611,0.33379167,0.39371113,0.443288,0.63193121,0.37940359,0.32156863,0.84566667,0.65550697,0.43121824,0.48624562,0.47696585,0.78161341,0.38529472,0.48135971,0.41693587,0.36099237,0.41348934,0.39799515,0.3824631,0.20871874,0.90792103,0.37563011,0.35246785,0.53019682,0.78201709,0.3451875,0.30397557,0.24565217,0.32619806,0.62114841,0.43065077
254,86,0,0.66787896,0.22220187,0.3311657,0.24875194,0.54097465,0.17587585,0.42559264,0.62052007,0.32378363,0.68222403,0.39764895,0.81551063,0.29588671,0.69275745,0.28532055,0.45486761,0.4163607,0.71809135,0.73584421,0.61507316,0.39163825,0.54455453,0.18448674,0.41780934,0.55030289,0.65627228,0.71025556,0.41767398,0.33541074,0.61508832,0.79913867,0.84889933,0.44648321,0.22664808,0.74621559,0.49853761,0.37052787,0.42317597,0.477736,0.72005395,0.44020498,0.34864139,0.85853333,0.664043,0.42659662,0.51191937,0.46467282,0.76310452,0.44415677,0.50411211,0.42905476,0.37166985,0.44888496,0.43475070000000005,0.40869926,0.21545187,0.91055871,0.36520458,0.37292713,0.56251944,0.78707692,0.37557528,0.34841701,0.26266484,0.35216204,0.611874,0.42976311
255,86,1,0.6856464,0.25050842,0.33653766,0.24202744,0.52655157,0.20494985,0.42438118,0.61480839,0.37525493,0.69987456,0.41709258,0.81257985,0.33232586,0.72365145,0.30461354,0.49016635,0.44657091,0.71756117,0.75567967,0.61496508,0.44128026,0.52273425,0.18836025,0.42952112,0.53721696,0.66346448,0.73664468,0.44833174,0.36896225,0.62527262,0.77732127,0.8440268,0.5001901,0.24620209,0.76900607,0.48965824,0.42067878,0.45423491,0.503568,0.76237882,0.49551151,0.37486812,0.8852,0.67428259,0.42512704,0.55406442,0.4706116,0.74189472,0.48544822,0.56137135,0.44927841,0.37316794,0.48259129999999995,0.48377121,0.47774908,0.232252,0.90967948,0.35503273,0.40146098,0.59238443,0.79035897,0.39979741,0.40820382,0.28836009999999995,0.38566877,0.61267681,0.42868296
256,86,2,0.72075453,0.28416482,0.34307196,0.23396623,0.51957496,0.22928478,0.4202848,0.60666058,0.40882781,0.71916322,0.43167348,0.80784549,0.36508207,0.74307808,0.32197424,0.52655773,0.46591839,0.71426591,0.76745415,0.60810609,0.468164,0.52172043,0.20178777,0.43660767,0.52986532,0.67523074,0.74863149,0.46635844,0.38441472,0.65333844,0.76647717,0.83553467,0.53209016,0.26133101,0.78548763,0.48349358,0.44561003,0.46928265,0.5103840000000001,0.80445081,0.53500031,0.38236289,0.90013333,0.68433087,0.42622579,0.58282209,0.4898332,0.73805229,0.5261359,0.60714771,0.46908153,0.36406489,0.53179597,0.51757846,0.50111624,0.25011439999999996,0.90432419,0.3451473,0.42953302,0.60462078,0.78981197,0.41292141,0.43609779,0.31171824,0.40162559,0.62835079,0.42458692
257,87,0,0.75969353,0.31466994,0.35045447,0.2291786,0.5220826,0.24728885,0.4118251,0.59851277,0.43287365,0.74025974,0.44466268,0.80033065,0.39712770000000003,0.75442286,0.33472888,0.55280047,0.48110909999999996,0.70747145,0.7619443,0.59911041,0.48336175,0.5293318,0.22597078,0.43181886,0.53148268,0.69311954,0.76965375,0.47705434,0.38947069,0.68987947,0.76358312,0.82426695,0.54838418,0.27011847,0.77977601,0.47867011,0.45227715,0.47425769,0.499208,0.82181573,0.56569735,0.38975814,0.9134,0.6949713000000001,0.42157671,0.60166521,0.51067392,0.73914284,0.53390299,0.63263505,0.49280321,0.35474237,0.56176094,0.54421804,0.50037823,0.27644223,0.8984094000000001,0.32842062,0.45925636,0.61371508,0.78598291,0.41877876,0.44326141,0.32927928,0.40314065,0.65021791,0.41606331
258,87,1,0.79733295,0.34605449,0.36039206,0.22437734,0.53576814,0.26426079,0.39654836,0.5969708,0.45108284,0.76866883,0.46743575,0.7957466,0.42781225,0.75519615,0.33369533,0.5683335,0.49244745,0.69946166,0.75349838,0.59048055,0.48995056,0.54569124,0.25355632,0.41529595,0.54452744,0.71202706,0.78206925,0.48591992,0.38910074,0.71315605,0.76859604,0.81692334,0.55584322,0.26753309999999997,0.76940737,0.47773289,0.45265276,0.47607077,0.48809600000000003,0.82073674,0.58381182,0.39361999,0.92286667,0.70663205,0.4118871,0.60599255,0.53032321,0.74633848,0.52508187,0.64585394,0.51776737,0.34942748,0.58764441,0.56743759,0.48974170000000006,0.29401046,0.89457278,0.31243044,0.46495193,0.62103615,0.78140171,0.42482329,0.44408326,0.34038386,0.39806229,0.66977598,0.40033153
259,87,2,0.83167491,0.38735091,0.38156572,0.21215593,0.56157124,0.27843437,0.39334517,0.60770073,0.4604545,0.79493802,0.50198598,0.79048621,0.46131906,0.754404,0.32857999,0.58496899,0.50834205,0.69490212,0.73641784,0.59781344,0.49968462,0.57521505,0.2826509,0.38866002,0.56784097,0.738901,0.79850783,0.49898951,0.38494593,0.76028315,0.78047373,0.80987558,0.5586131999999999,0.26227178,0.7460475999999999,0.49202553,0.45884365,0.47977577,0.483048,0.81078142,0.60493919,0.39688464,0.93566667,0.72998087,0.40346793,0.59952892,0.55577076,0.7640319999999999,0.50392959,0.65908253,0.54586639,0.34195611,0.61872045,0.59930551,0.47356089,0.30455957,0.89153545,0.29927169,0.46577758,0.63024452,0.78037607,0.43338912,0.44550618,0.35137094,0.39211262,0.7033183000000001,0.3966205
260,88,0,0.85623121,0.41470475,0.41951495,0.19787489,0.60210883,0.28967873,0.40516206,0.63884124,0.45656987,0.82740555,0.54515187,0.79972947,0.50015012,0.75931724,0.33881067,0.60870164,0.54333682,0.70171289,0.73268926,0.61808281,0.52088305,0.61798003,0.31818531,0.36734829999999996,0.60506969,0.76346244,0.8126958000000001,0.52367969,0.37776513,0.81423379,0.80969854,0.80776995,0.55856794,0.26161672,0.73793747,0.52515149,0.48290294,0.49325567,0.478696,0.80717356,0.63380873,0.40553399,0.94413333,0.76305912,0.40450488,0.59273663,0.59034032,0.78873771,0.47039501,0.67262147,0.57105037,0.33019084,0.65370792,0.63007928,0.45572878,0.30352182,0.88825833,0.30004092,0.46661722,0.64373561,0.78994872,0.44134939,0.44995891,0.37056404,0.3915014,0.73036929,0.41187102
261,88,1,0.88817767,0.46860629,0.47580003,0.17851979,0.644941,0.30526966,0.49337289,0.68715328,0.45318054,0.88451889,0.6364486,0.82407755,0.52838271,0.78308186,0.37111294,0.63649966,0.62127842,0.74799347,0.75134727,0.66661955,0.55044323,0.66765745,0.36174548,0.38106782,0.64629771,0.78197266,0.84880462,0.56310772,0.37866629,0.86818443,0.83640827,0.81750631,0.56676926,0.28966551,0.75193654,0.60957421,0.544396,0.53565735,0.47403999999999996,0.82828964,0.6804223,0.43829004,0.96306667,0.78736449,0.43741931,0.59459904,0.6327366,0.82933293,0.4532849,0.7185724,0.62288063,0.31303435,0.70570162,0.66277927,0.45110701,0.28246445,0.88058509,0.38154664,0.47298451,0.66360412,0.83206838,0.45952701,0.48825485,0.41585063,0.42589895,0.76649591,0.50159884
