,measure_number,beat_number,pid1263b-08,pid5667203-04,pid5667207-03,pid58917-02,pid6100022-02,pid6100022-05,pid610003b-12,pid9048b-12,pid9049b-08,pid9050b-08,pid9054b-08,pid9055b-08,pid9058b-08,pid9059b-12,pid9060b-06,pid9061b-05,pid9062b-11,pid9063b-12,pid9064-19,pid9065-24,pid9066b-08,pid9068-17,pid9069-08,pid9070b-20,pid9072b-12,pid9073b-12,pid9074g-08,pid9075b-08,pid9079-07,pid9089-03,pid9090-19,pid9093b-14,pid9094b-08,pid9099b-12,pid9101c-02,pid9103-18,pid9104b-08,pid9111b-10,pid9118b-12,pid9119-12,pid9129-22,pid9133-08,pid9138b-08,pid9139b-08,pid9149-13,pid9153b-08,pid9157-11,pid9166l-02,pid9170b-08,pid9174b-08,pid917506-06,pid9179-10,pid918807-13,pid918821-10,pid918824-06,pid9192b-08
213,72,0,0.61086385,0.39135261,0.7965485999999999,0.36911613,0.48195475,0.74137824,0.60858901,0.62712124,0.67363873,0.53615931,0.78636546,0.55960596,0.75152613,0.60655452,0.63155751,0.70628019,0.55363236,0.72448839,0.65872826,0.59672445,0.53550426,0.75662483,0.4699406,0.7558571,0.71028682,0.58593636,0.494439,0.71739265,0.54528296,0.75245063,0.30103425,0.50555066,0.48577068,0.55086763,0.71036415,0.74623451,0.53446347,0.67607636,0.59292482,0.6917671999999999,0.47991258,0.41467066,0.68344146,0.81847345,0.54503892,0.44793062,0.61907016,0.59628696,0.59140535,0.711507,0.68380611,0.42742874,0.64714593,0.73312906,0.41329968,0.6794456
214,72,1,0.60672858,0.29948384,0.79417628,0.32020315,0.41483502,0.70959181,0.55705204,0.63316613,0.64042285,0.46252809,0.72885105,0.45514706,0.76521097,0.57616251,0.57515188,0.68517512,0.47744868,0.69949183,0.59444255,0.57990733,0.3999542,0.73241128,0.3991397,0.72791895,0.69353282,0.52064092,0.51434375,0.70151375,0.48331286,0.6140074000000001,0.21146097,0.50333921,0.42219493,0.44666769,0.64985994,0.71261519,0.44819723,0.68634897,0.54611788,0.61828571,0.48455826,0.36824476,0.70813126,0.82556222,0.49209774,0.44914334,0.51900981,0.55919535,0.47776179999999996,0.63424832,0.64297849,0.3724803,0.59972177,0.72897789,0.36759982,0.64047124
215,72,2,0.61652357,0.22334017,0.78318781,0.28721290000000005,0.37353125,0.63748254,0.51589214,0.60543275,0.62939844,0.40156433,0.66829334,0.29553167,0.76058228,0.53570068,0.53244542,0.65571407,0.43955521,0.66039006,0.51143028,0.55709835,0.43758359,0.70657834,0.36717534,0.6659656,0.6578599,0.47441938,0.50879675,0.66048811,0.41896102,0.48330395,0.24661764,0.49911013,0.37635758,0.41548679,0.54028634,0.68115666,0.42759659,0.66523381,0.46101883,0.54086772,0.45128328,0.31765531,0.70025824,0.77591834,0.4663021,0.42828739,0.40742406,0.51111973,0.40917722,0.57019633,0.56073099,0.34179586,0.55301562,0.69144962,0.3165397,0.54850312
216,73,0,0.60496758,0.21600085,0.7712603,0.28390346,0.37824376,0.57644731,0.52438246,0.5621918,0.6198170999999999,0.37381102,0.61681861,0.24551282,0.74407996,0.48502619,0.52074905,0.6299064,0.44090409,0.6288834,0.47650017,0.53307502,0.5289182,0.67591818,0.41217739,0.61402267,0.61355488,0.45733795,0.49618294,0.59591597,0.38657539,0.45789845,0.38149085,0.4933304,0.3953417,0.45232647,0.43758481,0.65795996,0.44367955,0.6368674,0.41491325,0.50764021,0.41473573,0.34428331,0.68148895,0.70331445,0.47403685,0.38433336,0.35598575,0.47482307,0.43360184,0.5522814,0.50769171,0.36873504,0.50302459,0.63756475,0.32886645,0.43970894
217,73,1,0.59839671,0.24361875,0.76314662,0.32671794,0.44106233,0.55398883,0.56021596,0.52757184,0.59752496,0.41100423,0.5989810999999999,0.31405543,0.70429999,0.45845897,0.55351492,0.59338768,0.4829009,0.60758138,0.51439652,0.53488855,0.65308235,0.67783976,0.48430971,0.59365805,0.58874104,0.48929038,0.47810618,0.52856966,0.39163846,0.55359661,0.52284532,0.48380617,0.45970699,0.50205774,0.38515406,0.64404194,0.47974357,0.60168235,0.42590132,0.52943915,0.38958498,0.41100299,0.66593185,0.66511132,0.50985319,0.35739265,0.35316948,0.48157053,0.51842635,0.59100164,0.53492051,0.42293442,0.46689104,0.57449478,0.39699862,0.42178101
218,73,2,0.60943578,0.32605529,0.73891269,0.38867092,0.52465349,0.54996896,0.59827001,0.5382588,0.59670274,0.47938506,0.63419359,0.40976621,0.6520695,0.49765117,0.60713666,0.58019324,0.54344204,0.59758962,0.58380498,0.56914596,0.74222772,0.74786146,0.56745186,0.62541836,0.6094111999999999,0.55453394,0.48235747,0.50750077,0.42788879,0.6594323000000001,0.65275416,0.48294273,0.5356347,0.53947328,0.38883287,0.62693994,0.60687548,0.57855524,0.45399286,0.58095238,0.38654126,0.47043413,0.67380487,0.68495317,0.5623017,0.35150532,0.35738205,0.52687349,0.60214327,0.64190147,0.60000779,0.47372293,0.4730928,0.52125921,0.45723726,0.45212751
219,74,0,0.61677764,0.38223856,0.70753707,0.42903974,0.55815076,0.55207978,0.62889321,0.55718415,0.60871717,0.51812461,0.69017295,0.45373303,0.62246596,0.53063006,0.6517124,0.58731129,0.57540722,0.59319462,0.62937266,0.60348326,0.79994504,0.80288238,0.62999795,0.66405452,0.62489658,0.59646956,0.50065836,0.50923695,0.45321909,0.71887341,0.72521259,0.49340088,0.586569,0.55324785,0.39899782,0.6118462,0.65778332,0.5732816,0.48081703,0.62344974,0.38927603,0.51287425,0.68381936,0.70645505,0.59672874,0.35673694,0.36021016,0.55601551,0.66025604,0.67527722,0.60829177,0.51042656,0.5184886,0.49986868,0.49033502,0.48018711
220,74,1,0.59386718,0.45423178,0.64668863,0.47006421,0.58033622,0.55486575,0.66503149,0.56726747,0.60731605,0.55015733,0.76022255,0.49612557,0.57079895,0.54242184,0.6367648,0.61413043,0.63586901,0.58939706,0.67379816,0.64371655,0.84498489,0.82938168,0.68223064,0.73510824,0.63374931,0.63683817,0.53136294,0.51341983,0.47812996,0.71495063,0.78005056,0.53220264,0.63822265,0.56546376,0.41741674,0.58510327,0.69677308,0.57955092,0.51285837,0.65760847,0.37499571,0.55333084,0.68022926,0.71600022,0.61198148,0.36617782,0.35307482,0.57450315,0.70981013,0.70687148,0.60244701,0.55554367,0.5732364000000001,0.48028744,0.52167049,0.54580735
221,74,2,0.53716489,0.48981828,0.60562603,0.47031398,0.59627113,0.54519634,0.68742562,0.5573712,0.57523282,0.52600018,0.79581713,0.52070136,0.51345006,0.53698619,0.54800721,0.64463315,0.6397343000000001,0.58342947,0.69651381,0.63257969,0.85909133,0.81419495,0.69044449,0.75299554,0.62200772,0.61083207,0.54417285,0.49569972,0.50074897,0.63403561,0.7463495,0.56249339,0.67251513,0.56465756,0.43087457,0.558068,0.69183375,0.58737211,0.52615971,0.66383069,0.34173218,0.57856475,0.6465957,0.6705625,0.5831609000000001,0.37473031,0.32659243,0.57985458,0.69710875,0.72024177,0.5967581,0.5877931,0.59922815,0.4507405,0.54258834,0.58880111
222,75,0,0.44898370000000004,0.54022485,0.58029654,0.46704618,0.6140034000000001,0.5328108,0.70942788,0.53107465,0.53585871,0.49148611,0.80238638,0.53409691,0.41481854,0.53694652,0.49545364,0.67496226,0.62156403,0.56748386,0.70119332,0.58089798,0.85126866,0.78552611,0.65728185,0.76732358,0.61261031,0.57522675,0.53983051,0.45742972,0.56581983,0.50919429,0.66901096,0.57195595,0.67734889,0.56824324,0.45487706,0.52859867,0.6697014,0.58230447,0.53648333,0.64986243,0.30441797,0.59021332,0.60858475,0.54270652,0.56252833,0.38505253,0.30851152,0.57996122,0.64249137,0.71843301,0.57715087,0.62146039,0.63260635,0.42206172,0.56424048,0.62284823
223,75,1,0.41679516,0.57965071,0.55960461,0.48426979,0.60089421,0.52964458,0.7520101,0.53291957,0.50864166,0.47123977,0.80976002,0.54993401,0.40658751,0.55188065,0.47087255,0.70328351,0.61890026,0.5443276999999999,0.69170644,0.53767676,0.82429239,0.76421819,0.5908644000000001,0.77958887,0.60961114,0.55273863,0.52552178,0.42319432,0.62762515,0.44978843,0.64011338,0.57378855,0.68215633,0.60732494,0.51584812,0.50522402,0.63489373,0.57610382,0.5588286,0.64753439,0.29828476,0.6095246999999999,0.57949865,0.48286692,0.58880678,0.41123881,0.32420216,0.59503635,0.57710012,0.712525,0.54336814,0.67105844,0.65919045,0.42619829,0.59870583,0.6488219
224,75,2,0.39464692,0.61328572,0.56795717,0.52558565,0.57487257,0.53181748,0.79061566,0.58571671,0.4984982,0.46705925,0.82182598,0.58218326,0.43717046,0.57168703,0.47817611,0.73306159,0.64634271,0.53171954,0.67800034,0.50524886,0.79242466,0.76639547,0.55014338,0.7999636,0.61550607,0.54454038,0.51200448,0.42365771,0.68134156,0.45149859,0.6615031,0.59237004,0.71247478,0.65157402,0.56627451,0.5145027,0.61428448,0.56841997,0.586551,0.68004233,0.3330015,0.64943862,0.5649304,0.49864842,0.6403291,0.44224776,0.35643541,0.62713524,0.5073504,0.7297764,0.51242207,0.72383997,0.67930354,0.44723134,0.65032584,0.65778933
225,76,0,0.37876292,0.6441137,0.62223229,0.62483739,0.53513369,0.53602359,0.83826304,0.65767727,0.50584781,0.46651083,0.83489744,0.64451357,0.50499765,0.61565625,0.52989519,0.7817029000000001,0.70161299,0.54798791,0.67663655,0.49841815,0.78274251,0.7911824000000001,0.47137444,0.8163645,0.66138996,0.5379714,0.51088388,0.46148903,0.76052308,0.53106488,0.73710258,0.62160352,0.77126941,0.70205006,0.60168067,0.58419447,0.61389725,0.55197418,0.63765227,0.73650794,0.39265159,0.69279566,0.56636644,0.58197521,0.74181693,0.49281534,0.3898638,0.69300048,0.44252014,0.76602436,0.45464464,0.80029695,0.70914558,0.4975414000000001,0.70819642,0.65424809
226,76,1,0.39312248,0.67220533,0.6835832,0.68634287,0.51098095,0.54833152,0.88923398,0.71455535,0.53721789,0.47039468,0.84723153,0.71957014,0.59306366,0.65765751,0.58391081,0.79657307,0.74419923,0.58880648,0.68652404,0.52679556,0.80189613,0.81729428,0.47789840000000006,0.82718384,0.7470353,0.54211204,0.53578933,0.5320173,0.83122622,0.65305889,0.83658929,0.64480176,0.85230283,0.72409398,0.61201992,0.6538925999999999,0.62386197,0.54458559,0.66213855,0.82133333,0.40821347,0.71492328,0.58196133,0.65968258,0.80459159,0.55051118,0.44384622,0.74994668,0.39819476,0.79131067,0.39484102,0.87387809,0.7410429000000001,0.55196615,0.73923818,0.64408177
227,76,2,0.43767303,0.70021212,0.74,0.73257085,0.52552088,0.5797376999999999,0.93078575,0.74776399,0.59259166,0.49536096,0.85339858,0.7452583,0.72422352,0.68312173,0.62788571,0.79996981,0.76386575,0.65032963,0.69940334,0.58293521,0.81022259,0.83658763,0.51854773,0.83829641,0.80336459,0.57221726,0.57356072,0.61828854,0.90134516,0.78874295,0.93656631,0.6669163,0.89972805,0.73168765,0.61274199,0.72742294,0.63369762,0.55794822,0.67137935,0.89337566,0.41388898,0.71412799,0.63003086,0.73819752,0.85971032,0.60617641,0.52881942,0.80526418,0.40968067,0.80281767,0.3440851,0.92686026,0.77378388,0.60350186,0.74443323,0.63811504
228,77,0,0.55790258,0.73124514,0.77894563,0.75766217,0.59636949,0.63944591,0.97101681,0.78822479,0.69075426,0.54705565,0.85909639,0.78243778,0.82102368,0.70016664,0.66091194,0.80563104,0.77187971,0.72393902,0.71099557,0.65555644,0.81838417,0.84968232,0.58705449,0.85162341,0.81853282,0.62349266,0.61976467,0.72171764,0.94945924,0.93846968,1.0,0.69606167,0.94095973,0.7360949000000001,0.61348273,0.80444868,0.64144222,0.59099773,0.68886428,0.94878307,0.46825261,0.70145022,0.69887258,0.82127755,0.89079712,0.65816118,0.67861411,0.87587979,0.49363493,0.82626795,0.39018859,0.97558888,0.81850655,0.65179106,0.71813676,0.64967429
229,77,1,0.71980901,0.75076009,0.82734761,0.74134396,0.69183582,0.69878162,0.99332385,0.81623023,0.80556255,0.60014385,0.87102829,0.80821078,0.86026699,0.75937946,0.6826890999999999,0.82729469,0.76905725,0.79103145,0.73429083,0.70002397,0.84414216,0.85657834,0.66207497,0.8827466999999999,0.77888858,0.66313485,0.65268245,0.79975286,0.97947811,0.96235896,0.99877423,0.73611454,0.95964558,0.74311271,0.64369748,0.85459167,0.66914207,0.64688594,0.71955211,0.9802328000000001,0.59264472,0.64505052,0.75240915,0.87742695,0.88794955,0.70370867,0.84639506,0.91579254,0.6409954000000001,0.87788584,0.48077463,0.99870253,0.84831269,0.70577077,0.64885727,0.66608455
230,77,2,0.80588751,0.75719437,0.87586491,0.71265181,0.75533399,0.7461819000000001,1.0,0.82944227,0.89093045,0.6363571,0.88879206,0.82402903,0.88441672,0.83169338,0.72307898,0.86088466,0.77627776,0.84761709,0.80350324,0.74093633,0.88351195,0.86169224,0.78911307,0.89389971,0.72704082,0.70384591,0.66988374,0.85171455,0.99161149,0.91599083,0.95870681,0.74496035,0.95446969,0.78178747,0.67662621,0.86920877,0.72510111,0.67308934,0.74110988,0.97913228,0.70671564,0.62021894,0.80405618,0.91306152,0.87973199,0.73954735,0.9108379000000001,0.90250121,0.76179517,0.90947101,0.55258728,1.0,0.86520373,0.74917925,0.62967416,0.695149
231,78,0,0.87100929,0.75797214,0.91144975,0.7015059,0.79336493,0.78581406,0.98882471,0.83899847,0.94177364,0.67268722,0.91493498,0.84047888,0.90172402,0.86041898,0.7575272,0.87847222,0.79368858,0.87886279,0.84653086,0.76900216,0.9063479,0.86533395,0.81435887,0.89654893,0.73503861,0.73350491,0.68973246,0.8742663,0.97812996,0.84106135,0.90423657,0.76114537,0.93069568,0.8170301,0.71248055,0.86857324,0.76744686,0.69264575,0.79123908,0.96321693,0.77346012,0.63099738,0.85463249,0.9466546999999998,0.88571288,0.76091095,0.95428889,0.85758604,0.85090621,0.94946373,0.6095932,0.9808055,0.88452701,0.77464069,0.64919688,0.71656272
232,78,1,0.91335202,0.76504278,0.93896211,0.70840575,0.79953501,0.81483781,0.95341209,0.85631695,0.97793439,0.68753034,0.9495911,0.85166855,0.89863822,0.86581495,0.76921023,0.89251208,0.83390576,0.89980772,0.86183089,0.77836542,0.89362462,0.85634589,0.81276116,0.88180632,0.77750965,0.7290736999999999,0.72103936,0.88544949,0.94402169,0.79841326,0.84884701,0.78542731,0.8956926,0.8346898000000001,0.76812947,0.8723864,0.80771018,0.70294582,0.83305033,0.9418835999999999,0.8074102,0.72273578,0.90659444,0.97518928,0.91040497,0.7786787,0.9627732,0.82435288,0.9341915999999999,0.9719142,0.65694358,0.93995532,0.88555017,0.78193624,0.70536026,0.73423423
233,78,2,0.9311371999999999,0.78682034,0.95304778,0.74367513,0.78906376,0.84898339,0.89990131,0.86082299,0.99446262,0.67572597,0.98820217,0.86689291,0.87468974,0.85883193,0.77348288,0.9004378000000001,0.86245905,0.89809092,0.86293897,0.78753695,0.87037648,0.83379823,0.80271405,0.86160349,0.84562879,0.70479027,0.75843956,0.90071053,0.91319392,0.78227257,0.80364667,0.80793833,0.87452408,0.85519042,0.83965142,0.88617731,0.83259616,0.71242189,0.85351298,0.92122751,0.78814093,0.82339072,0.94362915,0.96539734,0.94212238,0.79771557,0.94188785,0.80852157,0.98086881,0.97391383,0.71694202,0.88899292,0.88422186,0.78485445,0.75869665,0.75738046
234,79,0,0.94979849,0.80965849,0.95807249,0.78597966,0.76616293,0.88406022,0.8600476,0.87153545,1.0,0.69291558,1.0,0.88291855,0.85268666,0.84851611,0.78977235,0.90851449,0.86970223,0.89184178,0.86063757,0.80953903,0.83877439,0.82860685,0.78207702,0.86218996,0.90912852,0.71783483,0.79976187,0.9278962,0.91175589,0.78801128,0.77254271,0.82379736,0.86371612,0.89296683,0.89891068,0.89596441,0.85361845,0.73940809,0.86995201,0.91208466,0.76546176,0.89048466,0.9720979999999999,0.95756828,0.97044044,0.82457872,0.94187601,0.81320407,1.0,0.96064352,0.78366584,0.8687551,0.90405672,0.81403662,0.81199633,0.8018711
235,79,1,0.9790608000000001,0.84345613,0.95749588,0.81734642,0.75739962,0.93054478,0.84534556,0.9008671999999999,0.99085494,0.75759238,0.9886714,0.89902903,0.86965855,0.83058245,0.81667668,0.93923611,0.85579397,0.9061942,0.85219911,0.83710154,0.81101035,0.85890284,0.7482076999999999,0.89130105,0.96311362,0.78448974,0.857403,0.96045721,0.93498906,0.8105342,0.78326821,0.85119824,0.86271603,0.95446867,0.94895736,0.88039403,0.88632648,0.77868571,0.9002584000000001,0.91741799,0.78300322,0.94938249,0.99559111,0.9643430000000001,0.98034289,0.8548261999999999,0.96196855,0.8475715,0.99755466,0.94237411,0.8520106,0.87628576,0.95198349,0.88224995,0.86610372,0.85689536
236,79,2,1.0,0.89287987,0.96515651,0.83423701,0.77106322,0.9525065999999999,0.85942353,0.93997619,0.97743099,0.83565585,0.98183403,0.93539781,0.90970685,0.83740676,0.85059083,0.97916667,0.85040977,0.92040928,0.83851858,0.85915155,0.7987175999999999,0.92817294,0.73775092,0.94780428,1.0,0.87046761,0.92821123,0.98548038,0.96866293,0.83920134,0.79966291,0.90061674,0.86649706,0.98617936,0.97628385,0.86609469,0.91575596,0.82029802,0.9374677,0.91940741,0.84506768,0.98802395,1.0,0.98311929,0.99024534,0.87703589,0.97786035,0.90853127,0.9828107,0.92737684,0.89752182,0.91106325,0.99255071,0.95389217,0.91334557,0.90790021
237,80,0,0.99342912,0.94301068,0.97545305,0.84537252,0.79557364,0.94265094,0.88234014,0.95995579,0.94999581,0.91908658,0.96742191,0.98001508,0.92842289,0.86732265,0.8754255999999999,1.0,0.88489135,0.91580827,0.8206103000000001,0.86809938,0.80719978,0.9911669,0.72125154,1.0,0.98441809,0.96961458,1.0,1.0,0.98735732,0.86723378,0.82195664,0.9539207000000001,0.86264585,1.0,0.98680361,0.82256117,0.93133121,0.84680354,0.95302079,0.91089947,0.93124163,0.9851235,0.97713674,1.0,1.0,0.86526123,0.96350685,0.98380999,0.9523878,0.91583348,0.90617207,0.95353192,1.0,1.0,0.93051859,0.95190575
238,80,1,0.95225162,0.92745528,0.95313015,0.81525461,0.78571045,0.88250815,0.88543148,0.94490733,0.88556087,0.93131349,0.92619654,0.99585219,0.89394244,0.87303603,0.84164497,0.97697766,0.87628796,0.85572037,0.76478861,0.85811297,0.83164789,1.0,0.70642155,0.98867509,0.89795918,1.0,0.98753327,0.95261044,0.95741334,0.83950106,0.79874358,0.96167401,0.83159049,0.98141892,0.93600996,0.72316492,0.90568798,0.82771407,0.8860096,0.87504762,1.0,0.89951347,0.90483089,0.98525041,0.97444083,0.83134739,0.85344756,1.0,0.84918009,0.88890202,0.84624377,0.95959123,0.9456111999999999,0.96155249,0.89094998,0.93229383
239,80,2,0.87760645,0.82337552,0.86375618,0.70392032,0.6986855,0.66791091,0.80270529,0.87034518,0.78118131,0.81007822,0.75921705,0.87916667,0.71382572,0.7729408,0.71152947,0.89870169,0.77403339,0.7183765999999999,0.62008183,0.79695614,0.81778877,0.85774059,0.69245186,0.89856113,0.65395063,0.89300762,0.8059251999999999,0.74785295,0.83239462,0.66277327,0.70645062,0.81222026,0.71070269,0.85380835,0.67083722,0.53466158,0.81628948,0.59958113,0.75418974,0.79030688,0.94658611,0.67682448,0.81438559,0.87619315,0.82281013,0.74145103,0.6359441,0.91954435,0.67500719,0.77885839,0.66161939,0.8362649,0.83459882,0.77019041,0.78744378,0.75821206
240,81,0,0.78515858,0.6995191999999999,0.60686985,0.57346835,0.50714477,0.46235449,0.65299991,0.76071246,0.6059401,0.59506428,0.54930286,0.47098416,0.35519555,0.59575464,0.58693504,0.7669836999999999,0.57436438,0.52259992,0.38088987,0.70484142,0.76929559,0.54744305,0.6833982,0.75035643,0.3739658,0.65861024,0.53973246,0.51027495,0.65945654,0.45186883,0.55740443,0.61380617,0.484253,0.60778563,0.33516962,0.3903972,0.61488684,0.19721211,0.5986710999999999,0.68165079,0.78772899,0.41641093,0.60699125,0.67675397,0.57222386,0.60982162,0.45790389,0.80653417,0.48714039,0.52868569,0.46603803,0.63459558,0.64244301,0.41841395,0.56588343,0.2754955
241,81,1,0.7157263,0.67142756,0.45218287,0.54727388,0.42595904,0.46310725,0.60172419,0.64692229,0.44155550000000005,0.48244179,0.39677571,0.37652715,0.20501107,0.45727662,0.50082115,0.66086957,0.42112422,0.43130065,0.37888681,0.58359831,0.73981863,0.41334263,0.67901475,0.670354,0.35081357,0.54463378,0.48565625,0.47644733,0.6016058000000001,0.41671368,0.51776603,0.52189427,0.45725941,0.49829545,0.31894179999999994,0.38488084,0.46062301,0.29497356,0.52212378,0.61820106,0.68551257,0.28632111,0.50220445,0.51846784,0.45022170000000006,0.48011704,0.48900117,0.63930199,0.45720656,0.40365388,0.37171135,0.54876206,0.52138754,0.26097614,0.39066544,0.30432432
242,81,2,0.67511828,0.61405642,0.39191928,0.56992996,0.45333989,0.52301723,0.6188935,0.55561129,0.45405655,0.44121190000000005,0.35195737,0.47316176,0.262635,0.48710522,0.44577742,0.60612923,0.3553349,0.48808543,0.46652745,0.52089958,0.73810571,0.44878351,0.68507784,0.67308412,0.43368036,0.48888566,0.53702199,0.57805375,0.61866743,0.46642278,0.5099594,0.51402643,0.53841565,0.49685197,0.37018985,0.44969177,0.45760262,0.37928998,0.51347361,0.64351323,0.61025483,0.26333271,0.52523777,0.42970108,0.42457385,0.3811817,0.57179709,0.50698982,0.50996835,0.42841302,0.40081827,0.54754484,0.57914199,0.271365,0.30466269,0.37308385
243,82,0,0.66557736,0.60668175,0.43079901,0.60400254,0.51333274,0.56999845,0.67038693,0.50312872,0.51287021,0.44756809999999997,0.46282343,0.53863122,0.32653787,0.56403745,0.41733761,0.60399306,0.39174346,0.55155885,0.5614388000000001,0.52516577,0.74902446,0.5192856,0.70984228,0.75360223,0.51223111,0.49184326,0.58293178,0.64967563,0.66204799,0.52918724,0.52724278,0.52455507,0.60955347,0.54328163,0.43346405,0.54384493,0.5259186,0.46129918,0.55068291,0.67974603,0.6047624,0.30720434,0.59258676,0.41612921,0.4374027,0.32809702,0.6158279000000001,0.47429956,0.59514528,0.49075623,0.43658822,0.60150346,0.64547658,0.3481141,0.31599816,0.4229799
244,82,1,0.67027335,0.64031676,0.49630148,0.65419559,0.58310829,0.60003104,0.73566805,0.47715525,0.57137344,0.48926549,0.55460517,0.59403281,0.41874958,0.62450405,0.41351893,0.60936745,0.49764795,0.59032413,0.71437095,0.56276264,0.76731703,0.60479622,0.74226751,0.82816466,0.56414782,0.53839688,0.61137414,0.7098548000000001,0.74194853,0.58353315,0.5628820999999999,0.5358326,0.70084218,0.61339834,0.50014317,0.61097553,0.5828328,0.52450731,0.61047127,0.73100529,0.64580687,0.39477919,0.67134849,0.41130615,0.47447039,0.32550236,0.61802885,0.50638875,0.68571634,0.53569351,0.49152899,0.6883268,0.68241788,0.42657037,0.36821478,0.47189189
