,measure_number,beat_number,pid1263b-11,pid51495-01,pid52932-23,pid5667249-23,pid5667271-02,pid5667291-11,pid58917-05,pid610003b-15,pid9048b-15,pid9049b-11,pid9050b-11,pid9054b-11,pid9055b-11,pid9056-05,pid9058b-11,pid9059b-15,pid9060b-09,pid9061b-08,pid9062b-14,pid9063b-15,pid9064-20,pid9065-26,pid9066b-11,pid9068-19,pid9069-11,pid9070b-23,pid9072b-15,pid9073b-15,pid9074g-11,pid9075b-11,pid9088-21,pid9089-06,pid9090-20,pid9093b-17,pid9094b-11,pid9097-23,pid9099b-15,pid9101c-05,pid9103-19,pid9104b-11,pid9111b-13,pid9112-10,pid9113-11,pid9114-33,pid9116-18,pid9118b-15,pid9119-13,pid9127-07,pid9130-10,pid9138b-11,pid9139b-11,pid9153b-11,pid9158-13,pid9166l-09,pid9170b-11,pid9174b-11,pid9176-04,pid9185-04,pid9190-10,pid9192b-11
100,34,1,62.07836700000001,69.778367,54.998367,55.498367,70.578367,54.218367,99.698367,71.198367,62.318367,59.566734999999994,69.835102,65.17836700000001,62.858367,55.218367,73.53836700000001,59.43836700000001,50.358367,62.57836700000001,67.698367,61.498367,52.818367,55.526734999999995,63.998367,58.418367,70.258367,49.978367,55.558367000000004,70.326735,59.338367000000005,52.398367,67.298367,63.498367,51.818366999999995,60.158367000000005,69.638367,80.278367,67.158367,59.918367,54.418367,59.75836700000001,63.238367000000004,52.078367,53.498367,53.158367000000005,51.398367,67.498367,47.518367,52.798367000000006,81.058367,53.698367000000005,56.218367,61.798367000000006,63.458367,55.93836700000001,55.07836700000001,54.858367,49.478367,59.566122,53.798367000000006,53.298367000000006
101,34,2,62.49714300000001,70.377143,55.517143000000004,56.03714300000001,71.117143,54.797143000000005,100.47714,71.937143,62.85714300000001,60.137143,70.617143,65.897143,63.377143000000004,55.71714300000001,74.077143,59.984286,50.897143,63.097143,68.344286,62.03714300000001,53.337143000000005,56.07714300000001,64.657143,58.917143,70.977143,50.537143,55.977143000000005,71.097143,59.877143000000004,52.853570999999995,67.877143,64.19714300000001,52.237142999999996,60.57714300000001,70.177143,81.157143,67.85714300000001,60.39714300000001,55.017143000000004,60.197143000000004,63.85714300000001,52.477143000000005,54.057143,53.697143000000004,51.803571000000005,67.91714300000001,48.037143,53.237143,81.71714300000001,54.257143000000006,56.85714300000001,62.213570999999995,64.097143,56.49714300000001,55.737143,55.39714300000001,50.037143,60.117143000000006,54.257143000000006,53.81714300000001
102,35,0,63.021224,70.921224,56.201223999999996,56.601224,71.661224,55.481224,101.10122,72.601224,63.461224,60.841224,71.281224,66.581224,63.981224,56.141224,74.681224,60.681224,51.361224,63.641224,69.061224,62.701223999999996,53.601224,56.521224,65.341224,59.281224,71.881224,50.861224,56.301224,71.86122399999999,60.501224,53.401224,68.281224,64.821224,52.741224,61.021224,70.761224,82.001224,68.581224,60.981224,55.581224,60.621224,64.341224,52.82040799999999,54.721224,54.121224,52.175612,68.495612,48.461224,53.715612,82.341224,54.601224,57.601224,62.675612,64.741224,57.141224,56.241224,55.841224,50.521224,60.761224,54.795612,54.361224
103,35,1,63.424184,71.358367,56.718367,56.93836700000001,72.09836700000001,55.978367000000006,101.79836999999999,73.278367,63.918367,61.318367,71.95836700000001,67.138367,64.478367,56.57836700000001,75.17836700000001,61.25836700000001,51.698367,64.298367,69.666735,63.298367000000006,53.998367,56.998367,66.138367,59.798367000000006,72.45836700000001,51.258367,56.704184,72.39836700000001,61.218367,53.838367000000005,68.67836700000001,65.338367,53.178367,61.318367,71.358367,82.846735,69.118367,61.43836700000001,55.958367,61.038367,64.731673,53.178367,55.278367,54.538367,52.538367,68.904184,48.838367,54.098367,82.86673499999999,55.038367,58.138367,63.07836700000001,65.378367,57.678367,56.698367000000005,56.298367000000006,50.938367,61.138367,55.178367,54.778367
104,35,2,63.769082,71.768163,57.088163,57.248163,72.508163,56.448163,102.38816,73.80816300000001,64.408163,61.768163,72.488163,67.708163,64.868163,56.948163,75.608163,61.728163,52.048163,64.728163,70.248163,63.748163,54.349081999999996,57.368163,66.788163,60.18908199999999,73.068163,51.648163000000004,57.008163,72.968163,61.628163,54.168163,69.108163,65.788163,53.548163,61.708163,71.848163,83.648163,69.588163,61.788163,56.328163,61.508163,65.088163,53.488163,55.708163,54.948163,52.888163,69.249082,49.188163,54.428163,83.368163,55.388163,58.529081999999995,63.428163,65.868163,58.128163,57.108163,56.669081999999996,51.268163,61.548163,55.489081999999996,55.108163
105,36,0,64.178878,72.207755,57.518878,57.587755,72.947755,56.80775500000001,102.96776,74.358878,64.987755,62.327755,73.042585,68.287755,65.26775500000001,57.338878,76.087755,62.12775500000001,52.398878,65.245551,70.947755,64.32775500000001,54.638878000000005,57.747755000000005,67.26775500000001,60.662585,73.68775500000001,51.978878,57.387755000000006,73.538878,62.138878000000005,54.507755,69.567755,66.26775500000001,53.907755,61.918878,72.287755,84.46775500000001,69.96775500000001,62.12775500000001,56.687755,61.858878000000004,65.507755,53.887755000000006,56.087755,55.278878000000006,53.287755000000004,69.60775500000001,49.518878,54.749551000000004,83.90775500000001,55.718878000000004,58.982585,63.76775500000001,66.40775500000001,58.66775500000001,57.467755000000004,57.067755000000005,51.627528000000005,61.927755000000005,55.818878000000005,55.467755000000004
106,36,1,64.637857,72.725714,58.005714000000005,57.985714,73.437857,57.265714,103.72570999999999,75.105714,65.485714,62.825714000000005,73.765714,68.865714,65.765714,57.805714,76.605714,62.665714,52.725714,65.825714,71.605714,64.985714,55.025714,58.245714,67.865714,61.145714,74.405714,52.425714,57.787856999999995,74.265714,62.605714,54.985714,70.105714,66.765714,54.385714,62.385714,72.865714,85.225714,70.485714,62.625714,57.145714,62.327856999999995,66.02571400000001,54.385714,56.545714000000004,55.687856999999994,53.785714,70.125714,49.905714,55.225714,84.405714,56.125714,59.441905000000006,64.15785699999999,66.88571400000001,59.19785699999999,58.045714000000004,57.585714,52.085714,62.317857,56.285714,55.905714
107,36,2,65.021633,73.141633,58.481632999999995,58.361633,73.881633,57.821633,104.38163,75.781633,66.081633,63.461633,74.46163299999999,69.661633,66.161633,58.401633,77.121633,63.24163299999999,53.261632999999996,66.46163299999999,72.301633,65.841633,55.60163299999999,58.781633,68.721633,61.681633,75.241633,52.92163299999999,58.24163299999999,74.953265,63.06163299999999,55.481632999999995,70.701633,67.381633,54.821633,62.901633,73.241633,86.04163299999999,71.18163299999999,63.141633,57.721633,62.841632999999995,66.641633,54.881632999999994,57.06163299999999,56.261632999999996,54.24163299999999,70.60163299999999,50.401633000000004,55.821633,85.081633,56.461633,59.861633,64.561633,67.481633,59.621632999999996,58.661632999999995,58.10163299999999,52.581633,62.721633,56.621632999999996,56.341632999999995
108,37,0,65.67710600000001,73.868163,58.948163,58.768163,74.608163,58.684490000000004,105.22633,76.548163,66.80816300000001,64.188163,75.208163,70.51898,66.75528800000001,59.092594999999996,77.80816300000001,63.968163,53.968163,67.188163,73.148163,66.69898,56.088163,59.308163,69.668163,62.328163,76.168163,53.368163,58.628163,75.688163,63.588163,56.128163,71.388163,68.168163,55.328163,63.573632999999994,73.828163,87.004286,72.028163,63.788163,58.408163,63.448163,67.468163,55.408163,57.866327000000005,57.144490000000005,54.648163000000004,71.248163,51.048163,56.348163,85.84449000000001,56.956543999999994,60.428163,64.968163,68.268163,60.249388,59.328163,58.628163,53.128163,63.428163,57.059884999999994,56.848163
109,37,1,66.052245,74.352245,59.352244999999996,59.37224499999999,75.112245,59.492245,105.91225,77.252245,67.412245,64.95224499999999,75.932245,71.192245,67.041122,59.55224499999999,78.332245,64.612245,54.252244999999995,67.712245,73.972245,67.45224499999999,56.577415,59.69224499999999,70.332245,62.87224499999999,76.832245,53.861121999999995,58.971121999999994,76.432245,64.052245,56.651121999999994,71.852245,68.87224499999999,55.721121999999994,63.941122,74.261122,87.792245,72.80112199999999,64.39224499999999,58.761122,64.112245,68.192245,55.83224499999999,58.752244999999995,57.992245,54.992245,71.772245,51.621122,56.972244999999994,86.552245,57.191122,60.914449,65.441122,68.87224499999999,60.771122,59.892244999999996,59.01224499999999,53.672245,64.03224499999999,57.370748,57.352244999999996
110,37,2,66.590612,74.891837,59.911837,59.871837,75.631837,60.091837,106.73183999999999,77.971837,67.991837,65.413673,76.651837,71.631837,67.491837,59.991837,78.911837,65.091837,54.851836999999996,68.311837,74.751837,68.211837,57.043946,60.191837,71.111837,63.431837,77.411837,54.331837,59.391837,77.151837,64.503946,57.111837,72.431837,69.631837,56.191837,64.40394599999999,74.751837,88.631837,73.331837,64.860918,59.20091800000001,64.811837,69.051837,56.331837,59.371837,58.571837,55.451837,72.351837,52.071837,57.531837,87.311837,57.650459,61.431837,65.851837,69.391837,61.291837,60.411837,59.51030600000001,54.171837,64.650612,57.851836999999996,57.791837
111,38,0,66.869796,75.38979599999999,60.249795999999996,60.169796,76.109796,60.709796,107.3498,78.629796,68.489796,65.929796,77.30979599999999,72.109796,67.88979599999999,60.449796,79.409796,65.579898,55.269796,68.769796,75.369796,68.789796,57.474949,60.54979599999999,71.769796,63.809796,78.009796,54.829795999999995,59.689795999999994,77.80979599999999,64.94979599999999,57.509795999999994,72.80979599999999,70.129796,56.589796,64.88979599999999,75.149796,89.349796,73.80979599999999,65.269796,59.614948999999996,65.199898,69.609796,56.629796,59.969795999999995,59.089796,55.709796,72.80979599999999,52.429795999999996,57.929795999999996,87.769796,57.949796,61.789795999999996,66.319898,69.94979599999999,61.689795999999994,60.816599,59.869795999999994,54.629796,65.02979599999999,58.209796,58.22979599999999
112,38,1,67.271429,75.93142900000001,60.69142900000001,60.451429000000005,76.671429,61.171429,108.09143,79.21142900000001,68.971429,66.371429,77.871429,72.560714,68.24381,60.88381,79.85142900000001,65.951429,55.660714,69.231429,75.951429,69.331429,57.811429000000004,60.911429000000005,72.22035699999999,64.29142900000001,78.551429,55.260714,60.01142900000001,78.331429,65.350476,57.851429,73.15142900000001,70.79142900000001,57.051429000000006,65.131429,75.533571,90.07142900000001,74.271429,65.691429,59.920714000000004,65.65142900000001,69.99142900000001,56.971429,60.51142900000001,59.651429,56.051429000000006,73.174286,52.791429,58.411429000000005,88.35142900000001,58.311429000000004,62.194603,66.71142900000001,70.43142900000001,62.051429000000006,61.171429,60.231429000000006,55.051429000000006,65.471429,58.591429000000005,58.69142900000001
113,38,2,67.698367,76.478367,61.158367000000005,60.924184,77.218367,61.698367000000005,108.77837,80.058367,69.518367,66.858367,78.718367,73.03836700000001,68.698367,61.358367,80.378367,66.478367,56.178367,69.758367,76.758367,69.938367,58.358367,61.358367,72.63418399999999,64.878367,79.31836700000001,55.746122,60.414184,79.218367,65.81836700000001,58.25836700000001,73.59836700000001,71.358367,57.498367,65.698367,75.95836700000001,90.918367,74.878367,66.218367,60.458367,66.198367,70.53836700000001,57.418367,60.978367000000006,60.226735,56.39836700000001,73.618367,53.218367,58.779456,88.978367,58.818367,62.598367,67.138367,70.964184,62.518367000000005,61.684183999999995,60.664184,55.518367000000005,66.118367,58.93836700000001,59.278367
114,39,0,68.22357099999999,77.05714300000001,61.617143000000006,61.337143000000005,77.77714300000001,62.377143000000004,109.59714,80.737143,70.05714300000001,67.437143,79.397143,73.537143,69.13714300000001,61.823570999999994,80.91714300000001,66.937143,56.797143000000005,70.27714300000001,77.658571,70.63714300000001,58.81714300000001,61.777143,73.037143,65.517143,79.85714300000001,56.277143,60.89714300000001,79.977143,66.437143,58.657143000000005,74.13714300000001,72.237143,57.977143000000005,66.237143,76.359048,91.977143,75.477143,66.817143,60.99714300000001,66.71714300000001,71.077143,57.85714300000001,61.637143,60.877143000000004,56.757143000000006,74.117143,53.657143000000005,59.197143000000004,89.657143,59.297143000000005,63.07714300000001,67.577143,71.684286,63.057143,62.173570999999995,61.097143,56.057143,66.531786,59.35714300000001,59.777143
115,39,1,68.443265,77.563265,61.983265,61.776531000000006,78.303265,63.003265,110.44327,81.403265,70.563265,68.02326500000001,80.083265,74.043265,69.463265,62.343265,81.403265,67.406633,57.223265000000005,70.74326500000001,78.363265,71.203265,59.163265,62.128316000000005,73.60326500000001,66.043265,80.483265,56.766633,61.163265,80.623265,67.043265,59.016633,74.683265,72.786633,58.383265,66.723265,76.703265,92.643265,76.10326500000001,67.286633,61.323265,67.163265,71.643265,58.223265000000005,62.343265,61.503265,57.003265,74.583265,54.143265,59.663265,90.223265,59.603265,63.446633,68.066633,72.203265,63.443265000000004,62.583265000000004,61.446633,56.503265,66.943265,59.743265,60.243265
116,39,2,69.022857,78.30285699999999,62.562856999999994,62.222857,79.042857,63.582857,111.36286000000001,82.242857,71.14285699999999,68.602857,80.922857,74.562857,69.922857,62.92285699999999,82.022857,67.882857,57.862857,71.482857,79.14285699999999,71.94285699999999,59.68285699999999,62.68285699999999,74.262857,66.72285699999999,81.402857,57.342856999999995,61.718214,81.402857,67.64285699999999,59.46285699999999,75.262857,73.36285699999999,58.982856999999996,67.422857,77.28285699999999,93.66285699999999,76.622857,67.78285699999999,61.78285699999999,68.00285699999999,72.562857,58.626429,62.96285699999999,62.202856999999995,57.402857,75.202857,54.68285699999999,60.202856999999995,90.982857,60.18285699999999,63.92285699999999,68.622857,72.842857,63.96285699999999,63.14285699999999,62.00285699999999,57.022856999999995,67.422857,60.28285699999999,60.762857
117,40,0,69.281633,78.953265,62.981632999999995,62.521632999999994,79.693265,64.281633,112.36163,83.10163299999999,71.68163299999999,69.081633,81.781633,75.10163299999999,70.361633,63.393265,82.581633,68.381633,58.401633,71.96163299999999,79.82163299999999,72.501633,60.093878000000004,63.081633,75.481633,67.201633,82.001633,58.021632999999994,62.06163299999999,82.27326500000001,68.121633,59.861633,75.641633,73.881633,59.42163299999999,67.96163299999999,77.701633,94.301633,77.293265,68.32163299999999,62.161632999999995,68.46163299999999,73.501633,59.081633,63.641633,62.881632999999994,57.641633,75.941633,55.141633,60.801632999999995,91.501633,60.60163299999999,64.301633,69.201633,73.381633,64.381633,63.681633,62.401633,57.501633,67.861633,60.681633,61.361633
118,40,1,69.796735,79.696735,63.496735,62.996735,80.436735,64.856735,113.19673999999999,83.856735,72.236735,69.636735,82.52346899999999,75.676735,70.816735,63.996735,83.196735,68.89673499999999,58.876735,72.61673499999999,80.496735,73.156735,60.456734999999995,63.516735,76.076735,67.776735,82.596735,58.556734999999996,62.596734999999995,83.056735,68.636735,60.296735,76.196735,74.536735,59.956734999999995,68.436735,78.196735,95.076735,77.89673499999999,68.916735,62.716735,68.936735,74.11673499999999,59.476735,64.236735,63.576735,58.076735,76.52346899999999,55.716735,61.476735,92.276735,61.016735,64.796735,69.796735,73.89673499999999,64.836735,64.216735,62.836735,58.076735,68.39673499999999,61.136734999999994,61.956734999999995
119,40,2,70.515102,80.575102,63.915102000000005,63.555102000000005,81.30020400000001,65.475102,114.2551,84.815102,72.955102,70.135102,83.475102,76.39510200000001,71.39510200000001,64.595102,83.875102,69.375102,59.535102,73.315102,81.39510200000001,73.875102,61.115102,64.075102,77.155102,68.495102,83.39510200000001,59.215102,63.235102000000005,83.975102,69.075102,60.715102,76.855102,75.415102,60.515102,68.915102,78.675102,95.955102,78.68530600000001,69.575102,63.292551,69.695102,75.015102,60.095102000000004,64.935102,64.39510200000001,58.635102,77.25510200000001,56.255102,62.215102,93.215102,61.435102,65.372551,70.39510200000001,74.515102,65.295102,64.995102,63.372551,58.675102,68.955102,61.535102,62.612551
120,41,0,71.704082,82.164082,64.704082,64.484082,82.90408199999999,66.764082,116.16408,86.04408199999999,74.204082,71.084082,84.704082,77.444082,72.224082,65.564082,85.284082,70.124082,60.264081999999995,74.264082,82.864082,75.24408199999999,62.104082,65.02408199999999,78.644082,69.584082,84.624082,60.224081999999996,64.24408199999999,85.204082,70.224082,61.544081999999996,78.02408199999999,76.784082,61.404081999999995,69.724082,80.004082,97.15234699999999,80.02408199999999,70.527041,64.82408199999999,71.097041,76.804082,60.88408199999999,66.24408199999999,65.784082,59.724081999999996,78.644082,57.16408199999999,63.324082,94.564082,62.264081999999995,66.624082,71.284082,75.46408199999999,66.304082,66.02408199999999,64.32408199999999,59.56408199999999,70.144082,62.268519999999995,63.52408199999999
121,41,1,72.846122,83.346122,65.586122,65.346122,84.086122,67.906122,117.82611999999999,87.126122,75.306122,71.966122,85.78612199999999,78.746122,73.14612199999999,66.526122,86.366122,71.048061,61.306121999999995,75.14612199999999,84.00612199999999,76.28612199999999,62.686122,65.906122,79.486122,70.566122,85.734515,60.946121999999995,65.186122,86.28612199999999,71.00612199999999,62.386122,78.946122,77.866122,62.286122,70.78612199999999,81.106122,98.106122,80.966122,71.466122,65.64612199999999,72.066122,77.866122,61.666121999999994,67.386122,66.746122,60.826122,79.586122,58.006122,64.346122,95.906122,63.306121999999995,67.726122,71.946122,76.50612199999999,67.106122,66.78612199999999,65.226122,60.386122,71.106122,63.246122,64.606122
122,41,2,73.585714,83.967857,66.245714,66.225714,84.70857099999999,68.691746,119.38571,88.005714,76.285714,72.645714,86.685714,79.937143,73.845714,67.334241,87.185714,71.545714,61.825714000000005,76.02571400000001,85.005714,76.945714,63.685714000000004,66.505714,80.19714300000001,71.285714,86.388929,61.925714,66.125714,87.16571400000001,71.625714,63.085714,79.607857,78.850604,62.948570999999994,71.765714,81.745714,98.825714,81.845714,72.085714,66.610924,72.925714,78.565714,62.065714,68.171746,67.725714,61.773143000000005,80.325714,58.65785699999999,64.925714,96.985714,63.925714,68.345714,72.445714,76.985714,67.725714,67.405714,65.825714,60.965714,71.805714,63.945714,65.325714
123,42,0,74.609388,84.869388,67.016463,66.744847,85.609388,69.329388,120.40938999999999,88.769388,77.069388,73.029388,87.429388,80.454923,74.489388,67.609388,87.969388,72.089388,62.261878,76.729796,86.529388,77.709388,64.469388,66.94979599999999,80.669388,71.929388,87.009388,62.404847,66.893878,87.909388,72.159847,63.589388,80.069388,79.10484699999999,63.579693999999996,72.409388,82.349388,99.629388,82.589388,72.618484,67.089388,73.30979599999999,79.129388,62.496598999999996,68.809388,68.629388,62.209388,80.909388,59.14323100000001,65.509388,97.949388,64.394847,68.909388,73.003129,77.629388,68.309388,67.93276999999999,66.269796,61.409388,72.489796,64.789388,65.929388
124,42,1,75.577143,85.77714300000001,67.71714300000001,67.477143,86.517143,70.237143,121.57713999999999,89.63714300000001,78.05714300000001,73.85387800000001,88.317143,81.097143,75.33714300000001,68.21714300000001,88.737143,72.797143,62.977143000000005,77.35714300000001,87.69714300000001,78.597143,65.41714300000001,67.63714300000001,81.317143,72.437143,87.617143,63.243570999999996,67.63714300000001,88.797143,72.863571,64.27714300000001,80.77714300000001,79.977143,64.177143,72.957143,82.977143,100.51714,83.49714300000001,73.317143,67.877143,74.05714300000001,79.977143,63.03714300000001,69.71714300000001,69.537143,63.03714300000001,81.597143,59.797143000000005,66.237143,98.937143,65.017143,69.69714300000001,73.677143,78.437143,69.157143,68.539048,66.939048,62.07714300000001,73.317143,65.737143,66.63714300000001
125,42,2,76.027449,86.444898,68.164898,67.924898,87.164898,70.74489799999999,122.5049,90.24489799999999,78.644898,74.224898,88.924898,81.627449,75.784898,68.644898,89.284898,73.224898,63.344898,77.88489799999999,88.444898,79.124898,65.828724,67.93298,81.704898,72.804898,88.10489799999999,63.724897999999996,68.064898,89.424898,73.264898,64.684898,81.08744899999999,80.464898,64.624898,73.467449,83.524898,101.3049,84.124898,73.764898,68.284898,74.464898,80.504898,63.377449,70.224898,70.064898,63.444897999999995,82.084898,60.184898,66.609575,99.684898,65.38489799999999,70.144898,74.224898,78.944898,69.584898,68.904898,67.224898,62.504898,73.924898,66.22829899999999,67.08744899999999
126,43,0,76.526531,87.06653100000001,68.626531,68.58653100000001,87.806531,71.22653100000001,123.58653000000001,90.78653100000001,79.126531,74.626531,89.466531,82.20653100000001,76.36653100000001,69.046531,89.966531,73.686531,63.706531000000005,78.406531,89.126531,79.626531,66.246531,68.346531,82.08653100000001,73.22653100000001,88.64653100000001,64.126531,68.50653100000001,89.94653100000001,73.686531,65.106531,81.50653100000001,80.94653100000001,65.126531,73.92653100000001,84.046531,102.08653000000001,84.70653100000001,74.266531,68.70653100000001,74.886531,80.986531,63.72653100000001,70.766531,70.546531,63.86653100000001,82.50653100000001,60.58653100000001,67.026531,100.28653,65.826531,70.606531,74.72653100000001,79.44653100000001,70.046531,69.36653100000001,67.626531,62.898265,74.42653100000001,66.70653100000001,67.526531
